group	names	scores	logfoldchanges	pvals	pvals_adj
8	RPS27	7.6212196	2.9413118	2.5129030519208082e-14	1.3601658882851357e-11
8	RPS16	7.6026506	3.7746983	2.901260741517778e-14	1.5241858636761927e-11
8	RPL35A	7.5757256	3.612531	3.571255734444732e-14	1.822564855104337e-11
8	OGN	7.549915	5.533639	4.355423808061357e-14	2.1610161127664435e-11
8	RPL12	7.4901233	3.7107296	6.880896252458965e-14	3.321799158416812e-11
8	RPL5	7.4773107	3.7585404	7.585889822360392e-14	3.565767473868456e-11
8	RPS26	7.443144	3.7972016	9.83167915168829e-14	4.502909051473237e-11
8	RPL8	7.422161	3.2456868	1.1522443964373004e-13	5.1453473522907655e-11
8	RPL21	7.4136195	3.1554377	1.228981687475485e-13	5.354163634557834e-11
8	RPS29	7.3779674	3.5778396	1.6072441385033826e-13	6.835379714749385e-11
8	RPLP2	7.3378587	3.418175	2.1703834356582072e-13	9.015671843657417e-11
8	NACA	7.284566	3.476823	3.2270765864157197e-13	1.3100464087853995e-10
8	RPS24	7.2568984	3.0236003	3.960672337772431e-13	1.565623203157114e-10
8	RPL9	7.254484	3.0141132	4.0319486812914143e-13	1.565623203157114e-10
8	RPL37	7.232759	3.2673182	4.732796078872239e-13	1.7986639055492755e-10
8	RPL37A	7.227931	3.1303163	4.904081979436635e-13	1.824931506597858e-10
8	RPS28	7.218275	3.2100372	5.265113462942899e-13	1.91929503418543e-10
8	FAU	7.199892	3.3887634	6.026031830101074e-13	2.1527396109853076e-10
8	RPL6	7.1924644	3.4664524	6.363218729949648e-13	2.2286237834188355e-10
