group	names	scores	logfoldchanges	pvals	pvals_adj
11	EIF4A2	58.69543	2.448115	0.0	0.0
11	DDIT4L	57.403606	3.8635998	0.0	0.0
11	LDHA	57.29906	2.4489186	0.0	0.0
11	AK2	57.17191	3.5850258	0.0	0.0
11	ERO1A	57.041042	4.2288833	0.0	0.0
11	FAM162A	56.43043	2.9021435	0.0	0.0
11	SOD2	56.2265	3.752711	0.0	0.0
11	PGK1	56.041412	2.8564556	0.0	0.0
11	RPS27	55.659542	1.4884332	0.0	0.0
11	ENO1	55.314915	2.7549632	0.0	0.0
11	ENO2	55.190334	4.0374327	0.0	0.0
11	RPL31	55.019165	2.237236	0.0	0.0
11	RPL36	54.824993	1.4127504	0.0	0.0
11	VEGFA	54.568882	3.1676924	0.0	0.0
11	RPS28	54.50165	1.3590004	0.0	0.0
11	NDUFA4L2	54.379204	2.4225607	0.0	0.0
11	NBEAL1	54.067028	3.3998435	0.0	0.0
11	TMEM45A	53.947548	3.1351848	0.0	0.0
11	GBE1	53.477505	3.9061697	0.0	0.0
11	RPS17	53.387077	3.287525	0.0	0.0
11	C4orf3	53.083115	2.3937633	0.0	0.0
11	RPL13A	51.98754	1.6035248	0.0	0.0
11	RPL27A	51.925255	1.5802901	0.0	0.0
11	VDAC1	50.997246	2.674802	0.0	0.0
11	CD44	50.996483	2.8133645	0.0	0.0
11	TPI1	50.706707	2.246363	0.0	0.0
11	RPS15A	50.44809	1.2234777	0.0	0.0
11	CTSD	50.30079	2.9481006	0.0	0.0
11	RPL15	50.178177	1.0765293	0.0	0.0
11	ADM	50.12077	3.0283182	0.0	0.0
11	MMP3	49.982304	3.4435923	0.0	0.0
11	FTL	49.94151	1.1768378	0.0	0.0
11	S100A2	49.535168	4.0893216	0.0	0.0
11	RPS2	49.360985	1.3875902	0.0	0.0
11	TGFBI	49.32993	3.972598	0.0	0.0
11	RABGGTB	49.307228	2.811894	0.0	0.0
11	PTGS2	48.615578	3.4287784	0.0	0.0
11	VAPA	48.41333	2.0332406	0.0	0.0
11	SEC61G	48.241905	1.9541888	0.0	0.0
11	PPP3CA	48.109287	2.5895898	0.0	0.0
11	CD68	48.09154	4.1348953	0.0	0.0
13	TMSB4X	34.792896	3.8715622	3.115000975404995e-265	4.83977701548674e-261
13	B2M	31.840656	1.5929155	1.773017183214e-222	5.509473595119184e-219
13	PTMA	29.30283	1.1011434	9.545042880059366e-189	1.8537666403435297e-185
13	MT-ND2	28.296776	1.8716863	3.786439757094756e-176	6.536657167331246e-173
13	IFITM3	27.816124	2.041262	2.768687160988433e-170	3.584757701689774e-167
13	MT-ATP6	27.78459	1.8571358	6.660469885757426e-170	7.960286201154855e-167
13	ZFP36L1	27.13298	3.3181984	4.02125448786067e-162	4.4627307841350883e-159
13	MT-CYB	26.29519	1.6676818	2.176611946542375e-152	2.113626238339305e-149
13	MT-CO2	25.889568	1.6910053	8.728680299285113e-148	7.977500341764282e-145
13	CALD1	25.859037	2.9392881	1.925445517324403e-147	1.6619803890371804e-144
13	SPARCL1	25.7748	6.6011434	1.6999036086118272e-146	1.320570118350098e-143
13	MT-ND3	25.75236	1.8159847	3.033203202946217e-146	2.244137055436923e-143
13	TMSB10	24.40712	1.9264961	1.4370114744998137e-131	9.302853033043169e-129
13	MT-ND1	23.042355	1.5494233	1.754888752726281e-117	9.73775233968151e-115
13	EPAS1	22.319742	3.8820076	2.376595685526229e-110	1.1911344247103557e-107
13	IGFBP7	21.71797	2.6278179	1.3877851504368633e-104	6.53394481282956e-102
13	LGALS1	21.612947	1.6130277	1.3570401266837244e-103	6.201274249495596e-101
13	HES4	20.826403	6.502241	2.4950904335407583e-96	1.0477356774573719e-93
13	RPS24	20.532394	0.6799566	1.105910486370304e-93	4.405777237624465e-91
