group	names	scores	logfoldchanges	pvals	pvals_adj
6	NDUFA4L2	113.68881	3.3337626	0.0	0.0
6	CLU	112.72443	3.1546896	0.0	0.0
6	LUM	111.75309	2.3797538	0.0	0.0
6	EIF1	111.41189	1.1374526	0.0	0.0
6	DNAJB1	110.55565	3.3656669	0.0	0.0
6	SERTAD1	109.47911	3.71267	0.0	0.0
6	BTG1	108.550865	2.3973236	0.0	0.0
6	IER5	108.363205	3.5729897	0.0	0.0
6	GPX3	107.43376	3.0600567	0.0	0.0
6	HSPA1A	105.945564	3.559543	0.0	0.0
6	PPP1R15A	104.723236	2.8614807	0.0	0.0
6	ID2	102.618774	2.7196844	0.0	0.0
6	FXYD6	101.63021	3.1300752	0.0	0.0
6	ZFP36	99.9746	2.960069	0.0	0.0
6	SOCS3	99.19803	3.173515	0.0	0.0
6	C11orf96	97.959435	3.3375373	0.0	0.0
6	HSPA1B	97.169266	3.01758	0.0	0.0
6	HSP90AB1	97.13055	1.5265143	0.0	0.0
6	PCOLCE2	96.73608	2.3989482	0.0	0.0
6	ATF3	94.68197	2.9543054	0.0	0.0
6	IER2	94.56285	2.6955998	0.0	0.0
6	XBP1	94.075584	2.245146	0.0	0.0
6	TSC22D1	94.00051	2.437308	0.0	0.0
6	MIA	93.83984	3.6691525	0.0	0.0
6	DNAJA1	93.55193	2.0452168	0.0	0.0
6	BGN	92.97542	2.5787947	0.0	0.0
6	CCNL1	91.53409	2.468937	0.0	0.0
6	DDX5	91.297005	1.5814546	0.0	0.0
6	MCL1	90.95313	2.25406	0.0	0.0
6	EIF3H	90.5637	1.7981243	0.0	0.0
8	FN1	114.54014	3.2675796	0.0	0.0
8	LUM	106.07375	2.5910387	0.0	0.0
8	DNAJB1	102.8217	3.6817098	0.0	0.0
8	MT-ND4L	102.1868	2.872674	0.0	0.0
8	HSP90AA1	101.6464	2.1867166	0.0	0.0
8	DNAJA1	101.349266	2.75684	0.0	0.0
8	HSP90AB1	100.68897	1.8871136	0.0	0.0
8	EMP1	99.741486	3.1409695	0.0	0.0
8	MT-ND2	97.73274	2.4837177	0.0	0.0
8	HSPH1	97.57646	3.6467035	0.0	0.0
8	HSPA1A	96.238335	3.608079	0.0	0.0
8	FMOD	95.58504	3.6544528	0.0	0.0
8	SPARC	93.56487	2.9095702	0.0	0.0
8	MT-ND5	91.75383	2.2334704	0.0	0.0
8	RPL31	90.61043	1.5889996	0.0	0.0
8	PRELP	89.5628	3.3663712	0.0	0.0
8	PABPC1	88.55149	1.7028999	0.0	0.0
8	HSPA8	88.30807	1.9955001	0.0	0.0
8	SLC39A14	87.28719	3.145245	0.0	0.0
8	MT-ND6	85.43772	3.3695464	0.0	0.0
8	HAPLN1	85.377785	3.4934056	0.0	0.0
8	FOSB	84.92177	3.1001992	0.0	0.0
8	COL11A1	84.566055	3.1180434	0.0	0.0
8	MT-ATP8	83.98185	3.1247625	0.0	0.0
8	CRTAC1	83.92831	3.604461	0.0	0.0
8	KLF4	83.665504	3.0661314	0.0	0.0
8	NFKBIA	83.11746	2.9416897	0.0	0.0
8	ID2	82.90942	2.6059911	0.0	0.0
8	OGN	82.68508	3.1392472	0.0	0.0
8	RGS2	82.401276	3.342549	0.0	0.0
8	ABI3BP	80.99483	2.514916	0.0	0.0
8	ISLR	80.730255	2.3631833	0.0	0.0
8	ERRFI1	79.37858	3.1357405	0.0	0.0
8	EIF4G2	79.15924	1.5794069	0.0	0.0
8	DDX5	78.78973	1.6163713	0.0	0.0
8	HSPA1B	78.215004	2.9135914	0.0	0.0
8	BTG1	76.74162	1.8479431	0.0	0.0
8	CD55	76.654	2.8148499	0.0	0.0
8	HSPD1	76.56821	2.2024627	0.0	0.0
8	CALM1	76.51496	1.3193139	0.0	0.0
8	MT-ND4	76.45454	1.5506278	0.0	0.0
8	TSC22D1	76.31323	2.2136421	0.0	0.0
8	TIMP3	76.06693	2.7524607	0.0	0.0
8	PMP22	75.93052	1.8841879	0.0	0.0
8	CLIC4	75.60256	1.799874	0.0	0.0
8	COL3A1	75.49807	2.7936077	0.0	0.0
8	DDX3X	75.28862	2.0861697	0.0	0.0
8	UGDH	74.90903	2.5494952	0.0	0.0
8	HSPA5	74.33751	1.7358651	0.0	0.0
8	PDIA3	73.67377	1.5314511	0.0	0.0
15	RNASEK	83.90151	2.504841	0.0	0.0
15	CSTB	83.85966	2.0252368	0.0	0.0
15	CD63	83.410675	1.6446043	0.0	0.0
15	BRI3	83.4005	1.8391838	0.0	0.0
15	BAG1	83.05864	2.49843	0.0	0.0
15	CTSD	80.58265	2.2429116	0.0	0.0
15	TRAPPC5	78.92377	2.2416277	0.0	0.0
15	SERF2	78.21846	1.1971811	0.0	0.0
15	SQSTM1	78.0268	1.9005257	0.0	0.0
15	NDUFA13	77.98563	1.8207483	0.0	0.0
15	CLTA	77.17544	1.665606	0.0	0.0
15	AP2S1	76.08415	1.825497	0.0	0.0
15	AHNAK2	73.801796	2.1918643	0.0	0.0
15	LAMTOR1	73.66611	1.7551819	0.0	0.0
15	ERP29	72.75477	1.7121367	0.0	0.0
15	HOMER3	72.13879	1.9120708	0.0	0.0
15	CUTA	72.110695	1.6760639	0.0	0.0
15	FTL	71.79603	1.7423191	0.0	0.0
15	ATP6V0B	71.41171	1.7179502	0.0	0.0
15	CTSA	71.01145	1.8624402	0.0	0.0
15	DBI	70.78694	1.5871654	0.0	0.0
15	ATP6V0E1	70.632454	1.499743	0.0	0.0
15	METRN	70.57773	1.8521615	0.0	0.0
15	BLVRB	70.273254	1.7602397	0.0	0.0
15	LGALS1	70.03626	1.5957692	0.0	0.0
15	TRAPPC2L	69.731865	1.7574295	0.0	0.0
15	DHCR24	69.58035	2.1577175	0.0	0.0
15	GSTO1	69.521454	1.7189686	0.0	0.0
15	S100A6	69.475945	1.5373427	0.0	0.0
15	KRTCAP2	69.43493	1.8190778	0.0	0.0
