ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,collection
REACTOME_DNA_METHYLATION,REACTOME_DNA_METHYLATION,26/623,29/9144,0.896551724137931,13.159019206287706,17.73218719812695,8.527085028731968e-28,5.924090510930214e-25,5.621079209778113e-25,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/H4C4,26,Reactome
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,39/623,70/9144,0.5571428571428572,8.177390506764503,16.298938048727283,9.816222884722807e-28,5.924090510930214e-25,5.621079209778113e-25,H3-3B/H3-3A/H2AZ1/H2AJ/H2AZ2/MACROH2A1/H4C3/H2AC6/RO60/H2AX/H2BC5/H2BC21/MACROH2A2/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC18/H2AC25/H2BC12/H3C10/H2AC19/H2AC11/H3C6/H4C1/H3C1/H2AC12/H4C5/IL10/H4C14/H4C11/H4C15/H2AC21/H3-5/H2AC15/TNF/H4C4,39,KEGG
REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,27/623,33/9144,0.8181818181818182,12.008755289654166,17.1299172577621,1.3920452278815984e-26,5.600661966843631e-24,5.31419371205326e-24,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/H4C4/KDM6B,27,Reactome
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,26/623,31/9144,0.8387096774193549,12.310050225236887,17.05523845760541,3.480838927342231e-26,1.0503431463255182e-23,9.966191455127231e-24,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/H4C4,26,Reactome
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,26/623,34/9144,0.7647058823529411,11.223869323010103,16.148740675850696,3.0593602845210507e-24,5.817758384105542e-22,5.520185864829574e-22,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/H4C4,26,Reactome
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,26/623,34/9144,0.7647058823529411,11.223869323010103,16.148740675850696,3.0593602845210507e-24,5.817758384105542e-22,5.520185864829574e-22,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/H4C4,26,Reactome
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX,27/623,37/9144,0.7297297297297297,10.710511474556418,16.002889265765415,3.37401066186734e-24,5.817758384105542e-22,5.520185864829574e-22,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/H4C4/TASOR,27,Reactome
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,27/623,39/9144,0.6923076923076923,10.161254475861217,15.502094353347818,3.325478129425633e-23,5.0173151277709244e-21,4.760684480019855e-21,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/SET/H4C4,27,Reactome
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,26/623,39/9144,0.6666666666666666,9.784911717495987,14.865270983278892,9.882290769382124e-22,1.3253249954049138e-19,1.257535948197398e-19,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/H4C4,26,Reactome
REACTOME_MEIOTIC_RECOMBINATION,REACTOME_MEIOTIC_RECOMBINATION,28/623,49/9144,0.5714285714285714,8.387067186425131,14.018832214388663,1.208299216987427e-20,1.3726616832339188e-18,1.3024514118157273e-18,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/BLM/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/RAD50/H4C4,28,Reactome
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,30/623,57/9144,0.5263157894736842,7.724930303286306,13.770764524759858,1.250975850503157e-20,1.3726616832339188e-18,1.3024514118157273e-18,H3-3B/H3-3A/POLR1H/H2AJ/POLR1F/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/POLR1G/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/GTF2H4/H4C14/H4C11/H4C15/H4C4,30,Reactome
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,26/623,42/9144,0.6190476190476191,9.08598945196056,14.20144383772523,1.6662821853970103e-20,1.676002164811826e-18,1.5902763313262697e-18,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/H4C4,26,Reactome
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,28/623,50/9144,0.56,8.21932584269663,13.840356341011503,2.5729957257425343e-20,2.3889275699778758e-18,2.2667363154719654e-18,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/KMT2A/H4C4/CBFB,28,Reactome
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,29/623,57/9144,0.5087719298245614,7.467432626510097,13.243481755624675,1.9257102472618731e-19,1.6602373346036292e-17,1.5753178564067054e-17,H3-3B/H3-3A/POLR1H/H2AJ/POLR1F/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/POLR1G/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/H4C4,29,Reactome
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,28/623,54/9144,0.5185185185185185,7.610486891385768,13.17320611925105,4.194630950979964e-19,3.3752797052218775e-17,3.202637526081545e-17,H2AJ/H1-2/H2AZ2/H1-0/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H1-4/H2BC15/H2AC20/H4C8/H2BC11/H1-1/H2AC8/H4C16/H2BC12/H1-3/H2AC19/H4C1/H4C5/H4C14/H4C11/H4C15/RAD50/H4C4/HMGA1,28,Reactome
REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE,REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE,21/623,30/9144,0.7,10.274157303370785,13.756997985818638,1.83503850955941e-18,1.3843071756488798e-16,1.3135012489477883e-16,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H2AC19/H4C1/H4C5/H4C14/H4C11/H4C15/H4C4,21,Reactome
REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS,REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS,17/623,20/9144,0.85,12.475762439807383,13.891431746172426,1.1228695044465894e-17,7.972373481570784e-16,7.564594556271761e-16,H3-3B/H3-3A/H4C3/H2AX/H2BC5/H2BC21/H2BC15/H4C8/H2BC11/H4C16/H2BC12/H4C1/H4C5/H4C14/H4C11/H4C15/H4C4,17,Reactome
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,28/623,60/9144,0.4666666666666667,6.849438202247191,12.29120097984423,1.5677621059520703e-17,1.0512715899356382e-15,9.975001001613174e-16,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/KMT2A/H4C4/CBFB,28,Reactome
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,27/623,56/9144,0.48214285714285715,7.076587938546206,12.332829916729931,2.075193613945982e-17,1.318294048438316e-15,1.2508646271319827e-15,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/H4C4/AXIN2,27,Reactome
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,26/623,53/9144,0.49056603773584906,7.200218056270632,12.240021199597106,4.7583548214831194e-17,2.8716671347650627e-15,2.724784234617702e-15,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2AC20/H4C8/H2AC8/H4C16/H2AC25/H3C10/H2AC19/H2AC11/H3C6/H4C1/H3C1/H2AC12/H4C5/H4C14/H4C11/H4C15/H2AC21/H2AC15/CCND1/H4C4/JAK2,26,Reactome
REACTOME_HDACS_DEACETYLATE_HISTONES,REACTOME_HDACS_DEACETYLATE_HISTONES,27/623,59/9144,0.4576271186440678,6.716761433196398,11.911232710373218,1.1186944643571505e-16,6.4298296118051455e-15,6.1009502617572924e-15,H4C3/H2AC6/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC18/H2AC25/H2BC12/H3C10/H2AC19/H2AC11/H3C6/H4C1/H3C1/H2AC12/H4C5/H4C14/H4C11/H4C15/H2AC21/H2AC15/H4C4,27,Reactome
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,30/623,75/9144,0.4,5.870947030497593,11.452688224887508,2.1593260275346001e-16,1.1846847796519375e-14,1.1240893387357152e-14,H3-3B/H3-3A/POLR1H/H2AJ/POLR1F/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/POLR1G/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/GTF2H4/H4C14/H4C11/H4C15/H4C4,30,Reactome
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,23/623,43/9144,0.5348837209302325,7.850684982642128,12.174938295943125,2.615856474732042e-16,1.3727559847832934e-14,1.3025408899352227e-14,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H2AC19/H4C1/H4C5/H4C14/H4C11/H4C15/H4C4,23,Reactome
REACTOME_HCMV_LATE_EVENTS,REACTOME_HCMV_LATE_EVENTS,31/623,81/9144,0.38271604938271603,5.6172641341180665,11.28585170573401,3.011817864214965e-16,1.5146934008781095e-14,1.437218349239422e-14,H4C3/H2AC6/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC18/H2AC25/H2BC12/H3C10/H2AC19/H2AC11/H3C6/H4C1/H3C1/H2AC12/H4C5/H4C14/H4C11/H4C15/H2AC21/H2AC15/SEH1L/NUP160/H4C4/NUP42/CHMP4B,31,Reactome
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,27/623,61/9144,0.4426229508196721,6.49653974686209,11.646159502345922,3.203461114110354e-16,1.546631025892479e-14,1.4675223966956067e-14,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/BCL7A/H4C4,27,Reactome
REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,29/623,71/9144,0.4084507042253521,5.994981122691203,11.424328190563786,3.52374911666994e-16,1.6358327630079298e-14,1.5521615542254636e-14,H3-3B/H3-3A/H2AJ/PABPN1/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/EIF4A1/H4C14/H4C11/H4C15/H4C4/KDM6B,29,Reactome
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,26/623,57/9144,0.45614035087719296,6.694939596181465,11.661633448219122,4.603428675948007e-16,2.0579031155071276e-14,1.9526434305775564e-14,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/H4C4,26,Reactome
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,30/623,77/9144,0.38961038961038963,5.718454899835318,11.242333480464774,5.130990419390396e-16,2.2118233700729312e-14,2.0986908181566733e-14,H3-3B/H3-3A/POLR1H/H2AJ/POLR1F/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/POLR1G/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/GTF2H4/H4C14/H4C11/H4C15/H4C4,30,Reactome
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,29/623,72/9144,0.4027777777777778,5.911717495987159,11.313349603131444,5.528174143387372e-16,2.2605055485652748e-14,2.1448829519373997e-14,H3-3B/H3-3A/POLR1H/H2AJ/POLR1F/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/POLR1G/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/H4C4,29,Reactome
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,28/623,67/9144,0.417910447761194,6.133825255743753,11.403821644486726,5.618489350203666e-16,2.2605055485652748e-14,2.1448829519373997e-14,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/RIPK1/H4C4/CDC25B,28,Reactome
REACTOME_MEIOSIS,REACTOME_MEIOSIS,30/623,78/9144,0.38461538461538464,5.645141375478454,11.139904837129118,7.81215509473438e-16,3.04170038688529e-14,2.8861204560512754e-14,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/SYNE2/BLM/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/FKBP6/RAD50/H4C4,30,Reactome
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,17/623,23/9144,0.7391304347826086,10.848489078093376,12.786609387904287,8.188039406808561e-16,3.088426113755604e-14,2.930456208752538e-14,SARS1/DARS1/EPRS1/NARS1/LARS1/GARS1/RARS1/IARS1/TARS1/CARS1/KARS1/HARS1/YARS1/AARS1/MARS1/WARS1/VARS1,17,Reactome
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,29/623,73/9144,0.3972602739726027,5.83073506453528,11.204440301094806,8.593382544633758e-16,3.143094767082711e-14,2.9823286151711414e-14,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/SEH1L/NUP160/H4C4/NUP42,29,Reactome
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,21/623,37/9144,0.5675675675675675,8.33039781354388,12.080470198868728,1.0475604727310042e-15,3.718839678195065e-14,3.528624750251804e-14,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H2AC19/H4C1/H4C5/H4C14/H4C11/H4C15/H4C4,21,Reactome
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,29/623,77/9144,0.37662337662337664,5.527839736507473,10.78816802205599,4.60571185529671e-15,1.5883126312408938e-13,1.5070720296429537e-13,H3-3B/PSMA2/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/KMT2A/H4C4/CBFB,29,Reactome
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,28/623,76/9144,0.3684210526315789,5.407451212300414,10.432338124232079,2.655539083946814e-14,8.903432428677235e-13,8.448030769982847e-13,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/ELF3/CCND1/H4C4,28,Reactome
REACTOME_MEIOTIC_SYNAPSIS,REACTOME_MEIOTIC_SYNAPSIS,23/623,51/9144,0.45098039215686275,6.619204985364933,10.880515407093478,3.183957818408974e-14,1.038658672113414e-12,9.855323204634322e-13,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H2AC19/SYNE2/H4C1/H4C5/H4C14/H4C11/H4C15/FKBP6/H4C4,23,Reactome
REACTOME_HCMV_EARLY_EVENTS,REACTOME_HCMV_EARLY_EVENTS,31/623,94/9144,0.32978723404255317,4.840408455995355,10.119525637963084,3.7168164100401865e-14,1.180578264978554e-12,1.1201928681783168e-12,H4C3/H2AC6/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC18/H2AC25/H2BC12/H3C10/H2AC19/H2AC11/H3C6/H4C1/H3C1/H2AC12/H4C5/H4C14/H4C11/H4C15/H2AC21/H2AC15/SEH1L/NUP160/H4C4/NUP42/DYNC1I1,31,Reactome
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,27/623,75/9144,0.36,5.283852327447833,10.072296988765826,1.4959299444236911e-13,4.629711392101013e-12,4.392906287538397e-12,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/H4C4/ANAPC2,27,Reactome
REACTOME_AMYLOID_FIBER_FORMATION,REACTOME_AMYLOID_FIBER_FORMATION,25/623,65/9144,0.38461538461538464,5.645141375478454,10.162012087814286,2.0833221664410078e-13,6.286424637235741e-12,5.964880308125833e-12,H3-3B/H3-3A/H2AZ1/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/H4C4,25,Reactome
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,29/623,88/9144,0.32954545454545453,4.836859769444039,9.77894844446725,2.5725459783165777e-13,7.573324380068559e-12,7.185956416966461e-12,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/EGR2/H4C14/H4C11/H4C15/H4C4/RARB/MAFB,29,Reactome
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,26/623,71/9144,0.36619718309859156,5.374810661723148,10.005898229336022,2.66796199156822e-13,7.667214580530575e-12,7.2750442276346455e-12,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/H4C4,26,Reactome
REACTOME_GENE_SILENCING_BY_RNA,REACTOME_GENE_SILENCING_BY_RNA,31/623,101/9144,0.3069306930693069,4.504934602609539,9.57695487396597,3.3801779995098935e-13,9.488081035833584e-12,9.002775185965151e-12,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/SEH1L/TDRD1/FKBP6/NUP160/H4C4/NUP42,31,Reactome
REACTOME_REPRODUCTION,REACTOME_REPRODUCTION,30/623,95/9144,0.3157894736842105,4.634958181971783,9.62950644167527,3.5443486640115554e-13,9.722792812413517e-12,9.225481690058786e-12,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H2AC19/H3C6/SYNE2/BLM/H4C1/H3C1/H4C5/H4C14/H4C11/H4C15/FKBP6/RAD50/H4C4,30,Reactome
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,21/623,47/9144,0.44680851063829785,6.557972746832417,10.329025392608182,5.331155506616144e-13,1.4299343769968193e-11,1.356794664607805e-11,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/H2BC15/H2AC20/H4C8/H2BC11/H2AC8/H4C16/H2BC12/H2AC19/H4C1/H4C5/H4C14/H4C11/H4C15/H4C4,21,Reactome
