category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Organismal Systems,Immune system,hsa04650,Natural killer cell mediated cytotoxicity,1/158,77/5698,0.012987012987012988,0.46835443037974683,-0.793154038534047,0.8869670913701018,0.9934031743363866,0.9934031743363867,5336,1
Organismal Systems,Immune system,hsa04666,Fc gamma R-mediated phagocytosis,1/158,77/5698,0.012987012987012988,0.46835443037974683,-0.793154038534047,0.8869670913701018,0.9934031743363866,0.9934031743363867,5336,1
Genetic Information Processing,"Folding, sorting and degradation",hsa04120,Ubiquitin mediated proteolysis,2/158,138/5698,0.014492753623188406,0.5226563933223262,-0.9585836748014845,0.900961097283185,0.9934031743363866,0.9934031743363867,55070/1161,2
Human Diseases,Infectious disease: viral,hsa05161,Hepatitis B,2/158,138/5698,0.014492753623188406,0.5226563933223262,-0.9585836748014845,0.900961097283185,0.9934031743363866,0.9934031743363867,7097/3339,2
Human Diseases,Infectious disease: parasitic,hsa05142,Chagas disease,1/158,83/5698,0.012048192771084338,0.43449748360530727,-0.8763860954791775,0.9047473529098324,0.9934031743363866,0.9934031743363867,7097,1
Human Diseases,Cancer: specific types,hsa05210,Colorectal cancer,1/158,83/5698,0.012048192771084338,0.43449748360530727,-0.8763860954791775,0.9047473529098324,0.9934031743363866,0.9934031743363867,595,1
Human Diseases,Cancer: overview,hsa05231,Choline metabolism in cancer,1/158,83/5698,0.012048192771084338,0.43449748360530727,-0.8763860954791775,0.9047473529098324,0.9934031743363866,0.9934031743363867,9162,1
Genetic Information Processing,Transcription,hsa03040,Spliceosome,2/158,140/5698,0.014285714285714285,0.5151898734177215,-0.9807836110240634,0.9053964452337524,0.9934031743363866,0.9934031743363867,144983/3305,2
Cellular Processes,Cell growth and death,hsa04218,Cellular senescence,2/158,140/5698,0.014285714285714285,0.5151898734177215,-0.9807836110240634,0.9053964452337524,0.9934031743363866,0.9934031743363867,91860/595,2
Organismal Systems,Environmental adaptation,hsa04714,Thermogenesis,3/158,196/5698,0.015306122448979591,0.5519891500904158,-1.0778368941851497,0.9143561179645577,0.9934031743363866,0.9934031743363867,5571/2180/113,3
Genetic Information Processing,Chromosome,hsa03082,ATP-dependent chromatin remodeling,1/158,87/5698,0.011494252873563218,0.4145205878073621,-0.9292827829362744,0.9150271109962597,0.9934031743363866,0.9934031743363867,605,1
NA,NA,hsa04519,Cadherin signaling,4/158,248/5698,0.016129032258064516,0.5816659861167823,-1.1374898700623806,0.9192649474819046,0.9934031743363866,0.9934031743363867,5664/84152/8326/22881,4
Human Diseases,Neurodegenerative disease,hsa05016,Huntington disease,4/158,251/5698,0.01593625498007968,0.5747138030157849,-1.1636871308304086,0.9236585340395158,0.9934031743363866,0.9934031743363867,5683/548644/1768/246721,4
Human Diseases,Cancer: overview,hsa05203,Viral carcinogenesis,2/158,153/5698,0.013071895424836602,0.47141557044758836,-1.1191958137082232,0.9300121145139195,0.9934031743363866,0.9934031743363867,2968/595,2
Human Diseases,Endocrine and metabolic disease,hsa04931,Insulin resistance,1/158,94/5698,0.010638297872340425,0.3836520333961756,-1.0175074596979206,0.930433548035434,0.9934031743363866,0.9934031743363867,5571,1
Organismal Systems,Development and regeneration,hsa04380,Osteoclast differentiation,1/158,99/5698,0.010101010101010102,0.36427566807313644,-1.0775265217056926,0.9397058870564975,0.9934031743363866,0.9934031743363867,5336,1
Human Diseases,Infectious disease: bacterial,hsa05130,Pathogenic Escherichia coli infection,2/158,160/5698,0.0125,0.4507911392405064,-1.1899201581195624,0.9406378438962606,0.9934031743363866,0.9934031743363867,55930/3688,2
Genetic Information Processing,Translation,hsa03013,Nucleocytoplasmic transport,1/158,100/5698,0.01,0.3606329113924051,-1.0892576055370073,0.941407346217968,0.9934031743363866,0.9934031743363867,81929,1
Cellular Processes,Cell growth and death,hsa04217,Necroptosis,1/158,102/5698,0.00980392156862745,0.3535616778356912,-1.1124617774573964,0.9446684385631943,0.9934031743363866,0.9934031743363867,128866,1
Genetic Information Processing,Translation,hsa03010,Ribosome,2/158,163/5698,0.012269938650306749,0.44249436980663204,-1.2194977912971243,0.9447091038624575,0.9934031743363866,0.9934031743363867,64951/29074,2
Environmental Information Processing,Signal transduction,hsa04071,Sphingolipid signaling pathway,1/158,107/5698,0.009345794392523364,0.3370401041050515,-1.1690448450312712,0.9520533959987924,0.9934031743363866,0.9934031743363867,165679,1
Metabolism,Energy metabolism,hsa00190,Oxidative phosphorylation,1/158,111/5698,0.009009009009009009,0.3248945147679325,-1.2129434712067046,0.9572491116620359,0.9934031743363866,0.9934031743363867,527,1
Human Diseases,Infectious disease: viral,hsa05171,Coronavirus disease - COVID-19,2/158,178/5698,0.011235955056179775,0.40520551841843266,-1.3614577350005272,0.9613962493825365,0.9934031743363866,0.9934031743363867,5336/7097,2
Human Diseases,Infectious disease: viral,hsa05160,Hepatitis C,1/158,117/5698,0.008547008547008548,0.30823325760034626,-1.2767132610222092,0.964011958818822,0.9934031743363866,0.9934031743363867,595,1
Cellular Processes,Cell growth and death,hsa04210,Apoptosis,1/158,119/5698,0.008403361344537815,0.30305286671630677,-1.2974538136009786,0.9660209599775282,0.9934031743363866,0.9934031743363867,5414,1
Human Diseases,Infectious disease: bacterial,hsa05135,Yersinia infection,1/158,121/5698,0.008264462809917356,0.29804372842347526,-1.3179507825922592,0.9679184806790941,0.9934031743363866,0.9934031743363867,3688,1
Human Diseases,Infectious disease: viral,hsa05166,Human T-cell leukemia virus 1 infection,2/158,192/5698,0.010416666666666666,0.3756592827004219,-1.4861099456810931,0.9725469191920191,0.9934031743363866,0.9934031743363867,113/595,2
Cellular Processes,Transport and catabolism,hsa04148,Efferocytosis,1/158,129/5698,0.007751937984496124,0.27956039642822095,-1.3976569731503927,0.9745117893501591,0.9934031743363866,0.9934031743363867,389668,1
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,4/158,312/5698,0.01282051282051282,0.46234988640051927,-1.649455620896451,0.9771452578353482,0.9934031743363866,0.9934031743363867,5683/5664/8326/91860,4
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,1/158,137/5698,0.0072992700729927005,0.263235701746281,-1.4740396976868775,0.9797568516187669,0.9934031743363866,0.9934031743363867,5571,1
Human Diseases,Infectious disease: viral,hsa05168,Herpes simplex virus 1 infection,1/158,143/5698,0.006993006993006993,0.252190847127556,-1.5293734071268215,0.9829730753679409,0.9934031743363866,0.9934031743363867,7097,1
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,2/158,216/5698,0.009259259259259259,0.33391936240037506,-1.6853144329706253,0.9848637611061348,0.9934031743363866,0.9934031743363867,5683/3305,2
Human Diseases,Neurodegenerative disease,hsa05012,Parkinson disease,2/158,219/5698,0.0091324200913242,0.329345124559274,-1.7090991735029566,0.9859619520567133,0.9934031743363866,0.9934031743363867,5683/91860,2
Human Diseases,Cardiovascular disease,hsa05415,Diabetic cardiomyopathy,1/158,169/5698,0.005917159763313609,0.21339225526177816,-1.7529722704663004,0.9919727411921768,0.9957019620237263,0.9957019620237263,5165,1
Human Diseases,Infectious disease: bacterial,hsa05132,Salmonella infection,1/158,220/5698,0.004545454545454545,0.16392405063291138,-2.1357126889857203,0.998182646117643,0.998182646117643,0.998182646117643,7097,1
