ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,collection
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,21/562,144/8976,0.14583333333333334,2.329181494661922,4.155469840768661,2.318073576484208e-4,0.003225514574107904,0.003047121106957419,H4C3/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2BC11/H4C16/H2BC12/H4C5/H4C14/H4C1/H4C11/POLH/BLM/H4C15/RAD50/H4C2/H4C4/RAD9A/H2BC26,21,Reactome
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,12/562,65/8976,0.18461538461538463,2.9485901998357513,4.074723115842093,6.106645292062164e-4,0.00839479792559389,0.007930507012139069,H4C3/H4C8/H4C16/H4C5/H4C14/H4C1/H4C11/SEH1L/H4C15/H4C2/H4C4/NUP42,12,Reactome
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,21/562,160/8976,0.13125,2.0962633451957298,3.6159567422941805,9.716957817873024e-4,0.013198867702610858,0.01246887820238343,PSMA2/H2AC6/H2BC5/H2BC21/H2BC15/H2AC20/H2BC11/H2AC25/H2AC8/H2BC18/H2BC12/H2AC11/H2AC19/H2AC12/H2AC15/H2AC21/NFKBIA/BIRC3/H2BC26/TAF9B/ATXN7,21,Reactome
REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,REACTOME_TRANSCRIPTIONAL_AND_POST_TRANSLATIONAL_REGULATION_OF_MITF_M_EXPRESSION_AND_ACTIVITY,9/562,45/8976,0.2,3.1943060498220643,3.8136211304644583,0.0016121025409808144,0.02164010587363658,0.02044325699027064,DARS1/EPRS1/LARS1/IARS1/RARS1/KARS1/MARS1/MITF/POMC,9,Reactome
HALLMARK_GLYCOLYSIS,HALLMARK_GLYCOLYSIS,22/562,178/8976,0.12359550561797752,1.9740093566316126,3.3920737321087704,0.0016522792751635352,0.021921519220483646,0.020709106215023993,SRD5A3/GFUS/RARS1/STMN1/PDK3/GCLC/SDC3/ENO1/ELF3/CTH/CHPF/DSC2/SLC16A3/IER3/HSPA5/ABCB6/MERTK/PGK1/RRAGD/TGFBI/EGLN3/GALK1,22,Hallmarks
REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS,7/562,30/8976,0.23333333333333334,3.726690391459075,3.866038198322317,0.0020870264135538622,0.027371231469712147,0.025857411342760497,HBB/HBA2/HBA1/HYOU1/SSC5D/HSPH1/LRP1,7,Reactome
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF,REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF,5/562,16/8976,0.3125,4.9911032028469755,4.12936314255701,0.0023145212631984014,0.030009872287606546,0.028350116908076112,H1-2/H1-0/H1-4/H1-1/H1-3,5,Reactome
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,4/562,10/8976,0.4,6.388612099644129,4.406174444238876,0.0023562185745608375,0.030207251613190062,0.028536579779423983,LARS1/IARS1/VARS1/VARS2,4,KEGG
REACTOME_CELL_CYCLE_CHECKPOINTS,REACTOME_CELL_CYCLE_CHECKPOINTS,27/562,242/8976,0.1115702479338843,1.7819475897767714,3.1868591337027667,0.0024089493277782603,0.030540124255499942,0.028851042241461275,PSMA2/H4C3/H2AX/H2BC5/H2BC21/H4C8/H2BC15/H2BC11/H4C16/H2BC12/H4C5/H4C14/H4C1/H4C11/CDC6/SEH1L/BLM/H4C15/CLASP2/RAD50/SFN/H4C2/DYNC1I1/H4C4/CENPP/RAD9A/H2BC26,27,Reactome
REACTOME_CELL_CYCLE_MITOTIC,REACTOME_CELL_CYCLE_MITOTIC,46/562,482/8976,0.0954356846473029,1.5242539241889517,3.0576883131580392,0.002542885418196324,0.03168594940185957,0.029933495260394117,H3-3B/PSMA2/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/CEP43/H2BC21/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/H2BC12/H3C10/H4C5/H2AC19/H4C14/H3C6/H4C1/H3C1/H4C11/CDC6/SEH1L/PHLDA1/H4C15/CCND1/E2F5/CLASP2/GORASP2/SET/MAX/H4C2/LIN37/LBR/DYNC1I1/JAK2/H4C4/CENPP/CHMP4B/H2BC26/NUP42,46,Reactome
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,27/562,243/8976,0.1111111111111111,1.7746144721233688,3.163669779107477,0.002554870591560982,0.03168594940185957,0.029933495260394117,LOXL3/ICAM4/SDC3/COL13A1/ADAMTS4/PXDN/CAPN8/ASPN/SCUBE3/MATN1/SPOCK3/EFEMP1/MADCAM1/CASP3/COMP/FN1/ITGA11/COL8A2/CAPN3/MFAP3/LAMC2/FBN2/COL9A1/ICAM1/SNTB1/SGCA/ICAM5,27,Reactome
REACTOME_DNA_REPAIR,REACTOME_DNA_REPAIR,31/562,300/8976,0.10333333333333333,1.650391459074733,2.9611459783708862,0.003940306531956563,0.04834290056948859,0.04566920077785536,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC5/H2BC21/ADPRS/H4C8/H2BC15/H2AC20/H2BC11/H2AC8/H4C16/ERCC8/H2BC12/H4C5/H2AC19/H4C14/H4C1/H4C11/POLH/BLM/H4C15/GTF2H4/RAD50/H4C2/TERF2/H4C4/RAD9A/H2BC26,31,Reactome
REACTOME_POTASSIUM_CHANNELS,REACTOME_POTASSIUM_CHANNELS,8/562,42/8976,0.19047619047619047,3.042196237925775,3.4283351821274346,0.003989602183629087,0.04842697969702966,0.04574862974284642,KCNJ15/GNG10/KCNQ5/KCNMB4/GNG5/KCNMA1/KCNS3/KCNN4,8,Reactome
REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,17/562,134/8976,0.12686567164179105,2.026238912200563,3.0932124845396447,0.004092721490687215,0.049155739167095924,0.046437083728129734,DARS1/EPRS1/LARS1/IARS1/RARS1/KARS1/MARS1/ATP6V0C/BCL2A1/PXDN/MITF/POMC/IRF4/BCL7A/CCND1/GMPR/MLPH,17,Reactome
