category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Cellular Processes,Cell growth and death,hsa04210,Apoptosis,8/332,123/5974,0.06504065040650407,1.1703398961700462,0.46302308386485513,0.3757020348580248,0.9915929491154466,0.9915929491154466,4803/836/8743/8737/7124/4217/330/8996,8
Organismal Systems,Endocrine system,hsa03320,PPAR signaling pathway,4/332,56/5974,0.07142857142857142,1.2852839931153184,0.5202746863718974,0.3786062070112727,0.9915929491154466,0.9915929491154466,2180/2171/364/51129,4
Organismal Systems,Digestive system,hsa04978,Mineral absorption,3/332,40/5974,0.075,1.3495481927710844,0.5380368780969119,0.3852557368382713,0.9915929491154466,0.9915929491154466,490/261729/486,3
Metabolism,Xenobiotics biodegradation and metabolism,hsa00982,Drug metabolism - cytochrome P450,2/332,24/5974,0.08333333333333333,1.4994979919678715,0.5947434160116082,0.38862258860372867,0.9915929491154466,0.9915929491154466,653689/2330,2
Human Diseases,Endocrine and metabolic disease,hsa04936,Alcoholic liver disease,7/332,108/5974,0.06481481481481481,1.166276215975011,0.422979908810462,0.3939002764520205,0.9915929491154466,0.9915929491154466,5571/51422/836/595/8737/7124/4217,7
Cellular Processes,Cellular community - eukaryotes,hsa04550,Signaling pathways regulating pluripotency of stem cells,7/332,109/5974,0.06422018348623854,1.1555764341770753,0.39762328803526914,0.40316929788040656,0.9915929491154466,0.9915929491154466,7044/3479/3624/8313/3717/8325/84108,7
Human Diseases,Endocrine and metabolic disease,hsa04940,Type I diabetes mellitus,2/332,25/5974,0.08,1.4395180722891567,0.534162647156962,0.40856814550761333,0.9915929491154466,0.9915929491154466,5799/7124,2
Metabolism,Amino acid metabolism,hsa00270,Cysteine and methionine metabolism,3/332,42/5974,0.07142857142857142,1.2852839931153184,0.45003908914225027,0.4157469806000761,0.9915929491154466,0.9915929491154466,3939/23382/1491,3
Environmental Information Processing,Signal transduction,hsa04024,cAMP signaling pathway,9/332,146/5974,0.06164383561643835,1.1092176926885624,0.3240846131463422,0.42385767253366613,0.9915929491154466,0.9915929491154466,490/51196/84152/2770/153/2737/817/4772/486,9
Organismal Systems,Immune system,hsa04062,Chemokine signaling pathway,8/332,129/5974,0.06201550387596899,1.115905482394695,0.3228162101007645,0.42733539498440587,0.9915929491154466,0.9915929491154466,5336/399694/2790/2770/3717/2826/2787/6352,8
Genetic Information Processing,Replication and repair,hsa03420,Nucleotide excision repair,4/332,60/5974,0.06666666666666667,1.199598393574297,0.3769126946939421,0.42965827842613535,0.9915929491154466,0.9915929491154466,1161/548644/2968/10714,4
Human Diseases,Infectious disease: bacterial,hsa05133,Pertussis,4/332,60/5974,0.06666666666666667,1.199598393574297,0.3769126946939421,0.42965827842613535,0.9915929491154466,0.9915929491154466,3586/836/7124/2770,4
Organismal Systems,Nervous system,hsa04730,Long-term depression,3/332,43/5974,0.06976744186046512,1.2553936676940318,0.4076891458480433,0.4308138404216385,0.9915929491154466,0.9915929491154466,3479/2770/5321,3
Organismal Systems,Endocrine system,hsa04923,Regulation of lipolysis in adipocytes,3/332,43/5974,0.06976744186046512,1.2553936676940318,0.4076891458480433,0.4308138404216385,0.9915929491154466,0.9915929491154466,2770/153/364,3
Human Diseases,Cancer: specific types,hsa05218,Melanoma,4/332,61/5974,0.06557377049180328,1.1799328461386531,0.34262589729113313,0.4422674418388519,0.9915929491154466,0.9915929491154466,2246/3479/595/4233,4
Metabolism,Metabolism of other amino acids,hsa00480,Glutathione metabolism,3/332,44/5974,0.06818181818181818,1.2268619934282585,0.366361217638237,0.445739121787331,0.9915929491154466,0.9915929491154466,653689/51060/6241,3
Human Diseases,Infectious disease: bacterial,hsa05152,Tuberculosis,8/332,132/5974,0.06060606060606061,1.090543994158452,0.2551611766406619,0.45306330265611994,0.9915929491154466,0.9915929491154466,3586/527/836/5534/7124/817/3717/4046,8
Organismal Systems,Endocrine system,hsa04924,Renin secretion,3/332,45/5974,0.06666666666666667,1.199598393574297,0.32600280111102964,0.46050763556267293,0.9915929491154466,0.9915929491154466,5534/2770/153,3
Environmental Information Processing,Signal transduction,hsa04390,Hippo signaling pathway,8/332,133/5974,0.06015037593984962,1.0823444152550048,0.2329512931119757,0.46160030094736226,0.9915929491154466,0.9915929491154466,2246/8200/595/8313/7046/330/154796/8325,8
Organismal Systems,Environmental adaptation,hsa04713,Circadian entrainment,4/332,64/5974,0.0625,1.1246234939759037,0.243133570529368,0.47955518663703467,0.9915929491154466,0.9915929491154466,2790/2770/817/2787,4
Organismal Systems,Endocrine system,hsa04914,Progesterone-mediated oocyte maturation,5/332,82/5974,0.06097560975609756,1.0971936526594182,0.21496225989782816,0.4823649354485463,0.9915929491154466,0.9915929491154466,3479/2770/29882/6790/994,5
Metabolism,Xenobiotics biodegradation and metabolism,hsa00983,Drug metabolism - other enzymes,3/332,47/5974,0.06382978723404255,1.1485516534221993,0.24800344501544808,0.4895197792625572,0.9915929491154466,0.9915929491154466,4831/653689/6241,3
Human Diseases,Infectious disease: parasitic,hsa05142,Chagas disease,5/332,83/5974,0.060240963855421686,1.0839744520249674,0.18687038126552977,0.4931652239967419,0.9915929491154466,0.9915929491154466,3586/7124/2770/7046/6352,5
Organismal Systems,Development and regeneration,hsa04380,Osteoclast differentiation,6/332,101/5974,0.0594059405940594,1.0689490635810568,0.16951487629464826,0.4941388907390539,0.9915929491154466,0.9915929491154466,5336/5534/2534/7124/7046/4772,6
Organismal Systems,Nervous system,hsa04728,Dopaminergic synapse,6/332,101/5974,0.0594059405940594,1.0689490635810568,0.16951487629464826,0.4941388907390539,0.9915929491154466,0.9915929491154466,84152/5525/2790/2770/817/2787,6
Organismal Systems,Endocrine system,hsa04915,Estrogen signaling pathway,6/332,101/5974,0.0594059405940594,1.0689490635810568,0.16951487629464826,0.4941388907390539,0.9915929491154466,0.9915929491154466,3305/399694/25984/2770/3312/3872,6
NA,NA,hsa03273,Virion - Lassa virus and SFTS virus,1/332,12/5974,0.08333333333333333,1.4994979919678715,0.420123661807098,0.49681040527393305,0.9915929491154466,0.9915929491154466,64881,1
Genetic Information Processing,Replication and repair,hsa03450,Non-homologous end-joining,1/332,12/5974,0.08333333333333333,1.4994979919678715,0.420123661807098,0.49681040527393305,0.9915929491154466,0.9915929491154466,10111,1
Metabolism,Lipid metabolism,hsa00590,Arachidonic acid metabolism,2/332,30/5974,0.06666666666666667,1.199598393574297,0.2658441004140781,0.5030119354827451,0.9915929491154466,0.9915929491154466,9536/5321,2
Metabolism,Carbohydrate metabolism,hsa00640,Propanoate metabolism,2/332,30/5974,0.06666666666666667,1.199598393574297,0.2658441004140781,0.5030119354827451,0.9915929491154466,0.9915929491154466,3939/593,2
Human Diseases,Cancer: overview,hsa05202,Transcriptional misregulation in cancer,8/332,138/5974,0.057971014492753624,1.0431290378906932,0.12433701303791118,0.5038324861982604,0.9915929491154466,0.9915929491154466,26471/3087/6935/3479/7849/4297/4233/330,8
Organismal Systems,Endocrine system,hsa04926,Relaxin signaling pathway,6/332,102/5974,0.058823529411764705,1.0584691708008505,0.14447169080977967,0.5038662074410795,0.9915929491154466,0.9915929491154466,7422/399694/2790/2770/7046/2787,6
Environmental Information Processing,Signal transduction,hsa04150,mTOR signaling pathway,8/332,139/5974,0.05755395683453238,1.0356245124382422,0.10308243230595969,0.51216497034142106,0.9915929491154466,0.9915929491154466,58528/81929/3479/7124/8325/57600/64121/51719,8
Cellular Processes,Cell growth and death,hsa04114,Oocyte meiosis,6/332,103/5974,0.05825242718446602,1.0481927710843373,0.11967218744951133,0.5135270568325692,0.9915929491154466,0.9915929491154466,5534/5525/3479/817/29882/6790,6
Human Diseases,Cancer: specific types,hsa05223,Non-small cell lung cancer,4/332,67/5974,0.05970149253731343,1.0742672181262363,0.14828589091936964,0.5158421895760628,0.9915929491154466,0.9915929491154466,5336/595/4233/5915,4
Human Diseases,Endocrine and metabolic disease,hsa04934,Cushing syndrome,7/332,122/5974,0.05737704918032787,1.0324412403713212,0.08781606360796032,0.5216339888693377,0.9915929491154466,0.9915929491154466,595/4297/2770/3739/8313/817/8325,7
Human Diseases,Infectious disease: viral,hsa05164,Influenza A,7/332,122/5974,0.05737704918032787,1.0324412403713212,0.08781606360796032,0.5216339888693377,0.9915929491154466,0.9915929491154466,8106/100529063/836/8743/7124/3717/6352,7
Metabolism,Carbohydrate metabolism,hsa00040,Pentose and glucuronate interconversions,1/332,13/5974,0.07692307692307693,1.3841519925857275,0.3363287272052367,0.5248310267850123,0.9915929491154466,0.9915929491154466,7360,1
Metabolism,Lipid metabolism,hsa00592,alpha-Linolenic acid metabolism,1/332,13/5974,0.07692307692307693,1.3841519925857275,0.3363287272052367,0.5248310267850123,0.9915929491154466,0.9915929491154466,5321,1
Metabolism,Carbohydrate metabolism,hsa00562,Inositol phosphate metabolism,4/332,68/5974,0.058823529411764705,1.0584691708008505,0.1176206102044621,0.5276781512523157,0.9915929491154466,0.9915929491154466,5336/51196/51763/5305,4
Genetic Information Processing,Replication and repair,hsa03460,Fanconi anemia pathway,3/332,50/5974,0.06,1.0796385542168674,0.13716698813959105,0.5315517027070127,0.9915929491154466,0.9915929491154466,641/5429/55215,3
Organismal Systems,Immune system,hsa04610,Complement and coagulation cascades,3/332,50/5974,0.06,1.0796385542168674,0.13716698813959105,0.5315517027070127,0.9915929491154466,0.9915929491154466,623/10544/5329,3
Human Diseases,Substance dependence,hsa05031,Amphetamine addiction,3/332,50/5974,0.06,1.0796385542168674,0.13716698813959105,0.5315517027070127,0.9915929491154466,0.9915929491154466,5534/84152/817,3
Human Diseases,Cancer: specific types,hsa05217,Basal cell carcinoma,3/332,50/5974,0.06,1.0796385542168674,0.13716698813959105,0.5315517027070127,0.9915929491154466,0.9915929491154466,2737/8313/8325,3
Cellular Processes,Cell growth and death,hsa04218,Cellular senescence,8/332,142/5974,0.056338028169014086,1.013745121330392,0.04020987755700868,0.5368786566346024,0.9915929491154466,0.9915929491154466,5534/595/10111/55957/1875/7046/4772/5883,8
Organismal Systems,Environmental adaptation,hsa04710,Circadian rhythm,2/332,32/5974,0.0625,1.1246234939759037,0.17145783943659867,0.5379870572986902,0.9915929491154466,0.9915929491154466,5571/51422,2
Metabolism,Lipid metabolism,hsa00061,Fatty acid biosynthesis,1/332,14/5974,0.07142857142857142,1.2852839931153184,0.259219131361023,0.5512957305440083,0.9915929491154466,0.9915929491154466,2180,1
Metabolism,Glycan biosynthesis and metabolism,hsa00604,Glycosphingolipid biosynthesis - ganglio series,1/332,14/5974,0.07142857142857142,1.2852839931153184,0.259219131361023,0.5512957305440083,0.9915929491154466,0.9915929491154466,30815,1
Organismal Systems,Nervous system,hsa04722,Neurotrophin signaling pathway,6/332,107/5974,0.056074766355140186,1.0090079945952033,0.022806609155797814,0.5514199347481177,0.9915929491154466,0.9915929491154466,5664/4803/5336/399694/4217/817,6
Metabolism,Carbohydrate metabolism,hsa00520,Amino sugar and nucleotide sugar metabolism,2/332,33/5974,0.06060606060606061,1.090543994158452,0.12651313002974734,0.554828731326961,0.9915929491154466,0.9915929491154466,7360/2584,2
Metabolism,Global and overview maps,hsa01250,Biosynthesis of nucleotide sugars,2/332,33/5974,0.06060606060606061,1.090543994158452,0.12651313002974734,0.554828731326961,0.9915929491154466,0.9915929491154466,7360/2584,2
Human Diseases,Cancer: specific types,hsa05225,Hepatocellular carcinoma,8/332,145/5974,0.05517241379310345,0.9927710843373495,-0.02137513615550026,0.5611077541428556,0.9915929491154466,0.9915929491154466,653689/5336/595/399694/8313/4233/7046/8325,8
NA,NA,hsa04517,IgSF CAM signaling,12/332,220/5974,0.05454545454545454,0.9814895947426067,-0.06785644403400504,0.5705133178237741,0.9915929491154466,0.9915929491154466,6712/91584/5803/5336/287/56924/1000/2534/4868/1796/3739/5063,12
Human Diseases,Endocrine and metabolic disease,hsa04930,Type II diabetes mellitus,2/332,34/5974,0.058823529411764705,1.0584691708008505,0.0829319599227776,0.5712319825057228,0.9915929491154466,0.9915929491154466,5315/7124,2
Human Diseases,Cancer: specific types,hsa05216,Thyroid cancer,2/332,34/5974,0.058823529411764705,1.0584691708008505,0.0829319599227776,0.5712319825057228,0.9915929491154466,0.9915929491154466,595/7849,2
Human Diseases,Immune disease,hsa05322,Systemic lupus erythematosus,2/332,34/5974,0.058823529411764705,1.0584691708008505,0.0829319599227776,0.5712319825057228,0.9915929491154466,0.9915929491154466,3586/7124,2
Organismal Systems,Circulatory system,hsa04260,Cardiac muscle contraction,3/332,53/5974,0.05660377358490566,1.018526937940441,0.0328619105630404,0.5715795477133039,0.9915929491154466,0.9915929491154466,7168/486/440567,3
Organismal Systems,Digestive system,hsa04972,Pancreatic secretion,3/332,53/5974,0.05660377358490566,1.018526937940441,0.0328619105630404,0.5715795477133039,0.9915929491154466,0.9915929491154466,490/219931/486,3
Metabolism,Metabolism of other amino acids,hsa00450,Selenocompound metabolism,1/332,15/5974,0.06666666666666667,1.199598393574297,0.18774342514707687,0.576290666359342,0.9915929491154466,0.9915929491154466,1491,1
Human Diseases,Infectious disease: parasitic,hsa05140,Leishmaniasis,3/332,54/5974,0.05555555555555555,0.9996653279785809,-5.992446863442374e-4,0.5844442277430703,0.9915929491154466,0.9915929491154466,3586/7124/3717,3
Human Diseases,Infectious disease: bacterial,hsa05100,Bacterial invasion of epithelial cells,4/332,73/5974,0.0547945205479452,0.9859712823898332,-0.029252659382842276,0.5846214594366472,0.9915929491154466,0.9915929491154466,399694/2335/4233/8936,4
Organismal Systems,Digestive system,hsa04979,Cholesterol metabolism,2/332,35/5974,0.05714285714285714,1.0282271944922547,0.04062504298495662,0.587193395268895,0.9915929491154466,0.9915929491154466,4035/51129,2
Human Diseases,Substance dependence,hsa05030,Cocaine addiction,2/332,35/5974,0.05714285714285714,1.0282271944922547,0.04062504298495662,0.587193395268895,0.9915929491154466,0.9915929491154466,84152/2770,2
Organismal Systems,Immune system,hsa04611,Platelet activation,5/332,93/5974,0.053763440860215055,0.9674180593341106,-0.07681421406209447,0.5957342293207208,0.9915929491154466,0.9915929491154466,5336/83706/2534/2770/5321,5
Environmental Information Processing,Signal transduction,hsa04022,cGMP-PKG signaling pathway,6/332,112/5974,0.05357142857142857,0.9639629948364888,-0.09338638294921807,0.5968161757735042,0.9915929491154466,0.9915929491154466,490/5534/2770/153/4772/486,6
Organismal Systems,Immune system,hsa04623,Cytosolic DNA-sensing pathway,3/332,55/5974,0.05454545454545454,0.9814895947426067,-0.03345198244142501,0.5970612593390514,0.9915929491154466,0.9915929491154466,836/8737/6352,3
Cellular Processes,Cell motility,hsa04810,Regulation of actin cytoskeleton,10/332,187/5974,0.053475935828877004,0.9622447007280458,-0.12723914364088695,0.5974992375815678,0.9915929491154466,0.9915929491154466,2246/623/22801/56924/10787/10788/2335/5063/8936/5305,10
Metabolism,Amino acid metabolism,hsa00340,Histidine metabolism,1/332,16/5974,0.0625,1.1246234939759037,0.12107609997140618,0.5998972276563214,0.9915929491154466,0.9915929491154466,131669,1
Metabolism,Metabolism of cofactors and vitamins,hsa00785,Lipoic acid metabolism,1/332,16/5974,0.0625,1.1246234939759037,0.12107609997140618,0.5998972276563214,0.9915929491154466,0.9915929491154466,593,1
Metabolism,Carbohydrate metabolism,hsa00620,Pyruvate metabolism,2/332,36/5974,0.05555555555555555,0.9996653279785809,-4.885390897893033e-4,0.6027112817550441,0.9915929491154466,0.9915929491154466,5315/3939,2
Organismal Systems,Immune system,hsa04659,Th17 cell differentiation,4/332,75/5974,0.05333333333333334,0.9596787148594378,-0.08523629379087572,0.6062606228502554,0.9915929491154466,0.9915929491154466,5534/7046/3717/4772,4
Human Diseases,Cancer: specific types,hsa05220,Chronic myeloid leukemia,4/332,75/5974,0.05333333333333334,0.9596787148594378,-0.08523629379087572,0.6062606228502554,0.9915929491154466,0.9915929491154466,595/399694/7046/2122,4
Organismal Systems,Immune system,hsa04621,NOD-like receptor signaling pathway,7/332,132/5974,0.05303030303030303,0.9542259948886456,-0.12899529242468924,0.6065191304020727,0.9915929491154466,0.9915929491154466,55072/22861/440738/8737/7124/330/6352,7
Genetic Information Processing,Information processing in viruses,hsa03250,Viral life cycle - HIV-1,3/332,56/5974,0.05357142857142857,0.9639629948364888,-0.06572097282601257,0.6094266396594916,0.9915929491154466,0.9915929491154466,6827/256987/128866,3
Organismal Systems,Excretory system,hsa04961,Endocrine and other factor-regulated calcium reabsorption,2/332,37/5974,0.05405405405405406,0.9726473461413222,-0.04048233603201155,0.6177855013908793,0.9915929491154466,0.9915929491154466,490/486,2
Human Diseases,Infectious disease: bacterial,hsa05131,Shigellosis,11/332,209/5974,0.05263157894736842,0.9470513633481292,-0.18900662522582598,0.6195010211125458,0.9915929491154466,0.9915929491154466,5336/55072/58528/440738/51196/8737/7335/7124/8936/64121/6352,11
Metabolism,Amino acid metabolism,hsa00310,Lysine degradation,3/332,57/5974,0.05263157894736842,0.9470513633481292,-0.09742943491358327,0.6215371067661615,0.9915929491154466,0.9915929491154466,10157/4297/2122,3
Metabolism,Lipid metabolism,hsa00100,Steroid biosynthesis,1/332,17/5974,0.058823529411764705,1.0584691708008505,0.05855801596658954,0.6221923133256902,0.9915929491154466,0.9915929491154466,3930,1
NA,NA,hsa04519,Cadherin signaling,14/332,266/5974,0.05263157894736842,0.9470513633481292,-0.21429023275695952,0.6247410902446044,0.9915929491154466,0.9915929491154466,5664/57216/1000/84152/10787/154810/1012/25984/64881/8313/4233/3872/8936/8325,14
Cellular Processes,Cell growth and death,hsa04216,Ferroptosis,2/332,38/5974,0.05263157894736842,0.9470513633481292,-0.07942338500461975,0.6324172950924811,0.9915929491154466,0.9915929491154466,440738/2180,2
Human Diseases,Cancer: specific types,hsa05219,Bladder cancer,2/332,38/5974,0.05263157894736842,0.9470513633481292,-0.07942338500461975,0.6324172950924811,0.9915929491154466,0.9915929491154466,7422/595,2
Organismal Systems,Immune system,hsa04662,B cell receptor signaling pathway,3/332,58/5974,0.05172413793103448,0.9307228915662651,-0.1285992467396105,0.6333900959681468,0.9915929491154466,0.9915929491154466,5336/5534/4772,3
Environmental Information Processing,Signaling molecules and interaction,hsa04514,Cell adhesion molecule (CAM) interaction,5/332,98/5974,0.05102040816326531,0.9180599950823702,-0.19838868021707326,0.6424685431984125,0.9915929491154466,0.9915929491154466,9672/49861/1000/6385/1364,5
Metabolism,Glycan biosynthesis and metabolism,hsa00541,Biosynthesis of various nucleotide sugars,1/332,18/5974,0.05555555555555555,0.9996653279785809,-3.449269063045946e-4,0.6432485751984235,0.9915929491154466,0.9915929491154466,7360,1
Organismal Systems,Excretory system,hsa04964,Proximal tubule bicarbonate reclamation,1/332,18/5974,0.05555555555555555,0.9996653279785809,-3.449269063045946e-4,0.6432485751984235,0.9915929491154466,0.9915929491154466,486,1
Human Diseases,Immune disease,hsa05320,Autoimmune thyroid disease,1/332,18/5974,0.05555555555555555,0.9996653279785809,-3.449269063045946e-4,0.6432485751984235,0.9915929491154466,0.9915929491154466,3586,1
Human Diseases,Substance dependence,hsa05032,Morphine addiction,3/332,59/5974,0.05084745762711865,0.9149479273024301,-0.15925104519692956,0.6449836972761811,0.9915929491154466,0.9915929491154466,2790/2770/2787,3
Human Diseases,Cardiovascular disease,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,3/332,59/5974,0.05084745762711865,0.9149479273024301,-0.15925104519692956,0.6449836972761811,0.9915929491154466,0.9915929491154466,22801/1000/6442,3
Genetic Information Processing,"Folding, sorting and degradation",hsa04120,Ubiquitin mediated proteolysis,7/332,137/5974,0.051094890510948905,0.9194002286518336,-0.2314984060044774,0.6458685496808172,0.9915929491154466,0.9915929491154466,1161/55070/79444/23327/90293/330/29882,7
Human Diseases,Infectious disease: viral,hsa05161,Hepatitis B,7/332,137/5974,0.051094890510948905,0.9194002286518336,-0.2314984060044774,0.6458685496808172,0.9915929491154466,0.9915929491154466,1959/836/7124/1960/7046/3717/4772,7
Human Diseases,Infectious disease: viral,hsa05160,Hepatitis C,6/332,118/5974,0.05084745762711865,0.9149479273024301,-0.22634668047946085,0.6479110107451488,0.9915929491154466,0.9915929491154466,49861/836/595/8737/7124/1364,6
Human Diseases,Cancer: specific types,hsa05224,Breast cancer,6/332,118/5974,0.05084745762711865,0.9149479273024301,-0.22634668047946085,0.6479110107451488,0.9915929491154466,0.9915929491154466,2246/3479/595/399694/8313/8325,6
Human Diseases,Infectious disease: viral,hsa05165,Human papillomavirus infection,14/332,271/5974,0.05166051660516605,0.9295780909616326,-0.28779915333162037,0.6527135631412441,0.9915929491154466,0.9915929491154466,527/22801/836/7422/5525/595/5315/7124/1311/3909/2335/8313/3918/8325,14
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,7/332,138/5974,0.050724637681159424,0.9127379081543565,-0.2515685111971506,0.6534582629966788,0.9915929491154466,0.9915929491154466,5571/51422/836/7124/4217/4731/440567,7
Organismal Systems,Endocrine system,hsa04917,Prolactin signaling pathway,3/332,60/5974,0.05,0.8996987951807228,-0.18940431690103027,0.6563166140577622,0.9915929491154466,0.9915929491154466,595/399694/3717,3
Human Diseases,Immune disease,hsa05332,Graft-versus-host disease,1/332,19/5974,0.05263157894736842,0.9470513633481292,-0.05607114930504923,0.6631346519335013,0.9915929491154466,0.9915929491154466,7124,1
Human Diseases,Immune disease,hsa05340,Primary immunodeficiency,1/332,19/5974,0.05263157894736842,0.9470513633481292,-0.05607114930504923,0.6631346519335013,0.9915929491154466,0.9915929491154466,6891,1
Organismal Systems,Immune system,hsa04658,Th1 and Th2 cell differentiation,3/332,62/5974,0.04838709677419355,0.8706762534006995,-0.24828796462294225,0.6781980351964751,0.9915929491154466,0.9915929491154466,5534/3717/4772,3
Metabolism,Glycan biosynthesis and metabolism,hsa00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,1/332,20/5974,0.05,0.8996987951807228,-0.10898468939364292,0.6819153900624816,0.9915929491154466,0.9915929491154466,222537,1
Metabolism,Metabolism of cofactors and vitamins,hsa00830,Retinol metabolism,1/332,20/5974,0.05,0.8996987951807228,-0.10898468939364292,0.6819153900624816,0.9915929491154466,0.9915929491154466,339761,1
Genetic Information Processing,"Folding, sorting and degradation",hsa03050,Proteasome,2/332,43/5974,0.046511627906976744,0.8369291117960213,-0.2603127623516852,0.6990618518759478,0.9915929491154466,0.9915929491154466,5683/23198,2
Metabolism,Glycan biosynthesis and metabolism,hsa00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,1/332,21/5974,0.047619047619047616,0.8568559954102123,-0.15939093830797,0.6996520528940663,0.9915929491154466,0.9915929491154466,166012,1
Genetic Information Processing,Replication and repair,hsa03430,Mismatch repair,1/332,21/5974,0.047619047619047616,0.8568559954102123,-0.15939093830797,0.6996520528940663,0.9915929491154466,0.9915929491154466,10714,1
Organismal Systems,Endocrine system,hsa04919,Thyroid hormone signaling pathway,5/332,105/5974,0.047619047619047616,0.8568559954102123,-0.3589504614212673,0.701981951215837,0.9915929491154466,0.9915929491154466,5336/1827/51196/595/486,5
Environmental Information Processing,Signal transduction,hsa04070,Phosphatidylinositol signaling system,4/332,85/5974,0.047058823529411764,0.8467753366406804,-0.34511681507818714,0.7036400853292011,0.9915929491154466,0.9915929491154466,5336/51196/9162/5305,4
Human Diseases,Cancer: specific types,hsa05210,Colorectal cancer,4/332,85/5974,0.047058823529411764,0.8467753366406804,-0.34511681507818714,0.7036400853292011,0.9915929491154466,0.9915929491154466,836/595/8313/7046,4
Human Diseases,Cancer: overview,hsa05231,Choline metabolism in cancer,4/332,85/5974,0.047058823529411764,0.8467753366406804,-0.34511681507818714,0.7036400853292011,0.9915929491154466,0.9915929491154466,6584/9162/8936/5321,4
Human Diseases,Infectious disease: bacterial,hsa05110,Vibrio cholerae infection,2/332,44/5974,0.045454545454545456,0.8179079956188391,-0.2940618101743244,0.7111248390230249,0.9915929491154466,0.9915929491154466,5336/527,2
Metabolism,Carbohydrate metabolism,hsa00500,Starch and sucrose metabolism,1/332,22/5974,0.045454545454545456,0.8179079956188391,-0.20754845933928034,0.7164025179434818,0.9915929491154466,0.9915929491154466,7360,1
Organismal Systems,Immune system,hsa04670,Leukocyte transendothelial migration,4/332,87/5974,0.04597701149425287,0.8273092369477912,-0.3935776925214674,0.7208760480547163,0.9915929491154466,0.9915929491154466,5336/49861/2770/1364,4
Metabolism,Lipid metabolism,hsa00561,Glycerolipid metabolism,2/332,45/5974,0.044444444444444446,0.7997322623828648,-0.32709603652723024,0.7227814531374597,0.9915929491154466,0.9915929491154466,84803/9162,2
Organismal Systems,Digestive system,hsa04971,Gastric acid secretion,2/332,45/5974,0.044444444444444446,0.7997322623828648,-0.32709603652723024,0.7227814531374597,0.9915929491154466,0.9915929491154466,2770/817,2
Organismal Systems,Sensory system,hsa04742,Taste transduction,1/332,23/5974,0.043478260869565216,0.7823467784180199,-0.253677997586694,0.7322214635151827,0.9915929491154466,0.9915929491154466,259295,1
Organismal Systems,Immune system,hsa04640,Hematopoietic cell lineage,2/332,46/5974,0.043478260869565216,0.7823467784180199,-0.3594501559733054,0.7340394539087168,0.9915929491154466,0.9915929491154466,3589/7124,2
Human Diseases,Cancer: overview,hsa05208,Chemical carcinogenesis - reactive oxygen species,9/332,192/5974,0.046875,0.8434676204819277,-0.5347668974394427,0.7490137492966411,0.9915929491154466,0.9915929491154466,653689/7422/27/4217/57412/4233/4731/5795/440567,9
Organismal Systems,Endocrine system,hsa04928,"Parathyroid hormone synthesis, secretion and action",4/332,91/5974,0.04395604395604396,0.7909439957632729,-0.4874529192096588,0.7531058575921697,0.9915929491154466,0.9915929491154466,65268/2770/64386/9935,4
Metabolism,Global and overview maps,hsa01232,Nucleotide metabolism,3/332,70/5974,0.04285714285714286,0.771170395869191,-0.4671289822302996,0.7553853075461884,0.9915929491154466,0.9915929491154466,4831/2766/6241,3
Metabolism,Nucleotide metabolism,hsa00240,Pyrimidine metabolism,2/332,48/5974,0.041666666666666664,0.7497489959839357,-0.42224487010839284,0.7553925566307436,0.9915929491154466,0.9915929491154466,4831/6241,2
Organismal Systems,Nervous system,hsa04721,Synaptic vesicle cycle,2/332,48/5974,0.041666666666666664,0.7497489959839357,-0.42224487010839284,0.7553925566307436,0.9915929491154466,0.9915929491154466,527/6809,2
Human Diseases,Cancer: overview,hsa05203,Viral carcinogenesis,7/332,154/5974,0.045454545454545456,0.8179079956188391,-0.5553138468908118,0.7611245151159657,0.9915929491154466,0.9915929491154466,1959/2968/836/9734/595/5315/1960,7
Genetic Information Processing,Translation,hsa00970,Aminoacyl-tRNA biosynthesis,1/332,25/5974,0.04,0.7197590361445784,-0.3405872580282603,0.7612685616799661,0.9915929491154466,0.9915929491154466,57176,1
Organismal Systems,Sensory system,hsa04740,Olfactory transduction,1/332,25/5974,0.04,0.7197590361445784,-0.3405872580282603,0.7612685616799661,0.9915929491154466,0.9915929491154466,817,1
Organismal Systems,Digestive system,hsa04973,Carbohydrate digestion and absorption,1/332,25/5974,0.04,0.7197590361445784,-0.3405872580282603,0.7612685616799661,0.9915929491154466,0.9915929491154466,486,1
Genetic Information Processing,"Folding, sorting and degradation",hsa03018,RNA degradation,3/332,71/5974,0.04225352112676056,0.76030884099779406,-0.4928259371847645,0.7639031781970916,0.9915929491154466,0.9915929491154466,2023/132430/23644,3
Metabolism,Lipid metabolism,hsa00600,Sphingolipid metabolism,2/332,49/5974,0.04081632653061224,0.7344479960658962,-0.4527434793271836,0.7655048843370249,0.9915929491154466,0.9915929491154466,81537/9517,2
Organismal Systems,Immune system,hsa04622,RIG-I-like receptor signaling pathway,2/332,49/5974,0.04081632653061224,0.7344479960658962,-0.4527434793271836,0.7655048843370249,0.9915929491154466,0.9915929491154466,8737/7124,2
