ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,collection
REACTOME_HDMS_DEMETHYLATE_HISTONES,REACTOME_HDMS_DEMETHYLATE_HISTONES,35,-0.8495408951107294,-1.6531830093645905,0.0014962832337967256,0.02332667195252331,0.020919695414485937,503,"tags=34%, list=3%, signal=33%",H4C4/H4C15/H4C11/H4C14/H4C5/H3C1/H4C1/H3C6/H3C10/H4C16/H4C8/H4C3,Reactome
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS,REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS,11,-0.9372289517408416,-1.6510402905812402,0.0014205649866791906,0.02272903978686705,0.02038373027977343,84,"tags=36%, list=1%, signal=36%",GART/GMPS/ADSS1/ADSS2,Reactome
REACTOME_APOPTOTIC_EXECUTION_PHASE,REACTOME_APOPTOTIC_EXECUTION_PHASE,49,-0.8181616602946741,-1.6398437509461872,0.0014647403848472187,0.02313148451914569,0.020744648512668745,186,"tags=18%, list=1%, signal=18%",PRKCD/KPNA1/PAK2/HMGB2/H1-3/H1-1/H1-4/H1-0/H1-2,Reactome
REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,REACTOME_SUMOYLATION_OF_CHROMATIN_ORGANIZATION_PROTEINS,65,-0.8012446535069809,-1.6332530395908162,7.515663563561112e-4,0.013055781276129018,0.011708612709547839,532,"tags=18%, list=4%, signal=18%",NUP42/H4C4/NUP160/SEH1L/H4C15/H4C11/H4C14/H4C5/H4C1/H4C16/H4C8/H4C3,Reactome
REACTOME_DNA_REPAIR,REACTOME_DNA_REPAIR,301,-0.734959832239515,-1.6184684113193748,1.0444188335115967e-7,2.7608984816306554e-6,2.4760135275011764e-6,727,"tags=11%, list=5%, signal=10%",POLR2B/RAD23B/RAD9A/POLD3/CUL4A/COPS2/H4C4/RAD50/SPIDR/H4C15/H4C11/H4C14/GTF2H4/H4C5/H4C1/BLM/H2AC19/H2BC12/H4C16/H2AC8/H2BC11/H4C8/H2AC20/H2BC15/ADPRS/H2BC21/H2BC5/H2AX/H2AC6/H4C3/H2AZ2/H2AJ,Reactome
REACTOME_INTRAFLAGELLAR_TRANSPORT,REACTOME_INTRAFLAGELLAR_TRANSPORT,47,-0.8088864041112164,-1.6115532764324356,0.0031919136152201953,0.0462067494774733,0.04143887851338499,346,"tags=17%, list=2%, signal=17%",TRAF3IP1/WDR35/WDR19/IFT88/DYNLT2/DYNLT2B/DYNC2I1/DYNC2I2,Reactome
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,159,-0.730824073481688,-1.5754642595005937,2.1299443757097515e-4,0.0040468943138485276,0.003629313113873853,854,"tags=14%, list=6%, signal=13%",USP30/SMAD4/PSMA6/USP49/USP13/TAF9B/H2AC15/H2AC21/H2AC12/H2AC11/H2AC19/H2BC12/H2AC25/H2BC18/H2AC8/H2BC11/H2AC20/H2BC15/H2BC21/H2BC5/H2AC6/PSMA2,Reactome
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,272,-0.6775104783453052,-1.4894443205976104,2.9406658714239395e-4,0.005337089103957478,0.004786378386166853,442,"tags=8%, list=3%, signal=8%",TBL1X/TMEM67/TRAF3IP1/PCM1/WDR35/BBS1/CEP63/PRKAR2B/DMAC2L/WDR19/IFT88/PRKAG2/DYNLT2/MICOS10/MICOS13/SEPTIN2/CEP43/DYNLT2B/ATP5MK/ATP5MJ/DYNC2I1/DYNC2I2/PRKAG1,Reactome
REACTOME_DEUBIQUITINATION,REACTOME_DEUBIQUITINATION,233,-0.6770541312457425,-1.4745331925224396,5.882998221973089e-4,0.010520185055763642,0.009434653495300496,946,"tags=11%, list=6%, signal=11%",FOXK1/BAP1/USP30/SMAD4/PSMA6/RAD23B/USP49/UCHL1/USP13/TAF9B/H2AC15/H2AC21/H2AC12/H2AC11/H2AC19/H2BC12/H2AC25/H2BC18/H2AC8/H2BC11/H2AC20/H2BC15/H2BC21/H2BC5/H2AC6/PSMA2,Reactome
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,252,0.48973809846725813,1.6395061456567877,6.122299733109732e-5,0.0012407860792435724,0.0011127548286845057,1289,"tags=23%, list=9%, signal=22%",COL13A1/ADAMTS5/MFAP3/LOXL3/EFEMP1/COL8A2/ITGA11/CASP3/PXDN/GDF5/SGCA/ICAM4/COMP/P4HA2/P4HA3/CAPN3/FN1/HTRA1/MMP25/SH3PXD2A/ADAMTS2/ICAM5/HSPG2/ASPN/LOX/DCN/FMOD/ACTA2/COL3A1/LRP4/LTBP2/COL12A1/SNTB1/MFAP5/COL18A1/PDGFA/ITGB1/P4HA1/LTBP3/PRKCA/PCOLCE2/CD151/COL25A1/ICAM3/SNTB2/ITGA1/ACTN1/P4HB/COL1A2/VCAM1/EFEMP2/CTSB/LUM/SSPN/COL5A1/ITGB2/FBLN5/SDC1/MFAP4,Reactome
HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_TNFA_SIGNALING_VIA_NFKB,186,0.5387696104729061,1.6706554086002123,6.69012657325454e-5,0.001333638346406151,0.001196026079360087,1359,"tags=34%, list=9%, signal=32%",TNFAIP6/EGR2/DNAJB4/VEGFA/RCAN1/CCND1/PHLDA1/PLK2/INHBA/TNF/EGR3/DUSP5/KDM6B/TRIB1/PLAUR/BIRC3/CD83/CCL5/BCL2A1/PMEPA1/NR4A2/IER3/SGK1/IER2/FUT4/MYC/NR4A3/JUNB/TNFSF9/BTG1/TNFAIP2/CXCL2/DUSP4/EHD1/MAP2K3/LITAF/NFKBIA/SMAD3/DUSP1/JAG1/CXCL1/AREG/MCL1/GEM/LIF/JUN/TNFAIP3/ACKR3/PTGS2/PTGER4/ID2/HBEGF/FOS/CCL20/MAP3K8/NFKBIE/IRF1/DENND5A/IER5/ZC3H12A/BCL3/KLF4/KLF2/SOCS3,Hallmarks
REACTOME_COLLAGEN_FORMATION,REACTOME_COLLAGEN_FORMATION,73,0.5983443612708174,1.694982845692409,0.0019312917357019908,0.029727224691311657,0.02665980330695886,1867,"tags=37%, list=12%, signal=33%",COL13A1/LOXL3/COL8A2/PXDN/P4HA2/P4HA3/ADAMTS2/LOX/COL3A1/COL12A1/COL18A1/P4HA1/PCOLCE2/CD151/COL25A1/P4HB/COL1A2/CTSB/COL5A1/PLOD2/COL8A1/COL1A1/PLOD1/COL7A1/COL15A1/DST/LOXL4,Reactome
REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS,REACTOME_PROLONGED_ERK_ACTIVATION_EVENTS,13,0.84502519278482,1.7347310989629467,0.002105365037349367,0.03165525521633336,0.028388888853983173,6,"tags=8%, list=0%, signal=8%",NGF,Reactome
REACTOME_GLUCONEOGENESIS,REACTOME_GLUCONEOGENESIS,19,0.7844461721136305,1.764317024076884,0.0033944026523808025,0.04855992500347125,0.04354924022125711,1038,"tags=47%, list=7%, signal=44%",PGK1/ENO1/PGAM2/TPI1/ENO2/GPI/GAPDH/PGAM1/PCK1,Reactome
REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,REACTOME_IMMUNOREGULATORY_INTERACTIONS_BETWEEN_A_LYMPHOID_AND_A_NON_LYMPHOID_CELL,59,0.6455671193178216,1.7772598980999759,0.002108614862272206,0.03165525521633336,0.028388888853983173,1246,"tags=36%, list=8%, signal=33%",CD300A/ICAM4/ICAM5/IGLC2/ULBP1/COL3A1/ITGB1/IGLC3/KLRG1/TREM1/ICAM3/ULBP3/CD300C/COL1A2/VCAM1/CD226/ITGB2/HLA-C/HLA-G/RAET1E/HLA-A,Reactome
REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,REACTOME_INTEGRIN_CELL_SURFACE_INTERACTIONS,63,0.6508191153255947,1.781734337733518,0.003151854170185025,0.04617656230054205,0.0414118062182839,1179,"tags=29%, list=8%, signal=26%",COL13A1/COL8A2/ITGA11/ICAM4/COMP/FN1/ICAM5/HSPG2/COL3A1/COL18A1/ITGB1/ICAM3/ITGA1/COL1A2/VCAM1/LUM/COL5A1/ITGB2,Reactome
REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,REACTOME_COLLAGEN_BIOSYNTHESIS_AND_MODIFYING_ENZYMES,51,0.6623353247461448,1.7841634684050909,0.0030123698572644443,0.04467124081016542,0.040061812222412896,1689,"tags=39%, list=11%, signal=35%",COL13A1/COL8A2/P4HA2/P4HA3/ADAMTS2/COL3A1/COL12A1/COL18A1/P4HA1/PCOLCE2/COL25A1/P4HB/COL1A2/COL5A1/PLOD2/COL8A1/COL1A1/PLOD1/COL7A1/COL15A1,Reactome
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,46,0.6883468956054416,1.8262400109232975,0.0010066489304892301,0.017001181937151444,0.015246904853608806,1026,"tags=24%, list=7%, signal=22%",ADAMTS5/POMT2/MUC1/ADAMTS6/ADAMTS2/ADAMTSL5/SBSPON/NOTCH2/C1GALT1/SPON1/C1GALT1C1,Reactome
REACTOME_O_LINKED_GLYCOSYLATION,REACTOME_O_LINKED_GLYCOSYLATION,82,0.6499202517913024,1.8352969172151832,0.0012137142000447974,0.019944276584519912,0.017886314526975963,1026,"tags=21%, list=7%, signal=19%",POMK/ADAMTS5/POMT2/MUC1/GALNT10/GALNT16/ADAMTS6/ADAMTS2/ADAMTSL5/GALNT18/SBSPON/GALNT7/C1GALT1/SPON1/GALNT17/FUT11/C1GALT1C1,Reactome
REACTOME_SENSORY_PERCEPTION_OF_TASTE,REACTOME_SENSORY_PERCEPTION_OF_TASTE,15,0.8915068749845724,1.8744115399987666,2.3886874795691235e-4,0.0044009757199334155,0.003946858419192364,1,"tags=7%, list=0%, signal=7%",TAS2R20,Reactome
