ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,collection
KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,29/341,58/8748,0.5,12.826979472140762,18.199697963216508,4.5379643450370223e-26,2.8712892680238813e-23,2.6438131653494133e-23,H3-3B/H3-3A/H2AZ1/H2AJ/H2AZ2/MACROH2A1/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/MACROH2A2/H2AC20/H2BC11/H2AC25/H2BC18/H4C16/H2AC8/H2BC12/H2AC11/H3C10/H2AC19/H4C5/H2AC12/H4C11/H3-5/RO60,29,KEGG
REACTOME_DNA_METHYLATION,REACTOME_DNA_METHYLATION,20/341,23/8748,0.8695652173913043,22.30779038633176,20.60657646862561,6.044819511629224e-26,2.8712892680238813e-23,2.6438131653494133e-23,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11,20,Reactome
REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION,21/341,28/8748,0.75,19.240469208211145,19.46897143652659,1.2890018155986915e-24,4.0104745680095248e-22,3.692747219962233e-22,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11/ORC3,21,Reactome
REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3,20/341,25/8748,0.8,20.52316715542522,19.68672930958655,1.6886208707408525e-24,4.0104745680095248e-22,3.692747219962233e-22,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11,20,Reactome
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_THE_HUMAN_SILENCING_HUB_HUSH_COMPLEX,21/341,31/8748,0.6774193548387096,17.378488317093936,18.397438856646815,4.3388015560440806e-23,8.243722956483753e-21,7.590619143310802e-21,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11/TASOR,21,Reactome
REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,20/341,28/8748,0.7142857142857143,18.32425638877252,18.49105135081957,8.876185021190106e-23,1.2046251100186573e-20,1.1091894364825532e-20,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11,20,Reactome
REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION,20/341,28/8748,0.7142857142857143,18.32425638877252,18.49105135081957,8.876185021190106e-23,1.2046251100186573e-20,1.1091894364825532e-20,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11,20,Reactome
REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES,21/341,32/8748,0.65625,16.83541055718475,18.07307018032288,1.2180038628122548e-22,1.4463795870895525e-20,1.331791065785505e-20,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11/SET,21,Reactome
REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,REACTOME_PRC2_METHYLATES_HISTONES_AND_DNA,20/341,32/8748,0.625,16.033724340175954,17.15809982257464,5.590961462681679e-21,5.704156346205607e-19,5.252248114899568e-19,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11,20,Reactome
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,24/341,51/8748,0.47058823529411764,12.07245126789719,15.970935641779967,6.00437510126906e-21,5.704156346205607e-19,5.252248114899568e-19,H3-3B/H3-3A/POLR1H/H2AJ/POLR1F/H2AZ2/H4C3/H2AC6/H2AX/POLR1G/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/GTF2H4/H4C11,24,Reactome
REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE,REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE,18/341,26/8748,0.6923076923076923,17.760433115271827,17.236540301221144,3.268345810933131e-20,2.8226622912604313e-18,2.599038630512375e-18,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H2AC19/H4C5/H4C11/TERF2,18,Reactome
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,23/341,49/8748,0.46938775510204084,12.041654198336227,15.609311426689231,4.3329017598431076e-20,3.4302138932091272e-18,3.1584573354645814e-18,H2AJ/H2AZ2/H1-2/H1-0/H4C3/H2AC6/H2AX/H1-4/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H1-1/H4C16/H2AC8/H2BC12/H1-3/H2AC19/H4C5/H4C11/TERF2,23,Reactome
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,17/341,23/8748,0.7391304347826086,18.961621828381993,17.370526319074035,6.112089761806673e-20,4.466527133627953e-18,4.11266930531283e-18,SARS1/NARS1/DARS1/LARS1/GARS1/EPRS1/TARS1/RARS1/IARS1/CARS1/KARS1/HARS1/YARS1/AARS1/WARS1/MARS1/VARS1,17,Reactome
REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,REACTOME_B_WICH_COMPLEX_POSITIVELY_REGULATES_RRNA_EXPRESSION,23/341,51/8748,0.45098039215686275,11.569432465068138,15.245379869872409,1.361066256108314e-19,9.235806737877845e-18,8.504105705458714e-18,H3-3B/H3-3A/POLR1H/H2AJ/POLR1F/H2AZ2/H4C3/H2AC6/H2AX/POLR1G/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11,23,Reactome
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,20/341,36/8748,0.5555555555555556,14.252199413489736,16.045989674434303,1.568942378862732e-19,9.936635066130636e-18,9.149411346210038e-18,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11,20,Reactome
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,21/341,44/8748,0.4772727272727273,12.243934950679819,15.058144159170832,1.2386783772527402e-18,7.354652864938145e-17,6.771985075638336e-17,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11/KMT2A,21,Reactome
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,20/341,39/8748,0.5128205128205128,13.155876381682832,15.322183605936074,1.3295600658652473e-18,7.429894485717559e-17,6.841265725907249e-17,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H2AC19/H4C5/H4C11/TERF2,20,Reactome
REACTOME_MEIOTIC_RECOMBINATION,REACTOME_MEIOTIC_RECOMBINATION,20/341,42/8748,0.47619047619047616,12.216170925848344,14.673920499707329,8.905373656151109e-18,4.700058318524196e-16,4.327699127638346e-16,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11,20,Reactome
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,18/341,33/8748,0.5454545454545454,13.993068515062648,15.05987030811594,1.6901971817635524e-17,8.450985908817762e-16,7.78146181742666e-16,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H2AC19/H4C5/H4C11/TERF2,18,Reactome
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,24/341,68/8748,0.35294117647058826,9.054338450922891,13.427980377483127,2.148144714173521e-17,1.0203687392324224e-15,9.395306618306294e-16,H3-3B/H3-3A/POLR1H/H2AJ/POLR1F/H2AZ2/H4C3/H2AC6/H2AX/POLR1G/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/GTF2H4/H4C11,24,Reactome
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,21/341,50/8748,0.42,10.77466275659824,13.959289429760902,3.345609651867446e-17,1.4446950769427608e-15,1.3302400099051905e-15,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/SFN/H4C5/H4C11,21,Reactome
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,21/341,50/8748,0.42,10.77466275659824,13.959289429760902,3.345609651867446e-17,1.4446950769427608e-15,1.3302400099051905e-15,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11/KMT2A,21,Reactome
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,19/341,40/8748,0.475,12.185630498533724,14.27964738992996,6.390573010381627e-17,2.639584504288063e-15,2.4304650671062392e-15,SARS1/NARS1/DARS1/LARS1/GARS1/EPRS1/TARS1/TARS3/RARS1/IARS1/CARS1/KARS1/HARS1/YARS1/AARS1/WARS1/MARS1/VARS2/VARS1,19,KEGG
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,24/341,71/8748,0.3380281690140845,8.671760769897979,13.071506896217304,6.80515721727005e-17,2.6937080651693954e-15,2.4803007226102685e-15,H3-3B/H3-3A/POLR1H/H2AJ/POLR1F/H2AZ2/H4C3/H2AC6/H2AX/POLR1G/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/GTF2H4/H4C11,24,Reactome
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,23/341,66/8748,0.3484848484848485,8.940015995734472,13.03976255943739,1.412980680456656e-16,5.369326585735292e-15,4.943945033513605e-15,H3-3B/H3-3A/POLR1H/H2AJ/POLR1F/H2AZ2/H4C3/H2AC6/H2AX/POLR1G/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11,23,Reactome
REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS,REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS,13/341,16/8748,0.8125,20.84384164222874,15.999820466648632,1.9330467662109595e-16,7.06305549192466e-15,6.503489322758329e-15,H3-3B/H3-3A/H4C3/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2BC11/H4C16/H2BC12/H4C5/H4C11,13,Reactome
REACTOME_AMYLOID_FIBER_FORMATION,REACTOME_AMYLOID_FIBER_FORMATION,21/341,54/8748,0.3888888888888889,9.976539589442815,13.325460971714758,2.241919374547547e-16,7.888234836370998e-15,7.263294347949363e-15,H3-3B/H3-3A/H2AZ1/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/TSPAN5/H4C11/HSPG2,21,Reactome
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,23/341,69/8748,0.3333333333333333,8.551319648093841,12.682322263822337,4.3826426713150637e-16,1.4869680491961824e-14,1.369163932279255e-14,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/ELF3/H3C10/H2AC19/H4C5/H4C11/NOTCH2NLA/CCND1,23,Reactome
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,21/341,56/8748,0.375,9.620234604105573,13.0328521736926,5.403130847443467e-16,1.7699911396797565e-14,1.629764694818701e-14,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11/BCL7A,21,Reactome
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,20/341,50/8748,0.4,10.26158357771261,13.226556144040755,6.140486319718337e-16,1.9444873345774733e-14,1.7904365374336627e-14,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11,20,Reactome
REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,22/341,66/8748,0.3333333333333333,8.551319648093841,12.401412701744757,1.9465931042324314e-15,5.77894827819003e-14,5.321114702687995e-14,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/PABPN1/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11/EIF4A1,22,Reactome
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,22/341,66/8748,0.3333333333333333,8.551319648093841,12.401412701744757,1.9465931042324314e-15,5.77894827819003e-14,5.321114702687995e-14,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/SEH1L/H4C5/H4C11/NUP42,22,Reactome
REACTOME_TRNA_AMINOACYLATION,REACTOME_TRNA_AMINOACYLATION,18/341,41/8748,0.43902439024390244,11.262713682855303,13.264964680783462,2.4757603529197945e-15,7.127188894769105e-14,6.562541796734767e-14,SARS1/NARS1/DARS1/LARS1/GARS1/EPRS1/TARS1/RARS1/IARS1/CARS1/KARS1/HARS1/YARS1/AARS1/WARS1/MARS1/VARS2/VARS1,18,Reactome
REACTOME_MEIOTIC_SYNAPSIS,REACTOME_MEIOTIC_SYNAPSIS,18/341,42/8748,0.42857142857142855,10.99455383326351,13.075700196523279,4.1807047483484355e-15,1.1681380914502982e-13,1.0755930792190558e-13,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H2AC19/H4C5/H4C11/TERF2,18,Reactome
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,22/341,71/8748,0.30985915492957744,7.949114039073148,11.840227401349622,1.1120833743218563e-14,3.018512016016467e-13,2.7793722828916167e-13,H3-3B/PSMA2/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11/KMT2A,22,Reactome
REACTOME_HCMV_LATE_EVENTS,REACTOME_HCMV_LATE_EVENTS,22/341,72/8748,0.3055555555555556,7.838709677419355,11.734561696577606,1.5453046700775504e-14,4.077887323815758e-13,3.7548192422059773e-13,H4C3/H2AC6/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H2AC25/H2BC18/H4C16/H2AC8/H2BC12/H2AC11/H3C10/H2AC19/SEH1L/H4C5/H2AC12/H4C11/CHMP4B/NUP42,22,Reactome
REACTOME_HDACS_DEACETYLATE_HISTONES,REACTOME_HDACS_DEACETYLATE_HISTONES,19/341,51/8748,0.37254901960784315,9.55735725375194,12.343156782242179,1.5930607882525064e-14,4.09029121308076e-13,3.7662404410749154e-13,H4C3/H2AC6/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H2AC25/H2BC18/H4C16/H2AC8/H2BC12/H2AC11/H3C10/H2AC19/H4C5/H2AC12/H4C11,19,Reactome
REACTOME_MEIOSIS,REACTOME_MEIOSIS,21/341,66/8748,0.3181818181818182,8.162623300453212,11.763062844052122,2.5012496752000705e-14,6.253124188000176e-13,5.757724321582434e-13,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11/TERF2,21,Reactome
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,17/341,40/8748,0.425,10.902932551319648,12.642146991860756,2.9295906425182167e-14,7.136182334339246e-13,6.570822736660292e-13,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H2AC19/H4C5/H4C11,17,Reactome
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,20/341,60/8748,0.3333333333333333,8.551319648093841,11.820199389060845,3.8225368096266046e-14,9.078524922863186e-13,8.359284444209759e-13,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11,20,Reactome
REACTOME_TELOMERE_MAINTENANCE,REACTOME_TELOMERE_MAINTENANCE,22/341,81/8748,0.2716049382716049,6.967741935483871,10.86686757625717,2.3275035429101017e-13,5.392996014059992e-12,4.965739266131694e-12,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H2AC19/H4C5/H4C11/TEN1/CHTF8/TERF2,22,Reactome
REACTOME_MITOTIC_PROPHASE,REACTOME_MITOTIC_PROPHASE,24/341,99/8748,0.24242424242424243,6.219141562250067,10.517680028643717,2.8722938208061326e-13,6.496855070871015e-12,5.98214577716766e-12,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/SEH1L/H4C5/H4C11/LEMD2/NUP42/SET,24,Reactome
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,20/341,66/8748,0.30303030303030304,7.773926952812584,11.124712986359489,2.9931960851925975e-13,6.578800786270183e-12,6.057599394338529e-12,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC15/H2BC5/H2BC21/H4C8/H2AC20/H2BC11/H4C16/H2AC8/H2BC12/H3C10/H2AC19/H4C5/H4C11,20,Reactome
