category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Genetic Information Processing,"Folding, sorting and degradation",hsa04141,Protein processing in endoplasmic reticulum,4/159,158/5123,0.02531645569620253,0.8156993869914815,-0.421112525910556,0.7298951797792474,0.9988044984545578,0.9988044984545578,55973/9871/7991/56681,4
Environmental Information Processing,Signal transduction,hsa04630,JAK-STAT signaling pathway,2/159,84/5123,0.023809523809523808,0.7671458520515124,-0.38508260876836414,0.7413597579368932,0.9988044984545578,0.9988044984545578,3717/9180,2
Human Diseases,Endocrine and metabolic disease,hsa04931,Insulin resistance,2/159,84/5123,0.023809523809523808,0.7671458520515124,-0.38508260876836414,0.7413597579368932,0.9988044984545578,0.9988044984545578,5571/5170,2
Genetic Information Processing,"Folding, sorting and degradation",hsa03050,Proteasome,1/159,43/5123,0.023255813953488372,0.7493052508410121,-0.2954269236924755,0.7436973450023081,0.9988044984545578,0.9988044984545578,5683,1
Human Diseases,Infectious disease: bacterial,hsa05134,Legionellosis,1/159,43/5123,0.023255813953488372,0.7493052508410121,-0.2954269236924755,0.7436973450023081,0.9988044984545578,0.9988044984545578,56681,1
Metabolism,Nucleotide metabolism,hsa00240,Pyrimidine metabolism,1/159,44/5123,0.022727272727272728,0.732275586049171,-0.3191741211424516,0.7517194162906218,0.9988044984545578,0.9988044984545578,4831,1
Environmental Information Processing,Signal transduction,hsa04370,VEGF signaling pathway,1/159,44/5123,0.022727272727272728,0.732275586049171,-0.3191741211424516,0.7517194162906218,0.9988044984545578,0.9988044984545578,5336,1
Organismal Systems,Digestive system,hsa04974,Protein digestion and absorption,1/159,44/5123,0.022727272727272728,0.732275586049171,-0.3191741211424516,0.7517194162906218,0.9988044984545578,0.9988044984545578,482,1
Human Diseases,Infectious disease: parasitic,hsa05140,Leishmaniasis,1/159,44/5123,0.022727272727272728,0.732275586049171,-0.3191741211424516,0.7517194162906218,0.9988044984545578,0.9988044984545578,3717,1
Organismal Systems,Immune system,hsa04660,T cell receptor signaling pathway,2/159,86/5123,0.023255813953488372,0.7493052508410121,-0.41957630178101823,0.7531216803927315,0.9988044984545578,0.9988044984545578,5170/2534,2
Human Diseases,Cancer: specific types,hsa05215,Prostate cancer,2/159,86/5123,0.023255813953488372,0.7493052508410121,-0.41957630178101823,0.7531216803927315,0.9988044984545578,0.9988044984545578,2078/5170,2
Environmental Information Processing,Signal transduction,hsa04350,TGF-beta signaling pathway,2/159,87/5123,0.022988505747126436,0.7406925468083568,-0.4365502368090402,0.7588292276988666,0.9988044984545578,0.9988044984545578,9241/57154,2
Organismal Systems,Nervous system,hsa04720,Long-term potentiation,1/159,45/5123,0.022222222222222223,0.7160027952480783,-0.34243365152811617,0.7594919330871941,0.9988044984545578,0.9988044984545578,5502,1
Metabolism,Global and overview maps,hsa01212,Fatty acid metabolism,1/159,46/5123,0.021739130434782608,0.7004375170905113,-0.3652289699983906,0.7670226110389735,0.9988044984545578,0.9988044984545578,2180,1
Organismal Systems,Development and regeneration,hsa04380,Osteoclast differentiation,2/159,91/5123,0.02197802197802198,0.7081346326629345,-0.5027307007642817,0.7805381490251428,0.9988044984545578,0.9988044984545578,5336/2534,2
Human Diseases,Infectious disease: bacterial,hsa05133,Pertussis,1/159,49/5123,0.02040816326530612,0.6575535874727249,-0.4310403158524758,0.7882372553535502,0.9988044984545578,0.9988044984545578,717,1
Organismal Systems,Aging,hsa04213,Longevity regulating pathway - multiple species,1/159,50/5123,0.02,0.6444025157232705,-0.45218246151070896,0.7948731001306066,0.9988044984545578,0.9988044984545578,5571,1
Environmental Information Processing,Signal transduction,hsa04152,AMPK signaling pathway,2/159,95/5123,0.021052631578947368,0.6783184376034426,-0.5663602964460983,0.8005267016387705,0.9988044984545578,0.9988044984545578,5571/5170,2
Human Diseases,Endocrine and metabolic disease,hsa04936,Alcoholic liver disease,2/159,96/5123,0.020833333333333332,0.6712526205450733,-0.5818967563663754,0.8052667255064723,0.9988044984545578,0.9988044984545578,5571/717,2
Human Diseases,Cancer: specific types,hsa05213,Endometrial cancer,1/159,52/5123,0.019230769230769232,0.6196178035800678,-0.4933754223552379,0.8075311614539462,0.9988044984545578,0.9988044984545578,5170,1
Cellular Processes,Transport and catabolism,hsa04144,Endocytosis,5/159,217/5123,0.02304147465437788,0.7423992116627539,-0.6939301314048228,0.8117676954089847,0.9988044984545578,0.9988044984545578,57154/8729/23327/128866/1601,5
Metabolism,Amino acid metabolism,hsa00310,Lysine degradation,1/159,53/5123,0.018867924528301886,0.6079269016257268,-0.5134562713255315,0.8135659761510123,0.9988044984545578,0.9988044984545578,10157,1
Organismal Systems,Immune system,hsa04662,B cell receptor signaling pathway,1/159,53/5123,0.018867924528301886,0.6079269016257268,-0.5134562713255315,0.8135659761510123,0.9988044984545578,0.9988044984545578,5336,1
Human Diseases,Cancer: specific types,hsa05218,Melanoma,1/159,53/5123,0.018867924528301886,0.6079269016257268,-0.5134562713255315,0.8135659761510123,0.9988044984545578,0.9988044984545578,2246,1
Cellular Processes,Transport and catabolism,hsa04145,Phagosome,2/159,99/5123,0.020202020202020204,0.6509116320437076,-0.6276689173558734,0.8188948922385995,0.9988044984545578,0.9988044984545578,527/1311,2
Organismal Systems,Immune system,hsa04658,Th1 and Th2 cell differentiation,1/159,54/5123,0.018518518518518517,0.5966689960400652,-0.5332118647219494,0.8194127236445015,0.9988044984545578,0.9988044984545578,3717,1
Cellular Processes,Cellular community - eukaryotes,hsa04550,Signaling pathways regulating pluripotency of stem cells,2/159,100/5123,0.02,0.6444025157232705,-0.6426574605143505,0.8232455578301048,0.9988044984545578,0.9988044984545578,3717/8325,2
Human Diseases,Cancer: overview,hsa05230,Central carbon metabolism in cancer,1/159,55/5123,0.01818181818181818,0.5858204688393367,-0.5526550420916477,0.8250772288606237,0.9988044984545578,0.9988044984545578,57103,1
Environmental Information Processing,Signal transduction,hsa04015,Rap1 signaling pathway,3/159,143/5123,0.02097902097902098,0.6759466948146193,-0.7033512531468997,0.8277629010987839,0.9988044984545578,0.9988044984545578,2246/889/4804,3
Human Diseases,Cancer: specific types,hsa05221,Acute myeloid leukemia,1/159,56/5123,0.017857142857142856,0.5753593890386343,-0.5717978923414793,0.8305651374263618,0.9988044984545578,0.9988044984545578,7704,1
Human Diseases,Immune disease,hsa05323,Rheumatoid arthritis,1/159,56/5123,0.017857142857142856,0.5753593890386343,-0.5717978923414793,0.8305651374263618,0.9988044984545578,0.9988044984545578,527,1
Human Diseases,Infectious disease: parasitic,hsa05146,Amoebiasis,1/159,58/5123,0.017241379310344827,0.5555194101062676,-0.6092275510583371,0.8410328833604234,0.9988044984545578,0.9988044984545578,3918,1
Metabolism,Carbohydrate metabolism,hsa00562,Inositol phosphate metabolism,1/159,59/5123,0.01694915254237288,0.5461038268841275,-0.627535271933045,0.8460231640209747,0.9988044984545578,0.9988044984545578,5336,1
Organismal Systems,Immune system,hsa04657,IL-17 signaling pathway,1/159,60/5123,0.016666666666666666,0.5370020964360587,-0.6455845804376418,0.8508577447715009,0.9988044984545578,0.9988044984545578,3934,1
Cellular Processes,Transport and catabolism,hsa04140,Autophagy - animal,3/159,150/5123,0.02,0.6444025157232705,-0.7910383567398996,0.8514517378181311,0.9988044984545578,0.9988044984545578,58528/8673/5170,3
Human Diseases,Cardiovascular disease,hsa05418,Fluid shear stress and atherosclerosis,2/159,108/5123,0.018518518518518517,0.5966689960400652,-0.7581244083545018,0.8548183215571177,0.9988044984545578,0.9988044984545578,6385/653689,2
Cellular Processes,Transport and catabolism,hsa04146,Peroxisome,1/159,61/5123,0.01639344262295082,0.5281987833797299,-0.6633845708202359,0.85554145375458035,0.9988044984545578,0.9988044984545578,2180,1
Metabolism,Global and overview maps,hsa01232,Nucleotide metabolism,1/159,62/5123,0.016129032258064516,0.5196794481639277,-0.680943860286358,0.8600789703197764,0.9988044984545578,0.9988044984545578,4831,1
Organismal Systems,Immune system,hsa04613,Neutrophil extracellular trap formation,1/159,62/5123,0.016129032258064516,0.5196794481639277,-0.680943860286358,0.8600789703197764,0.9988044984545578,0.9988044984545578,5336,1
Human Diseases,Infectious disease: viral,hsa05170,Human immunodeficiency virus 1 infection,3/159,153/5123,0.0196078431372549,0.6317671722777162,-0.8275466535837844,0.8607106264636065,0.9988044984545578,0.9988044984545578,5336/2790/2787,3
Organismal Systems,Endocrine system,hsa04916,Melanogenesis,1/159,63/5123,0.015873015873015872,0.5114305680343416,-0.6982706216731013,0.864474829580625,0.9988044984545578,0.9988044984545578,8325,1
Organismal Systems,Endocrine system,hsa04914,Progesterone-mediated oocyte maturation,1/159,65/5123,0.015384615384615385,0.49569424286405417,-0.7322572068865558,0.8728590218385796,0.9988044984545578,0.9988044984545578,245711,1
Human Diseases,Infectious disease: bacterial,hsa05100,Bacterial invasion of epithelial cells,1/159,65/5123,0.015384615384615385,0.49569424286405417,-0.7322572068865558,0.8728590218385796,0.9988044984545578,0.9988044984545578,399694,1
Cellular Processes,Cell motility,hsa04810,Regulation of actin cytoskeleton,3/159,160/5123,0.01875,0.604127358490566,-0.9104284185385275,0.8803831187923272,0.9988044984545578,0.9988044984545578,623/2246/22801,3
Organismal Systems,Circulatory system,hsa04270,Vascular smooth muscle contraction,1/159,67/5123,0.014925373134328358,0.48089739979348545,-0.765401899729334,0.8807275912815068,0.9988044984545578,0.9988044984545578,3778,1
Human Diseases,Cancer: overview,hsa05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,1/159,67/5123,0.014925373134328358,0.48089739979348545,-0.765401899729334,0.8807275912815068,0.9988044984545578,0.9988044984545578,3717,1
Organismal Systems,Immune system,hsa04659,Th17 cell differentiation,1/159,69/5123,0.014492753623188406,0.4669583447270076,-0.7977568431991086,0.8881120600224711,0.9988044984545578,0.9988044984545578,3717,1
Human Diseases,Cancer: specific types,hsa05220,Chronic myeloid leukemia,1/159,70/5123,0.014285714285714285,0.46028751123090744,-0.8136531335043303,0.8916320802948152,0.9988044984545578,0.9988044984545578,399694,1
Organismal Systems,Immune system,hsa04620,Toll-like receptor signaling pathway,1/159,73/5123,0.0136986301369863,0.44137158611182903,-0.8602827714682274,0.9015453218097043,0.9988044984545578,0.9988044984545578,6696,1
Human Diseases,Infectious disease: viral,hsa05163,Human cytomegalovirus infection,3/159,170/5123,0.01764705882352941,0.5685904550499445,-1.0237231142449086,0.9042278053845739,0.9988044984545578,0.9988044984545578,5732/2790/2787,3
Environmental Information Processing,Signal transduction,hsa04070,Phosphatidylinositol signaling system,1/159,74/5123,0.013513513513513514,0.435407105218426,-0.8754897094311136,0.9046451819745076,0.9988044984545578,0.9988044984545578,5336,1
Organismal Systems,Endocrine system,hsa04922,Glucagon signaling pathway,1/159,74/5123,0.013513513513513514,0.435407105218426,-0.8754897094311136,0.9046451819745076,0.9988044984545578,0.9988044984545578,5571,1
Environmental Information Processing,Signal transduction,hsa04064,NF-kappa B signaling pathway,1/159,75/5123,0.013333333333333334,0.429601677148847,-0.8905363705866881,0.9076480372064453,0.9988044984545578,0.9988044984545578,5336,1
Human Diseases,Cancer: overview,hsa05231,Choline metabolism in cancer,1/159,75/5123,0.013333333333333334,0.429601677148847,-0.8905363705866881,0.9076480372064453,0.9988044984545578,0.9988044984545578,5170,1
Cellular Processes,Transport and catabolism,hsa04142,Lysosome,4/159,215/5123,0.018604651162790697,0.5994442006728097,-1.0738223518671792,0.9078771913135384,0.9988044984545578,0.9988044984545578,527/55207/58528/8673,4
Metabolism,Nucleotide metabolism,hsa00230,Purine metabolism,1/159,76/5123,0.013157894736842105,0.4239490235021515,-0.9054271723155408,0.9105569044972883,0.9988044984545578,0.9988044984545578,4831,1
Environmental Information Processing,Signal transduction,hsa04010,MAPK signaling pathway,4/159,218/5123,0.01834862385321101,0.5911949685534591,-1.1038941607770472,0.9133978449972937,0.9988044984545578,0.9988044984545578,2246/3925/4804/374,4
Human Diseases,Infectious disease: viral,hsa05168,Herpes simplex virus 1 infection,2/159,130/5123,0.015384615384615385,0.49569424286405417,-1.042286906366535,0.9170096940058601,0.9988044984545578,0.9988044984545578,3717/5451,2
Human Diseases,Cancer: specific types,hsa05210,Colorectal cancer,1/159,80/5123,0.0125,0.40275157232704406,-0.9635139066456144,0.9213096297557578,0.9988044984545578,0.9988044984545578,374,1
Metabolism,Global and overview maps,hsa01200,Carbon metabolism,1/159,84/5123,0.011904761904761904,0.3835729260257562,-1.0194164366527148,0.9307768261495847,0.9988044984545578,0.9988044984545578,5230,1
Genetic Information Processing,Chromosome,hsa03082,ATP-dependent chromatin remodeling,1/159,84/5123,0.011904761904761904,0.3835729260257562,-1.0194164366527148,0.9307768261495847,0.9988044984545578,0.9988044984545578,125476,1
Cellular Processes,Cell growth and death,hsa04114,Oocyte meiosis,1/159,84/5123,0.011904761904761904,0.3835729260257562,-1.0194164366527148,0.9307768261495847,0.9988044984545578,0.9988044984545578,245711,1
Organismal Systems,Endocrine system,hsa04921,Oxytocin signaling pathway,1/159,87/5123,0.011494252873563218,0.3703462734041784,-1.0600369563999832,0.9371262344457844,0.9988044984545578,0.9988044984545578,5571,1
Human Diseases,Neurodegenerative disease,hsa05020,Prion disease,3/159,202/5123,0.01485148514851485,0.47851671959648795,-1.3532930573884203,0.9545280594425576,0.9988044984545578,0.9988044984545578,5683/4684/2534,3
Human Diseases,Infectious disease: bacterial,hsa05132,Salmonella infection,3/159,204/5123,0.014705882352941176,0.4738253792082871,-1.3724895042647207,0.9566622630337281,0.9988044984545578,0.9988044984545578,64746/55207/8743,3
Human Diseases,Infectious disease: viral,hsa05171,Coronavirus disease - COVID-19,2/159,159/5123,0.012578616352201259,0.40528460108381786,-1.3633090646768493,0.9615731406783401,0.9988044984545578,0.9988044984545578,5336/717,2
Human Diseases,Endocrine and metabolic disease,hsa04934,Cushing syndrome,1/159,104/5123,0.009615384615384616,0.3098089017900339,-1.272564747490991,0.96358956791578,0.9988044984545578,0.9988044984545578,8325,1
Metabolism,Global and overview maps,hsa01240,Biosynthesis of cofactors,1/159,105/5123,0.009523809523809525,0.30685834082060504,-1.28426245252878,0.9647430364755311,0.9988044984545578,0.9988044984545578,4831,1
Human Diseases,Infectious disease: viral,hsa05160,Hepatitis C,1/159,105/5123,0.009523809523809525,0.30685834082060504,-1.28426245252878,0.9647430364755311,0.9988044984545578,0.9988044984545578,5010,1
Human Diseases,Neurodegenerative disease,hsa05022,Pathways of neurodegeneration - multiple diseases,6/159,349/5123,0.017191977077363897,0.5539276639455046,-1.5448248949570031,0.9654352971195836,0.9988044984545578,0.9988044984545578,5683/4741/5664/8325/6712/1452,6
Metabolism,Energy metabolism,hsa00190,Oxidative phosphorylation,1/159,107/5123,0.009345794392523364,0.30112267089872446,-1.3074242632267692,0.9669421535671389,0.9988044984545578,0.9988044984545578,527,1
Human Diseases,Cancer: overview,hsa05208,Chemical carcinogenesis - reactive oxygen species,2/159,176/5123,0.011363636363636364,0.3661377930245855,-1.53137904479342,0.9758696266363716,0.9988044984545578,0.9988044984545578,653689/5170,2
Organismal Systems,Immune system,hsa04621,NOD-like receptor signaling pathway,1/159,117/5123,0.008547008547008548,0.27538569048003014,-1.4189166248489573,0.9760529178512711,0.9988044984545578,0.9988044984545578,22861,1
Organismal Systems,Environmental adaptation,hsa04714,Thermogenesis,2/159,180/5123,0.011111111111111112,0.35800139762403915,-1.5691970851932087,0.9784000055313086,0.9988044984545578,0.9988044984545578,5571/2180,2
Human Diseases,Infectious disease: viral,hsa05161,Hepatitis B,1/159,128/5123,0.0078125,0.2517197327044025,-1.5342777750412941,0.9832158336042626,0.9988044984545578,0.9988044984545578,3717,1
Cellular Processes,Cell growth and death,hsa04218,Cellular senescence,1/159,130/5123,0.007692307692307693,0.24784712143202708,-1.55453132514203,0.984267471888584,0.9988044984545578,0.9988044984545578,55957,1
Human Diseases,Neurodegenerative disease,hsa05010,Alzheimer disease,4/159,295/5123,0.013559322033898305,0.436883061507302,-1.7829059369705427,0.9845073270728084,0.9988044984545578,0.9988044984545578,5683/5664/8325/1452,4
Human Diseases,Endocrine and metabolic disease,hsa04932,Non-alcoholic fatty liver disease,1/159,131/5123,0.007633587786259542,0.245955158673004,-1.5645807964492306,0.9847684676766302,0.9988044984545578,0.9988044984545578,5571,1
Human Diseases,Infectious disease: bacterial,hsa05131,Shigellosis,2/159,195/5123,0.010256410256410256,0.3304628285760361,-1.7059217726724696,0.9858000585285576,0.9988044984545578,0.9988044984545578,5336/58528,2
Genetic Information Processing,Transcription,hsa03040,Spliceosome,1/159,139/5123,0.007194244604316547,0.23179946608750737,-1.6432190109712819,0.9882455822145921,0.9988044984545578,0.9988044984545578,144983,1
Human Diseases,Infectious disease: viral,hsa05169,Epstein-Barr virus infection,1/159,150/5123,0.006666666666666667,0.2148008385744235,-1.7467014864600994,0.9917746366883574,0.9988044984545578,0.9988044984545578,5336,1
Human Diseases,Cardiovascular disease,hsa05415,Diabetic cardiomyopathy,1/159,155/5123,0.0064516129032258064,0.20787177926557113,-1.79214441955685,0.9930085965994035,0.9988044984545578,0.9988044984545578,5165,1
Human Diseases,Neurodegenerative disease,hsa05014,Amyotrophic lateral sclerosis,3/159,286/5123,0.01048951048951049,0.33797334740730967,-2.061925215894188,0.9946497971954246,0.9988044984545578,0.9988044984545578,5683/144983/4741,3
Human Diseases,Neurodegenerative disease,hsa05016,Huntington disease,2/159,239/5123,0.008368200836820083,0.26962448356622193,-2.0694731307051417,0.9959827477208925,0.9988044984545578,0.9988044984545578,5683/548644,2
Human Diseases,Infectious disease: viral,hsa05166,Human T-cell leukemia virus 1 infection,1/159,179/5123,0.00558659217877095,0.18000070271599733,-1.998495742829894,0.9968031620220563,0.9988044984545578,0.9988044984545578,4488,1
Human Diseases,Neurodegenerative disease,hsa05012,Parkinson disease,1/159,209/5123,0.004784688995215311,0.15416328127350967,-2.2343158389936204,0.9988044984545578,0.9988044984545578,0.9988044984545578,5683,1
