ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,collection
REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,REACTOME_RNA_POLYMERASE_I_PROMOTER_ESCAPE,25/261,55/8171,0.45454545454545453,14.230233368164402,17.882196816206577,1.6997408267370634e-23,1.421601418725544e-21,1.2947308115623949e-21,H3-3B/H3-3A/H2AJ/H2AZ2/POLR1H/POLR1F/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/POLR1G/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,25,Reactome
REACTOME_MEIOTIC_RECOMBINATION,REACTOME_MEIOTIC_RECOMBINATION,23/261,45/8171,0.5111111111111111,16.001106853980414,18.32880676706572,3.3367243815850104e-23,2.4817761716630257e-21,2.260290426365868e-21,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/BLM/H4C1/H3C1,23,Reactome
REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,22/261,40/8171,0.55,17.218582375478928,18.67729362176774,3.506857633871667e-23,2.4817761716630257e-21,2.260290426365868e-21,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,22,Reactome
REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE,23/261,50/8171,0.46,14.400996168582378,17.26475302716955,7.596537030639353e-22,4.9920100487058605e-20,4.5464988544277635e-20,H2AJ/H1-2/H2AZ2/H4C3/H1-0/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H1-4/H2BC15/H2AC20/H1-1/H2BC11/H4C16/H2AC8/H1-3/H2AC19/H4C5/H2BC12/HMGA1/H4C1,23,Reactome
REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,REACTOME_CYTOSOLIC_TRNA_AMINOACYLATION,17/261,23/8171,0.7391304347826086,23.139596868232548,19.313062980235202,1.9037242220749678e-21,1.167617522872647e-19,1.0634136707169645e-19,SARS1/GARS1/EPRS1/IARS1/LARS1/NARS1/TARS1/DARS1/RARS1/CARS1/KARS1/YARS1/HARS1/AARS1/MARS1/WARS1/VARS1,17,Reactome
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,22/261,47/8171,0.46808510638297873,14.654112659982065,17.051810345848406,3.7585383028185685e-21,2.161159524120677e-19,1.968287163844461e-19,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,22,Reactome
REACTOME_RHO_GTPASES_ACTIVATE_PKNS,REACTOME_RHO_GTPASES_ACTIVATE_PKNS,23/261,55/8171,0.41818181818181815,13.091814698711248,16.34349178055763,1.1383108667492273e-20,6.160270572995818e-19,5.610498141996192e-19,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/SFN/H4C1/H3C1,23,Reactome
REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,25/261,70/8171,0.35714285714285715,11.180897646414888,15.538490099107678,2.324857768195722e-20,1.1882606370778135e-18,1.0822144932653771e-18,H3-3B/H3-3A/H2AJ/H2AZ2/POLR1H/POLR1F/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/POLR1G/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,25,Reactome
REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,REACTOME_NEGATIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,25/261,71/8171,0.352112676056338,11.023420214775241,15.407977759430162,3.4880749734396975e-20,1.6889626187181692e-18,1.5382314010293626e-18,H3-3B/H3-3A/H2AJ/H2AZ2/POLR1H/POLR1F/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/POLR1G/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,25,Reactome
REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,REACTOME_FORMATION_OF_THE_BETA_CATENIN_TCF_TRANSACTIVATING_COMPLEX,22/261,54/8171,0.4074074074074074,12.754505463317722,15.741514337981624,1.6199061340325973e-19,7.200194804441217e-18,6.557614490086053e-18,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,22,Reactome
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,25/261,75/8171,0.3333333333333333,10.435504469987228,14.91088932994894,1.6435227271007128e-19,7.200194804441217e-18,6.557614490086053e-18,H3-3B/H3-3A/H2AJ/H2AZ2/POLR1H/POLR1F/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/POLR1G/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,25,Reactome
REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,REACTOME_RUNX1_REGULATES_GENES_INVOLVED_IN_MEGAKARYOCYTE_DIFFERENTIATION_AND_PLATELET_FUNCTION,22/261,55/8171,0.4,12.522605363984674,15.574139262733159,2.6239561656044e-19,1.09729076016184e-17,9.993632094837812e-18,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,22,Reactome
REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,24/261,69/8171,0.34782608695652173,10.889222055638847,14.984201166511491,2.845314219648543e-19,1.1381256878594172e-17,1.0365538301328333e-17,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/PABPN1/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/EIF4A1/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,24,Reactome
REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE,REACTOME_RECOGNITION_AND_ASSOCIATION_OF_DNA_GLYCOSYLASE_WITH_SITE_CONTAINING_AN_AFFECTED_PURINE,17/261,28/8171,0.6071428571428571,19.007525998905308,17.337396798543644,3.508824213663906e-19,1.3450492819044973e-17,1.225010558805469e-17,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H2AC19/H4C5/H2BC12/H4C1,17,Reactome
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,22/261,57/8171,0.38596491228070173,12.083215702090476,15.252068668906174,6.648233385065298e-19,2.4465498857040296e-17,2.228207905057675e-17,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,22,Reactome
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,19/261,40/8171,0.475,14.8705938697318,15.9733537997104,1.4378708914936934e-18,5.087850846823838e-17,4.633786354773198e-17,SARS1/GARS1/EPRS1/IARS1/LARS1/NARS1/TARS1/DARS1/TARS3/RARS1/CARS1/KARS1/YARS1/HARS1/AARS1/MARS1/WARS1/VARS1/VARS2,19,KEGG
REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,REACTOME_INHIBITION_OF_DNA_RECOMBINATION_AT_TELOMERE,19/261,41/8171,0.4634146341463415,14.50789645827493,15.74988614832327,2.604030962320359e-18,8.872994390128631e-17,8.081125325563375e-17,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H2AC19/H4C5/H2BC12/H4C1,19,Reactome
REACTOME_MEIOSIS,REACTOME_MEIOSIS,23/261,70/8171,0.32857142857142857,10.286425834701696,14.173311715732943,7.129439576583372e-18,2.26175324498507e-16,2.0599034130527635e-16,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/BLM/H4C1/H3C1,23,Reactome
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS,23/261,70/8171,0.32857142857142857,10.286425834701696,14.173311715732943,7.129439576583372e-18,2.26175324498507e-16,2.0599034130527635e-16,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/SEH1L/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,23,Reactome
REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH,22/261,63/8171,0.3492063492063492,10.932433254272334,14.375140569293606,8.466173927405549e-18,2.5962933377377017e-16,2.364587524987655e-16,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,22,Reactome
REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,22/261,64/8171,0.34375,10.76161398467433,14.240478108125982,1.2538030766682879e-17,3.720963969467177e-16,3.388887093473539e-16,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,22,Reactome
REACTOME_AMYLOID_FIBER_FORMATION,REACTOME_AMYLOID_FIBER_FORMATION,21/261,57/8171,0.3684210526315789,11.533978624722725,14.4962409520512,1.3382470604476456e-17,3.847460298786981e-16,3.504094276698441e-16,H3-3B/H3-3A/H2AZ1/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,21,Reactome
REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,REACTOME_RUNX1_REGULATES_TRANSCRIPTION_OF_GENES_INVOLVED_IN_DIFFERENTIATION_OF_HSCS,23/261,75/8171,0.30666666666666664,9.60066411238825,13.591594508995906,4.1061131553767613e-17,1.144734576650491e-15,1.0425729096267632e-15,H3-3B/H3-3A/PSMA2/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,23,Reactome
REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING,22/261,68/8171,0.3235294117647059,10.128577867928781,13.730226499090124,5.582356689031008e-17,1.5105200452672137e-15,1.375713908504236e-15,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,22,Reactome
REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION,17/261,35/8171,0.4857142857142857,15.206020799124248,15.298330484295214,6.065744997778941e-17,1.5944243994161788e-15,1.4521302310472294e-15,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H2AC19/H4C5/H2BC12/H4C1,17,Reactome
REACTOME_TRNA_AMINOACYLATION,REACTOME_TRNA_AMINOACYLATION,18/261,41/8171,0.43902439024390244,13.744322960470985,14.859577602248958,7.008399091685825e-17,1.791035323430822e-15,1.6311946423923735e-15,SARS1/GARS1/EPRS1/IARS1/LARS1/NARS1/TARS1/DARS1/RARS1/CARS1/KARS1/YARS1/HARS1/AARS1/MARS1/WARS1/VARS1/VARS2,18,Reactome
REACTOME_HDACS_DEACETYLATE_HISTONES,REACTOME_HDACS_DEACETYLATE_HISTONES,20/261,55/8171,0.36363636363636365,11.384186694531524,14.035434227084211,1.1012018912322854e-16,2.738123621442439e-15,2.4937601861192012e-15,H4C3/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2AC25/H2BC11/H4C16/H2AC8/H2BC18/H3C6/H2AC19/H3C10/H4C5/H2BC12/H2AC11/H4C1/H3C1,20,Reactome
REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES,24/261,87/8171,0.27586206896551724,8.636279561368742,13.006826089183503,1.2675643193263826e-16,3.0688399310007154e-15,2.7949617678221625e-15,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/ACSL1/LPL/H4C1/H3C1,24,Reactome
REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS,REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS,13/261,18/8171,0.7222222222222222,22.610259684972327,16.671725741000852,1.9938383692121216e-16,4.703413588910646e-15,4.2836581427607254e-15,H3-3B/H3-3A/H4C3/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2BC11/H4C16/H4C5/H2BC12/H4C1,13,Reactome
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,22/261,72/8171,0.3055555555555556,9.565879097488294,13.260671883915494,2.224732481247116e-16,5.116884706868368e-15,4.6602290922965916e-15,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,22,Reactome
REACTOME_REPRODUCTION,REACTOME_REPRODUCTION,23/261,84/8171,0.27380952380952384,8.572021528918082,12.670705641326908,6.744786324075564e-16,1.5134642483291508e-14,1.3783953566018356e-14,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/BLM/H4C1/H3C1,23,Reactome
REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,REACTOME_DEPOSITION_OF_NEW_CENPA_CONTAINING_NUCLEOSOMES_AT_THE_CENTROMERE,17/261,41/8171,0.4146341463414634,12.98074946266704,13.969269056174648,1.7059890446917908e-15,3.736928383610589e-14,3.403426765851293e-14,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H2AC19/H4C5/H2BC12/H4C1,17,Reactome
REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,REACTOME_RMTS_METHYLATE_HISTONE_ARGININES,18/261,48/8171,0.375,11.739942528735632,13.555245566093065,2.07387723289489e-15,4.437132684333253e-14,4.041141437905343e-14,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H4C8/H2AC20/H2AC25/H4C16/H2AC8/H3C6/JAK2/H2AC19/H3C10/H4C5/H2AC11/H4C1/H3C1,18,Reactome
REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,22/261,81/8171,0.2716049382716049,8.503003642211814,12.326689202596897,3.572456459401899e-15,7.469681687840335e-14,6.803051056660077e-14,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,22,Reactome
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,22/261,82/8171,0.2682926829268293,8.39930847584338,12.231893243692427,4.744915168450342e-15,9.700715455498475e-14,8.834976547570695e-14,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,22,Reactome
REACTOME_HCMV_LATE_EVENTS,REACTOME_HCMV_LATE_EVENTS,21/261,75/8171,0.28,8.765823754789272,12.27229968804287,7.892122774274624e-15,1.5784245548549247e-13,1.4375582902340046e-13,H4C3/H2AC6/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2AC25/H2BC11/H4C16/H2AC8/H2BC18/SEH1L/H3C6/H2AC19/H3C10/H4C5/H2BC12/H2AC11/H4C1/H3C1,21,Reactome
REACTOME_GENE_SILENCING_BY_RNA,REACTOME_GENE_SILENCING_BY_RNA,23/261,94/8171,0.24468085106382978,7.660104344990625,11.796765839037649,9.930613814802443e-15,1.9438648318336697e-13,1.770384904049887e-13,H3-3B/H3-3A/H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/SEH1L/H3C6/H2AC19/H3C10/H4C5/H2BC12/H4C1/H3C1,23,Reactome
REACTOME_MEIOTIC_SYNAPSIS,REACTOME_MEIOTIC_SYNAPSIS,17/261,45/8171,0.37777777777777777,11.826905065985525,13.228640577755641,1.1068601768140248e-14,2.1214820055602143e-13,1.9321506595262364e-13,H2AJ/H2AZ2/H4C3/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H2BC15/H2AC20/H2BC11/H4C16/H2AC8/H2AC19/H4C5/H2BC12/H4C1,17,Reactome
REACTOME_CELLULAR_SENESCENCE,REACTOME_CELLULAR_SENESCENCE,28/261,148/8171,0.1891891891891892,5.92285388837113,10.977980316818458,1.3207299060771072e-14,2.4797377828386504e-13,2.258433953248931e-13,H3-3B/H3-3A/H2AJ/H1-2/H2AZ2/H4C3/H1-0/H2AC6/H2AX/H2BC21/H2BC5/H4C8/H1-4/H2BC15/H2AC20/H1-1/H2BC11/H4C16/H2AC8/H3C6/H1-3/H2AC19/H3C10/H4C5/H2BC12/HMGA1/H4C1/H3C1,28,Reactome
