ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,collection
REACTOME_G2_M_CHECKPOINTS,REACTOME_G2_M_CHECKPOINTS,126,-0.8058697926899743,-1.6587681030993517,1.7434122747127623e-5,4.1423475647175235e-4,3.868540079046845e-4,695,"tags=16%, list=5%, signal=15%",CCNA1/ORC3/H4C11/PSMA6/RAD50/H4C14/WEE1/SFN/BLM/H4C5/H2BC12/H4C16/H2BC15/H2BC11/H4C8/H2BC21/H2BC5/H2AX/H4C3/PSMA2,Reactome
REACTOME_HOMOLOGY_DIRECTED_REPAIR,REACTOME_HOMOLOGY_DIRECTED_REPAIR,109,-0.7950392588601903,-1.6304539709970227,5.570545304471487e-5,0.0012372484761065446,0.0011554668561193496,695,"tags=14%, list=5%, signal=13%",CCNA1/H4C11/RAD50/H4C14/BLM/H4C5/H2BC12/H4C16/H2BC15/H2BC11/H4C8/H2BC21/H2BC5/H2AX/H4C3,Reactome
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,218,-0.7842303605010249,-1.6283710977569534,8.021673387506289e-8,3.1765826614524904e-6,2.9666118422567116e-6,641,"tags=14%, list=5%, signal=14%",GNAI1/H4C11/KAT2B/GNG5/H4C14/EEPD1/GNG10/H4C5/ABCG1/FABP5/H3C10/H3C1/APOD/H3C6/H2BC12/H2AC19/H2AC8/H4C16/H2AC20/H2BC15/H2BC11/H4C8/H2BC21/H2BC5/H2AX/H2AC6/H4C3/H2AZ2/H2AJ/H3-3A/H3-3B,Reactome
REACTOME_APOPTOTIC_EXECUTION_PHASE,REACTOME_APOPTOTIC_EXECUTION_PHASE,48,-0.8287767852583526,-1.621835809413969,0.0010192543080165572,0.018919908092557343,0.017669309879102816,181,"tags=12%, list=1%, signal=12%",HMGB2/H1-3/H1-1/H1-4/H1-0/H1-2,Reactome
REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF,REACTOME_FORMATION_OF_SENESCENCE_ASSOCIATED_HETEROCHROMATIN_FOCI_SAHF,16,-0.9361662125392631,-1.6196235661229348,0.0011004135071708407,0.020112173023368596,0.018782766583936295,409,"tags=38%, list=3%, signal=36%",HMGA1/H1-3/H1-1/H1-4/H1-0/H1-2,Reactome
REACTOME_SIGNALING_BY_WNT,REACTOME_SIGNALING_BY_WNT,241,-0.778088151406648,-1.6153364831411319,3.926343998404753e-8,1.7275913592980913e-6,1.613398274588152e-6,622,"tags=15%, list=5%, signal=14%",H4C11/WLS/PSMA6/PYGO1/GNG5/PRKG1/H4C14/FZD5/GNG10/TLE5/H4C5/PPP3R1/RSPO3/H3C10/H3C1/H3C6/ROR2/H2BC12/H2AC19/H2AC8/H4C16/H2AC20/H2BC15/H2BC11/H4C8/H2BC21/H2BC5/H2AX/H2AC6/H4C3/H2AZ2/H2AJ/H3-3A/PSMA2/H3-3B,Reactome
REACTOME_NUCLEOTIDE_BIOSYNTHESIS,REACTOME_NUCLEOTIDE_BIOSYNTHESIS,14,-0.949609705672087,-1.6144197432588192,4.11492307875338e-4,0.008147547695931694,0.007608998114045726,111,"tags=21%, list=1%, signal=21%",GART/ADSS1/ADSS2,Reactome
REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,47,-0.8267045214575677,-1.6119043028544393,0.0017208133107601083,0.030063620782103066,0.028076427701875448,541,"tags=11%, list=4%, signal=10%",KAT2B/GTF2H4/POLR1G/POLR1F/POLR1H,Reactome
REACTOME_RHO_GTPASE_EFFECTORS,REACTOME_RHO_GTPASE_EFFECTORS,240,-0.7734771896715333,-1.6074560910899889,1.0211496152437624e-7,3.7910179465924677e-6,3.5404332054833078e-6,1039,"tags=15%, list=8%, signal=15%",PPP2R5A/PFN2/PAK2/ARPC4/CENPM/S100A9/CLASP2/MRTFA/H4C11/NCKAP1/WIPF3/H4C14/SEH1L/SFN/IQGAP2/H4C5/DYNC1I1/H3C10/H3C1/H3C6/H2BC12/H2AC19/H2AC8/H4C16/H2AC20/H2BC15/H2BC11/H4C8/H2BC21/H2BC5/H2AX/H2AC6/H4C3/H2AZ2/H2AJ/H3-3A/H3-3B,Reactome
REACTOME_INTRAFLAGELLAR_TRANSPORT,REACTOME_INTRAFLAGELLAR_TRANSPORT,47,-0.8173607960194412,-1.59368595416094,0.0025993498019318954,0.04349334598162101,0.040618453539454674,464,"tags=11%, list=3%, signal=10%",IFT88/DYNLT2/DYNLT2B/DYNC2I1/DYNC2I2,Reactome
REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS,REACTOME_PURINE_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHESIS,11,-0.9580888254769835,-1.590710553677863,7.683104718658642e-4,0.01448814032661344,0.013530480156167434,111,"tags=27%, list=1%, signal=27%",GART/ADSS1/ADSS2,Reactome
REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,48,-0.8096817696642319,-1.5844687153752415,0.0029653810018559954,0.04825852918088935,0.045068660071466746,167,"tags=10%, list=1%, signal=10%",UBE2J2/H2BC12/H2BC15/H2BC11/H2BC5,Reactome
REACTOME_UCH_PROTEINASES,REACTOME_UCH_PROTEINASES,79,-0.7838894925104988,-1.57838658926059,0.001513247632548814,0.02683191324579091,0.025058334716519245,656,"tags=15%, list=5%, signal=15%",ASXL1/PSMA6/H2AC15/H2AC12/H2AC11/UCHL1/H2AC19/H2AC8/H2AC25/H2AC20/H2AC6/PSMA2,Reactome
REACTOME_CHROMATIN_ORGANIZATION,REACTOME_CHROMATIN_ORGANIZATION,233,-0.7536672555854257,-1.5667759696661212,2.521300880169069e-6,6.807512376456487e-5,6.357538583010045e-5,674,"tags=13%, list=5%, signal=13%",HAT1/H4C11/KAT7/KAT2B/H4C14/TAF6L/H2AC15/H4C5/H2AC12/BCL7A/H3C10/H3C1/H2AC11/H3C6/H2BC12/H2AC19/H2AC8/H2BC18/H4C16/H2AC25/H2AC20/H2BC15/H2BC11/H4C8/H2BC21/H2BC5/H2AX/H2AC6/H4C3/H2AZ2/H2AJ,Reactome
REACTOME_M_PHASE,REACTOME_M_PHASE,332,-0.74540918028486,-1.5511126963960997,4.992778917000705e-8,2.118364769070299e-6,1.9783417212476477e-6,622,"tags=11%, list=5%, signal=10%",PPP2R2D/CLASP2/SET/H4C11/LEMD2/PSMA6/NUP42/CHMP4B/H4C14/SEH1L/LBR/H4C5/DYNC1I1/H3C10/H3C1/H3C6/H2BC12/H2AC19/H2AC8/H4C16/H2AC20/H2BC15/H2BC11/H4C8/H2BC21/H2BC5/CEP43/H2AX/H2AC6/H4C3/H2AZ2/H2AJ/H3-3A/PSMA2/H3-3B,Reactome
REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,137,-0.74465992509257,-1.54171442356603,6.990152959025062e-4,0.013394035024712536,0.01250869476878169,695,"tags=11%, list=5%, signal=11%",CCNA1/H4C11/RAD50/H4C14/BLM/H4C5/H2BC12/H4C16/H2BC15/H2BC11/H4C8/H2BC21/H2BC5/H2AX/H4C3,Reactome
REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,157,-0.7219970570371258,-1.5012400714428045,0.001275690961304807,0.022962437303486523,0.021444629556862303,755,"tags=13%, list=5%, signal=12%",SMAD4/CCNA1/USP44/USP49/PSMA6/H2AC15/H2AC12/H2AC11/H2BC12/H2AC19/H2AC8/H2BC18/H2AC25/H2AC20/H2BC15/H2BC11/H2BC21/H2BC5/H2AC6/PSMA2,Reactome
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,267,-0.7203859039161914,-1.4957555204548363,5.623856709575203e-5,0.0012372484761065446,0.0011554668561193496,104,"tags=5%, list=1%, signal=5%",IFT88/DMAC2L/DYNLT2/CEP43/SEPTIN2/MICOS13/MICOS10/DYNLT2B/DYNC2I1/DYNC2I2/ATP5MJ/ATP5MK/PRKAG1,Reactome
REACTOME_DNA_REPAIR,REACTOME_DNA_REPAIR,291,-0.702857289808295,-1.4626502844095877,6.292229683412575e-5,0.0013591216116171164,0.001269284227046288,761,"tags=8%, list=6%, signal=8%",TERF2/CCNA1/H4C11/RAD50/H4C14/GTF2H4/BLM/H4C5/H2BC12/H2AC19/H2AC8/H4C16/H2AC20/H2BC15/H2BC11/H4C8/H2BC21/H2BC5/ADPRS/H2AX/H2AC6/H4C3/H2AZ2/H2AJ,Reactome
REACTOME_DEUBIQUITINATION,REACTOME_DEUBIQUITINATION,231,-0.6707768265152039,-1.3928207411379272,0.0023030071356228404,0.039085321101713345,0.03650179730746578,2006,"tags=21%, list=15%, signal=18%",USP5/MDM4/PSMB2/PSMA4/PSMB1/USP21/BAP1/MUL1/OTUD7A/TRAF3/TAF10/NOD2/TRIM4/PSMD6/CYLD/OGT/PSMD11/USP25/PSMD12/RIGI/USP13/TP53/FOXK1/INO80B/RAD23B/TAF9B/SMAD4/CCNA1/USP44/ASXL1/USP49/PSMA6/KAT2B/H2AC15/H2AC12/H2AC11/UCHL1/H2BC12/H2AC19/H2AC8/H2BC18/H2AC25/H2AC20/H2BC15/H2BC11/H2BC21/H2BC5/H2AC6/PSMA2,Reactome
REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,232,0.43838781307505253,1.435834473445462,0.002201298744807671,0.03790062186712337,0.03539540620941701,1468,"tags=26%, list=11%, signal=24%",COL13A1/LOXL3/MFAP3/EFEMP1/ADAMTS5/MMP19/ASPN/CASP3/ACTN1/ADAMTS1/ADAMTS16/CAPN3/ICAM4/HSPG2/FN1/SH3PXD2A/COL8A2/SNTB2/COL15A1/COMP/CD151/ITGA11/PXDN/P4HA3/COL12A1/HTRA1/SSPN/COL18A1/SGCD/ITGB1/FMOD/PDGFA/LTBP1/SNTB1/ADAMTS14/ICAM5/PRKCA/P4HA1/COL7A1/P4HA2/ADAMTS4/ADAMTS2/ITGB2/GDF5/SGCA/LTBP2/DDR2/ICAM3/COL1A2/PLOD2/LTBP3/LOX/MMP25/COL3A1/COL5A1/LRP4/P4HB/CTSD/DCN/COL11A1,Reactome
REACTOME_COLLAGEN_FORMATION,REACTOME_COLLAGEN_FORMATION,72,0.5660920136667911,1.6013068064772504,0.00267062103298376,0.044065247044232043,0.041152552174925194,1524,"tags=31%, list=11%, signal=27%",COL13A1/LOXL3/COL8A2/COL15A1/CD151/PXDN/P4HA3/COL12A1/COL18A1/ADAMTS14/P4HA1/COL7A1/P4HA2/ADAMTS2/COL1A2/PLOD2/LOX/COL3A1/COL5A1/P4HB/COL11A1/COL8A1,Reactome
REACTOME_O_LINKED_GLYCOSYLATION,REACTOME_O_LINKED_GLYCOSYLATION,79,0.6115602176752621,1.7747003620842687,4.909368431884685e-4,0.009561196224719681,0.008929205051262221,1245,"tags=24%, list=9%, signal=22%",POMK/ADAMTS5/ADAMTS1/ADAMTS16/POMT2/FUT11/MUC1/ADAMTSL5/GALNT16/GALNT17/GALNT10/ADAMTS6/GALNT18/ADAMTS14/ADAMTS4/ADAMTS2/GALNT7/SPON1/THBS2,Reactome
