category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Organismal Systems,Immune system,hsa04657,IL-17 signaling pathway,6/268,69/5627,0.08695652173913043,1.8257624918883841,1.5432838407462306,0.10914914638425986,0.9990602630473624,0.9990602630473623,55540/3934/836/5743/9618/1994,6
Genetic Information Processing,Information processing in viruses,hsa03250,Viral life cycle - HIV-1,5/268,54/5627,0.09259259259259259,1.9440989496959644,1.5588174373194483,0.1127292870165436,0.9990602630473624,0.9990602630473623,6827/256987/4599/128866/8850,5
Human Diseases,Immune disease,hsa05322,Systemic lupus erythematosus,3/268,25/5627,0.12,2.51955223880597,1.7027052270257061,0.11372793176753758,0.9990602630473624,0.9990602630473623,3586/3111/87,3
Organismal Systems,Immune system,hsa04611,Platelet activation,7/268,86/5627,0.08139534883720931,1.708998611593197,1.4815827662825616,0.11416573966620172,0.9990602630473624,0.9990602630473623,5336/84876/5321/83706/5592/2149/2770,7
Environmental Information Processing,Signal transduction,hsa04020,Calcium signaling pathway,10/268,137/5627,0.072992700729927,1.5325743545048478,1.4111713263321979,0.11682627177708856,0.9990602630473624,0.9990602630473623,4803/623/5534/5336/51196/84876/2246/7424/2149/490,10
Metabolism,Global and overview maps,hsa01230,Biosynthesis of amino acids,5/268,55/5627,0.09090909090909091,1.908751696065129,1.514420248453424,0.11947100225549279,0.9990602630473624,0.9990602630473623,5230/5214/1491/2023/7167,5
Metabolism,Carbohydrate metabolism,hsa00010,Glycolysis / Gluconeogenesis,4/268,40/5627,0.1,2.099626865671642,1.5606710852206536,0.12080905348526229,0.9990602630473624,0.9990602630473623,5230/5214/2023/7167,4
Organismal Systems,Sensory system,hsa04750,Inflammatory mediator regulation of TRP channels,6/268,71/5627,0.08450704225352113,1.7743325625394157,1.468253216772686,0.12081258332227403,0.9990602630473624,0.9990602630473623,4803/623/5336/5321/5583/5029,6
Organismal Systems,Endocrine system,hsa04913,Ovarian steroidogenesis,3/268,26/5627,0.11538461538461539,2.422646383467279,1.6258341228256215,0.1242709574664883,0.9990602630473624,0.9990602630473623,5321/5743/3292,3
Metabolism,Glycan biosynthesis and metabolism,hsa00601,Glycosphingolipid biosynthesis - lacto and neolacto series,2/268,13/5627,0.15384615384615385,3.230195177956372,1.8001294080734596,0.12484066932687779,0.9990602630473624,0.9990602630473623,10402/8706,2
Environmental Information Processing,Signal transduction,hsa04310,Wnt signaling pathway,10/268,140/5627,0.07142857142857142,1.499733475479744,1.338937676861824,0.12951219188498167,0.9990602630473624,0.9990602630473623,4920/84870/5534/6425/2487/147495/7855/164284/8313/4919,10
Environmental Information Processing,Signal transduction,hsa04015,Rap1 signaling pathway,11/268,160/5627,0.06875,1.4434934701492539,1.2726180145356074,0.13994528695755648,0.9990602630473624,0.9990602630473623,4803/9771/51196/5909/2246/7424/1942/2846/57568/2149/2770,11
Metabolism,Carbohydrate metabolism,hsa00051,Fructose and mannose metabolism,3/268,28/5627,0.10714285714285714,2.2496002132196162,1.482245890577679,0.14634778845179117,0.9990602630473624,0.9990602630473623,5214/51171/7167,3
Organismal Systems,Digestive system,hsa04970,Salivary secretion,4/268,44/5627,0.09090909090909091,1.908751696065129,1.3532035895677907,0.155563614734704,0.9990602630473624,0.9990602630473623,5592/3783/3778/490,4
Metabolism,Lipid metabolism,hsa00564,Glycerophospholipid metabolism,6/268,78/5627,0.07692307692307693,1.615097588978186,1.223233442846955,0.16612715797256725,0.9990602630473624,0.9990602630473623,54675/84803/122618/84513/5321/9162,6
Organismal Systems,Endocrine system,hsa04925,Aldosterone synthesis and secretion,5/268,62/5627,0.08064516129032258,1.69324747231584,1.227374051931569,0.17156685992955423,0.9990602630473624,0.9990602630473623,84876/4929/5443/3164/490,5
Human Diseases,Immune disease,hsa05320,Autoimmune thyroid disease,2/268,16/5627,0.125,2.624533582089552,1.4551036590987667,0.17530103067679947,0.9990602630473624,0.9990602630473623,3586/3111,2
Metabolism,Metabolism of cofactors and vitamins,hsa00670,One carbon pool by folate,3/268,31/5627,0.0967741935483871,2.031896966779008,1.288260563486349,0.1815831930972554,0.9990602630473624,0.9990602630473623,10840/1491/29958,3
Environmental Information Processing,Signal transduction,hsa04024,cAMP signaling pathway,9/268,133/5627,0.06766917293233082,1.4208001346650208,1.0982033027495313,0.18207818371724677,0.9990602630473624,0.9990602630473623,84152/51196/84876/5443/22800/134/2149/2770/490,9
Human Diseases,Immune disease,hsa05330,Allograft rejection,2/268,17/5627,0.11764705882352941,2.470149253731343,1.3574687490315305,0.1927715070514843,0.9990602630473624,0.9990602630473623,3586/3111,2
Environmental Information Processing,Signal transduction,hsa04370,VEGF signaling pathway,4/268,48/5627,0.08333333333333333,1.749689054726368,1.1664039741346908,0.1935498127112628,0.9990602630473624,0.9990602630473623,5534/5336/5321/5743,4
Organismal Systems,Nervous system,hsa04724,Glutamatergic synapse,5/268,66/5627,0.07575757575757576,1.5906264133876076,1.0792791016121661,0.20468119976297094,0.9990602630473624,0.9990602630473623,5534/5321/2790/2787/2770,5
Metabolism,Carbohydrate metabolism,hsa00520,Amino sugar and nucleotide sugar metabolism,3/268,33/5627,0.09090909090909091,1.908751696065129,1.1707559018113542,0.20621308436553656,0.9990602630473624,0.9990602630473623,7360/2584/80146,3
Metabolism,Global and overview maps,hsa01250,Biosynthesis of nucleotide sugars,3/268,33/5627,0.09090909090909091,1.908751696065129,1.1707559018113542,0.20621308436553656,0.9990602630473624,0.9990602630473623,7360/2584/80146,3
Cellular Processes,Cell growth and death,hsa04216,Ferroptosis,3/268,36/5627,0.08333333333333333,1.749689054726368,1.009050860187605,0.2444163226406754,0.9990602630473624,0.9990602630473623,2729/440738/2180,3
Organismal Systems,Immune system,hsa04640,Hematopoietic cell lineage,3/268,36/5627,0.08333333333333333,1.749689054726368,1.009050860187605,0.2444163226406754,0.9990602630473624,0.9990602630473623,966/3589/3111,3
Human Diseases,Endocrine and metabolic disease,hsa04940,Type I diabetes mellitus,2/268,21/5627,0.09523809523809523,1.9996446339729923,1.0262522496073971,0.2642012720912831,0.9990602630473624,0.9990602630473623,3111/5799,2
Metabolism,Amino acid metabolism,hsa00250,"Alanine, aspartate and glutamate metabolism",2/268,22/5627,0.09090909090909091,1.908751696065129,0.9549797195447546,0.2821851541571436,0.9990602630473624,0.9990602630473623,284716/80150,2
Human Diseases,Cancer: overview,hsa05205,Proteoglycans in cancer,10/268,169/5627,0.05917159763313609,1.2423827607524507,0.7154078427538636,0.284563772061592,0.9990602630473624,0.9990602630473623,287/6385/5336/51196/836/7855/117581/22800/3339/2335,10
NA,NA,hsa04518,Integrin signaling,7/268,113/5627,0.061946902654867256,1.3006538105930525,0.7219347317135496,0.29203494126533575,0.9990602630473624,0.9990602630473623,55679/7424/8174/87/83706/3386/2335,7
Organismal Systems,Endocrine system,hsa04927,Cortisol synthesis and secretion,3/268,40/5627,0.075,1.5747201492537313,0.8156849810013953,0.2968255738150401,0.9990602630473624,0.9990602630473623,84876/5443/3164,3
Metabolism,Lipid metabolism,hsa00140,Steroid hormone biosynthesis,2/268,23/5627,0.08695652173913043,1.8257624918883841,0.887350890345391,0.3001312976488555,0.9990602630473624,0.9990602630473623,79644/3292,2
Human Diseases,Substance dependence,hsa05034,Alcoholism,5/268,77/5627,0.06493506493506493,1.363394068617949,0.7179630400777834,0.3043357501169811,0.9990602630473624,0.9990602630473623,9734/84152/2790/2787/2770,5
Organismal Systems,Environmental adaptation,hsa04713,Circadian entrainment,4/268,60/5627,0.06666666666666667,1.3997512437810944,0.6961137634142404,0.31984569411425695,0.9990602630473624,0.9990602630473623,2790/5592/2787/2770,4
Organismal Systems,Immune system,hsa04670,Leukocyte transendothelial migration,5/268,79/5627,0.06329113924050633,1.3288777630833177,0.658271741118654,0.3233072098587645,0.9990602630473624,0.9990602630473623,5336/49861/87/137075/2770,5
Metabolism,Metabolism of other amino acids,hsa00480,Glutathione metabolism,3/268,42/5627,0.07142857142857142,1.499733475479744,0.7269037029782371,0.32331808827652697,0.9990602630473624,0.9990602630473623,653689/2729/51060,3
Organismal Systems,Nervous system,hsa04730,Long-term depression,3/268,42/5627,0.07142857142857142,1.499733475479744,0.7269037029782371,0.32331808827652697,0.9990602630473624,0.9990602630473623,5321/5592/2770,3
Environmental Information Processing,Signal transduction,hsa04010,MAPK signaling pathway,13/268,235/5627,0.05531914893617021,1.1614957129247379,0.5655166158812889,0.3281885822626032,0.9990602630473624,0.9990602630473623,4803/5534/2246/7424/5321/1847/836/1942/5494/84451/22800/3164/1846,13
Cellular Processes,Cell motility,hsa04810,Regulation of actin cytoskeleton,10/268,176/5627,0.056818181818181816,1.1929698100407056,0.5816115127755851,0.3284109079575645,0.9990602630473624,0.9990602630473623,623/10788/2246/87/2846/22800/10458/2149/10787/2335,10
Organismal Systems,Endocrine system,hsa04921,Oxytocin signaling pathway,6/268,99/5627,0.06060606060606061,1.272501130710086,0.6116842119927289,0.33239882374942464,0.9990602630473624,0.9990602630473623,5571/5534/1827/5321/5743/2770,6
Human Diseases,Infectious disease: bacterial,hsa05150,Staphylococcus aureus infection,2/268,25/5627,0.08,1.6797014925373135,0.7616265203688307,0.33576563840483564,0.9990602630473624,0.9990602630473623,3586/3111,2
Genetic Information Processing,"Folding, sorting and degradation",hsa03050,Proteasome,3/268,43/5627,0.06976744186046512,1.4648559527941687,0.684235026308125,0.3365760456787996,0.9990602630473624,0.9990602630473623,5683/23198/5687,3
Environmental Information Processing,Signal transduction,hsa04371,Apelin signaling pathway,6/268,100/5627,0.06,1.259776119402985,0.5861110038274933,0.3409686445124973,0.9990602630473624,0.9990602630473623,5571/440738/2790/2787/22800/2770,6
Human Diseases,Immune disease,hsa05323,Rheumatoid arthritis,4/268,62/5627,0.06451612903225806,1.354597977852672,0.6278051839552743,0.34178977080395057,0.9990602630473624,0.9990602630473623,527/3589/3111/8741,4
Human Diseases,Infectious disease: bacterial,hsa05130,Pathogenic Escherichia coli infection,9/268,159/5627,0.05660377358490566,1.1884680371726275,0.5390727751686881,0.3455893859843208,0.9990602630473624,0.9990602630473623,55930/49861/836/644150/2846/137075/10458/2149/10787,9
Human Diseases,Cancer: overview,hsa05200,Pathways in cancer,21/268,399/5627,0.05263157894736842,1.105066771406127,0.48686597862169073,0.3474732635754238,0.9990602630473624,0.9990602630473623,653689/623/5336/8643/7849/112399/4286/2246/7424/2790/836/7855/5743/2846/9618/2787/8313/2149/5468/2335/2770,21
Human Diseases,Infectious disease: bacterial,hsa05110,Vibrio cholerae infection,3/268,44/5627,0.06818181818181818,1.4315637720488466,0.6426327983679065,0.349820857699099,0.9990602630473624,0.9990602630473623,527/5336/55176,3
Metabolism,Xenobiotics biodegradation and metabolism,hsa00980,Metabolism of xenobiotics by cytochrome P450,2/268,26/5627,0.07692307692307693,1.615097588978186,0.702948153982711,0.3533901951496984,0.9990602630473624,0.9990602630473623,653689/2052,2
Organismal Systems,Endocrine system,hsa04919,Thyroid hormone signaling pathway,6/268,102/5627,0.058823529411764705,1.2350746268656716,0.5357535809602472,0.35817404844628337,0.9990602630473624,0.9990602630473623,5336/51196/1827/5214/8850/1735,6
Organismal Systems,Immune system,hsa04625,C-type lectin receptor signaling pathway,5/268,83/5627,0.060240963855421686,1.2648354612479769,0.5435368011588105,0.3615879534851309,0.9990602630473624,0.9990602630473623,5534/5336/3586/5743/22800,5
Organismal Systems,Digestive system,hsa04972,Pancreatic secretion,3/268,45/5627,0.06666666666666667,1.3997512437810944,0.6020416632536006,0.36303776640262087,0.9990602630473624,0.9990602630473623,6343/3778/490,3
Metabolism,Lipid metabolism,hsa00590,Arachidonic acid metabolism,2/268,27/5627,0.07407407407407407,1.5552791597567717,0.64673240957645,0.3708492365071693,0.9990602630473624,0.9990602630473623,5321/5743,2
Human Diseases,Endocrine and metabolic disease,hsa04933,AGE-RAGE signaling pathway in diabetic complications,5/268,84/5627,0.05952380952380952,1.2497778962331199,0.5157587320893902,0.3711923037768631,0.9990602630473624,0.9990602630473623,5336/51196/7424/836/2335,5
NA,NA,hsa04081,Hormone signaling,6/268,104/5627,0.057692307692307696,1.2113231917336396,0.4864091006177445,0.3754374328800238,0.9990602630473624,0.9990602630473623,2790/5443/5592/2787/2688/2770,6
Human Diseases,Infectious disease: parasitic,hsa05146,Amoebiasis,4/268,66/5627,0.06060606060606061,1.272501130710086,0.4979539838968738,0.3857394232242317,0.9990602630473624,0.9990602630473623,3586/836/87/2335,4
Metabolism,Carbohydrate metabolism,hsa00053,Ascorbate and aldarate metabolism,1/268,10/5627,0.1,2.099626865671642,0.7782488942296605,0.38638703135676544,0.9990602630473624,0.9990602630473623,51171,1
Metabolism,Glycan biosynthesis and metabolism,hsa00603,Glycosphingolipid biosynthesis - globo and isoglobo series,1/268,10/5627,0.1,2.099626865671642,0.7782488942296605,0.38638703135676544,0.9990602630473624,0.9990602630473623,8706,1
Organismal Systems,Nervous system,hsa04721,Synaptic vesicle cycle,3/268,47/5627,0.06382978723404255,1.3401873610670054,0.5236913326837588,0.38933262138300395,0.9990602630473624,0.9990602630473623,527/6809/6539,3
Human Diseases,Cardiovascular disease,hsa05416,Viral myocarditis,3/268,47/5627,0.06382978723404255,1.3401873610670054,0.5236913326837588,0.38933262138300395,0.9990602630473624,0.9990602630473623,27/836/3111,3
Environmental Information Processing,Signal transduction,hsa04022,cGMP-PKG signaling pathway,6/268,106/5627,0.05660377358490566,1.1884680371726275,0.4380333216838126,0.39272407951292365,0.9990602630473624,0.9990602630473623,5534/5592/134/3778/2770/490,6
Environmental Information Processing,Signal transduction,hsa04072,Phospholipase D signaling pathway,6/268,107/5627,0.056074766355140186,1.1773608592551261,0.41419563379925667,0.40136559659106796,0.9990602630473624,0.9990602630473623,5336/5321/2846/22800/2149/9162,6
Human Diseases,Infectious disease: parasitic,hsa05140,Leishmaniasis,3/268,48/5627,0.0625,1.312266791044776,0.4858403944524112,0.4023848086277869,0.9990602630473624,0.9990602630473623,3586/3111/5743,3
Metabolism,Amino acid metabolism,hsa00260,"Glycine, serine and threonine metabolism",2/268,29/5627,0.06896551724137931,1.4480185280494082,0.5408837191139215,0.40517669915251164,0.9990602630473624,0.9990602630473623,1491/29958,2
Metabolism,Lipid metabolism,hsa00592,alpha-Linolenic acid metabolism,1/268,11/5627,0.09090909090909091,1.908751696065129,0.6746109867392314,0.41566391859130114,0.9990602630473624,0.9990602630473623,5321,1
Organismal Systems,Endocrine system,hsa04614,Renin-angiotensin system,1/268,11/5627,0.09090909090909091,1.908751696065129,0.6746109867392314,0.41566391859130114,0.9990602630473624,0.9990602630473623,3816,1
Environmental Information Processing,Signal transduction,hsa04071,Sphingolipid signaling pathway,6/268,109/5627,0.05504587155963303,1.1557579077091609,0.36719595465319793,0.4186246605325996,0.9990602630473624,0.9990602630473623,9517/165679/8439/1901/134/2770,6
Environmental Information Processing,Signal transduction,hsa04066,HIF-1 signaling pathway,5/268,89/5627,0.056179775280898875,1.1795656548717088,0.38182748222624713,0.41912750937714083,0.9990602630473624,0.9990602630473623,5336/112399/5230/5214/2023,5
Environmental Information Processing,Membrane transport,hsa02010,ABC transporters,2/268,30/5627,0.06666666666666667,1.3997512437810944,0.4909058188984321,0.42200453980159824,0.9990602630473624,0.9990602630473623,23457/9619,2
Human Diseases,Infectious disease: viral,hsa05167,Kaposi sarcoma-associated herpesvirus infection,8/268,150/5627,0.05333333333333334,1.1198009950248757,0.3325523848318228,0.42344352456713563,0.9990602630473624,0.9990602630473623,5534/440738/5336/1827/2790/836/5743/2787,8
Environmental Information Processing,Signal transduction,hsa04330,Notch signaling pathway,3/268,50/5627,0.06,1.259776119402985,0.4125810599366733,0.4282397948281371,0.9990602630473624,0.9990602630473623,5664/3516/8850,3
Human Diseases,Cancer: specific types,hsa05217,Basal cell carcinoma,3/268,50/5627,0.06,1.259776119402985,0.4125810599366733,0.4282397948281371,0.9990602630473624,0.9990602630473623,8643/7855/8313,3
Metabolism,Global and overview maps,hsa01212,Fatty acid metabolism,3/268,51/5627,0.058823529411764705,1.2350746268656716,0.3770985333754968,0.44102117070221014,0.9990602630473624,0.9990602630473623,2180/9200/33,3
Metabolism,Lipid metabolism,hsa00061,Fatty acid biosynthesis,1/268,12/5627,0.08333333333333333,1.749689054726368,0.5813294107442488,0.44354890253316925,0.9990602630473624,0.9990602630473623,2180,1
Genetic Information Processing,Replication and repair,hsa03450,Non-homologous end-joining,1/268,12/5627,0.08333333333333333,1.749689054726368,0.5813294107442488,0.44354890253316925,0.9990602630473624,0.9990602630473623,10111,1
Organismal Systems,Digestive system,hsa04979,Cholesterol metabolism,2/268,32/5627,0.0625,1.312266791044776,0.39611941268492745,0.45490437580953635,0.9990602630473624,0.9990602630473623,4023/4035,2
Organismal Systems,Endocrine system,hsa04911,Insulin secretion,3/268,53/5627,0.05660377358490566,1.1884680371726275,0.30826026156148173,0.46624329186635727,0.9990602630473624,0.9990602630473623,27445/3783/3778,3
Organismal Systems,Endocrine system,hsa04920,Adipocytokine signaling pathway,3/268,53/5627,0.05660377358490566,1.1884680371726275,0.30826026156148173,0.46624329186635727,0.9990602630473624,0.9990602630473623,5571/2180/5443,3
Human Diseases,Infectious disease: bacterial,hsa05133,Pertussis,3/268,53/5627,0.05660377358490566,1.1884680371726275,0.30826026156148173,0.46624329186635727,0.9990602630473624,0.9990602630473623,3586/836/2770,3
Human Diseases,Endocrine and metabolic disease,hsa04934,Cushing syndrome,6/268,115/5627,0.05217391304347826,1.0954574951330305,0.23127555517163506,0.46993445292349856,0.9990602630473624,0.9990602630473623,84876/7855/5443/8313/3164/2770,6
Metabolism,Lipid metabolism,hsa00120,Primary bile acid biosynthesis,1/268,13/5627,0.07692307692307693,1.615097588978186,0.4964835677608011,0.4701079219670268,0.9990602630473624,0.9990602630473623,51302,1
Metabolism,Amino acid metabolism,hsa00340,Histidine metabolism,1/268,13/5627,0.07692307692307693,1.615097588978186,0.4964835677608011,0.4701079219670268,0.9990602630473624,0.9990602630473623,131669,1
Metabolism,Glycan biosynthesis and metabolism,hsa00533,Glycosaminoglycan biosynthesis - keratan sulfate,1/268,13/5627,0.07692307692307693,1.615097588978186,0.4964835677608011,0.4701079219670268,0.9990602630473624,0.9990602630473623,93010,1
Metabolism,Lipid metabolism,hsa00071,Fatty acid degradation,2/268,33/5627,0.06060606060606061,1.272501130710086,0.3510665327069011,0.4709489752575362,0.9990602630473624,0.9990602630473623,2180/33,2
Genetic Information Processing,Replication and repair,hsa03440,Homologous recombination,2/268,33/5627,0.06060606060606061,1.272501130710086,0.3510665327069011,0.4709489752575362,0.9990602630473624,0.9990602630473623,641/10111,2
Human Diseases,Substance dependence,hsa05030,Cocaine addiction,2/268,33/5627,0.06060606060606061,1.272501130710086,0.3510665327069011,0.4709489752575362,0.9990602630473624,0.9990602630473623,84152/2770,2
Human Diseases,Cancer: specific types,hsa05216,Thyroid cancer,2/268,33/5627,0.06060606060606061,1.272501130710086,0.3510665327069011,0.4709489752575362,0.9990602630473624,0.9990602630473623,7849/5468,2
Organismal Systems,Endocrine system,hsa04916,Melanogenesis,4/268,74/5627,0.05405405405405406,1.1349334409035903,0.2612744853015196,0.4720716195358321,0.9990602630473624,0.9990602630473623,4286/7855/5443/2770,4
NA,NA,hsa04519,Cadherin signaling,12/268,240/5627,0.05,1.049813432835821,0.17636158251914166,0.4742398989011193,0.9990602630473624,0.9990602630473623,5664/154810/84152/79633/1000/7855/87/8313/22800/11187/10787/2195,12
Organismal Systems,Immune system,hsa04062,Chemokine signaling pathway,6/268,118/5627,0.05084745762711865,1.0676068808499874,0.16596667731176198,0.49515109627733,0.9990602630473624,0.9990602630473623,2869/5336/2826/2790/2787/2770,6
Environmental Information Processing,Signaling molecules and interaction,hsa04061,Viral protein interaction with cytokine and cytokine receptor,2/268,35/5627,0.05714285714285714,1.1997867803837954,0.26512004902672925,0.5021727465788864,0.9990602630473624,0.9990602630473623,3586/2826,2
Organismal Systems,Digestive system,hsa04976,Bile secretion,2/268,35/5627,0.05714285714285714,1.1997867803837954,0.26512004902672925,0.5021727465788864,0.9990602630473624,0.9990602630473623,2052/6343,2
Human Diseases,Immune disease,hsa05321,Inflammatory bowel disease,2/268,35/5627,0.05714285714285714,1.1997867803837954,0.26512004902672925,0.5021727465788864,0.9990602630473624,0.9990602630473623,3586/3111,2
Environmental Information Processing,Signaling molecules and interaction,hsa04512,ECM-receptor interaction,3/268,56/5627,0.05357142857142857,1.1248001066098081,0.20987841368085836,0.5030993871666298,0.9990602630473624,0.9990602630473623,6385/3339/2335,3
Human Diseases,Neurodegenerative disease,hsa05017,Spinocerebellar ataxia,6/268,119/5627,0.05042016806722689,1.05863539445629,0.14456452994369157,0.5034701049732999,0.9990602630473624,0.9990602630473623,5683/6712/10939/3516/3748/5687,6
Metabolism,Carbohydrate metabolism,hsa00040,Pentose and glucuronate interconversions,1/268,15/5627,0.06666666666666667,1.3997512437810944,0.34665862049224183,0.5194964061626033,0.9990602630473624,0.9990602630473623,7360,1
Metabolism,Metabolism of other amino acids,hsa00450,Selenocompound metabolism,1/268,15/5627,0.06666666666666667,1.3997512437810944,0.34665862049224183,0.5194964061626033,0.9990602630473624,0.9990602630473623,1491,1
Metabolism,Glycan biosynthesis and metabolism,hsa00531,Glycosaminoglycan degradation,1/268,15/5627,0.06666666666666667,1.3997512437810944,0.34665862049224183,0.5194964061626033,0.9990602630473624,0.9990602630473623,4669,1
Environmental Information Processing,Signal transduction,hsa04151,PI3K-Akt signaling pathway,12/268,248/5627,0.04838709677419355,1.015948483389504,0.05744071551450217,0.521052434712266,0.9990602630473624,0.9990602630473623,4803/2246/7424/2790/1942/2846/2787/23678/2688/2149/3164/2335,12
Organismal Systems,Immune system,hsa04658,Th1 and Th2 cell differentiation,3/268,58/5627,0.05172413793103448,1.0860138960370562,0.14723782381289643,0.5269355043509035,0.9990602630473624,0.9990602630473623,5534/3516/3111,3
Organismal Systems,Development and regeneration,hsa04360,Axon guidance,7/268,145/5627,0.04827586206896552,1.0136129696345857,0.03713579653942295,0.5412699698547696,0.9990602630473624,0.9990602630473623,5534/91584/5336/5998/1942/64218/2770,7
