gene	rho	pvalue	padj	program
IER5	-0.41636221522450956	0.0	0.0	late_down
MYL6	0.4160679211821503	0.0	0.0	late_up
GTF2I	0.4145806842480804	0.0	0.0	late_up
RPL32	-0.41299410620685956	0.0	0.0	late_down
MYH9	0.4127168411634439	0.0	0.0	late_up
RPS4Y1	-0.4122766922641996	0.0	0.0	late_down
ITM2A	-0.41222033195577423	0.0	0.0	late_down
VIM	0.41219597626149673	0.0	0.0	late_up
ADAM12	0.41213218659224204	0.0	0.0	late_up
IGFBP7	0.4121249582455294	0.0	0.0	late_up
PPP1R14B	0.4111398547139973	0.0	0.0	late_up
CAV1	0.40883454017385584	0.0	0.0	late_up
YWHAB	0.40623321063312745	0.0	0.0	late_up
CAMK2N1	0.4053041239750831	0.0	0.0	late_up
ARPC5	0.4048496594393456	0.0	0.0	late_up
PTX3	0.4045936895429056	0.0	0.0	late_up
SLPI	-0.4020909070906488	0.0	0.0	late_down
RPS12	-0.40075303594689693	0.0	0.0	late_down
PKM	0.40001054885248355	0.0	0.0	late_up
ZMAT3	0.3995848668680517	0.0	0.0	late_up
MYO1B	0.3995149735389259	0.0	0.0	late_up
CD151	0.39940114215281736	0.0	0.0	late_up
TLN1	0.39935524831261715	0.0	0.0	late_up
RPL23A	-0.3991376359687974	0.0	0.0	late_down
NDUFA13	0.3985993205223137	0.0	0.0	late_up
RPL35A	-0.39780123019585656	0.0	0.0	late_down
MDFI	-0.3976377772387402	0.0	0.0	late_down
NQO1	0.3975366831325202	0.0	0.0	late_up
C12orf57	-0.39718205581909594	0.0	0.0	late_down
TSPAN5	0.39704016857496127	0.0	0.0	late_up
PALM2-AKAP2	0.39630442552409473	0.0	0.0	late_up
FAU	-0.3961908897862485	0.0	0.0	late_down
S100A4	0.395438201624087	0.0	0.0	late_up
STAT1	0.3954195633964067	0.0	0.0	late_up
XIST	0.3952024591165263	0.0	0.0	late_up
CTSA	0.3948315641404742	0.0	0.0	late_up
CHRDL2	-0.3939438619714438	0.0	0.0	late_down
TRAPPC1	0.39359115919229987	0.0	0.0	late_up
MGST3	0.39253950273582355	0.0	0.0	late_up
RNH1	0.3920909116367679	0.0	0.0	late_up
RPLP1	-0.3920811308079869	0.0	0.0	late_down
COL6A2	0.3919241047827765	0.0	0.0	late_up
RAD50	0.39192053454474013	0.0	0.0	late_up
ITGA3	0.39185415711646393	0.0	0.0	late_up
PDGFRA	0.3899886116101167	0.0	0.0	late_up
AHR	0.3897182775098574	0.0	0.0	late_up
RAB32	0.38967875002146485	0.0	0.0	late_up
PLPP3	0.3894149208509222	0.0	0.0	late_up
CCND1	0.38928699516476184	0.0	0.0	late_up
BAX	0.3892179062683904	0.0	0.0	late_up
MT-CO1	0.38912946377404906	0.0	0.0	late_up
ANXA11	0.3883261116318082	0.0	0.0	late_up
POLR2L	0.38757461922050407	0.0	0.0	late_up
CD59	0.3869576239851945	0.0	0.0	late_up
ANTXR1	0.3868584847820973	0.0	0.0	late_up
MAP4K4	0.3842423449167315	0.0	0.0	late_up
FST	0.38423999531175235	0.0	0.0	late_up
GAPDH	0.3838894364909386	0.0	0.0	late_up
CTHRC1	0.3834542075847867	0.0	0.0	late_up
RGS16	-0.3833851954090707	0.0	0.0	late_down
SEMA3C	0.3824759242939015	0.0	0.0	late_up
ADAM9	0.38241361424519754	0.0	0.0	late_up
RTN4	0.3817035269013608	0.0	0.0	late_up
MIF	0.3814970218978304	0.0	0.0	late_up
JAK1	0.38145859585709174	0.0	0.0	late_up
CCPG1	0.3812764872734225	0.0	0.0	late_up
CDH13	0.3812299171035925	0.0	0.0	late_up
MAP1A	0.3807411102037403	0.0	0.0	late_up
CAMK2D	0.38053592518985585	0.0	0.0	late_up
HAPLN1	-0.37935238827429	0.0	0.0	late_down
MGAT4B	0.3789009687352188	0.0	0.0	late_up
NEXN	0.378585815589507	0.0	0.0	late_up
VCL	0.37715645004905096	0.0	0.0	late_up
TMOD3	0.37636461028562096	0.0	0.0	late_up
TXNDC5	0.37619567458008674	0.0	0.0	late_up
TEAD1	0.37579132141606897	0.0	0.0	late_up
FTL	0.3757302505908446	0.0	0.0	late_up
ALCAM	0.374931488548332	0.0	0.0	late_up
EEA1	0.37398039319953147	0.0	0.0	late_up
EHD2	0.37395413380873055	0.0	0.0	late_up
AP2M1	0.37383921414860627	0.0	0.0	late_up
WWP2	-0.3737493338018538	0.0	0.0	late_down
EFNA1	-0.3735971967898615	0.0	0.0	late_down
POLD4	0.37314400172300116	0.0	0.0	late_up
PDE5A	0.37244960686458173	0.0	0.0	late_up
BRI3	0.37244505560215396	0.0	0.0	late_up
DHCR24	0.3723595725179496	0.0	0.0	late_up
FAT1	0.37215021474308996	0.0	0.0	late_up
PLIN2	0.37213842722979174	0.0	0.0	late_up
HEG1	0.37213301892264716	0.0	0.0	late_up
CDH11	0.3718225493705304	0.0	0.0	late_up
DDX3Y	-0.37155609888540136	0.0	0.0	late_down
NDUFS8	0.3709909039925441	0.0	0.0	late_up
S100A11	0.3705524525110123	0.0	0.0	late_up
TIMP3	-0.37035866233239456	0.0	0.0	late_down
SRSF5	-0.36985227953639377	0.0	0.0	late_down
BTG2	-0.36969981593895246	0.0	0.0	late_down
SERTAD4-AS1	-0.3691723691109071	0.0	0.0	late_down
CLTC	0.3690097957002795	0.0	0.0	late_up
SYNC	0.36671282599455485	0.0	0.0	late_up
MT-CYB	0.366447725954843	0.0	0.0	late_up
SNX6	0.3662019639589651	0.0	0.0	late_up
DPYSL2	0.36522949635876895	0.0	0.0	late_up
BEX2	-0.36503558299541655	0.0	0.0	late_down
PCOLCE2	-0.36498757740635673	0.0	0.0	late_down
DYNC1H1	0.36489475482475037	0.0	0.0	late_up
UROS	0.36487385425631913	0.0	0.0	late_up
ARPC2	0.36482799433386215	0.0	0.0	late_up
S100A6	0.36472156780554676	0.0	0.0	late_up
SMARCE1	0.3645824916039085	0.0	0.0	late_up
ARL4C	0.364442079565073	0.0	0.0	late_up
AKR1C3	0.3639665002420854	0.0	0.0	late_up
MAP4	0.36380954598810733	0.0	0.0	late_up
PTN	0.362568223198635	0.0	0.0	late_up
GLIPR1	0.3620951807687853	0.0	0.0	late_up
TTC37	0.3620907843751672	0.0	0.0	late_up
BMP2	-0.3619804947622509	0.0	0.0	late_down
CALU	0.3618152900361203	0.0	0.0	late_up
HOMER3	0.3612389897603441	0.0	0.0	late_up
FSTL1	0.3609658212186468	0.0	0.0	late_up
TCEAL6	-0.3605420352962232	0.0	0.0	late_down
BLOC1S1	0.36028348864368626	0.0	0.0	late_up
RALA	0.3601346553452157	0.0	0.0	late_up
AP1S1	0.3595718494359866	0.0	0.0	late_up
GRN	0.35919893217284893	0.0	0.0	late_up
MVP	0.3591499769943985	0.0	0.0	late_up
MYL12B	0.35907748847959103	0.0	0.0	late_up
CTSK	0.3589467937652938	0.0	0.0	late_up
BAG2	0.3582924405801938	0.0	0.0	late_up
CTSD	0.35827643882065136	0.0	0.0	late_up
RPL37	-0.3576589435455206	0.0	0.0	late_down
GPX8	0.35758854891413394	0.0	0.0	late_up
MT-CO3	0.3575650860644233	0.0	0.0	late_up
MMP2	0.3569861142622486	0.0	0.0	late_up
ATP6AP2	0.3565136357932391	0.0	0.0	late_up
PRKDC	0.3564529153142699	0.0	0.0	late_up
CLK1	-0.3564479842305957	0.0	0.0	late_down
RPL36	-0.35642008197987224	0.0	0.0	late_down
HINT1	0.35574189391106076	0.0	0.0	late_up
ACTN1	0.35553649908588564	0.0	0.0	late_up
ASAP1	0.35523747839921194	0.0	0.0	late_up
DDX39B	0.3540750072713146	0.0	0.0	late_up
LAMA4	0.3539928417396515	0.0	0.0	late_up
DCBLD2	0.35366517415453885	0.0	0.0	late_up
JUN	-0.3534865021593229	0.0	0.0	late_down
TCEAL2	-0.3527560519459586	0.0	0.0	late_down
ADAMTS5	0.352701621188305	0.0	0.0	late_up
CAP1	0.35224257219631405	0.0	0.0	late_up
MT1H	-0.35204618693731965	0.0	0.0	late_down
LAMC1	0.35178575357499137	0.0	0.0	late_up
PERP	0.35176327647812944	0.0	0.0	late_up
DST	0.3513621030605822	0.0	0.0	late_up
C17orf49	0.3504316754586919	0.0	0.0	late_up
TWIST1	0.34970786150572747	0.0	0.0	late_up
RNF213	0.34903917314635075	0.0	0.0	late_up
BNC2	0.3486910279984255	0.0	0.0	late_up
NUPR2	-0.3479896254177455	0.0	0.0	late_down
FHL2	0.34744904736528054	0.0	0.0	late_up
HEBP2	0.34720035905614005	0.0	0.0	late_up
COTL1	0.34712098163544725	0.0	0.0	late_up
C4orf48	0.3471207061251693	0.0	0.0	late_up
EFEMP2	0.34645488453669704	0.0	0.0	late_up
RPL19	-0.3462799103760534	0.0	0.0	late_down
LCN2	-0.3456890867140941	0.0	0.0	late_down
NLRP1	-0.3456826905626581	0.0	0.0	late_down
CYP51A1	0.34555171723281863	0.0	0.0	late_up
LMAN1	0.34474104250835785	0.0	0.0	late_up
MEGF6	0.34432517517962175	0.0	0.0	late_up
TAF10	0.3431284330640364	0.0	0.0	late_up
RPL18	-0.3431247393038325	0.0	0.0	late_down
CREB3L1	0.34142998826816506	0.0	0.0	late_up
CLMP	0.34142317663299054	0.0	0.0	late_up
SPTBN1	0.3412664541148779	0.0	0.0	late_up
FRMD6	0.34118935316422255	0.0	0.0	late_up
KHDRBS3	0.3409908012219236	0.0	0.0	late_up
NR2F1	0.34084070633838964	0.0	0.0	late_up
VAMP5	0.3405999516353795	0.0	0.0	late_up
GALNT5	0.3397452359189941	0.0	0.0	late_up
CDO1	-0.3395557701338689	0.0	0.0	late_down
TOMM7	-0.339540902098395	0.0	0.0	late_down
CTSB	0.3394297335189839	0.0	0.0	late_up
BICC1	0.33941381230949913	0.0	0.0	late_up
TM9SF1	0.3391862655262221	0.0	0.0	late_up
CERCAM	0.3387340908788493	0.0	0.0	late_up
COMMD6	-0.33870032509424175	0.0	0.0	late_down
APPL2	0.33859388395023093	0.0	0.0	late_up
TAX1BP3	0.3379993704266917	0.0	0.0	late_up
SNHG12	-0.3379303651392485	0.0	0.0	late_down
TOMM5	0.3372135596093481	0.0	0.0	late_up
NFASC	0.33685844759598027	0.0	0.0	late_up
PROS1	0.3368438882119175	0.0	0.0	late_up
SRGAP1	0.3363417694660875	0.0	0.0	late_up
CDR1	-0.33633101302677537	0.0	0.0	late_down
CRYAB	-0.3362820782159959	0.0	0.0	late_down
PMEPA1	-0.3360849246053043	0.0	0.0	late_down
CAST	0.3359569878735683	0.0	0.0	late_up
MME	0.33587742783119734	0.0	0.0	late_up
CTSZ	0.33585335674321226	0.0	0.0	late_up
TSPAN4	0.3357991897678852	0.0	0.0	late_up
VMP1	0.3357724232092812	0.0	0.0	late_up
ZFP36L1	0.33556085213399506	0.0	0.0	late_up
CA12	0.3354585741623264	0.0	0.0	late_up
CDKN2A	0.3348608909310611	0.0	0.0	late_up
VPS13C	0.3348518754678604	0.0	0.0	late_up
LAMB1	0.33467037336626115	0.0	0.0	late_up
SLFN5	0.3343482114890497	0.0	0.0	late_up
GYPC	0.3337489453002611	0.0	0.0	late_up
TRIP6	0.3335754792181231	0.0	0.0	late_up
UCHL1	0.3334327079078256	0.0	0.0	late_up
COX16	0.33279409512818464	0.0	0.0	late_up
TUBB4B	-0.33253272367765263	0.0	0.0	late_down
CASP4	0.33207197121628035	0.0	0.0	late_up
RPL11	-0.3319414651718814	0.0	0.0	late_down
LOXL3	0.33184485583637485	0.0	0.0	late_up
NGRN	0.33135156975438407	0.0	0.0	late_up
CISD1	0.3312173008303263	0.0	0.0	late_up
ENO1	0.33078206426391715	0.0	0.0	late_up
VEGFB	0.33058366851411564	0.0	0.0	late_up
NAV1	0.33057621808676874	0.0	0.0	late_up
C1R	0.32954693053392664	0.0	0.0	late_up
EIF1B	-0.3293236752558098	0.0	0.0	late_down
TUBB	0.3292440623125796	0.0	0.0	late_up
FKBP1A	0.32914344968773196	0.0	0.0	late_up
ENHO	-0.3284432353513031	0.0	0.0	late_down
ANKRD11	0.3284043153157079	0.0	0.0	late_up
RGS4	0.32791657814298786	0.0	0.0	late_up
TRAM2	0.32707943259144673	0.0	0.0	late_up
GNG12	0.3267355781480164	0.0	0.0	late_up
TSPYL2	-0.3266878418050187	0.0	0.0	late_down
POLR2J3	0.32659242285812123	0.0	0.0	late_up
WFDC2	-0.3265735668776158	0.0	0.0	late_down
ITGB5	0.32626281929322165	0.0	0.0	late_up
COL10A1	-0.325801293640472	0.0	0.0	late_down
ZFP36	-0.325646584159312	0.0	0.0	late_down
CFL1	0.3255755419451507	0.0	0.0	late_up
GTF2H5	0.3252005925481582	0.0	0.0	late_up
KTN1	0.32510597483407877	0.0	0.0	late_up
RPS23	-0.32492220405066985	0.0	0.0	late_down
NDUFV2	0.32472930455674576	0.0	0.0	late_up
GLRX	0.32433580491697933	0.0	0.0	late_up
FAM114A1	0.3241145080914604	0.0	0.0	late_up
MT1A	-0.3239080379352688	0.0	0.0	late_down
DCN	-0.3238662960187161	0.0	0.0	late_down
AKR1C1	0.3238372608223868	0.0	0.0	late_up
RSL24D1	-0.32378548345473623	0.0	0.0	late_down
APLP2	0.32373688647029253	0.0	0.0	late_up
DNAJC15	0.32330146540296834	0.0	0.0	late_up
EIF4EBP3	0.3229977240989549	0.0	0.0	late_up
MXRA7	0.3222809959691692	0.0	0.0	late_up
PRRX1	0.32200589505081173	0.0	0.0	late_up
ALDH3A2	0.32171981139858913	0.0	0.0	late_up
RPL39	-0.32132306488969165	0.0	0.0	late_down
SPP1	-0.32128093340967595	0.0	0.0	late_down
STXBP5	0.3212111670789409	0.0	0.0	late_up
ATP2B4	0.32110039784641536	0.0	0.0	late_up
PON2	0.32104523675554447	0.0	0.0	late_up
NTN4	0.3205618074972864	0.0	0.0	late_up
PARVA	0.3203770583253549	0.0	0.0	late_up
GAS6	0.3198378135044977	0.0	0.0	late_up
ACTR3	0.31964906780050983	0.0	0.0	late_up
PALLD	0.31949813517320447	0.0	0.0	late_up
CARS2	0.3194918487985828	0.0	0.0	late_up
PXDN	0.3192402487390151	0.0	0.0	late_up
GOLM1	0.3187041493263531	0.0	0.0	late_up
ACTR2	0.31868182712243903	0.0	0.0	late_up
KANK2	0.31776970753962575	0.0	0.0	late_up
VAT1	0.3175458742520998	0.0	0.0	late_up
DKK3	0.3173571006470516	0.0	0.0	late_up
ATP6V0E1	0.3171593784077642	0.0	0.0	late_up
NR4A1	-0.31645906805400026	0.0	0.0	late_down
PTPN14	0.3160141892133163	0.0	0.0	late_up
PLA2G2A	-0.31591400682195003	0.0	0.0	late_down
NEK10	0.31567603558338364	0.0	0.0	late_up
CCNI	-0.31565940951319976	0.0	0.0	late_down
H2AFZ	-0.3154975677121187	0.0	0.0	late_down
RNASE4	0.31515078124747475	0.0	0.0	late_up
HADHB	0.3149210758523513	0.0	0.0	late_up
NDUFA7	0.31483827143920595	0.0	0.0	late_up
CAPG	0.3146340473922954	0.0	0.0	late_up
EPRS	0.31451557327262003	0.0	0.0	late_up
BSCL2	0.3142221428328449	0.0	0.0	late_up
LARS	0.3140978559221672	0.0	0.0	late_up
RAB10	0.3140757312710875	0.0	0.0	late_up
OGN	-0.3136086574058915	0.0	0.0	late_down
LY96	0.3134731050911502	0.0	0.0	late_up
CAPZB	0.3132717790575399	0.0	0.0	late_up
TPGS2	0.313261663352907	0.0	0.0	late_up
NFATC2	-0.3127215005335694	0.0	0.0	late_down
HNRNPH1	-0.31261834300463603	0.0	0.0	late_down
A2M	-0.31219835354453096	0.0	0.0	late_down
ATL3	0.3121286322459757	0.0	0.0	late_up
PTTG1IP	0.31194816102650963	0.0	0.0	late_up
ADD3	0.31168471502740064	0.0	0.0	late_up
TBL1XR1	0.31157833487065484	0.0	0.0	late_up
MRPL14	0.31135666633807385	0.0	0.0	late_up
GJA1	0.31127638641505234	0.0	0.0	late_up
TXNRD1	0.310814565331143	0.0	0.0	late_up
PPP1R12A	0.3102454104349378	0.0	0.0	late_up
NRP1	0.3102441623222459	0.0	0.0	late_up
EXT1	0.31001065667228156	0.0	0.0	late_up
MAP1LC3B	-0.3099025855581812	0.0	0.0	late_down
CSTB	0.3099004583155369	0.0	0.0	late_up
RGS2	-0.3097295282307395	0.0	0.0	late_down
PSMB8	0.3096691651951478	0.0	0.0	late_up
RFTN1	0.3094096557645684	0.0	0.0	late_up
RSU1	0.3090680488791389	0.0	0.0	late_up
LPIN1	0.3089111284766259	0.0	0.0	late_up
POSTN	0.30890953448699127	0.0	0.0	late_up
ZDHHC24	0.3088225977745419	0.0	0.0	late_up
PLEC	0.30858495166044453	0.0	0.0	late_up
APRT	0.30845970818394153	0.0	0.0	late_up
TSC22D3	-0.30822840026863524	0.0	0.0	late_down
GNS	0.30814221198889125	0.0	0.0	late_up
STAT2	0.30808365285083134	0.0	0.0	late_up
CYFIP1	0.3080482737101305	0.0	0.0	late_up
ACO1	0.30787756787100895	0.0	0.0	late_up
ROCK2	0.3078329416184294	0.0	0.0	late_up
COMMD7	0.3075987246994395	0.0	0.0	late_up
KIF5B	0.307265890798178	0.0	0.0	late_up
ENG	0.30719108166496917	0.0	0.0	late_up
TMEM165	0.3068351403159658	0.0	0.0	late_up
SCARB2	0.30653229554738215	0.0	0.0	late_up
VPS41	0.30640368098442466	0.0	0.0	late_up
SPOCK1	0.3061822302095502	0.0	0.0	late_up
DECR1	0.3061123557349303	0.0	0.0	late_up
PIM3	-0.30597167878891285	0.0	0.0	late_down
BLVRB	0.30588270084602576	0.0	0.0	late_up
SHC1	0.30560143912465176	0.0	0.0	late_up
SLC25A3	0.3051967905516032	0.0	0.0	late_up
MYO1C	0.3051268870203681	0.0	0.0	late_up
AMOTL2	0.30504633968969164	0.0	0.0	late_up
TMX3	0.30426028290215834	0.0	0.0	late_up
