gene	rho	pvalue	padj	program
CCDC85B	0.23586447403494118	0.0	0.0	late_up
COL9A2	0.2356359332608629	0.0	0.0	late_up
SNRPD1	0.23559595695722246	0.0	0.0	late_up
SDC4	0.23536623600211687	0.0	0.0	late_up
IFT20	0.2353234259785207	0.0	0.0	late_up
CMC2	0.23517588979413445	0.0	0.0	late_up
TACC3	0.23501428740084762	0.0	0.0	late_up
ISCU	0.2346630348323591	0.0	0.0	late_up
NACA	0.2346449856447821	0.0	0.0	late_up
SAT2	0.23444448886203753	0.0	0.0	late_up
LDHB	0.23400281711952703	0.0	0.0	late_up
S100A16	0.2336096279503288	0.0	0.0	late_up
C1orf43	0.2332796425864388	0.0	0.0	late_up
RPL5	0.23294551969710078	0.0	0.0	late_up
DESI2	0.2327574148037922	0.0	0.0	late_up
TSPYL4	0.2326607555428833	0.0	0.0	late_up
FUNDC2	0.23251250354642566	0.0	0.0	late_up
UBL3	0.23234044523329392	0.0	0.0	late_up
SPTSSA	0.23231445896311176	0.0	0.0	late_up
CKB	0.23182955112793893	0.0	0.0	late_up
HAX1	0.23171777860463078	0.0	0.0	late_up
CD59	0.23165211315940853	0.0	0.0	late_up
CRNDE	0.23154088290653344	0.0	0.0	late_up
CD320	0.2311667389034008	0.0	0.0	late_up
CHRDL2	0.23089937748427214	0.0	0.0	late_up
N4BP2L2	0.2308561865708077	0.0	0.0	late_up
SRSF9	0.23067745126622827	0.0	0.0	late_up
CLCF1	0.23061553354611347	0.0	0.0	late_up
CNPY2	0.23024566161333013	0.0	0.0	late_up
SF3B6	0.23019206441596402	0.0	0.0	late_up
PLP2	0.23008178890965736	0.0	0.0	late_up
IER5	0.2299699619936141	0.0	0.0	late_up
AL392172.1	0.22987279799251176	0.0	0.0	late_up
NINJ1	0.22935793600582707	0.0	0.0	late_up
BORCS7	0.22933272390824466	0.0	0.0	late_up
ARG2	0.22922463806919788	0.0	0.0	late_up
MAFG	0.22918210453839993	0.0	0.0	late_up
SEC11A	0.22908433002252857	0.0	0.0	late_up
RNF114	0.2290801278325336	0.0	0.0	late_up
RAB34	0.2290167071519252	0.0	0.0	late_up
CFAP20	0.22888620960371447	0.0	0.0	late_up
PCMT1	0.22879280256626883	0.0	0.0	late_up
ANXA2	0.22866519859396858	0.0	0.0	late_up
TCEAL9	0.22845247543947492	0.0	0.0	late_up
GTF2B	0.22837447169426928	0.0	0.0	late_up
SELENOH	0.22822151855394077	0.0	0.0	late_up
ARF1	0.2281865475248075	0.0	0.0	late_up
BSG	0.22799495495392952	0.0	0.0	late_up
PPA1	0.2277604101950558	0.0	0.0	late_up
FGFR1	0.22747946951866727	0.0	0.0	late_up
C5orf49	0.22702295296864689	0.0	0.0	late_up
