source	target	ligand_complex	receptor_complex	lr_means	cellphone_pvals	expr_prod	scaled_weight	lr_logfc	spec_weight	lrscore	specificity_rank	magnitude_rank	condition	is_pain_relevant	pain_categories
NP_mature_chondrocyte	AF_outer	TNFSF9	HLA-DPA1	0.12655339	1.0	0.0153542245	-0.03425889585355887	-0.1286498134725258	0.0019626543	0.30765653	1.0	0.004860528785749693	degenerated	True	pain_ligand:TNF
unassigned	Fibrochondrocyte_chondroid	CXCL8	SDC2	1.9902104	0.0	2.9392633	1.1610917562911462	2.4019798217499906	0.030227035	0.86010516	0.007354132654598918	0.005108896063766264	degenerated	True	pain_ligand:CXCL8
NP_stressed	Fibrochondrocyte_fibroid	PTGS2	CAV1	1.8263698	0.0	3.1568873	0.7236936330883166	0.6769420546538694	0.022940174	0.86434734	0.015267623538825359	0.005456523411977573	degenerated	True	pain_ligand:PTGS2
unassigned	NP_fibrocartilaginous	PTGS2	CAV1	1.8184695	0.0	3.293189	0.7009456296357336	1.502938693724016	0.023930635	0.86680645	0.015267623538825359	0.005742717191702334	degenerated	True	pain_ligand:PTGS2
NP_stressed	NP_fibrocartilaginous	VEGFA	ITGB1	1.8135242	0.0	3.2818418	0.6692321542363916	0.7820921461220469	0.018605884	0.8666071	0.015267623538825359	0.0059252364752327424	degenerated	True	pain_ligand:VEGFA
AF_inner	NP_fibrocartilaginous	VEGFA	ITGB1	1.8118656	0.0	3.2755477	0.6676125685546036	0.8140249305137418	0.018570201	0.8664961	0.015267623538825359	0.006073270188860121	degenerated	True	pain_ligand:VEGFA
unassigned	AF_outer	PTGS2	CAV1	1.8107083	0.0	3.2631488	0.6936414756129231	1.5005359773278422	0.023712343	0.86627656	0.015267623538825359	0.006147959872106869	degenerated	True	pain_ligand:PTGS2
Fibrochondrocyte_stressed	Fibrochondrocyte_fibroid	PTGS2	CAV1	1.8091304	0.0	3.0793397	0.7084650795645671	0.8484430509897718	0.022376657	0.8628826	0.015267623538825359	0.006210543552970514	degenerated	True	pain_ligand:PTGS2
NP_stressed	AF_outer	VEGFA	ITGB1	1.8055166	0.0	3.2541401	0.6616094187283572	0.7713138984394805	0.018448835	0.86611634	0.015267623538825359	0.0063620124972825765	degenerated	True	pain_ligand:VEGFA
AF_inner	AF_outer	VEGFA	ITGB1	1.8038579	0.0	3.247899	0.6599898330465692	0.8032466828311754	0.018413452	0.866005	0.015267623538825359	0.006463986297494745	degenerated	True	pain_ligand:VEGFA
Fibrochondrocyte_stressed	NP_fibrocartilaginous	CXCL8	SDC2	1.8283627	0.0	2.6407158	1.0164506721737498	0.9995343358818325	0.027156807	0.8535361	0.013982876652698673	0.008508234096942895	degenerated	True	pain_ligand:CXCL8
Fibrochondrocyte_stressed	Fibrochondrocyte_chondroid	CXCL8	SDC2	1.8228823	0.0	2.6114905	1.0107737805817127	1.2424537770924975	0.026856259	0.8528391	0.014878333308627404	0.008863151622557651	degenerated	True	pain_ligand:CXCL8
NP_fibrocartilaginous	AF_outer	SEMA3B	NRP2_PLXNA3	0.13016954	0.0	0.01690452	0.04189252336053724	0.03803155167923852	0.010707559	0.3179946	0.3961748692577199	0.008987848719169588	degenerated	True	pain_receptor:NRP2
NP_stressed	Fibrochondrocyte_fibroid	VEGFA	ITGB1	1.7485093	0.0	3.0569305	0.6073486331584925	0.6467133668325664	0.017330786	0.86245	0.015267623538825359	0.009408815871228042	degenerated	True	pain_ligand:VEGFA
AF_inner	Fibrochondrocyte_fibroid	VEGFA	ITGB1	1.7468506	0.0	3.0510676	0.6057290474767045	0.6786461512242613	0.017297547	0.8623361	0.015267623538825359	0.009594240806524452	degenerated	True	pain_ligand:VEGFA
NP_stressed	Fibroblast_like	VEGFA	CD44	1.7423091	0.0	3.0354817	0.7321838175831796	0.6131923829348136	0.017777067	0.8620319	0.015267623538825359	0.009859952705413325	degenerated	True	pain_ligand:VEGFA
AF_inner	Fibroblast_like	VEGFA	CD44	1.7406504	0.0	3.02966	0.7305642319013916	0.6451251673265085	0.017742973	0.86191756	0.015267623538825359	0.010049648163399327	degenerated	True	pain_ligand:VEGFA
Fibroblast_like	AF_outer	TNFSF13B	CD40	0.13067028	0.0	0.017057093	0.08440725059389967	-0.05583808867780285	0.003690302	0.31896973	1.0	0.010443643786558043	degenerated	True	pain_ligand:TNF
unassigned	AF_outer	CXCL8	SDC2	1.9184662	0.0	2.5086563	1.0867785187514407	1.9932142937514283	0.025798723	0.8503002	0.013734307708462753	0.010596690342494539	degenerated	True	pain_ligand:CXCL8
unassigned	EP_hyaline	CXCL8	SDC2	1.9135747	0.0	2.479297	1.0817116525008954	2.1525275745001884	0.025496796	0.8495494	0.01397547215815293	0.011191319048843889	degenerated	True	pain_ligand:CXCL8
NP_fibrocartilaginous	Fibroblast_like	SEMA3B	NRP2_PLXNA3	0.13125736	0.0	0.017201412	0.04468297599713143	0.0037294399173982418	0.0108956145	0.31988552	0.45991095881277383	0.011413911002743665	degenerated	True	pain_receptor:NRP2
EP_hyaline	Fibrochondrocyte_fibroid	PTGS2	CAV1	1.7170715	0.0	2.6652327	0.6271455222868242	0.6627638922878234	0.019367464	0.8541128	0.015267623538825359	0.012026077061701746	degenerated	True	pain_ligand:PTGS2
AF_inner	Fibrochondrocyte_fibroid	PTGS2	CAV1	1.7131667	0.0	2.6476676	0.6236960200490368	0.5004615979127425	0.019239824	0.8537004	0.015267623538825359	0.012357623024094998	degenerated	True	pain_ligand:PTGS2
Fibrochondrocyte_stressed	Fibroblast_like	VEGFA	ITGB1	1.6957036	0.0	2.735222	0.552101364821592	0.5066161550627737	0.01550691	0.85572034	0.017646323539020146	0.013506656001698893	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	Fibrochondrocyte_fibroid	PTGS2	CAV1	1.6949812	0.0	2.5658638	0.6076326432474326	0.5917354782284525	0.01864538	0.85172963	0.015267623538825359	0.013580119579365172	degenerated	True	pain_ligand:PTGS2
unassigned	NP_stressed	PTGS2	CAV1	1.6799543	0.0	2.7570603	0.5706082761901841	1.2416202369432214	0.020034747	0.8562106	0.015267623538825359	0.014820191381882723	degenerated	True	pain_ligand:PTGS2
Fibrochondrocyte_stressed	Fibrochondrocyte_stressed	VEGFA	CD44	1.6789176	0.0	2.690864	0.6709277869314735	0.7933231024032155	0.01575884	0.8547081	0.01605316841368585	0.014916278109598557	degenerated	True	pain_ligand:VEGFA
NP_fibrocartilaginous	AF_outer	SEMA3B	NRP2_PLXNA1	0.1337443	0.0	0.017880155	0.11209439786768634	0.13945935986284358	0.017342627	0.32410988	0.18155202338856483	0.01553520695536637	degenerated	True	pain_receptor:NRP2
NP_fibrocartilaginous	Fibroblast_like	SEMA3B	NRP2_PLXNA1	0.1349463	0.0	0.01820821	0.11582977358332046	0.07027213704630189	0.017660819	0.32610443	0.29479588381977545	0.016504372146849737	degenerated	True	pain_receptor:NRP2
unassigned	Macrophage_M2	CXCL8	SDC3	1.8768616	0.0	2.2589462	2.211472200942345	3.34843510611109	0.15139264	0.84350383	6.446874577113624e-07	0.017065175478602798	degenerated	True	pain_ligand:CXCL8
Fibrochondrocyte_chondroid	Fibroblast_like	VEGFA	ITGB1	1.6490731	0.0	2.5421605	0.5065787080887549	0.6785915375937104	0.014412378	0.85114264	0.027936883271271883	0.017645138399614794	degenerated	True	pain_ligand:VEGFA
Fibrochondrocyte_stressed	AF_outer	CXCL8	SDC2	1.7511381	0.0	2.2289026	0.9364605430420073	0.8336882490939355	0.022921769	0.8426181	0.015267623538825359	0.017959690262919766	degenerated	True	pain_ligand:CXCL8
Fibrochondrocyte_stressed	NP_stressed	VEGFA	CD44	1.6437192	0.0	2.5978496	0.6364079385539748	0.6810569960662622	0.015214109	0.85251015	0.019997526696515514	0.018170886003782187	degenerated	True	pain_ligand:VEGFA
EP_hyaline	Fibroblast_like	VEGFA	ITGB1	1.6406637	0.0	2.5073438	0.49836945778572	0.5048006660037572	0.014214989	0.85026693	0.030129103808294547	0.018618281214133336	degenerated	True	pain_ligand:VEGFA
Fibrochondrocyte_stressed	EP_hyaline	CXCL8	SDC2	1.7462466	0.0	2.2028174	0.9313936767914618	0.9930015298426955	0.02265351	0.841836	0.015267623538825359	0.019049259689428777	degenerated	True	pain_ligand:CXCL8
NP_fibrocartilaginous	NP_fibrocartilaginous	SEMA3B	NRP2_PLXNA3	0.13651744	0.0	0.018637007	0.05817610163550031	0.06822292376998801	0.01180494	0.32866725	0.3334320078410548	0.019168496338373763	degenerated	True	pain_receptor:NRP2
NP_mature_chondrocyte	Fibroblast_like	VEGFA	ITGB1	1.6323788	0.0	2.4730425	0.49028179095061253	0.5038281658371192	0.014020524	0.84938794	0.03261177260443525	0.01955077641999686	degenerated	True	pain_ligand:VEGFA
Fibrochondrocyte_chondroid	Fibrochondrocyte_stressed	VEGFA	CD44	1.6322871	0.0	2.5009334	0.6254051301986365	0.9652984849341522	0.0146465255	0.85010386	0.02528981056918228	0.01959468418937946	degenerated	True	pain_ligand:VEGFA
EP_hyaline	Fibrochondrocyte_stressed	VEGFA	CD44	1.6238778	0.0	2.4666812	0.6171958798956014	0.791507613344199	0.01444593	0.84922314	0.027624887632065363	0.02025900319320229	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	Fibrochondrocyte_stressed	VEGFA	CD44	1.615593	0.0	2.4329362	0.609108213060494	0.790535113177561	0.014248305	0.8483391	0.029766023851444008	0.021138587859423574	degenerated	True	pain_ligand:VEGFA
Fibrochondrocyte_stressed	NP_fibrocartilaginous	VEGFA	ITGB1	1.6093233	0.0	2.506956	0.46988202332786877	0.6282482936320426	0.014212792	0.85025704	0.030151214882538035	0.021619672612346437	degenerated	True	pain_ligand:VEGFA
NP_stressed	Fibroblast_like	PTGS2	CAV1	1.60618	0.0	2.5387733	0.5165060006191797	0.2994578341593306	0.01844852	0.8510581	0.0394893180540961	0.022059437733307388	degenerated	True	pain_ligand:PTGS2
unassigned	NP_mature_chondrocyte	PTGS2	CAV1	1.6026484	0.0	2.457845	0.4978664980077506	1.1469488198886755	0.017860437	0.84899324	0.015267623538825359	0.02236278710881006	degenerated	True	pain_ligand:PTGS2
Fibrochondrocyte_fibroid	AF_outer	FGF2	SDC1	0.14626247	1.0	0.019160781	-0.2032079507296344	-0.41041049723752054	0.006869957	0.3317322	1.0	0.022556904731805785	degenerated	True	pain_ligand:FGF2
Fibrochondrocyte_stressed	AF_outer	VEGFA	ITGB1	1.6013156	0.0	2.485795	0.4622592878198344	0.6174700459494762	0.0140928235	0.8497166	0.03168354834155214	0.022644574415525105	degenerated	True	pain_ligand:VEGFA
Fibrochondrocyte_chondroid	NP_stressed	VEGFA	CD44	1.5970887	0.0	2.4144843	0.5908852818211379	0.8530323785971989	0.014140244	0.8478487	0.031000492962789446	0.023046679385955067	degenerated	True	pain_ligand:VEGFA
Fibrochondrocyte_stressed	Fibroblast_like	PTGS2	CAV1	1.5889406	0.0	2.4764094	0.5012774470954302	0.470958830495233	0.017995339	0.84947497	0.015267623538825359	0.02434652933652413	degenerated	True	pain_ligand:PTGS2
EP_hyaline	NP_stressed	VEGFA	CD44	1.5886793	0.0	2.381416	0.5826760315181028	0.6792415070072457	0.013946582	0.8469571	0.03345252142261879	0.02437092247560197	degenerated	True	pain_ligand:VEGFA
AF_outer	NP_fibrocartilaginous	TNFSF9	PVR	0.13960174	0.05	0.019485777	0.022398496496207634	-0.025806395145501787	0.0124115795	0.33359918	0.5517828533188345	0.02521742199525459	degenerated	True	pain_ligand:TNF
NP_mature_chondrocyte	NP_stressed	VEGFA	CD44	1.5803945	0.0	2.3488374	0.5745883646829953	0.6782690068406078	0.013755788	0.8460622	0.036047211691823705	0.025505767682332176	degenerated	True	pain_ligand:VEGFA
Macrophage_M2	AF_inner	CXCL8	SDC2	1.5709252	0.0	2.4606292	0.8192606942712495	0.7083820823829037	0.025304817	0.8490658	0.015267623538825359	0.026690879077394147	degenerated	True	pain_ligand:CXCL8
Fibrochondrocyte_stressed	Macrophage_M2	CXCL8	SDC3	1.7095335	0.0	2.007039	2.0611542252329116	2.1889090614535975	0.13451004	0.8355405	2.6287852846290394e-06	0.027486678954240017	degenerated	True	pain_ligand:CXCL8
Fibrochondrocyte_chondroid	NP_fibrocartilaginous	VEGFA	ITGB1	1.5626929	0.0	2.3300064	0.4243593665950317	0.8002236761629793	0.013209603	0.84553725	0.04539233056414274	0.027849743467464893	degenerated	True	pain_ligand:VEGFA
NP_stressed	AF_outer	NGF	ERBB2	0.14210185	0.01	0.019671079	0.07384059509513291	0.06214390512824214	0.021438083	0.33465204	0.31299591380503133	0.027876355985102266	degenerated	True	pain_ligand:NGF
AF_inner	NP_fibrocartilaginous	TNFSF9	PVR	0.14041606	0.24	0.019710379	0.024119167573259666	0.004465685632724092	0.012554641	0.33487424	0.6166016729307107	0.02811799771388667	degenerated	True	pain_ligand:TNF
NP_stressed	EP_hyaline	VEGFA	ITGB1	1.560957	0.0	2.4081166	0.42883122929088413	0.49324440207399656	0.013652437	0.8476783	0.037614674105170866	0.028188920737357355	degenerated	True	pain_ligand:VEGFA
AF_inner	EP_hyaline	VEGFA	ITGB1	1.5592983	0.0	2.4034982	0.42721164360909614	0.5251771864656914	0.013626254	0.8475543	0.03809999731060096	0.028503755095375265	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	Fibrochondrocyte_stressed	FGF2	CD44	1.5577452	0.0	2.1973166	0.6528395390536418	0.9387413786837462	0.023078023	0.84166944	0.015267623538825359	0.028688180204440722	degenerated	True	pain_ligand:FGF2
NP_stressed	NP_fibrocartilaginous	NGF	ERBB2	0.14256994	0.01	0.019825496	0.07533472063779105	0.09022835472062794	0.021606373	0.3355231	0.2770510080206592	0.029084437818650465	degenerated	True	pain_ligand:NGF
Fibrochondrocyte_chondroid	AF_outer	VEGFA	ITGB1	1.5546851	0.0	2.310339	0.4167366310869973	0.7894454284804129	0.013098102	0.8449829	0.047432335049265445	0.029165032509001917	degenerated	True	pain_ligand:VEGFA
EP_hyaline	NP_fibrocartilaginous	VEGFA	ITGB1	1.5542834	0.0	2.298095	0.4161501162919967	0.6264328045730261	0.013028687	0.8446346	0.04873483887892149	0.029298162280444705	degenerated	True	pain_ligand:VEGFA
NP_stressed	NP_fibrocartilaginous	PTGS2	CAV1	1.5526319	0.0	2.3884537	0.466120304598157	0.45400728399886914	0.01735619	0.84714824	0.015267623538825359	0.02948502714567108	degenerated	True	pain_ligand:PTGS2
NP_stressed	Macrophage_M2	VEGFA	CD44	1.546987	0.0	2.3597896	0.5406286035549821	0.5290892346832816	0.013819927	0.8463649	0.03515785717383317	0.03040074585119521	degenerated	True	pain_ligand:VEGFA
EP_hyaline	AF_outer	VEGFA	ITGB1	1.5462757	0.0	2.278697	0.40852738078396234	0.6156545568904597	0.0129187135	0.8440776	0.05071415875420631	0.030536538829711246	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	NP_fibrocartilaginous	VEGFA	ITGB1	1.5459986	0.0	2.2666562	0.4080624494568893	0.6254603044063881	0.01285045	0.8437286	0.052066792056808094	0.0305637344092051	degenerated	True	pain_ligand:VEGFA
AF_inner	Macrophage_M2	VEGFA	CD44	1.5453284	0.0	2.3552637	0.5390090178731941	0.5610220190749765	0.013793423	0.84624004	0.03554411805218507	0.030645383103248915	degenerated	True	pain_ligand:VEGFA
NP_stressed	AF_outer	PTGS2	CAV1	1.5448706	0.0	2.3666663	0.4588161505753465	0.4516045676026954	0.01719787	0.846554	0.015267623538825359	0.030699874689202204	degenerated	True	pain_ligand:PTGS2
Fibrochondrocyte_stressed	Fibrochondrocyte_fibroid	VEGFA	ITGB1	1.5443083	0.0	2.3351493	0.4079985022499696	0.4928695143425621	0.01323876	0.8456812	0.04478667179044839	0.030754412567038675	degenerated	True	pain_ligand:VEGFA
NP_fibrocartilaginous	Macrophage_M2	SEMA3B	NRP2_PLXNA1	0.14170057	0.16	0.0200516	0.1368196886941545	0.10666700808430563	0.019448794	0.33678842	0.5313962463052782	0.03101668942046385	degenerated	True	pain_receptor:NRP2
Fibrochondrocyte_stressed	Fibroblast_like	VEGFA	CD44	1.5381081	0.0	2.3187647	0.5328336866746567	0.4593485304448093	0.0135796685	0.84522116	0.03873658605459505	0.03163330586124779	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	AF_outer	VEGFA	ITGB1	1.5379908	0.0	2.2475235	0.4004397139488549	0.6146820567238217	0.012741982	0.843169	0.05480109923750448	0.031688629828898376	degenerated	True	pain_ligand:VEGFA
NP_stressed	NP_fibrocartilaginous	VEGFA	CD44	1.5375016	0.0	2.3269756	0.5313256525968707	0.515805400147632	0.0136277545	0.84545225	0.03807364420952121	0.03177170047393684	degenerated	True	pain_ligand:VEGFA
AF_inner	NP_fibrocartilaginous	VEGFA	CD44	1.5358429	0.0	2.3225126	0.5297060669150827	0.5477381845393269	0.013601618	0.8453268	0.03847037907831079	0.032216504658628596	degenerated	True	pain_ligand:VEGFA
Fibrochondrocyte_stressed	NP_fibrocartilaginous	PTGS2	CAV1	1.5353925	0.0	2.3297825	0.4508917510744074	0.6255082803347716	0.016929843	0.845531	0.015267623538825359	0.03227231332951436	degenerated	True	pain_ligand:PTGS2
Fibrochondrocyte_stressed	AF_outer	PTGS2	CAV1	1.5276313	0.0	2.3085303	0.443587597051597	0.6231055639385978	0.01677541	0.8449316	0.015267623538825359	0.03379656204471658	degenerated	True	pain_ligand:PTGS2
NP_mature_chondrocyte	NP_stressed	FGF2	CD44	1.5225468	0.0	2.1213624	0.6183196906761431	0.826475272346793	0.02228029	0.83931136	0.015267623538825359	0.03462897251972986	degenerated	True	pain_ligand:FGF2
NP_fibrocartilaginous	AF_outer	TNFSF9	HLA-DPA1	0.15216883	0.0	0.020519992	0.019866517993710888	-0.05122103660202368	0.0026229688	0.33937204	1.0	0.034878674670962576	degenerated	True	pain_ligand:TNF
AF_inner	Fibrochondrocyte_fibroid	ADAM10	IL6R	0.14435577	1.0	0.020546628	-0.18189610041397813	-0.486564894367712	0.0012009902	0.3395175	1.0	0.03536118773464912	degenerated	True	pain_receptor:IL6R
NP_mature_chondrocyte	Fibroblast_like	PDGFA	PDGFRB	0.1473003	0.82	0.0206292	-0.01948865995566395	-0.08002255164238212	0.009758455	0.3399673	1.0	0.03584365052813607	degenerated	True	pain_ligand:PDGFA
AF_outer	Macrophage_M2	TNFSF9	TNFRSF9	0.14411771	0.12	0.020761954	0.27852624341341403	0.07352354146206741	0.027168507	0.34068736	0.4835940471873938	0.036567242412623706	degenerated	True	pain_ligand:TNF
NP_stressed	AF_outer	VEGFA	CD44	1.5071741	0.0	2.2220614	0.5015835382257486	0.4961665052824691	0.013013334	0.8424142	0.04903673696629326	0.03766336363921065	degenerated	True	pain_ligand:VEGFA
NP_fibrocartilaginous	Fibroblast_like	SEMA3B	NRP2_PLXNA2	0.14455289	0.0	0.020830063	0.2434760959728815	0.15272670399426289	0.028313143	0.3410553	0.15523213090283797	0.03777296579776549	degenerated	True	pain_receptor:NRP2
AF_inner	AF_outer	VEGFA	CD44	1.5055155	0.0	2.2178	0.4999639525439606	0.528099289674164	0.012988376	0.8422867	0.049564417318044986	0.03790411736562249	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	NP_fibrocartilaginous	TNFSF9	PVR	0.1450907	0.0	0.020999713	0.03399666144154517	0.018007967314004197	0.01337589	0.34196734	0.4314072290953871	0.03825516688819364	degenerated	True	pain_ligand:TNF
NP_stressed	NP_stressed	VEGFA	NRP2	1.5029056	0.0	2.2072952	0.8008453943069977	0.8906680861304996	0.027100299	0.8419711	0.014174979213501537	0.03835749800381287	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
AF_inner	Macrophage_M2	TNFSF9	TNFRSF9	0.14493203	0.11	0.021001266	0.280246914490466	0.10379562224029329	0.027481662	0.34197566	0.47214014505463864	0.038496243653572175	degenerated	True	pain_ligand:TNF
AF_inner	NP_stressed	VEGFA	NRP2	1.5012469	0.0	2.2030618	0.7992258086252098	0.9226008705221945	0.027048323	0.84184337	0.014265968436238213	0.03869159738390505	degenerated	True	pain_ligand:VEGFA; pain_receptor:NRP2
Fibrochondrocyte_chondroid	Fibrochondrocyte_fibroid	VEGFA	ITGB1	1.4976778	0.0	2.1703262	0.3624758455171326	0.6648448968734988	0.012304322	0.84084415	0.06646791382535522	0.039425331920692086	degenerated	True	pain_ligand:VEGFA
EP_hyaline	Fibroblast_like	PTGS2	CAV1	1.496882	0.0	2.143384	0.41995788981768734	0.2852796717932846	0.015575343	0.8400066	0.04544495825807867	0.03973298203326717	degenerated	True	pain_ligand:PTGS2
Macrophage_M2	NP_mature_chondrocyte	CXCL8	SDC2	1.4958789	0.0	2.2121298	0.7415266801204035	0.7827988456270267	0.02274928	0.8421166	0.015267623538825359	0.040010839444012805	degenerated	True	pain_ligand:CXCL8
AF_inner	Fibroblast_like	PTGS2	CAV1	1.4929771	0.0	2.1292582	0.41650838757989994	0.12297737741820369	0.015472693	0.83956176	0.19725497755819232	0.04072510110122154	degenerated	True	pain_ligand:PTGS2
Fibrochondrocyte_chondroid	Fibroblast_like	VEGFA	CD44	1.4914776	0.0	2.1550982	0.4873110299418197	0.631323912975746	0.012621168	0.8403725	0.05785776805882803	0.04091241137580353	degenerated	True	pain_ligand:VEGFA
EP_hyaline	Fibrochondrocyte_fibroid	VEGFA	ITGB1	1.4892684	0.0	2.1406019	0.3542665952140976	0.4910540252835456	0.012135805	0.83991927	0.07110613001294097	0.04128826349185032	degenerated	True	pain_ligand:VEGFA
Macrophage_M2	Macrophage_M2	CXCL8	SDC2	1.488123	0.0	2.1864479	0.7334940667856339	0.6406602070711043	0.02248517	0.84133875	0.015267623538825359	0.04150825668833741	degenerated	True	pain_ligand:CXCL8
unassigned	AF_inner	PTGS2	CAV1	1.4870074	0.0	2.0102518	0.3890543228785819	0.9975361444738795	0.014607909	0.8356503	0.025797592841953647	0.041823507746276134	degenerated	True	pain_ligand:PTGS2
Macrophage_M2	NP_stressed	CXCL8	SDC2	1.4848895	0.0	2.175741	0.7301449610313646	0.6162243923802773	0.022375062	0.84101087	0.015267623538825359	0.04223501622509625	degenerated	True	pain_ligand:CXCL8
NP_stressed	AF_inner	VEGFA	CD44	1.4834743	0.0	2.1400747	0.4783403939447535	0.491738334705927	0.012533184	0.8399027	0.06029326514584843	0.04261655776939256	degenerated	True	pain_ligand:VEGFA
EP_hyaline	Fibroblast_like	VEGFA	CD44	1.4830682	0.0	2.1255825	0.4791017796387847	0.45753304138579276	0.012448311	0.83944535	0.06242225042331597	0.04280794688572148	degenerated	True	pain_ligand:VEGFA
NP_stressed	AF_inner	NGF	SORT1	0.14765567	0.98	0.021503238	-0.07220400483154357	-0.17158614517754991	0.005230837	0.34463826	1.0	0.04283344266620333	degenerated	True	pain_ligand:NGF
AF_inner	AF_inner	VEGFA	CD44	1.4818156	0.0	2.1359704	0.4767208082629655	0.5236711190976219	0.012509148	0.8397736	0.060946768809017296	0.04296774222723192	degenerated	True	pain_ligand:VEGFA
NP_mature_chondrocyte	Fibrochondrocyte_fibroid	VEGFA	ITGB1	1.4809835	0.0	2.1113176	0.3461789283789901	0.4900815251169076	0.011969783	0.83899105	0.07562967862399798	0.04319193469786136	degenerated	True	pain_ligand:VEGFA
