gene	rho	pvalue	padj	program
SOX9	-0.3305970798591185	0.0	0.0	late_down
LAMA4	0.33043525202944374	0.0	0.0	late_up
RPL24	-0.3295507735685907	0.0	0.0	late_down
NR2F1	0.32946964668170936	0.0	0.0	late_up
LMO7	0.32884110556813384	0.0	0.0	late_up
MYLK	0.3283084778097057	0.0	0.0	late_up
C17orf49	0.3271707495242999	0.0	0.0	late_up
PALM2-AKAP2	0.3267008511443817	0.0	0.0	late_up
GTF2I	0.3266832468852515	0.0	0.0	late_up
RTN4	0.3259925222314741	0.0	0.0	late_up
RALA	0.3255945286703555	0.0	0.0	late_up
SNX6	0.32549160758902534	0.0	0.0	late_up
MAP4K4	0.3250487184912933	0.0	0.0	late_up
MYL12B	0.324605341676559	0.0	0.0	late_up
MGST1	0.324316987959134	0.0	0.0	late_up
TUBB	0.32375417559876696	0.0	0.0	late_up
CAP1	0.32366408477259434	0.0	0.0	late_up
PRKDC	0.32321606204615916	0.0	0.0	late_up
GPX8	0.32274533689178414	0.0	0.0	late_up
PRRX1	0.322418518199528	0.0	0.0	late_up
RAB32	0.3221762056926339	0.0	0.0	late_up
EPRS	0.321479903096129	0.0	0.0	late_up
FAT1	0.32105993887305373	0.0	0.0	late_up
MGAT4B	0.3207020229847354	0.0	0.0	late_up
MAP1A	0.3202608212746369	0.0	0.0	late_up
BLOC1S1	0.3202530297886846	0.0	0.0	late_up
HSPA1A	-0.31947216501331616	0.0	0.0	late_down
CFL1	0.31885114924384445	0.0	0.0	late_up
ASAP1	0.31876696415791156	0.0	0.0	late_up
AHR	0.3183231119099471	0.0	0.0	late_up
COL12A1	0.3180236455077646	0.0	0.0	late_up
SNHG8	-0.31799324442770033	0.0	0.0	late_down
STAT1	0.31783404715936026	0.0	0.0	late_up
PNRC1	-0.3175571848697711	0.0	0.0	late_down
DDX39B	0.3173193461220498	0.0	0.0	late_up
S100A11	0.31714397302028746	0.0	0.0	late_up
LAMC1	0.317141610948733	0.0	0.0	late_up
CITED2	0.31686412752078486	0.0	0.0	late_up
PTMA	-0.31571605797343094	0.0	0.0	late_down
ATF3	-0.3156226004635077	0.0	0.0	late_down
DRAP1	0.31526449921128635	0.0	0.0	late_up
CAST	0.3149795592627103	0.0	0.0	late_up
ARL4C	0.3143390559884958	0.0	0.0	late_up
HNRNPA1	-0.31365595767127835	0.0	0.0	late_down
SH3BGRL3	0.3135008488179624	0.0	0.0	late_up
DYNC1H1	0.31339829118383844	0.0	0.0	late_up
TTC37	0.31249861745071694	0.0	0.0	late_up
KIF5B	0.31236059908022146	0.0	0.0	late_up
MYO1B	0.3118168670712355	0.0	0.0	late_up
RPL35A	-0.3117142403441237	0.0	0.0	late_down
PXDN	0.3108585776870536	0.0	0.0	late_up
ADAM9	0.31036409538252674	0.0	0.0	late_up
RPLP1	-0.31009447538058427	0.0	0.0	late_down
AP1S1	0.31000813604092275	0.0	0.0	late_up
CCND1	0.3098627264625631	0.0	0.0	late_up
COL5A1	0.30972289671346565	0.0	0.0	late_up
PTN	0.3094820554505002	0.0	0.0	late_up
UROS	0.3092073474039834	0.0	0.0	late_up
DNAJC15	0.30889058090730387	0.0	0.0	late_up
TOMM5	0.30871043118517666	0.0	0.0	late_up
TSPAN4	0.3081174358430043	0.0	0.0	late_up
RPL21	-0.3077583737502939	0.0	0.0	late_down
TAF10	0.30767279286486887	0.0	0.0	late_up
FSTL1	0.30730278588598425	0.0	0.0	late_up
CKAP4	0.30726015628156567	0.0	0.0	late_up
VCAN	0.3071341490045214	0.0	0.0	late_up
SLC4A7	0.306967402148237	0.0	0.0	late_up
SYNC	0.30681165985050174	0.0	0.0	late_up
APRT	0.3062495424700224	0.0	0.0	late_up
AP2B1	0.305907736943557	0.0	0.0	late_up
SEC31A	0.305841816413431	0.0	0.0	late_up
BTG1	-0.3051902347288475	0.0	0.0	late_down
RPS27L	0.3050865045535708	0.0	0.0	late_up
MVP	0.30441893874929865	0.0	0.0	late_up
CTHRC1	0.30404853887181216	0.0	0.0	late_up
BAX	0.30277452428343443	0.0	0.0	late_up
PLEC	0.3024342154583053	0.0	0.0	late_up
PDLIM2	0.30226605198090944	0.0	0.0	late_up
RAD50	0.301988821272127	0.0	0.0	late_up
SPTBN1	0.3019657219180064	0.0	0.0	late_up
MRPL14	0.3018626780724777	0.0	0.0	late_up
BOLA2	0.3017536544207792	0.0	0.0	late_up
ABI3BP	0.30159340325572387	0.0	0.0	late_up
SERPING1	-0.30134363251168966	0.0	0.0	late_down
MT1E	-0.30129711795752434	0.0	0.0	late_down
S100A6	0.30109736226966655	0.0	0.0	late_up
MAGED1	0.3010334066846974	0.0	0.0	late_up
NAV1	0.30068427538321807	0.0	0.0	late_up
RPL38	-0.30021467483471675	0.0	0.0	late_down
LOXL2	0.30021167723708125	0.0	0.0	late_up
C11orf96	-0.29985718094605873	0.0	0.0	late_down
FAP	0.29977276949023157	0.0	0.0	late_up
EEA1	0.2997596634263271	0.0	0.0	late_up
RRAS	0.29969396933052805	0.0	0.0	late_up
MYL12A	0.2996810551542166	0.0	0.0	late_up
BMP2	-0.2993876336874929	0.0	0.0	late_down
CAMK2N1	0.29905822051282405	0.0	0.0	late_up
DCBLD2	0.2990402289943462	0.0	0.0	late_up
SLC25A3	0.2985757025960499	0.0	0.0	late_up
ADD3	0.29805042591714775	0.0	0.0	late_up
RPS13	-0.29804844241712825	0.0	0.0	late_down
RPL37	-0.297894083462773	0.0	0.0	late_down
TXN	0.2977567889994969	0.0	0.0	late_up
COL10A1	-0.297414981537854	0.0	0.0	late_down
NUPR2	-0.2973663051567376	0.0	0.0	late_down
PDE5A	0.29723399210671214	0.0	0.0	late_up
ATP2B4	0.2970994057362289	0.0	0.0	late_up
ALCAM	0.2967085775126671	0.0	0.0	late_up
RPL37A	-0.2966042673004283	0.0	0.0	late_down
TSC22D1	-0.2965139579548103	0.0	0.0	late_down
ACTR2	0.29640732272761877	0.0	0.0	late_up
CBR1	0.29628139346350446	0.0	0.0	late_up
PRDX5	0.29605312235153475	0.0	0.0	late_up
PLIN2	0.2958977693198816	0.0	0.0	late_up
SPP1	-0.2957688794678185	0.0	0.0	late_down
TEAD1	0.29573958324201277	0.0	0.0	late_up
SLC14A1	-0.29556824371868495	0.0	0.0	late_down
RPS4Y1	-0.2954686474629051	0.0	0.0	late_down
CTSA	0.2952856551536168	0.0	0.0	late_up
CPNE3	0.29528390154681305	0.0	0.0	late_up
TUBB3	0.2951274197336019	0.0	0.0	late_up
RSU1	0.29499858498835774	0.0	0.0	late_up
SHC1	0.2948627856968279	0.0	0.0	late_up
LOX	0.2947676469520836	0.0	0.0	late_up
DST	0.29437171637445897	0.0	0.0	late_up
CAPG	0.29419028761073485	0.0	0.0	late_up
CAMK2D	0.2941160021927313	0.0	0.0	late_up
HINT1	0.2939406667079733	0.0	0.0	late_up
CAPNS1	0.2939334505116773	0.0	0.0	late_up
UCHL1	0.2938620106204745	0.0	0.0	late_up
IGFBP3	0.2937739661605583	0.0	0.0	late_up
ACTN1	0.2936438250595816	0.0	0.0	late_up
FAM120A	0.2932898632418958	0.0	0.0	late_up
SOD3	-0.2930588697680556	0.0	0.0	late_down
ACTR3	0.29282491205701605	0.0	0.0	late_up
SMARCE1	0.29259703701490825	0.0	0.0	late_up
RPS3A	-0.2925183434292333	0.0	0.0	late_down
LOXL3	0.29239506146737254	0.0	0.0	late_up
MXRA7	0.2923628413875781	0.0	0.0	late_up
FKBP1A	0.29222646029172006	0.0	0.0	late_up
ADAMTS1	0.2920188163139531	0.0	0.0	late_up
COMMD7	0.29192564881524713	0.0	0.0	late_up
BRI3	0.29163192309402364	0.0	0.0	late_up
MYO1C	0.29128611606255433	0.0	0.0	late_up
TTC3	0.2909561311921619	0.0	0.0	late_up
CAPN2	0.2905505227239708	0.0	0.0	late_up
TOMM7	-0.2900973574643577	0.0	0.0	late_down
CYFIP1	0.29002126432972586	0.0	0.0	late_up
RND3	0.28968692908424937	0.0	0.0	late_up
FDPS	0.289563830182064	0.0	0.0	late_up
SLC9A3R1	0.28952711071723686	0.0	0.0	late_up
GRN	0.2889789324914594	0.0	0.0	late_up
RPS6	-0.2889336926339734	0.0	0.0	late_down
CLK1	-0.2887557542359962	0.0	0.0	late_down
ANKRD11	0.28841492494910687	0.0	0.0	late_up
PON2	0.2884054117678395	0.0	0.0	late_up
HEBP2	0.28838559280424564	0.0	0.0	late_up
CCL2	0.28830621020148167	0.0	0.0	late_up
CAPZB	0.2881432203490575	0.0	0.0	late_up
PLAU	0.2877495010948902	0.0	0.0	late_up
GALNT5	0.2876159222101747	0.0	0.0	late_up
ENG	0.28748588291263694	0.0	0.0	late_up
TAGLN	0.28716981446781575	0.0	0.0	late_up
CCDC80	0.2869974864113017	0.0	0.0	late_up
MPG	0.28682927469480635	0.0	0.0	late_up
AP2M1	0.28674288504941625	0.0	0.0	late_up
CXXC5	0.2867105747535217	0.0	0.0	late_up
MT-CO3	0.2864668130745494	0.0	0.0	late_up
PTX3	0.2864306788809937	0.0	0.0	late_up
COX16	0.2861841104454658	0.0	0.0	late_up
VPS13C	0.2861142443578695	0.0	0.0	late_up
NDUFA7	0.2856314651189449	0.0	0.0	late_up
PPP1CA	0.28533076243243216	0.0	0.0	late_up
COPA	0.285252383434223	0.0	0.0	late_up
TRIP6	0.28504310728958754	0.0	0.0	late_up
SARNP	0.2848435468676757	0.0	0.0	late_up
PSMA7	0.2847964917945189	0.0	0.0	late_up
COPB2	0.28475086038093517	0.0	0.0	late_up
RBM4	0.28447566870120117	0.0	0.0	late_up
HDLBP	0.284169911534055	0.0	0.0	late_up
ANPEP	0.2838629133692225	0.0	0.0	late_up
EFNA1	-0.2837928339732317	0.0	0.0	late_down
S100A10	0.2837866840839285	0.0	0.0	late_up
MYL9	0.28372270205573724	0.0	0.0	late_up
KPNB1	0.2836429636672851	0.0	0.0	late_up
YIF1A	0.28341195753315646	0.0	0.0	late_up
EIF3A	0.28333750990696255	0.0	0.0	late_up
MDFI	-0.28285526870078137	0.0	0.0	late_down
GNB1	0.2826296561575257	0.0	0.0	late_up
CSTB	0.28221264582955946	0.0	0.0	late_up
SEMA3A	0.2822000254974702	0.0	0.0	late_up
CCPG1	0.28207123088059055	0.0	0.0	late_up
RPL30	-0.28190154845829746	0.0	0.0	late_down
TM9SF1	0.28169852983871974	0.0	0.0	late_up
P4HA2	0.2812366273601766	0.0	0.0	late_up
NT5DC2	0.28100690169615056	0.0	0.0	late_up
CERCAM	0.2807011322410195	0.0	0.0	late_up
XRCC5	0.28055275283182163	0.0	0.0	late_up
SRPK2	0.2805068327678803	0.0	0.0	late_up
RPL36	-0.28050264911089295	0.0	0.0	late_down
ATL3	0.28041680097167465	0.0	0.0	late_up
MTPN	0.2802050281524346	0.0	0.0	late_up
ARL6IP5	0.27987127055316324	0.0	0.0	late_up
NEXN	0.27928370021241294	0.0	0.0	late_up
EIF4G1	0.27914834132671423	0.0	0.0	late_up
RPL32	-0.2790061223818587	0.0	0.0	late_down
LARS	0.2789115737814463	0.0	0.0	late_up
RPL8	-0.2784105903093857	0.0	0.0	late_down
TRAM2	0.278349416597233	0.0	0.0	late_up
WFDC2	-0.27828702392799437	0.0	0.0	late_down
EIF2AK4	0.27818794619622483	0.0	0.0	late_up
DHCR24	0.27805860646830044	0.0	0.0	late_up
TPR	0.27805539268364615	0.0	0.0	late_up
ARHGAP21	0.2776187625282389	0.0	0.0	late_up
PLA2G2A	-0.2771518111453162	0.0	0.0	late_down
MRPS34	0.2770687955301036	0.0	0.0	late_up
IKBIP	0.2770624456507385	0.0	0.0	late_up
PSMA4	0.27700325327242714	0.0	0.0	late_up
HTRA1	0.2767989158791865	0.0	0.0	late_up
RPL23A	-0.2762789030425889	0.0	0.0	late_down
VAMP5	0.2761211128317309	0.0	0.0	late_up
PSMD1	0.2758360226311425	0.0	0.0	late_up
CDK2AP1	0.2757754497821961	0.0	0.0	late_up
GNG12	0.2756826143520832	0.0	0.0	late_up
ZFP91	0.2756775136187271	0.0	0.0	late_up
BNC2	0.275224925972149	0.0	0.0	late_up
MTRNR2L8	0.2745587547038946	0.0	0.0	late_up
KTN1	0.27440229957844775	0.0	0.0	late_up
ATRX	0.27432584451373404	0.0	0.0	late_up
MCTS1	0.2742713250344161	0.0	0.0	late_up
C4orf48	0.27403796546074083	0.0	0.0	late_up
BLVRB	0.273886815464589	0.0	0.0	late_up
RNF213	0.27369619510499227	0.0	0.0	late_up
CHRDL2	-0.2730971017711091	0.0	0.0	late_down
CREB3L1	0.2729650159138971	0.0	0.0	late_up
ANXA6	0.27286809747953544	0.0	0.0	late_up
COTL1	0.2724560087034584	0.0	0.0	late_up
TXNDC17	0.2724393825247614	0.0	0.0	late_up
S100A16	0.27231323109477934	0.0	0.0	late_up
PLIN3	0.27224528421842853	0.0	0.0	late_up
AMOTL2	0.27222028218345284	0.0	0.0	late_up
PAM16	0.2721839907127921	0.0	0.0	late_up
RGS4	0.2720064672055608	0.0	0.0	late_up
PSMB2	0.2719236098607349	0.0	0.0	late_up
VPS35	0.27181522599939045	0.0	0.0	late_up
GNAI2	0.27180353867347934	0.0	0.0	late_up
NDUFV2	0.2716615705451699	0.0	0.0	late_up
PARP1	0.2716119264399977	0.0	0.0	late_up
GEM	-0.27160513567241357	0.0	0.0	late_down
CLMP	0.2711091007803719	0.0	0.0	late_up
COPB1	0.2710236658818578	0.0	0.0	late_up
PSMD2	0.2707794178724188	0.0	0.0	late_up
HEG1	0.27077089293647444	0.0	0.0	late_up
PDXK	0.27056644127153767	0.0	0.0	late_up
DKK3	0.270224679554124	0.0	0.0	late_up
TFPI	0.270162614523472	0.0	0.0	late_up
POMP	0.26999873642964983	0.0	0.0	late_up
NDUFS2	0.2699963376782945	0.0	0.0	late_up
NEDD8	0.2699240721964117	0.0	0.0	late_up
HOMER3	0.26975394355173216	0.0	0.0	late_up
PTPN14	0.2695966312634223	0.0	0.0	late_up
FRMD6	0.2693622904484085	0.0	0.0	late_up
ELOVL1	0.2693267483417439	0.0	0.0	late_up
SERPINA5	-0.2687822814004284	0.0	0.0	late_down
TNPO1	0.26875504854562526	0.0	0.0	late_up
MSN	0.26839225035667247	0.0	0.0	late_up
VEGFB	0.2683630440480826	0.0	0.0	late_up
PTGR1	0.2680924015985189	0.0	0.0	late_up
UROD	0.26795176365997914	0.0	0.0	late_up
NGRN	0.26784989434453105	0.0	0.0	late_up
COL8A1	0.26774273553522837	0.0	0.0	late_up
APPL2	0.26759735120524825	0.0	0.0	late_up
NME1	0.267184771635447	0.0	0.0	late_up
TIMM13	0.2667923145555838	0.0	0.0	late_up
C1orf122	0.2667487021195743	0.0	0.0	late_up
CD63	0.2666346674787465	0.0	0.0	late_up
SVIL	0.2665874839739794	0.0	0.0	late_up
TPM3	0.26651636654081734	0.0	0.0	late_up
GNAQ	0.2661893216257549	0.0	0.0	late_up
NAA10	0.265859141623183	0.0	0.0	late_up
COMMD4	0.2658584797993851	0.0	0.0	late_up
ENO1	0.2658574054330155	0.0	0.0	late_up
METRN	0.26533732124168297	0.0	0.0	late_up
TWF2	0.2651349950251124	0.0	0.0	late_up
BAG2	0.2650347321723191	0.0	0.0	late_up
LAMB1	0.26496180924413476	0.0	0.0	late_up
CLTA	0.26486617764465525	0.0	0.0	late_up
RMDN1	0.26476070257178475	0.0	0.0	late_up
PPP1R12A	0.2644492301611395	0.0	0.0	late_up
CTNNA1	0.26438056197604437	0.0	0.0	late_up
NAPA	0.26419880562135933	0.0	0.0	late_up
SLC39A10	0.2641839022293165	0.0	0.0	late_up
CILP	-0.26416189085605335	0.0	0.0	late_down
LINC00632	0.2641405297923792	0.0	0.0	late_up
TMEM158	0.2640800451214105	0.0	0.0	late_up
SYNJ2	0.2638105983983909	0.0	0.0	late_up
EIF4G2	0.2635871924838958	0.0	0.0	late_up
SIX1	0.2635515248926694	0.0	0.0	late_up
ROCK2	0.263468690182501	0.0	0.0	late_up
TARS	0.2633574884746365	0.0	0.0	late_up
TAX1BP3	0.26317493479717025	0.0	0.0	late_up
HMCN1	0.26311310828910545	0.0	0.0	late_up
GPS2	0.2630439343144073	0.0	0.0	late_up
MTDH	0.2627714604317537	0.0	0.0	late_up
PPIB	0.2625765753143714	0.0	0.0	late_up
ITGA5	0.2625406484262519	0.0	0.0	late_up
ZEB2	0.2623835834093861	0.0	0.0	late_up
DHX29	0.2620156854663312	0.0	0.0	late_up
CISD1	0.26172920281055784	0.0	0.0	late_up
GLIPR1	0.2614514276513517	0.0	0.0	late_up
CDH11	0.261230957621806	0.0	0.0	late_up
VCP	0.2611237500469787	0.0	0.0	late_up
DECR1	0.26099912680153886	0.0	0.0	late_up
KLF7	0.2609811122044202	0.0	0.0	late_up
TXNDC9	0.26038052033681425	0.0	0.0	late_up
ESYT1	0.2603473005972489	0.0	0.0	late_up
COL2A1	-0.2602564275112903	0.0	0.0	late_down
PSMD9	0.2600883320442284	0.0	0.0	late_up
SLC25A1	0.26003791108123275	0.0	0.0	late_up
PPP2R1A	0.2599756702300931	0.0	0.0	late_up
PARVA	0.25994447005582977	0.0	0.0	late_up
ARPC3	0.25947965217965274	0.0	0.0	late_up
GOLM1	0.25939213006463574	0.0	0.0	late_up
RPL9	-0.2593180880854117	0.0	0.0	late_down
NDUFB10	0.25929632746442416	0.0	0.0	late_up
STXBP5	0.25928526749524666	0.0	0.0	late_up
RAB10	0.2591337147675729	0.0	0.0	late_up
GADD45GIP1	0.25883798911065764	0.0	0.0	late_up
GLRX	0.25878158151724845	0.0	0.0	late_up
VAT1	0.2585100926482179	0.0	0.0	late_up
ECI2	0.2584643942679884	0.0	0.0	late_up
SRM	0.2584007604804669	0.0	0.0	late_up
ACO1	0.25833946078209474	0.0	0.0	late_up
ARMCX6	0.2579600473962916	0.0	0.0	late_up
SERPINH1	0.25794928567247166	0.0	0.0	late_up
FUCA2	0.2578748856556968	0.0	0.0	late_up
KANK2	0.25780236457528805	0.0	0.0	late_up
OSTC	0.25775834458160035	0.0	0.0	late_up
DDR2	0.2571434803842105	0.0	0.0	late_up
EIF6	0.25713735323061676	0.0	0.0	late_up
BOD1L1	0.2571194378472412	0.0	0.0	late_up
MRPS11	0.2570846649988732	0.0	0.0	late_up
FST	0.25700184802421927	0.0	0.0	late_up
ERGIC1	0.25698826468710356	0.0	0.0	late_up
GPNMB	0.2568352211631565	0.0	0.0	late_up
ZMAT3	0.25678619922175233	0.0	0.0	late_up
CARS2	0.25655701090745614	0.0	0.0	late_up
LASP1	0.2562925272131494	0.0	0.0	late_up
C18orf32	0.256150095081914	0.0	0.0	late_up
