gene	cell_type	comparison	log2FC	padj	baseMean	direction	pain_categories	significant
CCL2	AF_inner	mild_vs_severe	2.101769806987071		91.75373847576132	UP	Inflammatory_pain	False
CXCL8	AF_inner	mild_vs_severe	-2.640993841766059	0.9189479106341732	186.75407452159985	DOWN	Inflammatory_pain	False
FGF2	AF_inner	mild_vs_severe	-0.1506460535078102	0.9971213801006984	1115.919861849422	DOWN	Neovascularization	False
FLT1	AF_inner	mild_vs_severe	-0.379353125155978	0.9772650304975482	332.68424327765143	DOWN	Neovascularization	False
GAL	AF_inner	mild_vs_severe	0.4089425255345449		0.6414495283948529	UP	Neuropeptides	False
NGF	AF_inner	mild_vs_severe	-0.992174871486115	0.9431135201962534	129.82138874954978	DOWN	Neuropeptides; Neurotrophin_signaling	False
NGFR	AF_inner	mild_vs_severe	-0.2908992237993507		14.172876136272846	DOWN	Neurotrophin_receptors; Neurotrophin_signaling	False
NRP2	AF_inner	mild_vs_severe	0.009682755059737	0.9981614242966392	442.4595710765264	UP	Nerve_guidance	False
NTN1	AF_inner	mild_vs_severe	0.7418901087445519		9.928620804071592	UP	Nerve_guidance	False
NTN4	AF_inner	mild_vs_severe	0.6053064440574389		44.97607844214821	UP	Nerve_guidance	False
NTRK2	AF_inner	mild_vs_severe	1.515506884733753	0.5204567623960085	179.99977025084638	UP	Neurotrophin_receptors; Neurotrophin_signaling	False
P2RX4	AF_inner	mild_vs_severe	-0.3370250455373516		27.250645983819854	DOWN	Nociception_ion_channels	False
P2RX7	AF_inner	mild_vs_severe	-0.6366233992381515		5.873188304634606	DOWN	Nociception_ion_channels	False
PDGFA	AF_inner	mild_vs_severe	0.2136489496419152		70.0084523634847	UP	Neovascularization	False
PTGES	AF_inner	mild_vs_severe	-1.2003846898859862		107.33310773587137	DOWN	Inflammatory_pain	False
PTGS2	AF_inner	mild_vs_severe	0.0556122059278717	0.9971213801006984	1841.9300110778788	UP	Inflammatory_pain	False
ROBO1	AF_inner	mild_vs_severe	0.4771221957152091		49.08525936576605	UP	Nerve_guidance	False
ROBO2	AF_inner	mild_vs_severe	-2.932600120000083		12.0298368535267	DOWN	Nerve_guidance	False
SEMA3A	AF_inner	mild_vs_severe	-0.2517278963024651	0.9971213801006984	389.7002412760589	DOWN	Nerve_guidance	False
SEMA3E	AF_inner	mild_vs_severe	-0.244969943428567	0.9971213801006984	213.7535492276685	DOWN	Nerve_guidance	False
SLIT3	AF_inner	mild_vs_severe	-0.3703528977757114		19.35616031652944	DOWN	Nerve_guidance	False
TRPV1	AF_inner	mild_vs_severe	0.4183375335511882		8.679307106187647	UP	Nociception_ion_channels	False
TRPV4	AF_inner	mild_vs_severe	-0.2210239437795134	0.972123065272708	171.31420963527242	DOWN	Nociception_ion_channels	False
UNC5B	AF_inner	mild_vs_severe	-0.2614004333223489	0.9971213801006984	134.15349208825674	DOWN	Nerve_guidance	False
VEGFA	AF_inner	mild_vs_severe	0.048671020391403	0.9971213801006984	3115.070784774855	UP	Neovascularization	False
VEGFB	AF_inner	mild_vs_severe	-0.2396409493727339	0.9971213801006984	288.04702573564185	DOWN	Neovascularization	False
