Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes	cell_type	comparison	library
prerank	Cellular Response To Heat (GO:0034605)	0.7778989142924038	2.353312667294137	0.0	0.0	0.0	8/31	1.75%	HSPA1B;HSPA1A;HSPA6;BAG3;DNAJB1;THBS1;HSP90AA1;IER5	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Response To Unfolded Protein (GO:0006986)	0.7354753859408417	2.3280380849608817	0.0	0.0	0.0	16/40	5.81%	HSPA1A;HSPA6;HSPH1;HSPA4L;HSPA8;DNAJB1;DNAJA1;HSP90AA1;HSPD1;TMBIM6;TOR1B;HSPE1;BAK1;SERPINH1;HSPA1L;DNAJB4	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001961)	0.7362696769594417	2.176563327556549	0.0	0.0008073727559023632	0.002	7/29	7.95%	HSPA1B;HSPA1A;CASP4;CSF1;NLRC5;CD74;TSLP	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Chaperone Cofactor-Dependent Protein Refolding (GO:0051085)	0.7546881761036219	2.0844001830496715	0.0	0.011202296988145287	0.034	12/24	12.74%	HSPA1B;HSPA1A;HSPA6;HSPA8;DNAJB1;HSPE1;HSPA1L;DNAJB4;ERO1A;HSPA14;DNAJB5;HSPA2	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	'De Novo' Post-Translational Protein Folding (GO:0051084)	0.7265096906343097	2.084087075585973	0.0	0.00896183759051623	0.034	12/28	12.74%	HSPA1B;HSPA1A;HSPA6;HSPA8;DNAJB1;HSPE1;HSPA1L;DNAJB4;ERO1A;HSPA14;DNAJB5;HSPA2	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Purine Ribonucleoside Triphosphate Metabolic Process (GO:0009205)	0.7516985870007507	2.080644696532336	0.0	0.008275570747999221	0.037	3/24	0.38%	HSPA1B;HSPA1A;HSPA8	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Response To Steroid Hormone (GO:0048545)	0.7325239794107956	2.0700542430577458	0.0	0.009515464623134993	0.05	5/25	4.27%	HSPA1B;HSPA1A;HSPA8;THBS1;TGFB2	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	0.6266530922066725	2.0671809278557913	0.0	0.008780178720438198	0.053	14/48	16.41%	HSPA1B;HSPA1A;ICAM1;THBS1;BMP4;MAPK7;TNFAIP3;PEA15;MCL1;ITGA6;TMBIM1;DDX3X;BRCA1;PHIP	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320)	0.7228195348819262	2.060322687411501	0.0	0.008881100314925994	0.059	6/27	5.15%	HSPA1B;HSPA1A;HSP90AA1;EPAS1;UBQLN1;COPS7B	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	mRNA Catabolic Process (GO:0006402)	0.6659237344951485	2.0480752916096394	0.0	0.01162616768499403	0.081	6/37	6.09%	HSPA1B;HSPA1A;SUPV3L1;ZFP36;DHX34;ZFP36L2	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Erythrocyte Differentiation (GO:0045646)	0.6722252617416692	2.01452855685304	0.0	0.020367812705718705	0.139	9/31	9.10%	HSPA1B;HSPA1A;MAFB;ZFP36;FOXO3;HMGB2;ETS1;STAT3;ZFP36L1	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001239)	0.7834803034005868	2.011852460880708	0.0	0.01988155411409569	0.147	2/15	0.03%	HSPA1B;HSPA1A	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Response To Amyloid-Beta (GO:1904645)	0.7368473023989498	2.0099573457450814	0.0	0.018631678982362225	0.15	8/21	6.80%	ICAM1;CASP4;MMP3;FYN;LGMN;TLR4;EPHA4;CACNB1	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Mitotic Spindle Assembly (GO:1901673)	0.7490528683182623	2.006918304865062	0.0	0.01877141657472994	0.163	3/20	0.60%	HSPA1B;HSPA1A;EML3	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Zymogen Activation (GO:0031638)	0.7066430452600385	1.9749254164114638	0.0	0.02906541921248507	0.264	11/23	10.70%	PLAT;TBC1D10A;C1R;MMP14;LGMN;BAK1;THBD;CTSH;CTSL;CYFIP2;C1RL	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Erythrocyte Differentiation (GO:0045648)	0.7234288972656061	1.965126725820294	0.0	0.031941684655387236	0.292	6/21	8.76%	HSPA1B;HSPA1A;FOXO3;HMGB2;ETS1;STAT3	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0010803)	0.6378691620385888	1.9628377019789869	0.0	0.032057447660829116	0.308	5/34	6.29%	HSPA1B;HSPA1A;CASP4;CYLD;TNFAIP3	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	ATP Metabolic Process (GO:0046034)	0.723316206715433	1.9613350790038102	0.0019455252918287938	0.03088200791326539	0.313	4/22	0.77%	HSPA1B;HSPA1A;HSPA8;PRKAG2	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Cellular Response To Steroid Hormone Stimulus (GO:0071383)	0.7317557825235802	1.959720257855206	0.0	0.03002151852868524	0.315	4/20	3.89%	HSPA1B;HSPA1A;HSPA8;BMP4	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Natural Killer Cell Activation (GO:0032816)	0.835922269553725	1.9579481490987354	0.0	0.029428736952641137	0.321	6/11	10.61%	HLA-F;IL23A;TICAM1;HLA-E;LAMP1;JAK2	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Oxidative Phosphorylation (GO:0006119)	-0.5936414709972327	-1.9558193870691991	0.0	0.18239918709840838	0.19	25/48	26.72%	NDUFB10;CHCHD10;NDUFS6;NDUFS3;NDUFS2;NDUFA11;NDUFB5;NDUFAB1;NDUFA8;NDUFB2;NDUFB7;NDUFV2;NDUFS1;SDHC;UQCRH;NDUFS8;NDUFB11;UQCRC1;NDUFB3;NDUFB6;SLC25A51;NDUFS7;NDUFC2;NDUFB8;NDUFB4	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Granulocyte Chemotaxis (GO:0071621)	0.6891358642779605	1.9514316043712145	0.002066115702479339	0.03033414782890307	0.341	8/24	5.14%	CXCL2;CXCL1;PDE4B;CXCL3;CCL2;TGFB2;KLF5;BSG	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	RNA Catabolic Process (GO:0006401)	0.6008151328488667	1.950311478293631	0.0	0.029285611782276625	0.346	7/50	6.09%	HSPA1B;HSPA1A;PABPC4;ZPR1;SUPV3L1;ZFP36;ZFP36L2	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Negative Regulation Of Signal Transduction In Absence Of Ligand (GO:1901099)	0.8311687462356628	1.936707423526736	0.0	0.032749057411289605	0.408	2/11	0.03%	HSPA1B;HSPA1A	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Negative Regulation Of Extrinsic Apoptotic Signaling Pathway In Absence Of Ligand (GO:2001240)	0.8311687462356628	1.936707423526736	0.0	0.032749057411289605	0.408	2/11	0.03%	HSPA1B;HSPA1A	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Cellular Response To Copper Ion (GO:0071280)	0.8257982352406074	1.9366596530754223	0.0	0.03143909511483802	0.408	11/11	17.50%	MT2A;MT1M;MT1X;MT1F;AQP1;MT1E;PRNP;DAXX;MT1A;MT1G;HSF1	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Negative Regulation Of Cellular Component Organization (GO:0051129)	0.5917130047803562	1.9326766268087494	0.0	0.032186225442030744	0.426	7/50	3.44%	HSPA1B;HSPA1A;DNAJA4;HSPA8;DNAJB1;PEX5;SVIP	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Aerobic Electron Transport Chain (GO:0019646)	-0.5507639276545417	-1.928589705552272	0.0	0.1445652945779962	0.282	32/64	27.07%	NDUFB10;NDUFS6;NDUFS3;COX5B;NDUFS2;UQCRHL;CYC1;NDUFB5;NDUFAB1;NDUFA8;NDUFB2;NDUFB7;NDUFV2;NDUFS1;SDHC;UQCRFS1;UQCRH;COX5A;NDUFS8;COX4I1;UQCRC1;NDUFB3;NDUFB6;NDUFA4;SLC25A51;UQCC3;NDUFS7;NDUFC2;NDUFB8;NDUFB4;NDUFAF1;COX7A2	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775)	-0.5520545893474642	-1.9201772595859843	0.0	0.10991741405930287	0.317	32/65	27.07%	NDUFB10;NDUFS6;NDUFS3;COX5B;NDUFS2;UQCRHL;CYC1;NDUFB5;NDUFAB1;NDUFA8;COA6;NDUFB2;NDUFB7;NDUFV2;NDUFS1;SDHC;UQCRFS1;UQCRH;COX5A;NDUFS8;COX4I1;UQCRC1;NDUFB3;NDUFB6;NDUFA4;UQCC3;NDUFS7;NDUFC2;NDUFB8;NDUFB4;NDUFAF1;COX7A2	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Proton Motive Force-Driven ATP Synthesis (GO:0015986)	-0.5955370275401701	-1.9162368208341811	0.0	0.08960658754834473	0.34	22/42	26.72%	NDUFB10;NDUFS6;NDUFS3;NDUFS2;NDUFA11;NDUFB5;NDUFAB1;NDUFA8;NDUFB2;NDUFB7;NDUFV2;NDUFS1;SDHC;NDUFS8;NDUFB11;VPS9D1;NDUFB3;NDUFB6;NDUFS7;NDUFC2;NDUFB8;NDUFB4	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Cellular Response To Amyloid-Beta (GO:1904646)	0.707858671731402	1.912613302254692	0.004123711340206186	0.04166940501296085	0.513	7/20	6.80%	ICAM1;CASP4;FYN;LGMN;TLR4;EPHA4;CACNB1	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Cellular Response To Lipid (GO:0071396)	0.4910947951109455	1.901557008343553	0.0	0.047923340011061695	0.573	28/130	9.81%	HSPA1B;HSPA1A;CXCL2;CXCL1;PDE4B;PDK4;HSPA8;CXCL3;SIRPA;CCL2;MGST1;TICAM1;ZC3H12A;ZNF703;AQP1;ZFP36;ESR1;CD14;EGFR;PABPN1;TLR4;TNFAIP3;CACTIN;HMGB2;TFPI;SHPK;SBNO2;GBP2	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Aerobic Respiration (GO:0009060)	-0.5622813949980605	-1.900740837239726	0.0	0.091757145649505	0.396	29/56	25.30%	NDUFB10;MDH2;CHCHD10;NDUFS6;BLOC1S1;NDUFS3;SLC25A14;NDUFS2;NDUFA11;NDUFB5;NDUFAB1;SIRT3;NDUFA8;MTFR1;NDUFB2;NDUFB7;NDUFV2;NDUFS1;SDHC;UQCRH;NDUFS8;NDUFB11;UQCRC1;NDUFB3;NDUFB6;SLC25A51;NDUFS7;NDUFC2;NDUFB8	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	-0.5919993904363983	-1.8996064705318043	0.0	0.07752629204182714	0.401	21/41	26.72%	NDUFB10;NDUFS6;NDUFS3;NDUFS2;NDUFA11;NDUFB5;NDUFAB1;NDUFA8;NDUFB2;NDUFB7;NDUFV2;NDUFS1;SDHC;NDUFS8;NDUFB11;NDUFB3;NDUFB6;NDUFS7;NDUFC2;NDUFB8;NDUFB4	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Interleukin-8 Production (GO:0032757)	0.617401790215781	1.8976501478144139	0.0	0.04873468997265816	0.588	10/34	12.27%	HSPA1B;HSPA1A;PRKD2;CD14;TLR4;CD74;STAT3;TLR3;NOS2;EHHADH	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Spindle Assembly (GO:0090169)	0.6532247947091097	1.8971460145278707	0.0	0.047271674858083354	0.59	3/29	0.60%	HSPA1B;HSPA1A;EML3	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Neutrophil Chemotaxis (GO:0030593)	0.6917619667826758	1.8907020822835348	0.0	0.04965342448799533	0.623	7/21	4.62%	CXCL2;CXCL1;PDE4B;CXCL3;CCL2;TGFB2;KLF5	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Antimicrobial Humoral Response (GO:0019730)	0.6787059076933709	1.8869895036957716	0.004310344827586207	0.05056171883838548	0.643	9/22	7.95%	CXCL2;CXCL1;HLA-A;CXCL3;SLPI;F3;HLA-E;HMGN2;TSLP	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of RNA Splicing (GO:0033120)	0.6434972000225976	1.8824396707679822	0.002053388090349076	0.05273612046507708	0.668	12/29	17.00%	HSPA1A;RBMX;ZPR1;TRA2B;PIK3R1;PRMT5;NUP98;HNRNPLL;RBMXL1;TRA2A;WDR77;HABP4	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Microtubule Polymerization (GO:0031116)	0.6579095819061958	1.8810095086922651	0.0019569471624266144	0.05189744582425336	0.673	6/25	8.24%	HSPA1B;HSPA1A;MET;CDK5RAP2;CDK5R1;MECP2	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Negative Regulation Of Growth (GO:0045926)	0.5113299232791875	1.880066738370891	0.0	0.05100289038000356	0.676	30/91	19.14%	HSPA1B;HSPA1A;MT2A;MT1M;MT1X;MT1F;TGFB2;CDKN1A;PPP1R9B;TSPYL2;MT1E;CDKN1B;BCL6;SH3BP4;PPP2R1A;FRZB;SPHK2;MT1A;JADE1;SERTAD2;DDX3X;BRCA1;EI24;MT1G;PPT1;CDA;OSGIN2;ADAM15;CDKN2A;CCDC85B	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)	-0.6068671432329283	-1.8783409788783332	0.0	0.09489764319405651	0.514	20/34	26.84%	NDUFB10;NDUFS6;NDUFS3;NDUFS2;NDUFB5;NDUFAB1;NDUFA8;NDUFB2;NDUFB7;NDUFV2;NDUFS1;NDUFS8;NDUFB3;NDUFB6;NDUFA4;NDUFS7;NDUFC2;NDUFB8;NDUFB4;NDUFAF1	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Myeloid Cell Differentiation (GO:0045639)	0.6454896309780618	1.8647871279664232	0.004048582995951417	0.06129304838558774	0.749	6/28	8.76%	HSPA1B;HSPA1A;FOXO3;HMGB2;ETS1;STAT3	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Cellular Response To Zinc Ion (GO:0071294)	0.8069828147143367	1.8641470526825061	0.0	0.06012744942943139	0.751	5/10	6.00%	MT2A;MT1M;MT1X;MT1F;MT1E	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Neutrophil Migration (GO:1990266)	0.6684946723366609	1.8611954747892976	0.004073319755600814	0.061509056008877405	0.766	7/23	4.62%	CXCL2;CXCL1;PDE4B;CXCL3;CCL2;TGFB2;KLF5	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243)	0.5620600335460372	1.8508523032385886	0.00202020202020202	0.06965142659573079	0.811	10/52	5.71%	HSPA1A;SOD2;DNAJA1;PPIF;SYVN1;TMBIM6;NFE2L2;YBX3;MAPK7;SNAI1	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Response To Copper Ion (GO:0046688)	0.7582826821587192	1.841115675740167	0.004329004329004329	0.07681142556466107	0.847	11/12	17.50%	MT2A;MT1M;MT1X;MT1F;AQP1;MT1E;PRNP;DAXX;MT1A;MT1G;HSF1	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Interleukin-8 Production (GO:0032677)	0.5606726347354455	1.8409957522035734	0.0	0.07517428038188466	0.848	12/48	12.27%	HSPA1B;HSPA1A;PRKD2;CD14;TLR4;CD74;CACTIN;STAT3;TLR3;BCL3;NOS2;EHHADH	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Cellular Response To Unfolded Protein (GO:0034620)	0.7226229760659643	1.837396868582537	0.005780346820809248	0.07704642870611121	0.857	5/15	4.43%	HSPA1A;BAG3;HSPD1;TMBIM6;BAK1	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Response To Lipopolysaccharide (GO:0032496)	0.5025217543216689	1.8350799740130972	0.0	0.07767676956204828	0.868	28/92	12.27%	CXCL2;CXCL1;PDE4B;CXCL3;TRIB1;GCH1;SIRPA;CCL2;TICAM1;SLPI;ZC3H12A;ZFP36;CD14;PABPN1;TLR4;TNFAIP3;CACTIN;HMGB2;CPS1;FBXO3;IRAK3;SHPK;SBNO2;GBP2;JAK2;NOS2;TRIM41;EHHADH	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Negative Regulation Of Endothelial Cell Apoptotic Process (GO:2000352)	0.734506187394402	1.8265982913294674	0.006237006237006237	0.08259973774305654	0.892	5/14	9.88%	ICAM1;NFE2L2;MAPK7;TNFAIP3;PAK4	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Cellular Response To Hydrogen Peroxide (GO:0070301)	0.6156490961456801	1.8197974256565967	0.0019157088122605363	0.08781524341698035	0.906	10/28	6.68%	CYP1B1;PPIF;MAP3K5;SIRPA;NFE2L2;FYN;AQP1;MAPK7;TNFAIP3;PRKCD	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Response To Zinc Ion (GO:0010043)	0.7525844824378507	1.8189406155115961	0.0020964360587002098	0.0868540017952792	0.908	5/13	6.00%	MT2A;MT1M;MT1X;MT1F;MT1E	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Mitochondrial Translation (GO:0032543)	-0.48470567891829236	-1.8011633892267271	0.0	0.2521927625110636	0.869	38/92	21.30%	GADD45GIP1;GATB;MRPS28;MRPL19;GATC;MRPS22;MRPL17;CHCHD1;TSFM;MRPS7;MRPL55;MRPL37;IARS2;MRPS6;MRPS24;MRPL39;MRPL46;MRPS18A;MRPL24;MRPS5;MRPL14;MTIF2;MRPS34;MRPS33;MRPS9;MRPL35;MRPL1;MRPL54;MRPL57;MRPL52;MRPL3;MTIF3;MRPS11;MRPL21;TUFM;MRPL51;MRPL4;MRPS12	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Cellular Response To Hormone Stimulus (GO:0032870)	0.5330580936888575	1.7876871647755095	0.0	0.12136358554149351	0.961	13/57	9.10%	HSPA1B;HSPA1A;HSPA8;AKR1C1;SOCS2;CTSB;ESR1;CTSH;CTSL;SERPINB9;TFPI;STAT3;ZFP36L1	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Cytokine-Mediated Signaling Pathway (GO:0019221)	0.4662316463214325	1.7864574245389342	0.0	0.12072745740602522	0.963	24/118	12.52%	CXCL2;CXCL1;IL6ST;NFKBIA;CXCL3;BIRC3;LIFR;PLCB1;UGCG;OSMR;CCL2;IL1RAP;IRAK2;EPOR;FOXO3;TRAF3IP2;STAT3;TRAF1;IRAK3;IL15RA;JAK1;JAK2;ACTN4;GPR75	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Cellular Response To Molecule Of Bacterial Origin (GO:0071219)	0.5223211179926286	1.7850841907817168	0.0	0.11984542326644566	0.965	20/62	12.27%	CXCL2;CXCL1;PDE4B;CXCL3;SIRPA;CCL2;TICAM1;ZC3H12A;ZFP36;CD14;PABPN1;TLR4;TNFAIP3;CACTIN;HMGB2;SHPK;SBNO2;GBP2;TRIM41;EHHADH	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Homotypic Cell-Cell Adhesion (GO:0034109)	-0.6104251016930905	-1.781867520525731	0.0	0.2846170721535572	0.929	7/27	10.62%	DSC2;MEGF10;STXBP3;RAP2B;TYRO3;FLNA;GNAS	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	NADH Dehydrogenase Complex Assembly (GO:0010257)	-0.5259595505907716	-1.772427115599033	0.001937984496124031	0.26154262159565345	0.947	28/49	26.84%	NDUFB10;TIMM21;NDUFS3;NDUFS2;NDUFA11;NDUFAF3;NDUFB5;NDUFAB1;NDUFA8;NDUFB2;NUBPL;TMEM186;NDUFB7;NDUFS1;TMEM126A;NDUFAF5;NDUFS8;NDUFB11;BCS1L;NDUFB3;NDUFB6;ECSIT;LYRM2;NDUFS7;NDUFC2;NDUFB8;NDUFB4;NDUFAF1	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981)	-0.5259595505907716	-1.772427115599033	0.001937984496124031	0.26154262159565345	0.947	28/49	26.84%	NDUFB10;TIMM21;NDUFS3;NDUFS2;NDUFA11;NDUFAF3;NDUFB5;NDUFAB1;NDUFA8;NDUFB2;NUBPL;TMEM186;NDUFB7;NDUFS1;TMEM126A;NDUFAF5;NDUFS8;NDUFB11;BCS1L;NDUFB3;NDUFB6;ECSIT;LYRM2;NDUFS7;NDUFC2;NDUFB8;NDUFB4;NDUFAF1	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class Ib (GO:0002476)	0.7544306705864667	1.768812216441016	0.004016064257028112	0.13193689507302578	0.981	4/10	6.59%	HLA-F;HLA-A;HLA-B;HLA-E	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway (GO:0002484)	0.7544306705864667	1.768812216441016	0.004016064257028112	0.13193689507302578	0.981	4/10	6.59%	HLA-F;HLA-A;HLA-B;HLA-E	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Antigen Processing And Presentation Of Peptide Antigen Via MHC Class Ib (GO:0002428)	0.7544306705864667	1.768812216441016	0.004016064257028112	0.13193689507302578	0.981	4/10	6.59%	HLA-F;HLA-A;HLA-B;HLA-E	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway, TAP-independent (GO:0002486)	0.7544306705864667	1.768812216441016	0.004016064257028112	0.13193689507302578	0.981	4/10	6.59%	HLA-F;HLA-A;HLA-B;HLA-E	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Negative Regulation Of Focal Adhesion Assembly (GO:0051895)	0.7171955034574767	1.7642416520177056	0.004282655246252677	0.13328256249482737	0.982	2/13	0.68%	PHLDB2;THBS1	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Negative Regulation Of Cell-Substrate Junction Organization (GO:0150118)	0.7171955034574767	1.7642416520177056	0.004282655246252677	0.13328256249482737	0.982	2/13	0.68%	PHLDB2;THBS1	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of NF-kappaB Transcription Factor Activity (GO:0051092)	0.48509607886969425	1.7630921029735638	0.0	0.13256772304503978	0.984	19/100	9.89%	HSPA1B;HSPA1A;TRIM8;PRKCH;RIPK4;PRKD2;TICAM1;IL1RAP;IRAK2;PRKCI;TLR4;TRIM21;TRIM38;CD40;EDA2R;STAT3;TRAF1;IRAK3;ZBTB7A	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175)	0.7124249338790763	1.7609816870337902	0.001937984496124031	0.13349271119301437	0.987	4/14	5.52%	SOD2;UBQLN1;NFE2L2;MAPK7	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Polyol Metabolic Process (GO:0019751)	-0.7068069876925582	-1.7598385422969642	0.003861003861003861	0.27771404614983286	0.963	5/14	3.92%	INPP4A;OCRL;SLC5A3;INPP4B;INPP5A	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Response To Type II Interferon (GO:0034341)	0.5830086971359743	1.7587877950090218	0.007858546168958742	0.13434404253816737	0.988	12/33	9.81%	HLA-DPA1;GCH1;IFITM3;SIRPA;CCL2;IFITM2;CXCL16;TLR4;CD74;TRIM21;CD40;GBP2	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Cellular Respiration (GO:0045333)	-0.4840752099783332	-1.7550557786754364	0.00205761316872428	0.27142371476182375	0.966	40/80	29.47%	NDUFB10;MDH2;NDUFS6;BLOC1S1;NDUFS3;ETFB;COX5B;SLC25A14;NDUFS2;NDUFA11;CYC1;NDUFB5;NDUFAB1;SIRT3;NDUFA8;MTFR1;NDUFB2;NDUFB7;NDUFV2;NDUFS1;SDHC;UQCRFS1;UQCRH;COX5A;NDUFS8;COX4I1;NDUFB11;UQCRC1;NDUFB3;NDUFB6;NDUFA4;NDUFS7;NDUFC2;NDUFB8;NDUFB4;COX7A2;ETFA;COX8A;SDHAF4;NDUFC1	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032436)	0.5030585309405193	1.7539741030164293	0.002004008016032064	0.13951811750512785	0.99	20/69	17.58%	HSPA1B;HSPA1A;TRIB1;UBQLN1;NFE2L2;TRIB2;PRICKLE1;RNF180;BBS7;UBQLN2;CDC20;HSPBP1;DET1;PIAS1;VCP;DDA1;ARIH1;SIRT6;GABARAP;NUB1	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Cellular Response To Heat (GO:1900034)	0.7006533931848605	1.7523403098961734	0.008213552361396304	0.13985714564118684	0.991	3/15	1.75%	CHORDC1;DNAJB1;IER5	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of Mitotic Spindle Organization (GO:0060236)	0.5691313223097436	1.7459135883507946	0.0	0.14723302519111292	0.993	3/38	0.60%	HSPA1B;HSPA1A;EML3	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Response To Molecule Of Bacterial Origin (GO:0002237)	0.5467671472588318	1.7437373375668952	0.0	0.14804221250767766	0.993	14/42	12.27%	CXCL2;TRIB1;GCH1;SLPI;CD14;TLR4;TNFAIP3;HMGB2;CPS1;FBXO3;IRAK3;JAK2;NOS2;EHHADH	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Regulation Of T Cell Cytokine Production (GO:0002724)	0.7328800935580271	1.7388013486884715	0.006263048016701462	0.1528817982783689	0.993	2/12	0.56%	HLA-F;HLA-A	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	Positive Regulation Of RNA Metabolic Process (GO:0051254)	0.5944550030830085	1.7364987548981485	0.007936507936507936	0.15418296597872938	0.993	14/30	21.20%	HSPA1A;ZPR1;SUPV3L1;PIK3R1;NMD3;HNRNPLL;UTP15;RIOK2;HEATR1;WDR75;HABP4;DIMT1;RELA;POLR2A	AF_inner	mild_vs_severe	GO_Biological_Process_2023
prerank	T Cell Mediated Immunity (GO:0002456)	0.7251047594427849	1.736300208825997	0.010330578512396695	0.1521276588909876	0.993	4/12	10.81%	HLA-A;CD70;CTSH;C4BPA	AF_inner	mild_vs_severe	GO_Biological_Process_2023
