cell_type	comparison	tf	activity	pvalue	n_targets	n_de_targets	concordant_up	concordant_down	padj
NP_mature_chondrocyte	mild_vs_severe	IRF7	0.125	0.016244018023024824	8	1	1	0	0.2778612930785239
NP_mature_chondrocyte	mild_vs_severe	NFATC3	0.05555555555555555	0.03619429883096753	18	1	1	0	0.2977584317160929
NP_mature_chondrocyte	mild_vs_severe	KDM5A	0.0	1.0	13	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	GRHL3	0.0	1.0	14	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	THRA	0.0	1.0	42	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	SOX17	0.0	1.0	25	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	TBX15	0.0	1.0	19	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	NFAT5	0.02857142857142857	0.06922468978751366	35	1	1	0	0.3847894918819453
NP_mature_chondrocyte	mild_vs_severe	BMAL2	0.0	1.0	7	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	NFE2L2	0.006993006993006993	0.2551105515524991	143	1	1	0	0.8696309961761987
NP_mature_chondrocyte	mild_vs_severe	ZIC1	0.0	1.0	9	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	MEIS1	0.0	1.0	9	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	HOXA9	0.0	1.0	27	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	MAFA	0.08333333333333333	0.0242710759867361	12	1	1	0	0.2825519600720033
NP_mature_chondrocyte	mild_vs_severe	NR1D1	0.0	1.0	13	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	MYF6	0.0	1.0	6	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	ZNF263	0.0	1.0	5	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	NFIA	0.03125	0.06347557907163554	32	1	1	0	0.3842776655334492
NP_mature_chondrocyte	mild_vs_severe	HEY2	0.0	1.0	10	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	HOXB7	0.0	1.0	11	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	ZNF350	0.0	1.0	9	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	BCL11A	0.0	1.0	8	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	TWIST1	0.018867924528301886	0.1030168385694776	53	1	1	0	0.4476154182913217
NP_mature_chondrocyte	mild_vs_severe	ZNF395	0.0	1.0	5	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	TFDP2	0.0	1.0	5	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	GTF3A	0.0625	0.03223546181984843	16	1	1	0	0.2932191430766373
NP_mature_chondrocyte	mild_vs_severe	KLF10	0.0	1.0	17	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	KLF2	0.029411764705882353	0.06731208082343905	34	1	1	0	0.3845514247042768
NP_mature_chondrocyte	mild_vs_severe	PHF20	0.0	1.0	7	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	TGIF1	0.0	1.0	8	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	FOXG1	0.0	1.0	12	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	SF1	0.0	1.0	5	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	MBD2	0.0	1.0	57	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	FOXF2	0.0	1.0	8	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	HEY1	0.0	1.0	21	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	ZBTB17	0.0	1.0	36	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	IRF5	0.08333333333333333	0.0242710759867361	12	1	1	0	0.2825519600720033
NP_mature_chondrocyte	mild_vs_severe	THRB	0.0	1.0	30	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	POU3F2	0.0	1.0	13	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	FOXI1	0.0	1.0	5	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	KCNIP3	0.0	1.0	8	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	FOSB	0.05	0.04013764276599324	20	1	1	0	0.3134800707166814
NP_mature_chondrocyte	mild_vs_severe	NFE2L1	0.0	1.0	8	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	TRERF1	0.0	1.0	5	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	FOXP1	0.0	1.0	11	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	FOXP2	0.0	1.0	5	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	BARX1	0.0	1.0	7	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	ZFPM2	0.0	1.0	7	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	IKZF1	0.06666666666666667	0.030250215264537767	15	1	1	0	0.2932191430766373
NP_mature_chondrocyte	mild_vs_severe	BCL3	0.05263157894736842	0.03816790381021325	19	1	1	0	0.30986311382765225
NP_mature_chondrocyte	mild_vs_severe	SP2	0.0	1.0	16	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	SIM2	0.0	1.0	8	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	NFATC1	0.015625	0.1230864646438297	64	1	1	0	0.4899635399047931
NP_mature_chondrocyte	mild_vs_severe	POU2F3	0.0	1.0	5	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	HOXA7	0.0	1.0	10	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	NPAS2	0.0	1.0	6	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	DLX2	0.0	1.0	11	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	PRRX1	0.0	1.0	5	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	VEZF1	0.0	1.0	6	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	CTBP2	0.0	1.0	9	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	SOX6	0.0	1.0	15	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	HIPK2	0.0	1.0	7	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	RORC	0.16666666666666666	0.012206840065537683	6	1	1	0	0.2778612930785239
NP_mature_chondrocyte	mild_vs_severe	PPARD	0.0	1.0	61	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	MECOM	0.0	1.0	13	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	SIRT1	0.02564102564102564	0.07683767698502088	39	1	1	0	0.411672840141032
NP_mature_chondrocyte	mild_vs_severe	ZBTB7B	0.0	1.0	12	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	ZBTB7A	0.0	1.0	29	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	NR6A1	0.0	1.0	5	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	STAT2	0.0	1.0	29	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	ESRRG	0.0	1.0	14	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	PRDM2	0.0	1.0	7	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	PURA	0.0	1.0	14	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	SALL2	0.0	1.0	5	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	NEUROD6	0.0	1.0	8	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	NEUROG2	0.0	1.0	8	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	HMGB2	0.16666666666666666	0.012206840065537683	6	1	1	0	0.2778612930785239
NP_mature_chondrocyte	mild_vs_severe	DLX3	0.0	1.0	10	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	TWIST2	0.041666666666666664	0.04797808275003056	24	1	1	0	0.3442148494973123
NP_mature_chondrocyte	mild_vs_severe	TFAP4	0.0	1.0	23	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	KAT6B	0.0	1.0	6	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	SALL3	0.0	1.0	5	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	MXI1	0.0	1.0	8	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	E2F5	0.0	1.0	9	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	E2F2	0.0	1.0	43	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	FOXD3	0.0	1.0	8	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	POU5F1	0.025	0.07873159665582136	40	1	1	0	0.411672840141032
NP_mature_chondrocyte	mild_vs_severe	PLAGL1	0.0	1.0	14	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	SNAI2	0.0	1.0	27	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	NOTCH1	0.0	1.0	41	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	FOXC2	0.0	1.0	11	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	FOXD1	0.0	1.0	5	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	KLF9	-0.0625	0.03223546181984843	16	1	0	1	0.2932191430766373
NP_mature_chondrocyte	mild_vs_severe	TBPL2	0.0	1.0	8	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	NFIL3	0.0	1.0	15	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	ZNF384	0.1	0.020265410354187323	10	1	1	0	0.2778612930785239
NP_mature_chondrocyte	mild_vs_severe	HOXA11	0.0	1.0	5	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	MEF2D	0.0	1.0	17	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	SMAD5	0.0	1.0	27	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	MLXIPL	0.0	1.0	10	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	ZBTB33	0.0	1.0	7	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	KLF15	0.0	1.0	12	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	DNMT3A	0.0	1.0	39	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	DNMT3B	0.0	1.0	51	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	OLIG2	0.0	1.0	10	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	MAFG	0.0	1.0	9	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	TEF	0.1111111111111111	0.018256683703995333	9	1	1	0	0.2778612930785239
NP_mature_chondrocyte	mild_vs_severe	HOXD13	0.0	1.0	8	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	ZKSCAN7	0.0	1.0	7	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	BACH1	0.0	1.0	14	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	TEAD4	0.0	1.0	7	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	GCM1	0.0	1.0	5	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	BHLHE41	0.0	1.0	18	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	MTA1	0.1	1.1554940504100885e-06	40	4	4	0	0.0007129398291030246
NP_mature_chondrocyte	mild_vs_severe	EHF	0.0	1.0	8	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	TCF7L2	0.0	1.0	73	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	VSX2	0.0	1.0	13	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	TSC22D1	0.0	1.0	7	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	SOX5	0.0	1.0	10	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	SOX2	0.029411764705882353	0.06731208082343905	34	1	1	0	0.3845514247042768
NP_mature_chondrocyte	mild_vs_severe	NKX3-2	0.16666666666666666	0.012206840065537683	6	1	1	0	0.2778612930785239
NP_mature_chondrocyte	mild_vs_severe	PAX9	0.0	1.0	7	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	TCF21	0.0	1.0	6	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	HIC1	0.0	1.0	17	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	ZEB2	0.0	1.0	17	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	NONO	0.0	1.0	11	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	CEBPZ	0.0	1.0	13	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	SIX1	0.0	1.0	7	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	NFIX	0.0	1.0	15	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	MNT	0.0	1.0	8	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	HOXA1	0.0	1.0	14	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	BCL11B	0.0	1.0	18	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	RXRB	0.0	1.0	7	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	E2F6	0.0	1.0	33	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	HOXA13	0.0	1.0	6	0	0	0	1.0
NP_mature_chondrocyte	mild_vs_severe	KAT6A	0.0	1.0	11	0	0	0	1.0
