gene	rho	pvalue	padj	program
WBP1	0.3322091327943464	0.0	0.0	late_up
MRPS16	0.33214753323209456	0.0	0.0	late_up
EPDR1	0.33202128156511596	0.0	0.0	late_up
VTI1B	0.3317648602943999	0.0	0.0	late_up
S100A10	0.33149696242058485	0.0	0.0	late_up
ABRACL	0.3314615459766919	0.0	0.0	late_up
NGEF	-0.33140106592455776	0.0	0.0	late_down
UQCC2	0.3310584539439905	0.0	0.0	late_up
CAPG	0.33059189554075086	0.0	0.0	late_up
TIMP1	0.32943132090171234	0.0	0.0	late_up
RNASE4	0.32929474216106286	0.0	0.0	late_up
TIPARP	-0.3291342633585479	0.0	0.0	late_down
EXT1	0.32875522723867495	0.0	0.0	late_up
FEZ1	0.32829529675362684	0.0	0.0	late_up
PHLDA3	0.3273944650712688	0.0	0.0	late_up
TXNRD1	0.32736613294575867	0.0	0.0	late_up
EGLN3	-0.3272966722108271	0.0	0.0	late_down
NFATC2	-0.3271737569859124	0.0	0.0	late_down
FIBP	0.32694859271654314	0.0	0.0	late_up
RNF213	0.3268226551458394	0.0	0.0	late_up
PLAU	0.32666955762868	0.0	0.0	late_up
GNPTAB	0.326607434973235	0.0	0.0	late_up
CERCAM	0.32648389495571156	0.0	0.0	late_up
MFAP3L	-0.32592275069256	0.0	0.0	late_down
ECI2	0.3258130850504129	0.0	0.0	late_up
NDUFS7	0.3256523407622857	0.0	0.0	late_up
CYTL1	-0.32552360463456625	0.0	0.0	late_down
TPGS2	0.3252508368379579	0.0	0.0	late_up
NDUFS6	0.32503426437312066	0.0	0.0	late_up
ISG15	0.3244364502848845	0.0	0.0	late_up
HBEGF	-0.3244016348368884	0.0	0.0	late_down
CCND1	0.32419397261934185	0.0	0.0	late_up
TXNDC17	0.323997406010856	0.0	0.0	late_up
TMEM255B	0.3239863628169539	0.0	0.0	late_up
PDXK	0.32364457955616827	0.0	0.0	late_up
MTCH2	0.32360988461396434	0.0	0.0	late_up
RRAS	0.3232732777876451	0.0	0.0	late_up
METRN	0.3230254723920265	0.0	0.0	late_up
ST6GALNAC6	0.3229710311445592	0.0	0.0	late_up
PHPT1	0.3229556922768173	0.0	0.0	late_up
CFL1	0.322551903447635	0.0	0.0	late_up
HRAS	0.3225329749203971	0.0	0.0	late_up
DYNC1H1	0.3224810365692467	0.0	0.0	late_up
SLC29A1	-0.3223113325974595	0.0	0.0	late_down
CLMP	0.32215831561299624	0.0	0.0	late_up
