Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes	cell_type	comparison	direction	library	Overlap
GO_Biological_Process_2023	Membrane Organization (GO:0061024)	0.0024510869246900553	0.02491778216807987	0.0	0.0	34.96803652968037	210.20069028199057	DPP4;LPCAT2	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Determination Of Digestive Tract Left/Right Asymmetry (GO:0071907)	0.0025832665484077214	0.02491778216807987	0.0	0.0	552.0714285714286	3289.628339890111	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Platelet Activating Factor Metabolic Process (GO:0046469)	0.0025832665484077214	0.02491778216807987	0.0	0.0	552.0714285714286	3289.628339890111	LPCAT2	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Receptor-Mediated Virion Attachment To Host Cell (GO:0046813)	0.0025832665484077214	0.02491778216807987	0.0	0.0	552.0714285714286	3289.628339890111	DPP4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Epithelial Cilium Movement Involved In Determination Of Left/Right Asymmetry (GO:0060287)	0.0036149436582968626	0.02491778216807987	0.0	0.0	368.0	2069.145875321655	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Homocysteine Metabolic Process (GO:0050667)	0.0036149436582968626	0.02491778216807987	0.0	0.0	368.0	2069.145875321655	NOX4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Cell-Cell Adhesion Mediated By Integrin (GO:0033632)	0.0036149436582968626	0.02491778216807987	0.0	0.0	368.0	2069.145875321655	DPP4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Ether Lipid Biosynthetic Process (GO:0008611)	0.004130432482323409	0.02491778216807987	0.0	0.0	315.40816326530614	1731.3931059435138	LPCAT2	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Receptor-Mediated Endocytosis Of Virus By Host Cell (GO:0019065)	0.004130432482323409	0.02491778216807987	0.0	0.0	315.40816326530614	1731.3931059435138	DPP4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Negative Regulation Of Extracellular Matrix Organization (GO:1903054)	0.0046456882008284505	0.02491778216807987	0.0	0.0	275.9642857142857	1482.4292987008012	DPP4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Inner Dynein Arm Assembly (GO:0036159)	0.0046456882008284505	0.02491778216807987	0.0	0.0	275.9642857142857	1482.4292987008012	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Heart Process (GO:0003015)	0.005675500545196078	0.025052345141975567	0.0	0.0	220.74285714285713	1141.592991308816	NOX4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Phosphatidylcholine Acyl-Chain Remodeling (GO:0036151)	0.005675500545196078	0.025052345141975567	0.0	0.0	220.74285714285713	1141.592991308816	LPCAT2	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Superoxide Anion Generation (GO:0042554)	0.0061900572994330215	0.025052345141975567	0.0	0.0	200.66233766233765	1020.3300488993158	NOX4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Extracellular Matrix Disassembly (GO:0010715)	0.006704381202509339	0.025052345141975567	0.0	0.0	183.92857142857142	920.5614066309882	DPP4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Motile Cilium Assembly (GO:0044458)	0.007218472329043807	0.025052345141975567	0.0	0.0	169.76923076923077	837.1510804223014	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Sulfur Amino Acid Metabolic Process (GO:0000096)	0.007218472329043807	0.025052345141975567	0.0	0.0	169.76923076923077	837.1510804223014	NOX4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Epithelial Cilium Movement Involved In Extracellular Fluid Movement (GO:0003351)	0.007732330755283718	0.02534486192009663	0.0	0.0	157.6326530612245	766.4643331637492	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Axonemal Dynein Complex Assembly (GO:0070286)	0.009785439069532751	0.026401045577306548	0.0	0.0	122.57142857142857	567.1208163983922	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Neutrophil Chemotaxis (GO:0090022)	0.010298135209952559	0.026401045577306548	0.0	0.0	116.11278195488721	531.3079907523584	DPP4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Alpha-Amino Acid Metabolic Process (GO:1901605)	0.010298135209952559	0.026401045577306548	0.0	0.0	116.11278195488721	531.3079907523584	NOX4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Respiratory Tube Development (GO:0030323)	0.011834830730346866	0.026401045577306548	0.0	0.0	100.25974025974025	444.8232256344319	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Axoneme Assembly (GO:0035082)	0.012346598555178367	0.026401045577306548	0.0	0.0	95.8944099378882	421.3959664549436	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Membrane Fusion (GO:0061025)	0.01285813451278361	0.026401045577306548	0.0	0.0	91.89285714285714	400.0811578536743	DPP4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Respiratory System Development (GO:0060541)	0.013369438695219917	0.026401045577306548	0.0	0.0	88.21142857142857	380.61324925166997	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Superoxide Metabolic Process (GO:0006801)	0.013369438695219917	0.026401045577306548	0.0	0.0	88.21142857142857	380.61324925166997	NOX4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628)	0.013880511185986068	0.026401045577306548	0.0	0.0	84.81318681318682	362.76885678237426	DPP4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Heart Looping (GO:0001947)	0.013880511185986068	0.026401045577306548	0.0	0.0	84.81318681318682	362.76885678237426	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Lung Development (GO:0030324)	0.014391352071610002	0.026401045577306548	0.0	0.0	81.66666666666667	346.3587706098202	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Determination Of Heart Left/Right Asymmetry (GO:0061371)	0.014901961441088565	0.026401045577306548	0.0	0.0	78.74489795918367	331.22170618267756	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Determination Of Left/Right Symmetry (GO:0007368)	0.014901961441088565	0.026401045577306548	0.0	0.0	78.74489795918367	331.22170618267756	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Digestive Tract Development (GO:0048565)	0.01541233937961248	0.026401045577306548	0.0	0.0	76.02463054187191	317.2193723053351	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Embryonic Heart Tube Morphogenesis (GO:0003143)	0.01541233937961248	0.026401045577306548	0.0	0.0	76.02463054187191	317.2193723053351	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Liver Development (GO:0001889)	0.01541233937961248	0.026401045577306548	0.0	0.0	76.02463054187191	317.2193723053351	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Cell-Cell Adhesion (GO:0022407)	0.016432401322352092	0.026401045577306548	0.0	0.0	71.11059907834101	292.1579107398637	DPP4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Protein Tyrosine Kinase Activity (GO:0061098)	0.016942085503614868	0.026401045577306548	0.0	0.0	68.88392857142857	280.9055255409745	NOX4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Defense Response To Gram-positive Bacterium (GO:0050830)	0.016942085503614868	0.026401045577306548	0.0	0.0	68.88392857142857	280.9055255409745	LYG2	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Protein Tyrosine Kinase Activity (GO:0061097)	0.017451538601948396	0.026401045577306548	0.0	0.0	66.79220779220779	270.39672906544223	NOX4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Endothelial Cell Migration (GO:0043542)	0.017451538601948396	0.026401045577306548	0.0	0.0	66.79220779220779	270.39672906544223	DPP4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Cilium Movement (GO:0003341)	0.017960760713878865	0.02649212205297133	0.0	0.0	64.82352941176471	260.56244581295874	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Phosphatidylcholine Metabolic Process (GO:0046470)	0.020503409510038442	0.0295049063681041	0.0	0.0	56.494505494505496	219.60341298993922	LPCAT2	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Epithelial Cell Migration (GO:0010631)	0.021011247535003896	0.029515800108695946	0.0	0.0	55.07857142857143	212.75185397729615	DPP4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	T Cell Activation (GO:0042110)	0.03513750542634372	0.04821192605009952	0.0	0.0	32.34033613445378	108.29116887177364	DPP4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Cell Population Proliferation (GO:0042127)	0.03622195372801224	0.04857034704438005	0.0	0.0	8.256666666666666	27.39636217026598	DPP4;NOX4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	0.04957994489781601	0.06348019052046729	0.0	0.0	22.628865979381445	67.98093459734199	NOX4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Defense Response To Bacterium (GO:0042742)	0.05007456773635553	0.06348019052046729	0.0	0.0	22.396501457725947	67.06054598501896	LYG2	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Glycerophospholipid Biosynthetic Process (GO:0046474)	0.050568965329863776	0.06348019052046729	0.0	0.0	22.16883116883117	66.16104158189393	LPCAT2	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Receptor-Mediated Endocytosis (GO:0006898)	0.05254430501813806	0.06458570825146137	0.0	0.0	21.30235783633842	62.75884574975351	DPP4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Organonitrogen Compound Biosynthetic Process (GO:1901566)	0.05451604780552388	0.06564177184746753	0.0	0.0	20.50066755674232	59.641775489175615	LPCAT2	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase Activity (GO:0045860)	0.0638328780093858	0.07532279605107524	0.0	0.0	17.387755102040817	47.84218024574022	NOX4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Inflammatory Response (GO:0006954)	0.08030475138908139	0.09290157513638828	0.0	0.0	13.6625	34.455820660138926	NOX4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Cilium Assembly (GO:0060271)	0.10077328416485028	0.11433891857165704	0.0	0.0	10.738212526389866	24.642930601626016	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Proteolysis (GO:0006508)	0.11574589531794052	0.1288492042218583	0.0	0.0	9.256534954407295	19.960403647942073	DPP4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Gene Expression (GO:0010467)	0.1332421783026855	0.14537773332933093	0.0	0.0	7.948194662480377	16.020277176069186	NOX4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Protein-Containing Complex Assembly (GO:0065003)	0.13552161581547797	0.14537773332933093	0.0	0.0	7.802672147995889	15.594608795010855	CCDC39	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Negative Regulation Of Cell Population Proliferation (GO:0008285)	0.14998620865844173	0.15802118412228683	0.0	0.0	6.982488479262673	13.24726045364957	NOX4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Cell Population Proliferation (GO:0008284)	0.17828142364907484	0.1845369121981652	0.0	0.0	5.763177998472116	9.937977720866957	DPP4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Negative Regulation Of Cellular Process (GO:0048523)	0.2049029881259678	0.20843579826607067	0.0	0.0	4.923328964613368	7.804552848046061	NOX4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Cellular Process (GO:0048522)	0.215840283877406	0.215840283877406	0.0	0.0	4.638218923933209	7.111394115501242	DPP4	AF_outer	healthy_vs_degenerated_all	up	GO_Biological_Process_2023	
KEGG_2021_Human	Ether lipid metabolism	0.015922485978778426	0.08210671705664196	0.0	0.0	73.48571428571428	304.2325441037577	LPCAT2	AF_outer	healthy_vs_degenerated_all	up	KEGG_2021_Human	
KEGG_2021_Human	Protein digestion and absorption	0.035638698669169605	0.08210671705664196	0.0	0.0	31.869565217391305	106.26343036775191	DPP4	AF_outer	healthy_vs_degenerated_all	up	KEGG_2021_Human	
KEGG_2021_Human	Glycerophospholipid metabolism	0.04113680892991011	0.08210671705664196	0.0	0.0	27.46785714285714	87.64586590796044	LPCAT2	AF_outer	healthy_vs_degenerated_all	up	KEGG_2021_Human	
KEGG_2021_Human	Glucagon signaling pathway	0.044124202347206695	0.08210671705664196	0.0	0.0	25.54152823920266	79.70864356703892	PHKG1	AF_outer	healthy_vs_degenerated_all	up	KEGG_2021_Human	
KEGG_2021_Human	AGE-RAGE signaling pathway in diabetic complications	0.045614842809245534	0.08210671705664196	0.0	0.0	24.675762439807382	76.18696224288797	NOX4	AF_outer	healthy_vs_degenerated_all	up	KEGG_2021_Human	
KEGG_2021_Human	Insulin signaling pathway	0.06187814402036902	0.09281721603055354	0.0	0.0	17.962529274004684	49.98232284304945	PHKG1	AF_outer	healthy_vs_degenerated_all	up	KEGG_2021_Human	
KEGG_2021_Human	Calcium signaling pathway	0.08557930964819527	0.11003054097625106	0.0	0.0	12.774436090225564	31.40354614564902	PHKG1	AF_outer	healthy_vs_degenerated_all	up	KEGG_2021_Human	
KEGG_2021_Human	Alzheimer disease	0.14639006066973673	0.16468881825345383	0.0	0.0	7.17123935666982	13.77939709641198	NOX4	AF_outer	healthy_vs_degenerated_all	up	KEGG_2021_Human	
KEGG_2021_Human	Pathways of neurodegeneration	0.18479262219414674	0.18479262219414674	0.0	0.0	5.535438854204921	9.346704991790306	NOX4	AF_outer	healthy_vs_degenerated_all	up	KEGG_2021_Human	
Reactome_2022	Synthesis, Secretion, And Inactivation Of Glucose-dependent Insulinotropic Polypeptide (GIP) R-HSA-400511	0.0046456882008284505	0.026658468078854698	0.0	0.0	275.9642857142857	1482.4292987008012	DPP4	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	STAT5 Activation Downstream Of FLT3 ITD Mutants R-HSA-9702518	0.0046456882008284505	0.026658468078854698	0.0	0.0	275.9642857142857	1482.4292987008012	NOX4	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Synthesis, Secretion, And Inactivation Of Glucagon-like Peptide-1 (GLP-1) R-HSA-381771	0.006704381202509339	0.026658468078854698	0.0	0.0	183.92857142857142	920.5614066309882	DPP4	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Incretin Synthesis, Secretion, And Inactivation R-HSA-400508	0.007218472329043807	0.026658468078854698	0.0	0.0	169.76923076923077	837.1510804223014	DPP4	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Signaling By FLT3 ITD And TKD Mutants R-HSA-9703648	0.007218472329043807	0.026658468078854698	0.0	0.0	169.76923076923077	837.1510804223014	NOX4	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Glycogen Breakdown (Glycogenolysis) R-HSA-70221	0.007218472329043807	0.026658468078854698	0.0	0.0	169.76923076923077	837.1510804223014	PHKG1	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Acyl Chain Remodelling Of PC R-HSA-1482788	0.008245956561254082	0.026658468078854698	0.0	0.0	147.11428571428573	705.8590964974968	LPCAT2	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Signaling By FLT3 Fusion Proteins R-HSA-9703465	0.009272510636123374	0.026658468078854698	0.0	0.0	129.78991596638656	607.5078026326703	NOX4	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Glycogen Metabolism R-HSA-8982491	0.011834830730346866	0.030244567421997545	0.0	0.0	100.25974025974025	444.8232256344319	PHKG1	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	FLT3 Signaling In Disease R-HSA-9682385	0.013369438695219917	0.030749708999005806	0.0	0.0	88.21142857142857	380.61324925166997	NOX4	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Detoxification Of Reactive Oxygen Species R-HSA-3299685	0.014901961441088565	0.031158646649548816	0.0	0.0	78.74489795918367	331.22170618267756	NOX4	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Peptide Hormone Metabolism R-HSA-2980736	0.03162276682848195	0.06061030308792375	0.0	0.0	36.06791569086651	124.57417865473239	DPP4	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Glycerophospholipid Biosynthesis R-HSA-1483206	0.05106313776612042	0.09034247450928996	0.0	0.0	21.945714285714285	65.28174986100734	LPCAT2	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Cellular Response To Chemical Stress R-HSA-9711123	0.08462227255888319	0.13268772234880644	0.0	0.0	12.927303465765004	31.924722822467448	NOX4	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Phospholipid Metabolism R-HSA-1483257	0.08653547109704766	0.13268772234880644	0.0	0.0	12.625103220478943	30.896163693750104	LPCAT2	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Metabolism Of Carbohydrates R-HSA-71387	0.12268889071728124	0.17636528040609178	0.0	0.0	8.692571428571428	18.237914291118873	PHKG1	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	0.1800221770257135	0.24355941597596534	0.0	0.0	5.700680272108843	9.774815256636169	NOX4	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Metabolism R-HSA-1430728	0.21555885119835372	0.2754363098645631	0.0	0.0	2.7127659574468086	4.162797185158507	PHKG1;LPCAT2	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Metabolism Of Lipids R-HSA-556833	0.27484670768550196	0.3192260667913267	0.0	0.0	3.4901315789473686	4.507650693740336	LPCAT2	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Cellular Responses To Stress R-HSA-2262752	0.2872475563027381	0.3192260667913267	0.0	0.0	3.3084821428571427	4.1270365865585585	NOX4	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Cellular Responses To Stimuli R-HSA-8953897	0.29146727837468955	0.3192260667913267	0.0	0.0	3.250164581961817	4.0068923803894325	NOX4	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Disease R-HSA-1643685	0.5421676537953445	0.5668116380587692	0.0	0.0	1.3932048480031791	0.852892145282451	NOX4	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
Reactome_2022	Metabolism Of Proteins R-HSA-392499	0.5832770260581418	0.5832770260581418	0.0	0.0	1.2359550561797752	0.6662947588360472	DPP4	AF_outer	healthy_vs_degenerated_all	up	Reactome_2022	
MSigDB_Hallmark_2020	Pancreas Beta Cells	0.011834830730346866	0.04733932292138746	0.0	0.0	100.25974025974025	444.8232256344319	DPP4	AF_outer	healthy_vs_degenerated_all	up	MSigDB_Hallmark_2020	
MSigDB_Hallmark_2020	Coagulation	0.05303757770994771	0.09320414154341232	0.0	0.0	21.096153846153847	61.954226918900645	DPP4	AF_outer	healthy_vs_degenerated_all	up	MSigDB_Hallmark_2020	
MSigDB_Hallmark_2020	Complement	0.0851009005943261	0.09320414154341232	0.0	0.0	12.850420168067227	31.66237719928199	DPP4	AF_outer	healthy_vs_degenerated_all	up	MSigDB_Hallmark_2020	
MSigDB_Hallmark_2020	Hypoxia	0.09320414154341232	0.09320414154341232	0.0	0.0	11.669213139801375	27.690612433200435	PHKG1	AF_outer	healthy_vs_degenerated_all	up	MSigDB_Hallmark_2020	
GO_Biological_Process_2023	Positive Regulation Of Gap Junction Assembly (GO:1903598)	0.0009670333326475389	0.033193020997158665	0.0	0.0	1937.5	13448.725336325411	AGT	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Protein Metabolic Process (GO:0051247)	0.0012665351980313967	0.033193020997158665	0.0	0.0	58.38857142857143	389.5376199893863	PLK2;AGT	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Gap Junction Assembly (GO:1903596)	0.0016113116988911973	0.033193020997158665	0.0	0.0	968.625	6228.943288796315	AGT	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Systemic Arterial Blood Pressure By Renin-Angiotensin (GO:0003081)	0.0016113116988911973	0.033193020997158665	0.0	0.0	968.625	6228.943288796315	AGT	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Long-Term Synaptic Depression (GO:0060292)	0.0016113116988911973	0.033193020997158665	0.0	0.0	968.625	6228.943288796315	PLK2	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Low-Density Lipoprotein Particle Remodeling (GO:0034374)	0.0022552589857299174	0.03706638763936554	0.0	0.0	645.6666666666666	3935.0093423251437	AGT	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Negative Regulation Of Synaptic Transmission (GO:0050805)	0.0032205584600557852	0.03706638763936554	0.0	0.0	430.3611111111111	2469.4983428137157	PLK2	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862)	0.004185111959495035	0.03706638763936554	0.0	0.0	322.7083333333333	1767.2224174094304	PLK2	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861)	0.004185111959495035	0.03706638763936554	0.0	0.0	322.7083333333333	1767.2224174094304	PLK2	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Cardiac Conduction (GO:1903779)	0.004827733218849293	0.03706638763936554	0.0	0.0	276.57142857142856	1475.0600373851266	AGT	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Cell Cycle Arrest (GO:0006977)	0.005148919546026587	0.03706638763936554	0.0	0.0	258.1166666666667	1360.0085558449252	PLK2	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Vasoconstriction (GO:0019229)	0.005148919546026587	0.03706638763936554	0.0	0.0	258.1166666666667	1360.0085558449252	AGT	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Long-Term Synaptic Potentiation (GO:0060291)	0.005470023017975965	0.03706638763936554	0.0	0.0	241.96875	1260.2875692290602	PLK2	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Centriole Replication (GO:0046599)	0.006111981435599752	0.03706638763936554	0.0	0.0	215.05555555555554	1096.246611547072	PLK2	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	G Protein-Coupled Receptor Signaling Pathway, Coupled To Cyclic Nucleotide Second Messenger (GO:0007187)	0.006432836404271648	0.03706638763936554	0.0	0.0	203.72368421052633	1028.0589190437363	AGT	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of ERBB Signaling Pathway (GO:1901186)	0.006432836404271648	0.03706638763936554	0.0	0.0	203.72368421052633	1028.0589190437363	AGT	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Oxidoreductase Activity (GO:0051353)	0.006432836404271648	0.03706638763936554	0.0	0.0	203.72368421052633	1028.0589190437363	AGT	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)	0.007074297919467625	0.03706638763936554	0.0	0.0	184.29761904761904	912.5104190284466	AGT	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Extracellular Matrix Organization (GO:1903053)	0.007394904491833946	0.03706638763936554	0.0	0.0	175.9090909090909	863.17959362704	AGT	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	0.007555283328295299	0.03706638763936554	0.0	0.0	22.982456140350877	112.2809775131506	PLK2;AGT	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Blood Circulation (GO:1903522)	0.008035869329241727	0.03706638763936554	0.0	0.0	161.22916666666666	777.7437183007876	AGT	AF_outer	healthy_vs_degenerated_mild	down	GO_Biological_Process_2023	
