cell_type	comparison	tf	activity	pvalue	n_targets	n_de_targets	concordant_up	concordant_down	padj
AF_inner	healthy_vs_degenerated_all	MYC	0.006385696040868455	0.03681079672549726	783	5	5	0	0.1736188192564281
AF_inner	healthy_vs_degenerated_all	SPI1	0.011857707509881422	0.022068707753527105	253	3	3	0	0.1276702101443717
AF_inner	healthy_vs_degenerated_all	SMAD3	0.0	0.04773830253622362	147	2	1	1	0.20225544275482815
AF_inner	healthy_vs_degenerated_all	SMAD4	-0.009174311926605505	0.22958487039350278	109	1	0	1	0.5952200343535258
AF_inner	healthy_vs_degenerated_all	STAT5A	0.017857142857142856	4.5905466434733267e-05	168	5	4	1	0.0020083641565195806
AF_inner	healthy_vs_degenerated_all	STAT5B	0.024096385542168676	0.016641394996826327	83	2	2	0	0.10734577244766286
AF_inner	healthy_vs_degenerated_all	RELA	0.020454545454545454	6.64601028048679e-07	440	9	9	0	7.753678660567922e-05
AF_inner	healthy_vs_degenerated_all	WT1	0.015625	0.037185207686153805	128	2	2	0	0.1736188192564281
AF_inner	healthy_vs_degenerated_all	NR0B2	0.01098901098901099	0.19557431298774416	91	1	1	0	0.51466924470459
AF_inner	healthy_vs_degenerated_all	SP1	0.005698005698005698	3.3494223373171004e-06	1053	12	9	3	0.00018035351047092078
AF_inner	healthy_vs_degenerated_all	TP53	0.0011806375442739079	2.742999644892132e-06	847	11	6	5	0.00017455452285677203
AF_inner	healthy_vs_degenerated_all	ZBTB16	0.046511627906976744	0.00468710815467587	43	2	2	0	0.052914899831791644
AF_inner	healthy_vs_degenerated_all	ETV6	0.045454545454545456	0.05114173338229226	22	1	1	0	0.20225544275482815
AF_inner	healthy_vs_degenerated_all	RUNX1	0.0	0.05067845682322815	152	2	1	1	0.20225544275482815
AF_inner	healthy_vs_degenerated_all	STAT1	0.016194331983805668	0.002728079977827076	247	4	4	0	0.03540645693514779
AF_inner	healthy_vs_degenerated_all	STAT3	0.005747126436781609	0.00015646412315845914	348	6	4	2	0.0052154707719486385
AF_inner	healthy_vs_degenerated_all	ETV4	0.03571428571428571	0.00783984033183819	56	2	2	0	0.07147913972779509
AF_inner	healthy_vs_degenerated_all	MTF1	-0.034482758620689655	0.06687367974589215	29	1	0	1	0.23523404935740957
AF_inner	healthy_vs_degenerated_all	CREB1	0.022535211267605635	6.885365048872476e-09	355	10	9	1	4.819755534210733e-06
AF_inner	healthy_vs_degenerated_all	FOXA2	0.0	1.0	78	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	NFATC2	0.04918032786885246	0.00040699169541696056	61	3	3	0	0.009496472893062413
AF_inner	healthy_vs_degenerated_all	CEBPB	0.008426966292134831	0.052271973747320746	356	3	3	0	0.20540327611689327
AF_inner	healthy_vs_degenerated_all	FOS	0.0196078431372549	0.0003250819072633256	255	5	5	0	0.00863489775413796
AF_inner	healthy_vs_degenerated_all	PLAG1	0.0	1.0	8	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	E2F1	0.006896551724137931	0.004837933698906664	290	4	3	1	0.052914899831791644
AF_inner	healthy_vs_degenerated_all	E2F3	0.014925373134328358	0.1479467423818033	67	1	1	0	0.4061283124206365
AF_inner	healthy_vs_degenerated_all	HBP1	0.05128205128205128	0.0038693026342842014	39	2	2	0	0.045906980406761715
AF_inner	healthy_vs_degenerated_all	YY1	0.005050505050505051	0.011525187101187861	198	3	2	1	0.09537316127331569
AF_inner	healthy_vs_degenerated_all	ESR1	0.009784735812133072	2.2972913089358145e-06	511	9	7	2	0.000160810391625507
AF_inner	healthy_vs_degenerated_all	JUN	0.010040160642570281	1.8579898906266288e-06	498	9	7	2	0.00014451032482651558
AF_inner	healthy_vs_degenerated_all	NR1I3	0.024390243902439025	0.09325423939712549	41	1	1	0	0.2967180344453993
AF_inner	healthy_vs_degenerated_all	CEBPG	0.013605442176870748	0.04773830253622362	147	2	2	0	0.20225544275482815
AF_inner	healthy_vs_degenerated_all	MAFK	0.0	1.0	21	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	NFE2L3	0.0	1.0	6	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	PHOX2A	0.0	1.0	8	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	STAT4	0.0	1.0	21	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	IRF1	0.03125	0.00023525883823086353	128	4	4	0	0.0072857201238524264
AF_inner	healthy_vs_degenerated_all	ATF2	0.020202020202020204	0.023165740998818667	99	2	2	0	0.13291818605879563
AF_inner	healthy_vs_degenerated_all	NR2C2	0.0	1.0	50	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	IRF3	0.016666666666666666	0.1335460183849872	60	1	1	0	0.3769444067318187
AF_inner	healthy_vs_degenerated_all	TFAP2A	0.02	0.0002967437962980104	250	5	5	0	0.008308826296344291
AF_inner	healthy_vs_degenerated_all	HNF1A	0.013513513513513514	0.16211448600985284	74	1	1	0	0.4364620777188346
AF_inner	healthy_vs_degenerated_all	ETS1	0.011627906976744186	0.06306332580987592	172	2	2	0	0.22638116957391358
AF_inner	healthy_vs_degenerated_all	ARNT	0.03389830508474576	0.008671479867999692	59	2	2	0	0.07675918288009992
AF_inner	healthy_vs_degenerated_all	AHR	-0.006944444444444444	0.004812506002815662	144	3	1	2	0.052914899831791644
AF_inner	healthy_vs_degenerated_all	PAX6	0.0	0.030570297410916797	115	2	1	1	0.15851265324179079
AF_inner	healthy_vs_degenerated_all	NFYA	0.012195121951219513	0.0009676476073524126	82	3	2	1	0.018306846625586185
AF_inner	healthy_vs_degenerated_all	ZNF148	0.0	1.0	23	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	NFIC	0.015384615384615385	0.14385618506239567	65	1	1	0	0.3996005140622102
AF_inner	healthy_vs_degenerated_all	RBPJ	0.02702702702702703	0.0023114997738988567	111	3	3	0	0.03302142534141224
AF_inner	healthy_vs_degenerated_all	HES1	0.0	1.0	71	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	GATA4	0.01098901098901099	0.0013080137301448573	91	3	2	1	0.021293246769800003
AF_inner	healthy_vs_degenerated_all	GATA6	0.01694915254237288	0.0003688329174448171	59	3	2	1	0.009220822936120428
AF_inner	healthy_vs_degenerated_all	HNF4A	0.005291005291005291	0.364557914467618	189	1	1	0	0.9279656004630276
AF_inner	healthy_vs_degenerated_all	RXRG	0.0	1.0	6	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	RARA	-0.020833333333333332	0.004812506002815662	144	3	0	3	0.052914899831791644
AF_inner	healthy_vs_degenerated_all	DBP	0.0	1.0	24	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	HLF	0.07142857142857142	0.032846275813973154	14	1	1	0	0.16526669624060364
AF_inner	healthy_vs_degenerated_all	PPARG	-0.0034129692832764505	0.032188182680887266	293	3	1	2	0.16526669624060364
AF_inner	healthy_vs_degenerated_all	MAX	0.0	1.0	44	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	USF2	0.023255813953488372	0.017794247011615374	86	2	2	0	0.11022984874452002
AF_inner	healthy_vs_degenerated_all	IRF2	-0.020833333333333332	0.1083062730287705	48	1	0	1	0.3253836528761345
AF_inner	healthy_vs_degenerated_all	SP3	0.0	0.008772478043439991	344	4	2	2	0.07675918288009992
AF_inner	healthy_vs_degenerated_all	AR	0.0	0.017614299485512804	423	4	2	2	0.11008937178445502
AF_inner	healthy_vs_degenerated_all	CUX1	0.010869565217391304	0.1975015177546086	92	1	1	0	0.5177942413042174
AF_inner	healthy_vs_degenerated_all	ATF1	0.02857142857142857	0.01204043772561774	70	2	2	0	0.0957762091810502
AF_inner	healthy_vs_degenerated_all	KAT7	0.03076923076923077	0.010447744287163283	65	2	2	0	0.09028914816067034
AF_inner	healthy_vs_degenerated_all	CREBZF	0.0	1.0	12	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	GLI3	0.0	1.0	35	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	NKX2-5	0.019230769230769232	0.11679798738216987	52	1	1	0	0.34643470833694456
AF_inner	healthy_vs_degenerated_all	TGFB1I1	0.0	1.0	12	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	RARB	-0.044444444444444446	0.005123353812199299	45	2	0	2	0.05517457951599245
AF_inner	healthy_vs_degenerated_all	RARG	0.0	1.0	33	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	TEAD1	0.0625	0.037452059582458064	16	1	1	0	0.1736188192564281
AF_inner	healthy_vs_degenerated_all	PPARA	0.0	0.001511024949439336	210	4	2	2	0.023504832546834116
AF_inner	healthy_vs_degenerated_all	ESR2	0.005847953216374269	0.007738133881597025	171	3	2	1	0.07147913972779509
AF_inner	healthy_vs_degenerated_all	NR3C1	0.004608294930875576	0.014731030607476768	217	3	2	1	0.10311721425233737
AF_inner	healthy_vs_degenerated_all	PGR	-0.017857142857142856	0.0001407364898495883	112	4	1	3	0.004925777144735591
AF_inner	healthy_vs_degenerated_all	NRG1	0.03225806451612903	0.07132171179128925	31	1	1	0	0.24353755245806086
AF_inner	healthy_vs_degenerated_all	TBP	0.008	0.25863882770694535	125	1	1	0	0.6656146301281682
AF_inner	healthy_vs_degenerated_all	REL	0.0	1.0	83	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	ISL1	0.0	1.0	23	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	ZBTB14	0.0	1.0	6	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	MYB	0.013986013986013986	0.04543370106280935	143	2	2	0	0.1975378307078667
AF_inner	healthy_vs_degenerated_all	PITX1	0.0	1.0	26	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	EGR1	0.013029315960912053	4.97968238764173e-07	307	8	6	2	6.971555342698422e-05
AF_inner	healthy_vs_degenerated_all	MYOD1	0.017857142857142856	0.029118235653363748	112	2	2	0	0.15441488604056533
AF_inner	healthy_vs_degenerated_all	ETS2	0.0	1.0	87	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	GTF2I	0.0	1.0	20	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	NR2F1	0.0	1.0	44	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	ENO1	-0.06666666666666667	0.035151841679244906	15	1	0	1	0.16969854603773402
AF_inner	healthy_vs_degenerated_all	JDP2	0.0	1.0	32	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	MAZ	0.03225806451612903	0.07132171179128925	31	1	1	0	0.24353755245806086
AF_inner	healthy_vs_degenerated_all	NR4A1	0.0125	0.17407561346946382	80	1	1	0	0.46331912330275543
AF_inner	healthy_vs_degenerated_all	HMGA1	0.03636363636363636	0.007571133465871854	55	2	2	0	0.07147913972779509
AF_inner	healthy_vs_degenerated_all	NFKB1	0.023880597014925373	9.624589286878695e-07	335	8	8	0	9.624589286878695e-05
AF_inner	healthy_vs_degenerated_all	USF1	0.0	0.06050969067009596	168	2	1	1	0.2194651993215916
AF_inner	healthy_vs_degenerated_all	DDIT3	0.023809523809523808	0.017021972488129394	84	2	2	0	0.10734577244766286
AF_inner	healthy_vs_degenerated_all	ATF4	0.02727272727272727	0.002252700882212121	110	3	3	0	0.032851887865593433
AF_inner	healthy_vs_degenerated_all	ATF3	0.02127659574468085	0.021028865006087062	94	2	2	0	0.1236992059181592
AF_inner	healthy_vs_degenerated_all	TAF1	0.0	1.0	39	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	RUNX2	0.0594059405940594	1.2836209762890931e-07	101	6	6	0	2.9951156113412174e-05
AF_inner	healthy_vs_degenerated_all	TFAP2B	0.05	0.046599692403839287	20	1	1	0	0.2001213784213957
AF_inner	healthy_vs_degenerated_all	CREM	-0.01639344262295082	0.13561766926186974	61	1	0	1	0.3812544919008386
AF_inner	healthy_vs_degenerated_all	IRF8	0.0	0.006292333197982754	50	2	1	1	0.0620370878674356
AF_inner	healthy_vs_degenerated_all	ETV5	0.0625	0.037452059582458064	16	1	1	0	0.1736188192564281
AF_inner	healthy_vs_degenerated_all	DMTF1	0.0	1.0	16	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	NR5A1	0.013888888888888888	0.15809011793575894	72	1	1	0	0.4272705890155647
AF_inner	healthy_vs_degenerated_all	NEUROD2	0.0	1.0	9	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	NEUROD1	0.0	1.0	45	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	HHEX	-0.045454545454545456	0.05114173338229226	22	1	0	1	0.20225544275482815
AF_inner	healthy_vs_degenerated_all	FOXO3	0.0	0.06500257012655214	175	2	1	1	0.23097359943444923
AF_inner	healthy_vs_degenerated_all	MBD1	0.0	1.0	15	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	CEBPD	0.014084507042253521	0.15607088764883492	71	1	1	0	0.4234481447836606
AF_inner	healthy_vs_degenerated_all	ELK1	0.038461538461538464	0.006790822736820979	52	2	2	0	0.06511747829828336
AF_inner	healthy_vs_degenerated_all	FLI1	0.0	0.01408290605447851	76	2	1	1	0.10045895251409832
AF_inner	healthy_vs_degenerated_all	ELK4	0.0	1.0	6	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	PREB	0.0	1.0	13	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	POU1F1	0.0	1.0	39	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	PAX5	0.020833333333333332	0.1083062730287705	48	1	1	0	0.3253836528761345
AF_inner	healthy_vs_degenerated_all	CEBPA	0.0	0.05987709330517732	167	2	1	1	0.21934332707895998
AF_inner	healthy_vs_degenerated_all	LITAF	0.041666666666666664	0.055662717989706026	24	1	1	0	0.21061568969077957
AF_inner	healthy_vs_degenerated_all	STAT6	0.0449438202247191	5.753063098314635e-05	89	4	4	0	0.002368908334600144
AF_inner	healthy_vs_degenerated_all	HIF1A	0.007772020725388601	0.002090433781966486	386	5	4	1	0.031134120156947664
AF_inner	healthy_vs_degenerated_all	TP73	0.0	0.028640610830131516	111	2	1	1	0.15304143191673328
AF_inner	healthy_vs_degenerated_all	KLF11	0.0	1.0	18	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	TCF4	0.043478260869565216	0.005348236573486615	46	2	2	0	0.05549703057001934
AF_inner	healthy_vs_degenerated_all	HIVEP2	0.0	1.0	11	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	E2F4	0.0	1.0	160	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	GATA5	0.0	1.0	17	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	SRF	0.024691358024691357	0.015891454030422327	81	2	2	0	0.10734577244766286
AF_inner	healthy_vs_degenerated_all	ELF1	0.0	1.0	61	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	GATA3	0.006944444444444444	0.29175745918933627	144	1	1	0	0.745365771651589
AF_inner	healthy_vs_degenerated_all	MSX1	0.05263157894736842	0.04432074600025652	19	1	1	0	0.19390326375112227
AF_inner	healthy_vs_degenerated_all	OTX2	0.037037037037037035	0.06240492171924214	27	1	1	0	0.22517239795602834
AF_inner	healthy_vs_degenerated_all	LHX2	0.0	1.0	24	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	GABPA	0.03333333333333333	0.06910028066485262	30	1	1	0	0.24185098232698415
AF_inner	healthy_vs_degenerated_all	HSF2	0.043478260869565216	0.05340485179039225	23	1	1	0	0.20540327611689327
AF_inner	healthy_vs_degenerated_all	VDR	0.01818181818181818	0.0001312646822483542	110	4	3	1	0.004836067240728839
AF_inner	healthy_vs_degenerated_all	HOXC8	0.07142857142857142	0.032846275813973154	14	1	1	0	0.16526669624060364
AF_inner	healthy_vs_degenerated_all	HR	0.028169014084507043	0.01237100573630511	71	2	2	0	0.09730004511700648
AF_inner	healthy_vs_degenerated_all	RELB	0.0	1.0	41	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	CEBPE	0.0	1.0	23	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	NR0B1	0.02631578947368421	0.08672795260743672	38	1	1	0	0.28106280937595235
AF_inner	healthy_vs_degenerated_all	LEF1	0.023809523809523808	0.017021972488129394	84	2	2	0	0.10734577244766286
AF_inner	healthy_vs_degenerated_all	ID1	0.046875	0.0004688473340918571	64	3	3	0	0.01058687528594516
AF_inner	healthy_vs_degenerated_all	ZNF143	-0.038461538461538464	0.060162741141657594	26	1	0	1	0.21934332707895998
AF_inner	healthy_vs_degenerated_all	SOX9	0.0	0.01408290605447851	76	2	1	1	0.10045895251409832
AF_inner	healthy_vs_degenerated_all	YBX1	0.0	1.0	82	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	HSF1	0.03571428571428571	0.0010377178534010834	84	3	3	0	0.018625705061045085
AF_inner	healthy_vs_degenerated_all	FOXE1	0.0	1.0	5	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	POU4F1	0.0	1.0	21	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	NOTO	0.0	1.0	5	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	HNF1B	0.0	1.0	37	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	PAX3	0.011904761904761904	0.18195722647003806	84	1	1	0	0.4806417302982137
AF_inner	healthy_vs_degenerated_all	ID2	0.01818181818181818	0.12311508583139334	55	1	1	0	0.3561180168676667
AF_inner	healthy_vs_degenerated_all	MEF2A	0.03614457831325301	0.001002294054995436	83	3	3	0	0.018463311539389612
AF_inner	healthy_vs_degenerated_all	PDX1	-0.017241379310344827	0.12938821392027633	58	1	0	1	0.36668724592790863
AF_inner	healthy_vs_degenerated_all	NR2F2	-0.018518518518518517	0.0002837294796136537	54	3	1	2	0.008275443155398233
AF_inner	healthy_vs_degenerated_all	NR1H4	0.0	0.021449258076930336	95	2	1	1	0.12512067211542696
AF_inner	healthy_vs_degenerated_all	ASCL1	0.0	1.0	50	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	RFX1	0.0	1.0	19	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	CRX	0.047619047619047616	0.048873350887955185	21	1	1	0	0.20225544275482815
AF_inner	healthy_vs_degenerated_all	NRL	0.06666666666666667	0.035151841679244906	15	1	1	0	0.16969854603773402
AF_inner	healthy_vs_degenerated_all	UBTF	0.0	1.0	9	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	MYBL2	0.0	1.0	47	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	ELF2	0.0	1.0	8	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	JUND	0.0375	0.0009006593069937411	80	3	3	0	0.017512819858211633
AF_inner	healthy_vs_degenerated_all	TP63	0.022988505747126436	0.0007524635702520017	174	4	4	0	0.015491897034600037
AF_inner	healthy_vs_degenerated_all	NFKBIB	0.058823529411764705	0.03974694158487115	17	1	1	0	0.1806679162948689
AF_inner	healthy_vs_degenerated_all	HOXC6	0.0	1.0	11	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	FOXO1	0.004366812227074236	0.016991699990640853	229	3	2	1	0.10734577244766286
AF_inner	healthy_vs_degenerated_all	PITX2	0.01	0.2127582744684763	100	1	1	0	0.553646067390087
AF_inner	healthy_vs_degenerated_all	NR5A2	0.0	1.0	43	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	POU2F1	0.0	1.0	82	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	XBP1	0.0425531914893617	0.005577597276602047	47	2	2	0	0.05658432019741207
AF_inner	healthy_vs_degenerated_all	SREBF1	0.0	0.02722716383971766	108	2	1	1	0.14889855224845594
AF_inner	healthy_vs_degenerated_all	TCF3	0.0	1.0	92	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	LRRFIP1	0.0	1.0	13	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	TCF12	0.0	1.0	38	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	E4F1	0.0	1.0	10	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	HOXB1	0.0	1.0	6	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	BRCA1	0.017857142857142856	0.12521099938593075	56	1	1	0	0.35921188348422756
AF_inner	healthy_vs_degenerated_all	ZNF362	0.0	1.0	14	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	NRF1	0.0	1.0	80	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	GATA1	-0.010101010101010102	0.21086672671572196	99	1	0	1	0.5507713011231544
AF_inner	healthy_vs_degenerated_all	MYCN	0.0	1.0	120	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	PKNOX1	0.0	1.0	12	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	NR4A3	0.0	1.0	31	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	SSRP1	0.03669724770642202	0.00012670636098614698	109	4	4	0	0.004836067240728839
AF_inner	healthy_vs_degenerated_all	ZNF91	0.0	1.0	35	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	NR2C1	0.0	1.0	14	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	ID3	0.06451612903225806	0.002457346871752775	31	2	2	0	0.034402856204538854
AF_inner	healthy_vs_degenerated_all	ERF	0.0	1.0	15	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	ZNF354C	0.045454545454545456	0.05114173338229226	22	1	1	0	0.20225544275482815
AF_inner	healthy_vs_degenerated_all	HMGA2	0.05405405405405406	0.0034880918716352015	37	2	2	0	0.04209766051973519
AF_inner	healthy_vs_degenerated_all	POU2F2	0.0	1.0	30	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	PHOX2B	0.0	1.0	11	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	SREBF2	0.017543859649122806	0.12730203840800713	57	1	1	0	0.36372010973716323
AF_inner	healthy_vs_degenerated_all	ELF4	0.0	0.003125577129708837	35	2	1	1	0.03906971412136046
AF_inner	healthy_vs_degenerated_all	TTF1	-0.021739130434782608	0.10403067908890054	46	1	0	1	0.31799770900537283
AF_inner	healthy_vs_degenerated_all	DLX4	0.029411764705882353	0.07795510299466653	34	1	1	0	0.25861882510078943
AF_inner	healthy_vs_degenerated_all	NR1I2	0.0	0.0656534860614607	176	2	1	1	0.23210828405566913
AF_inner	healthy_vs_degenerated_all	NR1H3	0.0	0.024044676511454262	101	2	1	1	0.13465018846414387
AF_inner	healthy_vs_degenerated_all	MITF	0.034482758620689655	0.001148720997645084	87	3	3	0	0.0191453499607514
AF_inner	healthy_vs_degenerated_all	NCOA1	0.014925373134328358	0.1479467423818033	67	1	1	0	0.4061283124206365
AF_inner	healthy_vs_degenerated_all	NCOR1	-0.029411764705882353	0.011391271368387896	68	2	0	2	0.09537316127331569
AF_inner	healthy_vs_degenerated_all	FOSL1	0.0	1.0	44	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	JUNB	0.024390243902439025	0.01626454919099908	82	2	2	0	0.10734577244766286
AF_inner	healthy_vs_degenerated_all	MTF2	0.0	1.0	6	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	DNMT1	0.006666666666666667	0.005391140112516164	150	3	2	1	0.05549703057001934
AF_inner	healthy_vs_degenerated_all	KLF5	0.014925373134328358	0.1479467423818033	67	1	1	0	0.4061283124206365
AF_inner	healthy_vs_degenerated_all	NR3C2	0.023255813953488372	0.09757986411912181	43	1	1	0	0.30768425623146517
AF_inner	healthy_vs_degenerated_all	MYRF	0.0	1.0	7	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	EBF1	0.0	1.0	25	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	CREBBP	0.03225806451612903	0.07132171179128925	31	1	1	0	0.24353755245806086
AF_inner	healthy_vs_degenerated_all	ZFPM1	0.0	1.0	12	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	APEX1	-0.02857142857142857	0.08015597140245943	35	1	0	1	0.2634233801958761
AF_inner	healthy_vs_degenerated_all	TEAD2	0.0	1.0	5	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	TFAM	0.0	1.0	12	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	IRF4	0.023809523809523808	0.09541956746878587	42	1	1	0	0.30223392410927646
AF_inner	healthy_vs_degenerated_all	ZBED1	0.0	1.0	19	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	NCOA2	0.018867924528301886	0.11890859091293653	53	1	1	0	0.34826783949395634
AF_inner	healthy_vs_degenerated_all	FOXA1	0.022222222222222223	0.10188540859943498	45	1	1	0	0.31280607903335306
AF_inner	healthy_vs_degenerated_all	NR4A2	0.0	1.0	45	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	KLF1	0.0	1.0	22	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	LHX3	0.0	1.0	7	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	CTCF	0.016666666666666666	0.033053339248120726	120	2	2	0	0.16526669624060364
AF_inner	healthy_vs_degenerated_all	BCL6	0.012987012987012988	0.16811596614122912	77	1	1	0	0.44916479503381823
AF_inner	healthy_vs_degenerated_all	RB1	0.03125	0.07353798479591539	32	1	1	0	0.24867917563836123
AF_inner	healthy_vs_degenerated_all	TFCP2	0.017241379310344827	0.12938821392027633	58	1	1	0	0.36668724592790863
AF_inner	healthy_vs_degenerated_all	REST	0.0	1.0	41	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	ESRRA	0.025	0.09108386851199764	40	1	1	0	0.2924711374238456
AF_inner	healthy_vs_degenerated_all	HOXD3	0.0	1.0	9	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	IRF9	0.0	1.0	17	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	TFE3	0.06060606060606061	0.0027819359020473263	33	2	2	0	0.03540645693514779
AF_inner	healthy_vs_degenerated_all	ZNF236	0.0	1.0	7	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	TFAP2C	0.0	1.0	24	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	PAX8	0.0	0.0014739292061751446	24	2	1	1	0.02344887373460457
AF_inner	healthy_vs_degenerated_all	NKX2-1	0.0	1.0	44	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	PBX1	0.0	1.0	43	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	SP4	0.024390243902439025	0.09325423939712549	41	1	1	0	0.2967180344453993
AF_inner	healthy_vs_degenerated_all	CIITA	0.0	1.0	26	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	CDX2	-0.022727272727272728	0.09973514071527423	44	1	0	1	0.31028710444751983
AF_inner	healthy_vs_degenerated_all	ELF3	0.045454545454545456	0.05114173338229226	22	1	1	0	0.20225544275482815
AF_inner	healthy_vs_degenerated_all	ELF5	0.0	1.0	7	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	ZEB1	0.0	1.0	47	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	EGR3	0.04	0.05791534383164923	25	1	1	0	0.2179609714094326
AF_inner	healthy_vs_degenerated_all	EWSR1	0.0	0.006539392187821783	51	2	1	1	0.06357742404826733
AF_inner	healthy_vs_degenerated_all	NAB2	-0.16666666666666666	0.01420776614127962	6	1	0	1	0.10045895251409832
AF_inner	healthy_vs_degenerated_all	DEAF1	0.0	1.0	11	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	TBPL1	0.0	1.0	30	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	MEF2C	0.03508771929824561	9.827455822635787e-06	57	4	3	1	0.0004913727911317893
AF_inner	healthy_vs_degenerated_all	POU4F2	0.0	1.0	23	0	0	0	1.0
AF_inner	healthy_vs_degenerated_all	TAL1	0.0	1.0	79	0	0	0	1.0
