names	scores	logfoldchanges	pvals	pvals_adj	cluster
IBSP	32.51768	1.6989396	5.998228366639665e-232	3.1881126867837704e-230	2
TMA7	32.37935	0.4445581	5.361092506228416e-230	2.793266659655421e-228	2
CILP	32.330975	1.2965549	2.5681787370098204e-229	1.3250197171260042e-227	2
S100A6	31.375713	0.28237176	4.3398340703473213e-216	2.014781314627326e-214	2
SNHG9	31.339071	1.2447373	1.3708106154940987e-215	6.341739618019635e-214	2
TMEM258	31.0313	0.5543836	2.039795007262908e-211	9.05600418686672e-210	2
OST4	30.390617	0.36827722	7.307905826718308e-203	3.002265012730806e-201	2
HSP90B1	29.699259	0.39884466	7.849606297198625e-194	3.05383210525477e-192	2
SEC61G	29.630259	0.54707855	6.092719464470503e-193	2.34614106958386e-191	2
MT1X	29.57203	0.6067479	3.4215683734593e-192	1.3099152196130562e-190	2
FN1	29.044645	0.7040356	1.7980648980542886e-185	6.497630964022173e-184	2
HES1	28.370628	1.1082226	4.659349068446672e-177	1.594318199379369e-175	2
MALAT1	86.45842	1.997159	0.0	0.0	3
NEAT1	68.930244	2.3888164	0.0	0.0	3
HSPA1A	63.74306	2.9325094	0.0	0.0	3
CRYAB	58.665432	2.437967	0.0	0.0	3
HSP90AA1	54.488186	1.5798776	0.0	0.0	3
MT-RNR2	53.382446	1.6755295	0.0	0.0	3
CYTL1	51.658306	2.9834628	0.0	0.0	3
HSPH1	50.165783	3.2830133	0.0	0.0	3
DNAJB1	47.23076	2.2046835	0.0	0.0	3
HSPA1B	46.583447	2.1200118	0.0	0.0	3
HSPB1	41.065018	1.716614	0.0	0.0	3
MT-RNR1	37.957493	1.232974	0.0	0.0	3
MEG3	36.82778	2.0659285	6.63459420260151e-297	4.482338630586227e-295	3
HSPA6	35.445343	2.8670573	3.4217224272843516e-275	2.136837343714975e-273	3
IBSP	29.997995	1.9502319	1.0422595005727028e-197	4.2488158899889684e-196	3
MT-CO1	27.915548	0.7044291	1.7278292148029448e-171	6.093769898295673e-170	3
C2orf40	26.839127	1.0141295	1.1298079964707267e-158	3.68002565163634e-157	3
MT-ATP6	26.535278	0.54783845	3.798063023702988e-155	1.2073361351881845e-153	3
APOD	25.723083	1.3228028	6.450802757663167e-146	1.9211319689563724e-144	3
IER5	24.459087	1.5659114	4.0280150823641866e-132	1.1095312452109733e-130	3
UBC	23.961348	0.31822532	7.037509729682588e-127	1.8797053288098608e-125	3
MT-ND4	23.541037	0.34743002	1.550928939743212e-122	4.000911999243818e-121	3
SAT1	21.359833	0.93620664	3.159450376167255e-101	7.072884842104594e-100	3
MT-ND5	20.019176	0.5153192	3.748593709049223e-89	7.541725165136654e-88	3
HNRNPU	19.145733	1.2475046	1.0505100344375297e-81	1.9935540998348983e-80	3
MT-CYB	18.035383	0.27511936	1.0277923773013321e-72	1.7791719160414148e-71	3
HSP90AB1	17.60151	0.20138012	2.398497961563529e-69	3.982320688413714e-68	3
FGF2	15.786489	1.4913157	3.8544976322452793e-56	5.57614509602362e-55	3
N4BP2L2	15.778596	0.84710443	4.36796780525082e-56	6.308596913258921e-55	3
SLC5A3	15.29894	1.7328221	7.77128465160175e-53	1.0742347219084868e-51	3
THUMPD3-AS1	14.77602	1.2758331	2.0916509677765327e-49	2.757138321596052e-48	3
DST	12.994972	0.9071599	1.3065512681530726e-38	1.4532150862960658e-37	3
HNRNPA2B1	12.440002	0.20839176	1.5849959672944288e-35	1.6700938760291037e-34	3
SPAG9	11.728288	1.1854917	9.128622028742007e-32	9.001182512551282e-31	3
WSB1	11.425067	0.8105615	3.134142494037009e-30	2.985629575278818e-29	3
KCNQ1OT1	11.166661	1.3899738	5.937088760912811e-29	5.532068314224791e-28	3
HMOX1	11.057056	1.2819779	2.026397022676465e-28	1.8677356507683705e-27	3
CHD2	10.712494	1.393631	8.893300037095845e-27	7.952789904533643e-26	3
MT-CO3	9.668066	-0.009679276	4.1209295674391506e-22	3.282824953361659e-21	3
CHORDC1	9.554308	1.7287313	1.244130130273759e-21	9.775413896880315e-21	3
CILP	9.548503	0.81738806	1.3158389540262578e-21	1.033269970557599e-20	3
MT-ND2	9.097682	0.025097592	9.228052517330878e-20	6.909530478962938e-19	3
BAG3	9.085414	1.3364631	1.0330493660703461e-19	7.71530451063451e-19	3
KCNMA1	9.027225	0.6290935	1.7608136245907446e-19	1.3076652433845687e-18	3
GLS	8.856861	1.069286	8.229924387046615e-19	5.9956338281363306e-18	3
MT-ND1	8.150504	0.11678011	3.624112418403964e-16	2.447202291527585e-15	3
HSPD1	8.024355	0.7750145	1.0206057064269958e-15	6.799576378556246e-15	3
RPS20P22	7.0884423	2.519273	1.3562988916755037e-12	8.096721248022622e-12	3
C11orf96	6.7182093	0.12985542	1.83971612879944e-11	1.0507662974781838e-10	3
CYLD	5.8792605	1.5605458	4.121030738478013e-09	2.1183332941746486e-08	3
CHAD	130.74683	3.367458	0.0	0.0	4
RBP4	126.31913	3.1187823	0.0	0.0	4
IL17B	126.15915	4.4781356	0.0	0.0	4
CYTL1	121.98511	4.666095	0.0	0.0	4
FGFBP2	121.922775	2.5443609	0.0	0.0	4
C2orf40	116.745026	2.723389	0.0	0.0	4
APOD	114.61937	3.5839186	0.0	0.0	4
MT-RNR2	104.982635	1.9389609	0.0	0.0	4
SERPINA1	103.94696	2.0972898	0.0	0.0	4
CRYAB	100.10481	2.7023344	0.0	0.0	4
MT-RNR1	96.286064	2.0049567	0.0	0.0	4
PDPN	96.09578	2.468188	0.0	0.0	4
SOD3	93.93409	2.270522	0.0	0.0	4
S100A10	92.75167	1.6750351	0.0	0.0	4
HSPA1A	90.82168	2.5681224	0.0	0.0	4
MAP1LC3B	90.25504	1.9613069	0.0	0.0	4
HSP90AB1	90.184814	1.3361956	0.0	0.0	4
SPINT2	89.192665	2.1468618	0.0	0.0	4
S100A6	89.001816	1.0845867	0.0	0.0	4
UBC	87.073235	1.2723737	0.0	0.0	4
DNAJA1	86.177414	1.9010199	0.0	0.0	4
EIF1	84.098625	0.8893449	0.0	0.0	4
MGP	83.49597	1.5312581	0.0	0.0	4
STMN1	83.420944	2.628911	0.0	0.0	4
SAT1	81.299355	1.7268592	0.0	0.0	4
CALM1	81.28306	1.4322042	0.0	0.0	4
CDKN1A	81.23586	1.9295049	0.0	0.0	4
RGCC	81.15497	1.6849487	0.0	0.0	4
UBB	80.81021	1.4133652	0.0	0.0	4
PPP1R15A	80.47963	1.7573167	0.0	0.0	4
PHLDA2	80.39423	2.2379038	0.0	0.0	4
MIA	80.30773	1.6520132	0.0	0.0	4
H2AFZ	79.98298	1.7085462	0.0	0.0	4
LMNA	79.82076	1.6696014	0.0	0.0	4
S100A11	79.784004	1.5024977	0.0	0.0	4
LGALS3	79.24174	1.4136307	0.0	0.0	4
TUBB2A	78.98466	1.8632795	0.0	0.0	4
SNORC	78.92232	1.6605325	0.0	0.0	4
MLF1	78.6398	2.6527166	0.0	0.0	4
IBSP	78.33568	2.5277686	0.0	0.0	4
EMP3	77.9773	1.57976	0.0	0.0	4
HSPA1B	77.930275	2.0720034	0.0	0.0	4
HSP90AA1	77.40726	1.263686	0.0	0.0	4
GEM	76.500824	1.9647849	0.0	0.0	4
HSPH1	76.20182	1.9973263	0.0	0.0	4
CD9	75.77248	1.4761384	0.0	0.0	4
MARCKSL1	75.0208	2.379077	0.0	0.0	4
SELENOK	75.00685	1.5395938	0.0	0.0	4
BTG3	74.80063	1.9209627	0.0	0.0	4
ANXA5	73.71001	1.3767889	0.0	0.0	4
CRYAB	103.77748	3.2049034	0.0	0.0	5
HSPA1A	92.629234	2.9815605	0.0	0.0	5
EIF1	92.21102	1.0480776	0.0	0.0	5
CYTL1	91.98363	3.8750591	0.0	0.0	5
SOD3	90.68554	2.4175496	0.0	0.0	5
H2AFZ	89.23467	2.1165056	0.0	0.0	5
HSPA1B	89.22067	2.708063	0.0	0.0	5
SLC3A2	87.492355	2.3897283	0.0	0.0	5
HSP90AB1	86.317215	1.4000616	0.0	0.0	5
UBC	85.865456	1.4039361	0.0	0.0	5
HMOX1	83.1995	3.335773	0.0	0.0	5
DNAJB1	81.326866	2.284086	0.0	0.0	5
MAP1LC3B	81.15079	1.9472383	0.0	0.0	5
FGF2	80.08199	2.4269094	0.0	0.0	5
C2orf40	77.961365	2.033354	0.0	0.0	5
LARP6	77.51551	2.2891805	0.0	0.0	5
APOD	76.7515	2.6569388	0.0	0.0	5
S100A6	72.98452	1.0042443	0.0	0.0	5
RAN	72.792305	1.6837084	0.0	0.0	5
EIF1B	71.32266	1.6613394	0.0	0.0	5
RBP4	70.56361	1.9539514	0.0	0.0	5
HSP90AA1	70.141495	1.260941	0.0	0.0	5
PMP22	69.987854	1.8942577	0.0	0.0	5
HSPH1	69.473465	1.9275186	0.0	0.0	5
C11orf96	69.336395	1.9147371	0.0	0.0	5
NUPR1	68.49919	1.6040243	0.0	0.0	5
KCNMA1	68.278435	1.9877275	0.0	0.0	5
DDIT4	68.0763	2.8340366	0.0	0.0	5
FTH1	67.5522	0.8887755	0.0	0.0	5
GEM	67.36157	1.9133632	0.0	0.0	5
DNAJA1	66.81537	1.6150845	0.0	0.0	5
RGCC	66.5448	1.5875174	0.0	0.0	5
RBM8A	65.24272	1.5592957	0.0	0.0	5
SQSTM1	65.2131	1.5120584	0.0	0.0	5
ODC1	64.85525	1.7388217	0.0	0.0	5
FGFBP2	64.63812	1.6270255	0.0	0.0	5
BAG3	64.529755	1.8954641	0.0	0.0	5
CYCS	64.090675	1.5744027	0.0	0.0	5
TUBA1C	63.962112	1.672946	0.0	0.0	5
SELENOK	63.932384	1.4502484	0.0	0.0	5
RPL36AL	63.03433	1.238605	0.0	0.0	5
PPP1R15A	62.870224	1.5331858	0.0	0.0	5
UBE2S	62.830414	1.7702608	0.0	0.0	5
RPL30	62.597244	0.69994164	0.0	0.0	5
CILP	62.547615	1.8449244	0.0	0.0	5
XBP1	62.514057	1.5679895	0.0	0.0	5
HSPE1	62.0486	1.5068914	0.0	0.0	5
PHLDA2	61.843746	1.8301136	0.0	0.0	5
CD55	61.364796	1.6849225	0.0	0.0	5
DNAJB9	61.222733	1.8436215	0.0	0.0	5
TMSB10	45.557163	3.0512922	0.0	0.0	6
LGALS1	34.843796	2.2491271	5.286051011927507e-266	1.2694211230097912e-262	6
TMSB4X	34.805325	2.606714	2.020429789425039e-265	4.447639443120985e-262	6
ACTB	33.954617	1.4902945	1.0426721705280615e-252	1.9673734326192337e-249	6
HBB	33.46534	4.471885	1.5398548653710784e-245	2.5423003827276504e-242	6
IGFBP5	26.806807	3.245379	2.691736760956799e-158	2.031569093640994e-155	6
IFITM3	26.26506	1.5463725	4.810285880130895e-152	3.2581669694753263e-149	6
SPARCL1	24.846159	3.0337965	2.8453095740070126e-136	1.670259949043761e-133	6
CALD1	24.553066	1.7224877	4.0109463472262576e-133	2.2073574730901836e-130	6
ACTG1	24.30957	1.0602198	1.5529057057116684e-130	8.043442572956752e-128	6
MT-ND3	24.105803	1.2482382	2.1729535037999697e-128	1.1038603799303847e-125	6
HBA2	23.77451	4.5439706	6.130721754315371e-125	2.999058256703608e-122	6
COL6A3	23.621777	2.6882665	2.3026588713035776e-123	1.0861970847206304e-120	6
TPM4	23.534063	2.2151196	1.8281061488641834e-122	8.326077935930391e-120	6
COL6A2	23.462938	1.6485453	9.75338952987001e-122	4.366873522390613e-119	6
COL6A1	22.92217	1.8103684	2.792978442026295e-116	1.17110029404074e-113	6
COL1A1	22.55752	3.0680358	1.1329815399975696e-112	4.4013000530258523e-110	6
IGFBP7	22.368818	1.54997	7.920854462252963e-111	3.0324245141286127e-108	6
ITGB1	21.79435	1.6196047	2.6248984643259252e-105	9.123594451793901e-103	6
S100A11	21.010538	1.0153863	5.253506642957617e-98	1.6720076081972097e-95	6
IGFBP4	20.864548	2.9343846	1.124537208535835e-96	3.4144568851359333e-94	6
GAPDH	20.770927	0.9653558	7.931070194218975e-96	2.3540129241627915e-93	6
LTBP1	20.647448	2.8545015	1.0291527323748302e-94	3.0206776198237237e-92	6
S100A6	20.602255	0.6715111	2.619585120414215e-94	7.52162614574586e-92	6
TIMP1	20.33611	0.97936535	6.163069988689461e-92	1.6444813820325333e-89	6
NT5E	20.097347	3.3872116	7.784638991072319e-90	1.977298303732369e-87	6
COL1A2	20.08565	1.6904478	9.852501394719952e-90	2.478701684218307e-87	6
MMP14	19.934107	2.7592068	2.059512585122324e-88	5.084493873700123e-86	6
MMP2	19.819199	4.2071257	2.033233908849782e-87	4.9731395311273926e-85	6
PFN1	18.506016	1.3356936	1.8466720961121357e-76	3.965991064300665e-74	6
AKR1C1	18.44417	3.8427079	5.808349597861484e-76	1.2373658304605562e-73	6
SPTBN1	18.256054	1.8468577	1.852020368744992e-74	3.792478299284318e-72	6
ANXA2	18.243517	0.8820091	2.3297631287236633e-74	4.734078677566484e-72	6
FLNA	17.672861	2.106673	6.786559101631124e-70	1.3085674834210787e-67	6
COL3A1	17.61577	1.8563708	1.8643415128315348e-69	3.5430536261120736e-67	6
MT-ND2	17.575554	0.786494	3.791669413286342e-69	7.154338515812285e-67	6
HBA1	17.5174	4.623452	1.0553794669636232e-68	1.9772272339936932e-66	6
MT-CO2	17.205212	0.7643873	2.4268454623083006e-66	4.302520116264166e-64	6
SERPINF1	17.137953	2.9304428	7.732521298677837e-66	1.3617485508391584e-63	6
IFITM2	17.057154	1.2705187	3.0925956112596546e-65	5.410199050797022e-63	6
FBN1	17.048443	2.273601	3.5896842098068606e-65	6.238493295148555e-63	6
TCF4	17.044504	1.6113486	3.8398491369273825e-65	6.629637568697629e-63	6
MT-CO3	17.043993	0.76370406	3.873594736796622e-65	6.644472634235037e-63	6
MYL6	16.930098	0.75845397	2.6993000209661726e-64	4.456544334615151e-62	6
TAGLN	16.90745	1.9858376	3.965038669673009e-64	6.505618726588957e-62	6
LTBP4	16.776855	2.6203406	3.60418303230687e-63	5.877043147001129e-61	6
ANGPTL4	16.49564	2.6718557	3.9435761638801185e-61	6.275512526810675e-59	6
IGFBP6	16.42331	1.6944698	1.30264852476074e-60	2.060524756292198e-58	6
LRP1	16.378916	1.2742354	2.705182673732334e-60	4.2535777088876985e-58	6
MT-ATP6	15.706658	0.6366787	1.361694179451898e-55	2.009525890748678e-53	6
CALD1	91.123535	4.9139266	0.0	0.0	7
MYL9	88.14485	6.279498	0.0	0.0	7
NR2F2	87.67665	6.0504346	0.0	0.0	7
TAGLN	86.79438	7.013155	0.0	0.0	7
TMSB4X	83.69309	4.407535	0.0	0.0	7
IGFBP7	83.257416	3.8798354	0.0	0.0	7
SPARCL1	83.118996	6.107029	0.0	0.0	7
IFITM3	81.5288	3.179281	0.0	0.0	7
IGFBP5	80.89138	6.8331747	0.0	0.0	7
NOTCH3	80.816	7.0149555	0.0	0.0	7
ZEB2	79.30199	5.8571796	0.0	0.0	7
CAV1	72.98331	3.0774992	0.0	0.0	7
ACTA2	72.88768	7.526863	0.0	0.0	7
EPAS1	72.68812	4.262719	0.0	0.0	7
LHFPL6	72.64583	4.774248	0.0	0.0	7
SEPT7	72.484825	2.5553367	0.0	0.0	7
MAP1B	72.232445	4.5846295	0.0	0.0	7
ADIRF	70.81642	2.9816852	0.0	0.0	7
MCAM	70.81239	6.250441	0.0	0.0	7
PDGFRB	70.657364	4.6146436	0.0	0.0	7
LPP	70.64343	3.3342466	0.0	0.0	7
IFITM2	70.30902	2.9669297	0.0	0.0	7
TPM2	70.13778	3.0141582	0.0	0.0	7
ZFP36L1	69.70096	3.2697308	0.0	0.0	7
COL14A1	69.31163	4.961831	0.0	0.0	7
TINAGL1	68.85511	6.3001122	0.0	0.0	7
LGALS1	68.58378	2.4446898	0.0	0.0	7
TPM1	68.28838	3.4268434	0.0	0.0	7
PTMA	67.73447	1.3102331	0.0	0.0	7
JAG1	67.27163	4.068581	0.0	0.0	7
EDNRA	66.78111	6.316771	0.0	0.0	7
SYNPO2	66.62059	7.1979084	0.0	0.0	7
PRRX1	66.09724	3.9032269	0.0	0.0	7
COL4A2	65.56264	5.056172	0.0	0.0	7
ACTB	65.33233	1.9697411	0.0	0.0	7
PPP1R14A	64.17779	7.394453	0.0	0.0	7
MT-ND3	63.90079	2.2678525	0.0	0.0	7
MYH9	63.26375	3.6206462	0.0	0.0	7
ITGB1	63.005806	2.4523106	0.0	0.0	7
MT-ND2	62.171146	1.960409	0.0	0.0	7
MYL6	62.14126	1.9401098	0.0	0.0	7
LMOD1	61.86722	8.32655	0.0	0.0	7
PPP1R12A	61.640656	3.4049973	0.0	0.0	7
IGFBP4	61.367844	4.1136537	0.0	0.0	7
TNS1	61.036053	4.158332	0.0	0.0	7
COL4A1	60.54956	4.769783	0.0	0.0	7
EPS8	60.529163	2.9846363	0.0	0.0	7
HES4	60.328724	5.195732	0.0	0.0	7
TIMP3	60.29504	2.6330109	0.0	0.0	7
MT-CO2	60.07001	1.9249868	0.0	0.0	7
B2M	85.64386	2.6049142	0.0	0.0	8
TMSB4X	83.154465	4.9910874	0.0	0.0	8
TMSB10	83.1079	3.8298976	0.0	0.0	8
SPARCL1	81.91221	6.7742763	0.0	0.0	8
IFI27	81.56226	8.281285	0.0	0.0	8
PECAM1	80.679016	9.535013	0.0	0.0	8
GNG11	79.989426	4.857043	0.0	0.0	8
HLA-B	79.63004	2.8323646	0.0	0.0	8
HLA-E	78.21793	3.8082297	0.0	0.0	8
IFITM3	77.1579	3.1851108	0.0	0.0	8
RAMP2	76.54475	6.035323	0.0	0.0	8
IGFBP4	73.81362	5.5539722	0.0	0.0	8
EGFL7	72.494675	8.486349	0.0	0.0	8
HLA-C	71.38495	2.310821	0.0	0.0	8
AQP1	70.9972	7.353458	0.0	0.0	8
CALCRL	70.463875	7.6670685	0.0	0.0	8
NPDC1	69.367966	4.3592734	0.0	0.0	8
SPTBN1	69.17375	3.9514134	0.0	0.0	8
CD74	68.83713	6.976842	0.0	0.0	8
IFITM2	68.47127	3.0873597	0.0	0.0	8
FKBP1A	68.45176	4.1280303	0.0	0.0	8
EMCN	67.18185	9.204555	0.0	0.0	8
ELK3	66.47988	4.7085414	0.0	0.0	8
HSPG2	66.3899	4.573292	0.0	0.0	8
CRIP2	65.86616	3.256241	0.0	0.0	8
SYNE2	65.17336	4.818612	0.0	0.0	8
ITGA6	64.875694	5.4808908	0.0	0.0	8
TCF4	64.476166	3.1455848	0.0	0.0	8
MYH9	63.245796	4.0622907	0.0	0.0	8
ECSCR	62.810787	8.798872	0.0	0.0	8
HLA-A	62.421528	1.9627521	0.0	0.0	8
EPAS1	62.376717	4.03842	0.0	0.0	8
VWF	62.32662	8.777271	0.0	0.0	8
SOX18	61.974506	8.998829	0.0	0.0	8
TGFBR2	61.69817	3.347533	0.0	0.0	8
MT-ND2	59.347946	1.9573885	0.0	0.0	8
ENG	59.167545	4.9935923	0.0	0.0	8
GSN	59.16179	2.327405	0.0	0.0	8
ESAM	58.62705	6.291362	0.0	0.0	8
PALMD	58.417454	4.276859	0.0	0.0	8
TXNIP	58.416103	3.178855	0.0	0.0	8
FLT1	58.30402	5.0179877	0.0	0.0	8
IFI16	57.854424	3.245539	0.0	0.0	8
CAV1	57.75055	2.7185905	0.0	0.0	8
MGST2	57.648846	4.705116	0.0	0.0	8
A2M	57.580914	2.7681472	0.0	0.0	8
CD34	57.388557	7.0885644	0.0	0.0	8
MT-ND3	56.65935	2.0654583	0.0	0.0	8
TPM3	56.602604	2.729115	0.0	0.0	8
HLA-DRB1	55.768166	5.211135	0.0	0.0	8
FRZB	93.15434	3.7994256	0.0	0.0	9
CST3	86.44818	2.0269582	0.0	0.0	9
HSPA1A	79.59651	3.0098689	0.0	0.0	9
APOD	79.43031	3.255276	0.0	0.0	9
SERPINA1	76.15767	2.0202048	0.0	0.0	9
HSPA1B	74.71213	2.6524189	0.0	0.0	9
RPL30	74.70827	0.9209727	0.0	0.0	9
RPS25	74.591385	1.0451744	0.0	0.0	9
CRYAB	74.17149	2.662119	0.0	0.0	9
HSP90AA1	73.931786	1.5791646	0.0	0.0	9
RPL24	73.713425	0.98829484	0.0	0.0	9
