names	scores	logfoldchanges	pvals	pvals_adj	cluster
ADIRF	4.626235	4.778255	3.723730195041754e-06	0.002100731437385173	1
RGS5	4.6176853	11.36417	3.8804442918374394e-06	0.0021265943417638263	1
TAGLN	4.5591927	7.716934	5.135068194026057e-06	0.002662047108908481	1
MYL9	4.4963207	6.4354053	6.913940944291399e-06	0.003234543932986666	1
PTMA	4.472444	1.2304602	7.733062067773344e-06	0.003525135398891527	1
MT-ND2	4.4678044	2.7801857	7.90265482260235e-06	0.003525135398891527	1
MT-CO1	4.4115534	2.1189427	1.0263164555180722e-05	0.004279516507237423	1
HES1	4.2557297	3.3635116	2.0836855793041835e-05	0.007937756022562165	1
MT-CYB	4.1916585	2.2493663	2.769224434126837e-05	0.00965754434017943	1
TMSB4X	4.033906	3.0347407	5.4857314921752094e-05	0.018141692370933223	1
SELENOP	3.9156694	5.5288777	9.015372474803305e-05	0.025429979329294437	1
MT-ND3	3.8847027	2.2721908	0.00010245518538430501	0.028074184440805065	1
CALD1	3.8597312	3.5461085	0.00011351179647859664	0.029825613263780304	1
NR2F2	3.464098	5.3275332	0.0005320127049320778	0.10103500686437807	1
MT-ND4	3.446425	1.6279612	0.0005680560728318075	0.10377031936178	1
MT-CO3	3.3393972	1.6904305	0.0008396044380069331	0.14003871935139986	1
MEF2C	3.3265204	4.7770543	0.0008793758210237609	0.14540782433669616	1
NUCKS1	3.3029566	1.5540156	0.0009567121792422684	0.15329246372592384	1
MALAT1	3.2934163	1.1983079	0.0009897781055843752	0.15578744354811994	1
ZBTB20	3.255516	2.005416	0.0011318652442812531	0.16961177539498998	1
OLFML2A	3.2358098	12.952739	0.0012129813049730756	0.17897072623606589	1
MCAM	3.232265	10.67472	0.0012281314512137772	0.17982281958573634	1
IFITM3	3.1974926	1.4375396	0.0013862799059568256	0.19843458862804383	1
NOTCH3	3.144161	6.43421	0.0016656374851913072	0.22658576314506712	1
TXNIP	3.135455	2.7871327	0.0017158779724505745	0.23015563209492634	1
SELENOW	2.9805694	2.382257	0.0028771306523253277	0.32654581681805983	1
H3F3A	2.94147	0.9636056	0.0032665845889499074	0.3487988518457861	1
MYL12B	2.9040911	2.1616504	0.003683210349639093	0.37182977745488127	1
MARCKS	2.8963754	4.1589413	0.0037750046986872684	0.3762903372961681	1
COX4I1	2.7467031	1.6719469	0.0060197594693659606	0.5224660922258303	1
TCF4	2.6798172	1.9645116	0.0073662378178188485	0.5983999175378328	1
CNN3	2.656931	2.4064445	0.00788555731447694	0.6193323307263174	1
ITGB1	2.6527605	1.640283	0.007983651156735319	0.6199773799082597	1
CYGB	2.646661	5.6133265	0.008129081381961141	0.6287254434975672	1
SUMO2	2.6417084	1.7183207	0.008248905299177005	0.6354307331064825	1
PPP1R12A	2.616007	3.2996235	0.008896472100758985	0.6665751225181956	1
RPS5	2.561737	1.0792017	0.010415010787840531	0.7510162478254482	1
COX6C	2.486927	1.431085	0.012885181140385976	0.8473991143807879	1
NFATC2IP	2.475875	4.3758082	0.013291010798112714	0.8612664801304053	1
RPS27L	2.4146194	1.3894612	0.015751661945960133	0.9555577191049462	1
NFIB	2.3901691	4.0426846	0.016840611714557117	0.9986695069707201	1
RACK1	2.3441362	0.70213103	0.0190712031701253	0.9986695069707201	1
TINAGL1	2.3087382	10.320946	0.020958107368401344	0.9986695069707201	1
PRELP	46.837746	1.7945368	0.0	0.0	2
ABI3BP	46.7723	2.6115885	0.0	0.0	2
COMP	42.487865	1.426178	0.0	0.0	2
SCRG1	42.182667	1.758106	0.0	0.0	2
C2orf40	41.241253	2.2507937	0.0	0.0	2
DCN	39.432274	1.163385	0.0	0.0	2
PCOLCE2	38.901707	1.880871	0.0	0.0	2
COL2A1	38.79966	2.2897084	0.0	0.0	2
CILP	37.823555	2.6346571	0.0	0.0	2
FGFBP2	37.754368	1.9499766	0.0	0.0	2
LUM	35.394253	1.3589747	2.0929316519886913e-274	3.649502001526826e-271	2
CCDC80	34.024757	1.7669202	9.590918284757594e-254	1.5330283634994617e-250	2
FMOD	33.99706	1.4797134	2.4623280271511153e-253	3.6330702991373496e-250	2
MIA	33.242115	1.5297029	2.6538597831383627e-242	3.6359774643126382e-239	2
SPARC	33.040092	1.9356282	2.158775965618225e-239	2.7604987864348783e-236	2
CHAD	32.90335	2.0829704	1.9683299513386116e-237	2.3596585497891193e-234	2
PLAC9	32.767345	1.5699245	1.7192882061853917e-235	1.939862769578941e-232	2
SERPINE2	32.72962	1.8052808	5.9202889236180346e-235	6.308725657995418e-232	2
SSR4	32.590313	1.5416831	5.625945307674686e-233	5.679539839289902e-230	2
OGN	31.631798	1.74758	1.3496591433340195e-219	1.2943906014144914e-216	2
SNORC	31.182238	1.7315019	1.8551497883404834e-213	1.694458480483753e-210	2
TIMP1	31.162294	1.4402622	3.4566524217209123e-213	3.0137295500467645e-210	2
HTRA1	30.431553	1.6112916	2.1016892206383698e-203	1.7527174322201987e-200	2
VCAN	30.195066	1.9429253	2.749592840331359e-200	2.1974975112664915e-197	2
S100A1	28.74589	1.2139467	1.0194870546723609e-181	7.821912478268223e-179	2
VKORC1	28.530577	1.4781154	4.8931506694044795e-179	3.60982780730182e-176	2
FN1	28.303337	1.1197524	3.1440537421024933e-176	2.2335590676765898e-173	2
PLA2G2A	28.206371	1.9759051	4.884817059188233e-175	3.3462741432960535e-172	2
CILP2	28.13417	2.0822062	3.7434951552900037e-174	2.475999330124743e-171	2
BGN	28.034021	1.1692291	6.256291387166999e-173	4.0000641699083405e-170	2
CST3	27.819035	1.1814467	2.5531288344795888e-170	1.5797278765855805e-167	2
ITM2B	27.561062	1.1572145	3.2613394790685506e-167	1.9548672671254332e-164	2
ITM2A	26.996218	1.6504989	1.6370435113954092e-160	9.515191391537983e-158	2
COL11A1	26.761694	1.4206511	9.02649900956483e-158	5.0922728677195e-155	2
PRDX4	26.595417	1.5221765	7.669242869279706e-156	4.202964213590116e-153	2
IGFBP7	25.81719	1.5638194	5.686200548847202e-147	3.0296392424288385e-144	2
HAPLN1	25.27614	1.3804137	5.845313601624928e-141	3.030242167372101e-138	2
LTBP2	25.14632	1.6904544	1.5504240252488675e-139	7.825969270604875e-137	2
CLU	25.10482	0.9127034	4.405616451542168e-139	2.1667725424879574e-136	2
CRLF1	24.938332	1.5143093	2.8580828667281914e-137	1.3705221866678358e-134	2
PPIC	24.837214	1.6159307	3.554601387382737e-136	1.6629465661314214e-133	2
COL5A2	24.12931	1.4118587	1.2313869331096656e-128	5.623626848565833e-126	2
CD81	23.096527	1.1309417	5.017337174889146e-118	2.2380824267802025e-115	2
PAPSS2	22.872097	1.2313696	8.809719691576238e-116	3.8404371228209955e-113	2
DEFB1	22.692366	1.9622917	5.3292508168527785e-114	2.2715635537345144e-111	2
INHBA	22.53256	1.2911403	1.9910675498936785e-112	8.302318842284924e-110	2
F13A1	22.014412	1.4232112	2.0957243063877463e-107	8.374601650171533e-105	2
CNMD	21.98662	1.2687116	3.867384193879115e-107	1.5138835963835776e-104	2
SERF2	21.864464	0.8536465	5.662766976590747e-106	2.1723506675597422e-103	2
DPT	21.86232	1.7956147	5.934994026016593e-106	2.2321396159416523e-103	2
RPL9	32.501904	0.6888079	1.0023001299496854e-231	1.373222770897494e-228	3
GPX3	31.940966	1.4320015	7.2122334667814e-224	7.68543611812967e-221	3
CP	29.828287	2.3141773	1.6792389719271386e-195	1.4640673963879293e-192	3
SLPI	29.507372	1.8734721	2.315642766831701e-191	1.8506809962749523e-188	3
RPS27	29.453413	0.57170695	1.138425410355158e-190	8.734455118408914e-188	3
RPL30	28.23752	0.6275129	2.0257377920318704e-175	1.2534089222246228e-172	3
RPL37	26.632898	0.55184215	2.8244349106741e-156	1.641681394595149e-153	3
RPL24	26.473627	0.56668514	1.9508996850592345e-154	1.100594319385917e-151	3
RPS27A	26.180817	0.5534917	4.395140793164728e-151	2.2784647446943958e-148	3
ACAN	25.29964	1.073903	3.2234578132371425e-141	1.4721224837071818e-138	3
RPL21	25.014519	0.5021835	4.24956266329336e-138	1.852519578287044e-135	3
RPL13	24.948696	0.49723098	2.206133773823738e-137	9.403522647936249e-135	3
RPS25	24.811157	0.5424993	6.794448231496714e-136	2.7150898235070514e-133	3
RPL37A	23.977324	0.48029208	4.795453894081757e-127	1.8396320228476437e-124	3
RPL34	23.923386	0.52619016	1.749136658134631e-126	6.578468674447128e-124	3
RPS29	23.896294	0.5198939	3.346856087576151e-126	1.2345393579961185e-123	3
RPS23	23.02112	0.51529056	2.8645168484434162e-117	9.639350468419854e-115	3
RPS18	22.68452	0.49588642	6.369787979707417e-114	1.970627471593032e-111	3
RPL38	22.249853	0.4683903	1.131613058404476e-109	3.145720300471921e-107	3
RPL18	21.999775	0.48915106	2.8941264978665e-107	7.501654102105044e-105	3
RPL32	21.878658	0.43124348	4.1486106268789056e-106	1.04703290044953e-103	3
RPS13	21.58921	0.49886551	2.2685324380997906e-103	5.5079393285053266e-101	3
RPS28	21.16109	0.44323286	2.1811952064381516e-99	4.922059441728257e-97	3
MT1G	20.742922	1.0784644	1.4203010829947792e-95	3.0957721673775978e-93	3
RPS6	20.632427	0.42203805	1.4042146268099734e-94	2.9926934174269002e-92	3
RPS20	20.522987	0.47091743	1.3420828456174606e-93	2.7980968545422297e-91	3
RPL6	20.133926	0.46754718	3.722983345016121e-90	7.361911705232393e-88	3
RPL11	20.030233	0.38933206	3.0024362413940324e-89	5.817144398603932e-87	3
CHI3L1	19.87005	1.4511054	7.39285787125753e-88	1.3902196747901046e-85	3
EGR1	19.59613	0.6707498	1.668399414974806e-85	3.047768493203024e-83	3
RPL41	19.0782	0.33085462	3.83242455230671e-81	6.870068723158412e-79	3
MT1X	19.07198	0.7270741	4.31646502757678e-81	7.666121823513909e-79	3
RPL22	19.021675	0.45779842	1.128197268487772e-80	1.9853166795288032e-78	3
RPL35A	18.809855	0.4205092	6.270993893972492e-79	1.0836390439665439e-76	3
FAU	18.790722	0.3790127	8.994902349395927e-79	1.540457338962172e-76	3
RPL26	18.705692	0.4025673	4.449109605698508e-78	7.552068260787883e-76	3
RPS16	18.676191	0.39384633	7.734458830936735e-78	1.3013566213701536e-75	3
EEF1B2	18.58891	0.5300753	3.951320863270012e-77	6.477802177639496e-75	3
RPL7	18.523201	0.48726326	1.3421578939224964e-76	2.181689030790458e-74	3
RPS3A	18.304771	0.40482965	7.580981535458714e-75	1.2017422052201123e-72	3
RPL36A	18.252718	0.52548754	1.9686949939465606e-74	3.0952080884335225e-72	3
RPL36	18.067532	0.3864699	5.74259295896409e-73	8.673124058731514e-71	3
RPL23A	18.053484	0.3888831	7.40690168297523e-73	1.1099357904777178e-70	3
RPS5	17.85261	0.44274157	2.758375777393116e-71	4.0082125595588905e-69	3
MALAT1	17.814117	0.5704028	5.491693573551364e-71	7.920013115360053e-69	3
RPS21	17.522951	0.3404959	9.572877523685394e-69	1.3115525984414967e-66	3
MGP	17.300629	0.94380057	4.652858569299846e-67	6.112772617653448e-65	3
ZFAS1	17.16437	0.55306804	4.907772471574968e-66	6.193156827452596e-64	3
RPL23	17.098267	0.42951363	1.528820065604104e-65	1.9041751739189817e-63	3
TPT1	16.726652	0.3528789	8.381910157517235e-63	9.803257239715736e-61	3
STMN1	16.515165	6.0282154	2.853745158298297e-61	5.473768588131963e-57	4
TUBA1B	16.33646	2.7413228	5.431544669602677e-60	5.209122915382448e-56	4
TUBB	16.291685	3.3859026	1.1307186601623154e-59	7.22943820685779e-56	4
HMGB1	15.59862	1.8341764	7.438474675691678e-55	3.566934568861052e-51	4
NUCKS1	15.367787	2.064517	2.6920854811535907e-53	1.0327378322801404e-49	4
LGALS1	15.287757	2.62111	9.227330487954613e-53	2.9498237681576237e-49	4
TOP2A	14.8791275	7.589633	4.503367460662154e-50	1.2339870180422969e-46	4
PCLAF	14.68011	6.832699	8.645065891581793e-49	2.0727626108303794e-45	4
TYMS	14.147358	6.623897	1.939078592798128e-45	4.1326073876067666e-42	4
PTMA	13.953147	1.1233135	3.0102625683454305e-44	5.773984632343371e-41	4
NUSAP1	13.856331	5.6394715	1.1647732613760703e-43	2.031046902404946e-40	4
PTTG1	13.800676	3.8225486	2.5247217537291637e-43	4.03555732985659e-40	4
HMGB2	13.726555	2.8267183	7.040267437242437e-43	1.0387643824134398e-39	4
COL6A3	13.686912	2.6069586	1.2156713111456782e-42	1.665556529934661e-39	4
GAPDH	13.427775	1.4732764	4.157133080443825e-41	5.315864641066201e-38	4
PPIA	13.194903	1.6266261	9.387476791417162e-40	1.059183484330427e-36	4
CENPF	13.17672	7.1087337	1.194744584357648e-39	1.2731331040313359e-36	4
CDK1	13.167211	8.497896	1.355129881855128e-39	1.368039277045432e-36	4
HIST1H4C	12.68425	3.2814095	7.230282700439434e-37	6.934202623856439e-34	4
H2AFZ	12.535202	1.5938354	4.791365913422348e-36	4.177417708425185e-33	4
DUT	12.406527	2.4343593	2.408762823555743e-35	2.0088034660270744e-32	4
PBK	12.038983	10.170473	2.216715513187913e-33	1.7716175107690566e-30	4
PRG4	11.938805	3.0627117	7.428310318078188e-33	5.6992968084423086e-30	4
H2AFV	11.894861	2.1545317	1.2586208416003234e-32	9.285233216436848e-30	4
CRLF1	11.862347	2.194435	1.856971748584715e-32	1.3192064855408674e-29	4
CFL1	11.627153	1.5759516	2.9993370917694035e-31	1.9838029226630664e-28	4
PFN1	11.45827	1.9593841	2.1374233178150737e-30	1.3665972219670309e-27	4
PGAM1	11.37071	1.9815637	5.850950666953124e-30	3.620228540091221e-27	4
BIRC5	11.302958	7.279614	1.268720370361374e-29	7.374341037545913e-27	4
ANLN	11.296261	7.221833	1.3692448663097195e-29	7.72455464137845e-27	4
SMC4	11.1797285	3.7604084	5.12465420617892e-29	2.808456923677653e-26	4
DEK	11.14577	1.9411137	7.509177334164087e-29	4.0009314012944824e-26	4
CKS2	11.124416	2.1937602	9.542868623594514e-29	4.947074677545037e-26	4
RCAN1	11.064639	2.3895636	1.862103780861766e-28	9.158208364284497e-26	4
PTN	10.823717	4.6373305	2.6577474923351265e-27	1.2433720646458551e-24	4
RAD21	10.8071995	2.7007601	3.182379016613368e-27	1.4533621885157386e-24	4
UBE2C	10.786738	7.309401	3.9765423346522336e-27	1.7738153144410347e-24	4
CLEC11A	10.754015	2.0301416	5.6736998343042694e-27	2.4733462845861407e-24	4
PTMS	10.7275715	1.6646496	7.555574498778946e-27	3.2205216546906437e-24	4
MYL6	10.712229	1.3116958	8.918789080487415e-27	3.718941159844111e-24	4
COL6A1	10.636039	1.8309457	2.025585609016394e-26	8.094324493029885e-24	4
HMGN2	10.530533	1.8338635	6.247961715891702e-26	2.3968430734503745e-23	4
H3F3A	10.50217	1.1061909	8.441680591372046e-26	3.1138437581366773e-23	4
CDKN3	10.450235	4.826085	1.4616163668272645e-25	5.2015000696985195e-23	4
COL1A2	10.450057	1.9896868	1.4643710117497527e-25	5.2015000696985195e-23	4
RANBP1	10.368241	2.1801896	3.4582928760794923e-25	1.2060639210196499e-22	4
HTRA1	10.33842	1.566501	4.722577168491993e-25	1.5891886433130688e-22	4
UBE2T	10.3274975	6.4302735	5.2923140057903865e-25	1.750204740432162e-22	4
DBI	10.322274	1.735385	5.588335028056111e-25	1.8167771893753265e-22	4
IQGAP3	10.307171	6.4123735	6.5398513514048625e-25	2.090681479521611e-22	4
TIMP1	24.993519	2.834983	7.190565911943406e-138	1.3792224475698648e-133	5
CRLF1	24.96063	3.125786	1.6370787195354775e-137	1.5700403459704996e-133	5
SH3BGRL3	22.278772	1.873122	5.936366159310331e-110	3.7955146433910485e-106	5
SERPINE2	21.031647	2.2796254	3.3675170975947934e-98	1.6148086362241432e-94	5
S100A6	20.042858	1.2193078	2.329997203359258e-89	8.938335271526786e-86	5
HTRA1	19.556158	2.003927	3.656087634671667e-85	1.1687902820106206e-81	5
CD55	19.232908	2.3109841	1.9630495442502655e-82	5.379036186894906e-79	5
FN1	18.54159	1.2654213	9.536048533786002e-77	2.2863868365818662e-73	5
COL6A3	18.181198	2.1733484	7.272626992989443e-74	1.5499584261392278e-70	5
PTGES	17.62729	3.4875906	1.520845034613008e-69	2.9171328608912106e-66	5
TIMP3	17.077301	1.8934367	2.190193039913467e-65	3.819099336234564e-62	5
ATP5F1E	16.984575	1.194984	1.068253996090803e-64	1.7075149915848075e-61	5
S100A4	16.898441	1.6821965	4.6195154556858967e-64	6.815917381193169e-61	5
NT5E	15.822806	2.351067	2.166191880238186e-56	2.59685790342804e-53	5
LGALS1	15.429754	1.3753864	1.0326286263699443e-53	1.1651088048471705e-50	5
GAPDH	15.080049	1.0126569	2.1910809017983077e-51	2.33484015429963e-48	5
LTBP1	14.736783	2.0855155	3.7419025981005864e-49	3.777549143903545e-46	5
CD63	14.639288	0.9839266	1.577119555678185e-48	1.5125365098731633e-45	5
TMSB4X	14.561383	1.5652809	4.944680431767197e-48	4.516376921986981e-45	5
CD81	14.538315	1.1596696	6.927703157393577e-48	6.040012466453009e-45	5
FMOD	14.439438	1.1798156	2.922160859814744e-47	2.4369551066133307e-44	5
EMP3	14.181627	1.2538693	1.1905348690439848e-45	9.514853884638613e-43	5
VKORC1	14.138263	1.3358886	2.2066420085320985e-45	1.6930240146261673e-42	5
CLIC3	13.997981	2.5704734	1.6036100660042242e-44	1.1392164694824823e-41	5
S100A11	13.803452	1.0903902	2.429363561991416e-43	1.5532540827519117e-40	5
IGFBP6	13.689635	2.484064	1.170960879979029e-42	7.245226012541212e-40	5
PRG4	13.525752	2.4141295	1.102110030409211e-41	6.606116404149711e-39	5
LDHA	13.512682	1.170935	1.3163683536118117e-41	7.651291330493382e-39	5
ITGB5	13.41917	2.1811886	4.669125064320589e-41	2.6340731723156826e-38	5
COL6A1	13.051707	1.5150151	6.213945240426296e-39	3.405419533046194e-36	5
CCND1	12.889739	1.6949334	5.141775160374027e-38	2.739566370864839e-35	5
OST4	12.780718	0.9570483	2.1012035527651502e-37	1.089275279610496e-34	5
PLAUR	12.671453	1.5914824	8.51220772160688e-37	4.296648850214251e-34	5
NDUFA4L2	12.653425	0.91338307	1.0710169204584847e-36	5.267480910593383e-34	5
IGFBP5	12.60661	3.067613	1.9416546774061063e-36	9.310719591831631e-34	5
TIMP2	12.383241	1.0722126	3.220716248114139e-35	1.5067453257335927e-32	5
TREM1	12.317909	2.7630627	7.255080266968148e-35	3.313326061921811e-32	5
CCDC80	12.285194	1.1980453	1.087835372222825e-34	4.8525047150246524e-32	5
LTBP3	12.240638	1.36596	1.885457249564173e-34	8.219308069066e-32	5
MFGE8	12.235525	1.0795188	2.0080168607591753e-34	8.559060312493721e-32	5
TGM2	12.232491	1.9825308	2.0844834816009555e-34	8.691842969693028e-32	5
FXYD5	12.226818	1.2826748	2.235241777748979e-34	9.122164370000674e-32	5
ISLR	12.126188	1.4530154	7.673867538716973e-34	3.06650944291938e-31	5
COX7A2	11.912944	0.9856607	1.0133539366047521e-32	3.966763644493011e-30	5
PHLDA2	11.882577	1.3717983	1.4580204148301622e-32	5.483586191540655e-30	5
SOX11	11.814699	1.6920599	3.277212151152183e-32	1.2088501206009619e-29	5
S100A10	11.734546	0.9479599	8.47803069622142e-32	3.011427903411538e-29	5
ADAMTS6	11.662043	1.4734148	1.9920443482027718e-31	6.82310761479953e-29	5
CST3	11.559237	0.8749204	6.62954148987727e-31	2.2308988652164194e-28	5
COL6A2	11.539447	1.1871679	8.3460181648837e-31	2.760085765873004e-28	5
IBSP	9.001813	11.576427	2.220209168513268e-19	4.258583206125299e-15	6
SPP1	8.806833	7.753418	1.2873146502693066e-18	1.2345991153407784e-14	6
RBP4	8.727393	4.3387876	2.6061075916202967e-18	1.6662583238289636e-14	6
C2orf40	8.359664	3.8748803	6.289722687293843e-17	3.0160792716245795e-13	6
CHAD	8.239738	4.476076	1.7258685324810777e-16	6.620776864303911e-13	6
COL10A1	8.081233	9.560453	6.411532530578998e-16	2.0496600911505957e-12	6
MIA	7.163406	2.2272227	7.869681946166299e-13	2.1564052772773686e-09	6
CYTL1	7.0388923	6.6758437	1.937742828929292e-12	4.129760577965861e-09	6
FGFBP2	6.902617	2.373113	5.1053169042069406e-12	9.792508353959333e-09	6
APOD	6.771033	4.6807323	1.2786641504632935e-11	2.229641551821494e-08	6
CLEC3A	5.9352975	4.0547004	2.933133050508446e-09	4.688368753483542e-06	6
FGFR1	5.8590865	2.5524924	4.654198883702888e-09	6.867091445254239e-06	6
SNORC	5.7182565	2.1430178	1.0762264303807855e-08	1.3762066107422565e-05	6
SLC29A1	5.41066	2.3313022	6.279292307584527e-08	6.599262858965904e-05	6
CTGF	5.2085075	2.0562682	1.903655874964343e-07	0.00016615533272852504	6
S100A1	5.0936813	1.3299468	3.5117652813437527e-07	0.00025907373023636353	6
SOD3	5.0484376	1.8147402	4.454376246792064e-07	0.0003164421881100688	6
TIMP3	5.0369825	1.9874907	4.729284671675765e-07	0.0003239728903121888	6
IL17B	4.8039308	9.710235	1.5558050258838026e-06	0.0008526256057564919	6
EIF3H	4.781156	1.663264	1.7428996218157553e-06	0.0009286266012791112	6
CCDC88A	4.2005672	1.9535929	2.6624709129197353e-05	0.0096791659055517	6
ACAN	4.1551533	1.3365705	3.2506925031412997e-05	0.010938865421535661	6
ADIRF	4.055862	2.2648158	4.994976404336367e-05	0.01570633482156981	6
SCUBE1	3.8957582	8.525821	9.789206387495337e-05	0.027612759958610008	6
SERPINA1	3.8372233	1.616693	0.00012443331764217848	0.03409650665278036	6
PDPN	3.740209	2.4989264	0.00018386715240109648	0.04765886284061394	6
F13A1	3.7250485	1.6921166	0.0001952775703948145	0.04864440360705113	6
SERPING1	3.7130494	1.3848587	0.00020477694223236355	0.050356750371268785	6
MT-CO1	3.6681116	1.1613739	0.0002443486338901975	0.057862359835159	6
S100A13	3.5619195	1.0916907	0.0003681533066550766	0.08283331728869854	6
ITGA10	3.5132425	1.7909963	0.00044267330236139784	0.0913001786300427	6
CD9	3.3932157	1.4258491	0.0006907725052153803	0.13383542851046676	6
MT-CO2	3.361127	1.0218737	0.0007762517140050718	0.14455615656632312	6
TIMP2	3.3573878	1.101969	0.0007868270557268357	0.14511663226823496	6
SLC14A1	3.2884173	2.558217	0.0010075239622176803	0.17254747427944042	6
SLC44A2	3.1850467	3.095128	0.0014473069915961964	0.23526097801531054	6
MEF2C	3.1221948	2.5231233	0.0017950811996525935	0.2689957225823156	6
CDK2AP1	3.0706625	1.2797936	0.0021358447141146247	0.3080273493340798	6
S100B	3.0409873	1.2329408	0.002358039014750461	0.330424393922888	6
SEM1	2.921742	1.127327	0.0034807966296095724	0.4335400009905273	6
MAP2K6	2.8668444	5.111481	0.004145866969568605	0.48488947770302077	6
SEC62	2.8435597	1.0134777	0.004461264614121726	0.5115318068530613	6
MT-ATP6	2.824966	0.96900696	0.004728564324471109	0.5335035721797092	6
TSPAN13	2.8219066	3.5892248	0.004773907492287535	0.5335035721797092	6
NPC2	2.8212268	1.2274299	0.0047840370374281835	0.5335035721797092	6
CYSTM1	2.8100433	2.022851	0.004953483469672998	0.549206742380334	6
