names	scores	logfoldchanges	pvals	pvals_adj	cluster
TOP2A	34.880836	5.9570966	1.4515652281732125e-266	6.551397729821765e-263	2
STMN1	34.47586	3.6845639	1.8454781986795004e-260	7.139364231462982e-257	2
TYMS	34.165802	4.219594	7.790763756817938e-256	2.637173531682872e-252	2
TUBB4B	34.144054	2.375989	1.6385158481688839e-255	4.930112129823709e-252	2
PRC1	34.080315	5.1610913	1.4439427150033284e-254	3.9101968722290135e-251	2
DIAPH3	33.84157	3.2418227	4.82861755276469e-251	1.1887178484442529e-247	2
PCLAF	33.471207	4.314208	1.2650710305813274e-245	2.854843625678529e-242	2
TUBB	33.38489	1.720223	2.2716342931924518e-244	4.7319889738193534e-241	2
DEK	33.37718	1.7856209	2.939186267299463e-244	5.6852260084621035e-241	2
MKI67	33.322857	7.050811	1.8020162884142502e-243	3.2532400726838593e-240	2
TMPO	32.95702	3.4848757	3.356185902460427e-238	5.680344639914274e-235	2
NUSAP1	32.94365	5.3228874	5.2162302402378466e-238	8.309147935625935e-235	2
HMGB1	32.907024	1.6284513	1.743884148949781e-237	2.623576819642226e-234	2
RAN	31.681597	1.390649	2.7854009270250877e-220	3.969929321254704e-217	2
PBK	31.112932	5.9923525	1.6101629579131154e-212	2.180160645014358e-209	2
RRM2	31.079699	6.292606	4.5305618559474456e-212	5.842267383764611e-209	2
HMGB2	30.864973	3.1785345	3.5272336744180003e-209	4.341703995601793e-206	2
DTYMK	30.663626	2.410363	1.7395761604889957e-206	2.0481618446105218e-203	2
TK1	30.618145	4.049258	7.019536335340836e-206	7.920376831709576e-203	2
BIRC5	30.589989	5.3181148	1.6630985551012033e-205	1.8014683548856234e-202	2
CKS2	30.553158	3.2469614	5.134082094954281e-205	5.347343966590844e-202	2
UBE2S	30.439676	3.1489775	1.6408329907340994e-203	1.6456947181140524e-200	2
TUBB6	30.399046	1.8112353	5.654727601208593e-203	5.468929408597454e-200	2
HMGN2	30.244154	1.7484063	6.22761474034223e-201	5.815303695464399e-198	2
NCAPG	30.086887	5.473113	7.192746492661388e-199	6.492652500709013e-196	2
TUBA1C	29.915369	1.8271313	1.24205477992652e-196	1.0849949496906504e-193	2
DNMT1	29.895786	2.2644916	2.2323141414352985e-196	1.8890958421896217e-193	2
PTTG1	29.50703	4.0058203	2.3390919468620516e-191	1.8630179388536577e-188	2
ASPM	29.437288	5.879072	1.8312327094488864e-190	1.4168509077678812e-187	2
CEP55	29.33607	6.3595176	3.5978681995952904e-189	2.706396412362235e-186	2
CKS1B	29.207281	2.866344	1.5674067196250896e-187	1.1471722693904709e-184	2
UBE2C	29.020468	6.1297264	3.630874679152563e-185	2.5874759555645103e-182	2
CENPE	29.004942	4.0564723	5.700091077844911e-185	3.957909394565133e-182	2
KPNA2	28.951817	3.3182898	2.6623541178743133e-184	1.80241373780091e-181	2
CENPW	28.838959	3.0304084	6.969741902965178e-183	4.603429530056025e-180	2
KIF20B	28.8081	4.199951	1.698101413742412e-182	1.094871102003441e-179	2
RANBP1	28.539019	1.7778482	3.844562397869788e-179	2.421180226379392e-176	2
NUCKS1	28.52035	1.26676	6.552944435824343e-179	4.033039439139164e-176	2
TACC3	28.507322	5.435292	9.505251606764605e-179	5.720049189137456e-176	2
MT2A	28.48228	1.7845502	1.941961810139333e-178	1.1432244743168074e-175	2
ATAD2	28.36067	3.6299553	6.1826060263239095e-177	3.5622334296351378e-174	2
CKAP2	28.319878	3.280865	1.9672914872530508e-176	1.1098802807252628e-173	2
YWHAH	28.240648	1.7624762	1.8542362939445695e-175	1.0247493640820191e-172	2
HNRNPAB	28.220367	1.8080738	3.289578133428516e-175	1.7816355170648844e-172	2
UBE2T	28.21869	4.3321123	3.449053984998254e-175	1.8313800375245632e-172	2
EEF1A1	54.414635	0.6284765	0.0	0.0	3
RPS18	54.271217	0.64867336	0.0	0.0	3
RPSA	53.919	0.8161315	0.0	0.0	3
RPL19	53.309708	0.63914555	0.0	0.0	3
RPL29	52.24439	0.6606957	0.0	0.0	3
RPL10	51.258038	0.6263773	0.0	0.0	3
RPS2	51.252472	0.624823	0.0	0.0	3
RPS3	50.45917	0.66710746	0.0	0.0	3
RPL7A	50.267258	0.5630067	0.0	0.0	3
RPL8	50.15706	0.6793046	0.0	0.0	3
RPL32	50.133045	0.59797156	0.0	0.0	3
RPS12	49.82185	0.61148655	0.0	0.0	3
RPL18A	49.32252	0.6324129	0.0	0.0	3
GSTP1	49.31612	0.8262716	0.0	0.0	3
RPL28	48.974663	0.5672827	0.0	0.0	3
RPL18	48.780846	0.61380404	0.0	0.0	3
RPS15	48.08191	0.5502487	0.0	0.0	3
RPS5	48.07751	0.6422002	0.0	0.0	3
RPL10A	47.724094	0.59647495	0.0	0.0	3
RACK1	47.660473	0.59561336	0.0	0.0	3
RPL11	47.634815	0.5230836	0.0	0.0	3
RPS4X	47.571136	0.56788814	0.0	0.0	3
GAPDH	46.65235	0.68791944	0.0	0.0	3
RPLP1	46.3195	0.47788206	0.0	0.0	3
RPS14	45.70705	0.49679422	0.0	0.0	3
FAU	45.396645	0.57311773	0.0	0.0	3
RPL3	45.294685	0.5306719	0.0	0.0	3
RPS9	45.27695	0.52932286	0.0	0.0	3
SNHG29	44.85875	0.76465887	0.0	0.0	3
RPL35A	44.78369	0.5648489	0.0	0.0	3
FTH1	44.57739	0.6869373	0.0	0.0	3
RPL36	44.542377	0.5661641	0.0	0.0	3
RPS19	44.334694	0.50236714	0.0	0.0	3
RPL30	44.232346	0.5386676	0.0	0.0	3
EEF1G	43.813953	0.5795903	0.0	0.0	3
RPL26	43.755955	0.5284111	0.0	0.0	3
RPS24	43.39769	0.49473077	0.0	0.0	3
CD81	43.060715	0.6609477	0.0	0.0	3
RPS13	42.994957	0.5590552	0.0	0.0	3
NME2	42.856728	0.5493757	0.0	0.0	3
RPS15A	42.78457	0.51807207	0.0	0.0	3
RNH1	42.722847	0.7611591	0.0	0.0	3
RPS27A	42.579163	0.46582285	0.0	0.0	3
RPL15	42.507404	0.4707492	0.0	0.0	3
FTL	42.41086	0.7158833	0.0	0.0	3
RPL41	42.37044	0.44795382	0.0	0.0	3
GPX4	42.064198	0.6129593	0.0	0.0	3
GABARAP	42.035606	0.67610866	0.0	0.0	3
RPL12	41.928234	0.5404704	0.0	0.0	3
RPL5	41.672783	0.54073	0.0	0.0	3
MT-ND1	47.618645	0.6494958	0.0	0.0	4
FLRT2	47.398834	1.5386773	0.0	0.0	4
MT-CO3	47.04848	0.4943091	0.0	0.0	4
RPL23	45.36588	0.6134001	0.0	0.0	4
COL1A1	39.357285	0.94006556	0.0	0.0	4
RPL27A	39.02288	0.46954623	0.0	0.0	4
TOX	38.117584	1.468179	0.0	0.0	4
MT-ND3	37.95469	0.47226524	0.0	0.0	4
MT-ATP6	37.771454	0.44884443	0.0	0.0	4
COL1A2	37.4056	0.68682814	3.1683268995480054e-306	3.574928851656666e-303	4
PTPRK	35.505848	1.0035843	3.993355547550206e-276	4.00518771213554e-273	4
APPL2	35.186237	0.843544	3.2466607446268067e-271	3.031709412568756e-268	4
PDE4D	34.659794	1.3019934	3.180244456534859e-263	2.6912818713426246e-260	4
CCBE1	33.979717	1.8982823	4.4413907462164195e-253	3.4363674687868756e-250	4
MAP1B	33.936615	0.71423876	1.9220242370973939e-252	1.445789342794373e-249	4
NEGR1	33.84046	1.1712587	5.0134786143888374e-251	3.669324348044587e-248	4
EHBP1	33.133953	0.96303886	9.643872397824116e-241	6.696309347001976e-238	4
CACNA1C	33.06817	1.2922081	8.527317815026922e-240	5.772994160773226e-237	4
C12orf75	33.04654	0.7438877	1.7442792145275928e-239	1.152075149497737e-236	4
NEAT1	32.94333	0.67062485	5.2713065830797724e-238	3.398737673090482e-235	4
FGF13	32.833088	0.83744943	1.9860557644753854e-236	1.250753258185894e-233	4
RPS2	31.743292	0.3747082	3.929767540252514e-221	2.2642149997880441e-218	4
SPOCK1	31.547316	1.0550039	1.9517394617792155e-218	1.0570620924996231e-215	4
IARS	31.51147	0.9410149	6.049527596218894e-218	3.2121805354040717e-215	4
SCFD2	30.91342	0.93191147	7.886109113202809e-210	3.681997151474691e-207	4
LRMDA	30.308043	0.9687913	8.981830808679205e-202	4.0537996383172145e-199	4
RPL13A	30.30002	0.3358724	1.1456186679048928e-201	5.085795660141721e-199	4
NIBAN1	30.285902	1.0334486	1.757875448754347e-201	7.6779463148818895e-199	4
SQSTM1	30.111355	0.4062607	3.44105429032965e-199	1.4791071457480463e-196	4
SLC8A1	30.094467	1.4744681	5.724169097498816e-199	2.422039049379187e-196	4
RPS11	30.032751	0.37435186	3.667736934467074e-198	1.5280356336210517e-195	4
SERPINE2	30.00501	0.9558133	8.442390546570778e-198	3.4639384242596465e-195	4
MIR100HG	29.917803	0.683199	1.1547311122276045e-196	4.6671818685258993e-194	4
PVT1	29.848982	0.75795853	9.04988855409136e-196	3.6039850300705004e-193	4
ABCC1	29.661554	0.71506184	2.4066896872271757e-193	9.445385033349553e-191	4
EXT1	29.57076	0.77799803	3.5525690869708945e-192	1.374336726788169e-189	4
GPNMB	29.159904	0.70998764	6.256500530724959e-187	2.38628217425397e-184	4
MT-ND2	29.092901	0.48954692	4.414564289055672e-186	1.660366679828161e-183	4
DST	29.066195	0.58351827	9.606367796900225e-186	3.563567670411755e-183	4
ITGBL1	28.95422	0.6924834	2.4832416978452916e-184	9.087322321304121e-182	4
SLFN5	28.47555	1.0215898	2.3528691272662612e-178	8.383644206101362e-176	4
ARHGEF28	28.463278	1.0565424	3.3381163842749216e-178	1.1739765154047387e-175	4
MAGI2	28.44992	0.73362416	4.884199106548624e-178	1.6956937410940606e-175	4
CAMK2D	28.19137	0.6585909	7.460875555607926e-175	2.557474810707122e-172	4
FOXP1	28.010284	0.7124641	1.2176997017500549e-172	4.0710256695545044e-170	4
ADAMTSL1	27.9415	1.0814093	8.362333126610951e-172	2.7314435419328395e-169	4
AFF3	27.941303	1.5515573	8.408764627406289e-172	2.7314435419328395e-169	4
SNHG5	27.941032	0.43296197	8.472719997132885e-172	2.7314435419328395e-169	4
TXNRD1	27.643759	0.6771291	3.3171716972170804e-168	1.0093147141644778e-165	4
SLC7A11	27.633968	1.19613	4.349396326483946e-168	1.3086850280131697e-165	4
S100A6	14.347954	0.6296832	1.0972760015133317e-46	5.1587212015592055e-45	5
TMSB4X	12.447035	0.7654076	1.4513714216527146e-35	3.136722912877535e-34	5
MT2A	11.546287	1.1446873	7.707911589299636e-31	1.2170859815640475e-29	5
S100A11	11.403126	0.47174758	4.033695651350256e-30	6.095562401705632e-29	5
RPS18	10.756428	0.5546679	5.5271498010028304e-27	6.806512806328178e-26	5
RPL32	9.93835	0.3648344	2.834856511279123e-23	2.8109818500709867e-22	5
TMSB10	9.741858	0.52510965	1.9986618731253901e-22	1.8838762103806324e-21	5
RPL37	9.254786	0.32474074	2.1466056417515564e-20	1.8069655200072162e-19	5
ANXA2	9.235595	0.2659329	2.568561104285195e-20	2.1507926624626802e-19	5
RPL41	9.235595	0.31005982	2.568561104285195e-20	2.1507926624626802e-19	5
RPL37A	8.924058	0.17714246	4.495089154530037e-19	3.553036027573654e-18	5
RPL27A	8.751001	0.19130321	2.114676462146191e-18	1.6117489050075668e-17	5
RPS27	8.631737	0.34625083	6.0427399380276835e-18	4.498004329900761e-17	5
MIF	8.605576	0.29488927	7.593451981812423e-18	5.619860061969948e-17	5
RPS29	8.558046	0.043739907	1.1479615862833758e-17	8.415484503669142e-17	5
RPS24	8.516357	0.13313143	1.646496742886693e-17	1.1966487331554387e-16	5
RPLP1	8.402902	0.20143531	4.3557819891052673e-17	3.107338679266877e-16	5
MYL6	8.306477	0.05287733	9.858605596137633e-17	6.894913211348324e-16	5
ACTB	8.07188	0.2838074	6.922383817656201e-16	4.655032376015146e-15	5
RPS14	7.9854355	0.2775134	1.4002723929046215e-15	9.284861998006158e-15	5
RPL7A	7.950207	0.19876353	1.8619952228321443e-15	1.2292255152192704e-14	5
RPL14	7.8922915	0.03923623	2.966877791703361e-15	1.94065339611901e-14	5
RPLP2	7.5181503	0.07224177	5.555652091191876e-14	3.4114979281060313e-13	5
RPS23	7.4887633	0.18235637	6.952552338391172e-14	4.2423415350075015e-13	5
RPS3	7.4652886	0.13863268	8.311714917104473e-14	5.055733152632281e-13	5
RPS27A	7.269489	0.124313086	3.608505784096746e-13	2.1349865989368556e-12	5
RPL24	7.110387	-0.038600385	1.1571813526101406e-12	6.681550325945119e-12	5
RPL38	6.9324274	-0.059398305	4.1368009254191144e-12	2.3227155102705707e-11	5
RPL30	6.852348	-0.03662601	7.2647604254904956e-12	4.0255721776607866e-11	5
RPL27	6.7639008	-0.19927454	1.3432527447617546e-11	7.314555465141426e-11	5
TXN	6.7387333	0.061818767	1.5977344138028486e-11	8.658524699976214e-11	5
RPL29	6.6907983	0.02201279	2.21956226628223e-11	1.1923377538369926e-10	5
RPL19	6.5985603	0.12482101	4.151690815170631e-11	2.2031704345447909e-10	5
TSPO	6.5857263	-0.14207217	4.526664630801353e-11	2.397458990848829e-10	5
RPL26	6.2791247	0.08931197	3.404838616726175e-10	1.718602604677443e-09	5
CSTB	6.252384	0.020014374	4.0423360413465285e-10	2.033180906383061e-09	5
ACTG1	6.093751	0.087061785	1.1029510204984805e-09	5.422642272167548e-09	5
RPL39	5.9963717	-0.19211763	2.017749770170766e-09	9.790479085508753e-09	5
S100A10	5.8070087	0.12062034	6.3598906090612915e-09	2.999405045165095e-08	5
RPS15A	5.782914	-0.015132718	7.341761864899104e-09	3.4473491633831024e-08	5
RPS21	5.7569757	-0.2558622	8.563419853794101e-09	4.000990504498694e-08	5
RPL23A	5.7475986	-0.16813967	9.051981509481906e-09	4.221971396430762e-08	5
RPL13A	5.6450934	-0.077822536	1.650915359630409e-08	7.564600328052703e-08	5
RPL35	5.482336	-0.36874253	4.197458961156955e-08	1.8809728391217996e-07	5
GAPDH	5.4541726	0.20778719	4.920134432308336e-08	2.193927884520167e-07	5
OAZ1	5.4184046	-0.23179801	6.01332589567217e-08	2.669522381226268e-07	5
RPS19	5.364351	-0.006742489	8.12409420344501e-08	3.5720160907499736e-07	5
RPLP0	5.3039474	-0.17772813	1.1332497293550778e-07	4.934620143260252e-07	5
RPL8	5.2983847	-0.17872779	1.1683162440796415e-07	5.080777884964941e-07	5
RPL11	5.262521	-0.14969715	1.42093428596536e-07	6.149736369496875e-07	5
MALAT1	35.994946	2.6763303	1.0035297332963847e-283	3.996409584950897e-281	6
NEAT1	34.325603	1.970664	3.2574193389374374e-258	9.384139967917639e-256	6
MT-CO3	32.081013	1.8419839	8.113588197235878e-226	1.7300469951271463e-223	6
MT-ND4	31.951275	1.7036425	5.186802439435445e-224	1.0722031302283347e-221	6
MT-CO1	31.832472	1.577027	2.3012968988054036e-222	4.650680598481368e-220	6
MT-CO2	31.745232	1.5061415	3.694811115307255e-221	7.411517407594109e-219	6
MT-ATP6	31.726313	1.9442002	6.739141411796734e-221	1.341881981113644e-218	6
MT-CYB	31.647554	1.6464654	8.194263837750232e-220	1.607975831349828e-217	6
MT-ND3	31.071379	1.6097556	5.868866523759141e-212	1.0885541470095724e-209	6
MT-ND1	31.02615	1.9005259	2.393693116516003e-211	4.409606094915195e-209	6
MT-ND2	29.833286	1.8015015	1.4464234584651948e-195	2.373887712438635e-193	6
MT-ND5	29.430124	1.8994344	2.2616968200401916e-190	3.421606138921139e-188	6
MTRNR2L12	28.905605	3.0424855	1.0151633799098883e-183	1.4025828738754986e-181	6
FTX	28.8268	2.0858319	9.900855993558336e-183	1.3541170722503018e-180	6
DST	26.465235	1.3970853	2.4368750873158098e-154	2.3484191232922465e-152	6
GPC6	26.100746	1.7868682	3.575459379891126e-150	3.2167255816429135e-148	6
SLC4A7	25.890404	1.9403148	8.541430707568114e-148	7.437361529290821e-146	6
NEK10	23.824142	1.9450995	1.8776147803513124e-125	1.2193239388948091e-123	6
TRIO	23.12094	1.673054	2.8511189732454655e-118	1.735018017876117e-116	6
COL6A3	23.076345	1.3221915	8.002096224832646e-118	4.8262085917253467e-116	6
MAGI2	22.847866	1.7076824	1.5345612218438571e-115	9.07334451692831e-114	6
MIR100HG	22.440342	1.5664107	1.5901957699682094e-111	8.770366894244219e-110	6
ZBTB20	22.291842	1.4570143	4.433841658002329e-110	2.4110126927450413e-108	6
BNC2	22.18539	1.5597541	4.752959995129185e-109	2.553772949763856e-107	6
SBF2	21.853413	1.5451468	7.213659345047672e-106	3.706753227018804e-104	6
AUTS2	21.811878	1.6515412	1.7897433555639296e-105	9.144575484654946e-104	6
LPP	21.753002	1.3321586	6.470378080888066e-105	3.2997709685583587e-103	6
PTK2	21.715847	1.5235486	1.4533763429865764e-104	7.370305499639792e-103	6
MT-ND4L	21.61221	1.7833704	1.3788812951809445e-103	6.9276633531539844e-102	6
FGF13	21.540762	1.5883936	6.463438157100669e-103	3.2174614943802595e-101	6
MIR99AHG	21.360432	1.5882955	3.119112005461895e-101	1.5274060236511412e-99	6
ASAP1	21.353542	1.382654	3.6148049224498416e-101	1.766947965702919e-99	6
MEG3	21.333235	1.5757358	5.581188258658946e-101	2.7232176224231395e-99	6
MT-ATP8	21.249657	1.880982	3.3208563638725786e-100	1.6030087403506138e-98	6
STXBP5	20.79459	1.534571	4.844768697313341e-96	2.2124171386719272e-94	6
N4BP2L2	20.75958	1.4679872	1.0043744138745783e-95	4.563499853644896e-94	6
XIST	20.737532	2.044629	1.5887102795160197e-95	7.182349644289451e-94	6
MT-ND6	20.661608	2.3725147	7.676423790293373e-95	3.4246714372511456e-93	6
FBXL7	20.60327	1.6493006	2.5652272227986335e-94	1.1295341982664552e-92	6
KANSL1	20.42216	1.6991264	1.0626041387514521e-92	4.6040512123822915e-91	6
FNDC3B	20.20404	1.3503944	9.020575807821939e-91	3.822804270357091e-89	6
AOPEP	20.160437	1.2970635	2.1795324938755574e-90	9.164866449402188e-89	6
SOX5	20.11731	1.5959408	5.2056579969154175e-90	2.1788132698063293e-88	6
ZFAND3	20.060907	1.3689592	1.6209596666233465e-89	6.732452112294513e-88	6
MACF1	20.047094	1.2958287	2.1398382455371024e-89	8.846842700632784e-88	6
TRPS1	19.67596	1.3914407	3.465463285647923e-86	1.367999209553145e-84	6
PRKCA	19.574442	1.4564383	2.5541483536531305e-85	9.824763837631644e-84	6
STAG1	19.49117	1.3304516	1.3046044412969033e-84	4.954935241279122e-83	6
ARID1B	19.42223	1.5502318	5.006761486988129e-84	1.8804868386635026e-82	6
LRP1	19.321955	1.1461835	3.510987474134001e-83	1.3006503529350034e-81	6
RPL29	33.877716	1.1294026	1.4184542293493024e-251	3.35844904237177e-247	7
RPS12	33.861233	1.2220153	2.480390725533065e-251	3.35844904237177e-247	7
RPL41	33.56659	1.0163032	5.156659348788947e-247	4.6547445055068226e-243	7
RPL28	33.492725	1.0414547	6.150702109735245e-246	4.164025328290761e-242	7
RPL32	33.21722	1.0368162	6.073499137100285e-242	3.289407132653514e-238	7
RPL11	33.19226	0.9778347	1.3922499231094138e-241	6.283687986300488e-238	7
FTH1	33.075012	1.315298	6.798567116770156e-240	2.6300742503162256e-236	7
RPS23	32.975502	1.009454	1.8238518975503764e-238	6.1737386732080245e-235	7
RPL10	32.950413	1.0634732	4.173230015164885e-238	1.2556785423407232e-234	7
RPS4X	32.917133	1.0315732	1.2500584304251283e-237	3.385158229591247e-234	7
RPS28	32.877186	0.9668593	4.657874928085993e-237	1.1466841186597154e-233	7
RPL35A	32.814125	1.080376	3.7030545158126386e-236	8.356559690683854e-233	7
RPS15A	32.673176	1.0668219	3.7562245721673294e-234	7.824504724176253e-231	7
RPS5	32.649216	1.0688819	8.221034060857562e-234	1.5901828740573056e-230	7
RPS3	32.588795	1.0621295	5.911259602204452e-233	1.0671794001846437e-229	7
RPS21	32.547432	0.9293652	2.2765876333725528e-232	3.853124569483046e-229	7
RPL7A	32.534985	0.9177945	3.414764667045644e-232	5.137323732422002e-229	7
SNHG29	32.505898	1.3874512	8.801763059359936e-232	1.2544828613024581e-228	7
RPL30	32.418667	0.9731072	1.4980486214219262e-230	1.9816445205374896e-227	7
RPL12	32.41788	1.0757662	1.5367258098702836e-230	1.9816445205374896e-227	7
RPS14	32.375347	0.86111367	6.103256923706131e-230	7.512554431543729e-227	7
RPL8	32.357746	1.0629492	1.0795401735896635e-229	1.2710412130786125e-226	7
RPL18	32.326748	0.9629501	2.9446413257491217e-229	3.3225369625535922e-226	7
RPL19	32.295425	0.92237353	8.109451169570197e-229	8.784157506878438e-226	7
RPS27A	32.26719	0.8242308	2.019421430132044e-228	2.103305089537529e-225	7
FTL	32.04297	1.3005027	2.750827684931282e-225	2.7589782854792263e-222	7
RPL36	31.834341	0.9511171	2.168293186403553e-222	2.0247372237175246e-219	7
EEF1A1	31.81202	0.90091926	4.414967962271854e-222	3.98524441394406e-219	7
