names	scores	logfoldchanges	pvals	pvals_adj	cluster
SCRG1	32.03597	1.0349934	3.4431532624913045e-225	2.190120927205469e-222	2
HLA-B	31.693886	0.70774645	1.8862696069711333e-220	1.0712664032162485e-217	2
CHAD	30.742168	2.1669724	1.5560703553469738e-207	7.27783258550811e-205	2
ITM2A	30.529581	1.76086	1.0556422049365856e-204	4.796234955114738e-202	2
ACAN	29.32679	1.3511465	4.7248844641472575e-189	1.6696691721971042e-186	2
TIMP2	28.530376	0.8212074	4.921282653807775e-179	1.5971068726704336e-176	2
VCAN	28.089981	1.9535619	1.298548133995362e-173	3.9710600820758166e-171	2
COL9A2	27.810116	1.6417587	3.2729755399242223e-170	8.9735960406681e-168	2
ECRG4	27.426483	1.360225	1.3256731032184255e-165	3.3461672519649845e-163	2
ISLR	25.498041	0.89387935	2.0723822157057965e-143	4.3940029325538106e-141	2
DCN	25.256622	0.7182614	9.578930753294152e-141	1.904051960486045e-138	2
LUM	24.64249	0.7528766	4.429703042932748e-134	8.190829975432158e-132	2
FOS	24.464321	0.819492	3.5433143457003005e-132	6.330987047789458e-130	2
ADM	23.78655	1.1598119	4.6018851756287125e-125	7.245463174539385e-123	2
PAX1	23.654821	1.3184329	1.05287492804003e-123	1.609886260162746e-121	2
CLU	22.645464	0.7296834	1.546367640848489e-113	1.9992144898189167e-111	2
CAPS	22.506578	1.2196507	3.578435509668611e-112	4.55234251798002e-110	2
RPS4Y1	22.110579	1.8106625	2.5004526636398165e-108	2.9453480190518786e-106	2
MT-ND1	22.085423	0.88505834	4.3644902302964054e-108	5.103244385453929e-106	2
EEF1A1	22.03412	0.34833825	1.3565684805333072e-107	1.5746096333898285e-105	2
MT-ND5	21.86837	0.9985075	5.198193815769823e-106	5.862530358749769e-104	2
FGFBP2	21.236664	0.8651578	4.37913152810631e-100	4.352309347496659e-98	2
RPL34	20.971409	0.27546707	1.1966776320894905e-97	1.1128402166951507e-95	2
SLC14A1	20.670794	1.5610111	6.34647524973968e-95	5.606758301186689e-93	2
CPE	20.60969	1.0987178	2.2466408872207143e-94	1.952244993911683e-92	2
COL3A1	20.414385	1.0455713	1.2459232417187605e-92	1.0538654994580709e-90	2
MT-ND3	20.062687	0.72931725	1.564023889669022e-89	1.2251777287446693e-87	2
DUSP1	19.911114	0.8624053	3.259930709499405e-88	2.45684446172794e-86	2
CP	19.895973	1.3557904	4.409619140762112e-88	3.276717924130799e-86	2
MT-CYB	19.595943	0.8026293	1.6745254607130932e-85	1.1887635659044467e-83	2
ITM2C	19.388466	0.9974085	9.657390788377146e-84	6.534971417735037e-82	2
CRISPLD1	19.237242	1.5649443	1.805644488179464e-82	1.1719738224910137e-80	2
MT-CO3	19.178406	0.7780972	5.607363054795603e-82	3.5810557147534005e-80	2
FRZB	19.151793	1.7247024	9.351017811822797e-82	5.900789096968496e-80	2
MT-ND6	19.14825	0.853058	1.000916340525861e-81	6.291135038356617e-80	2
RPL11	19.147577	0.29262236	1.0139516547808024e-81	6.347976068631622e-80	2
IGFBP7	19.043905	1.1299824	7.38135588664697e-81	4.531981517739773e-79	2
JUNB	18.659706	0.49674731	1.0530834436920968e-77	6.002198179781981e-76	2
AEBP1	18.311663	0.9521819	6.679810679436161e-75	3.6377516926162274e-73	2
MT-CO1	18.017117	0.84510183	1.4300462058574872e-72	7.40735985848396e-71	2
PLXDC2	17.986597	0.7797551	2.481331607807667e-72	1.2769623050924763e-70	2
SOX9	17.799322	0.73239344	7.152956827870159e-71	3.576928285433688e-69	2
PLVAP	9.932986	11.564453	2.9915910722992425e-23	4.757228123170255e-19	3
B2M	9.39369	2.91289	5.793391982578836e-21	4.606325965348432e-17	3
SPARCL1	9.3098345	9.860466	1.2803121730913208e-20	6.786508058832728e-17	3
HLA-E	9.253187	3.9018767	2.178959503251454e-20	8.662453505176154e-17	3
PECAM1	9.0300455	9.717981	1.716004004103399e-19	4.620807370046834e-16	3
CD34	9.028307	9.125305	1.7434815884971075e-19	4.620807370046834e-16	3
A2M	8.734117	4.4754868	2.4556752328983785e-18	5.578592507650002e-15	3
AQP1	8.476667	6.268572	2.317358623019268e-17	4.606329602906549e-14	3
ADGRF5	8.172974	10.918024	3.0088071220194517e-16	4.367442849817526e-13	3
EMCN	8.172481	10.726672	3.0211213273797503e-16	4.367442849817526e-13	3
TIE1	8.158312	9.478321	3.3974028047939755e-16	4.5021249501528163e-13	3
HLA-A	8.048725	2.08049	8.366068881835572e-16	1.0233632873765329e-12	3
CD93	7.8702064	9.8135195	3.5405735255749502e-15	4.021585728835204e-12	3
TMSB4X	7.8316975	3.2727568	4.813267267373507e-15	5.1027050723849006e-12	3
HLA-B	7.803939	1.8902498	6.0004338481905744e-15	5.963681190870407e-12	3
COL4A1	7.7029586	7.0394845	1.3295165376056289e-14	1.1745539989447061e-11	3
GNG11	7.6309247	4.8790364	2.330756048003504e-14	1.9507201408079854e-11	3
ZFP36L1	7.4992304	3.2592387	6.419368455932598e-14	4.860990342201913e-11	3
ITGA6	7.460055	5.337353	8.648630860826678e-14	6.251387634039356e-11	3
RAMP2	7.4523478	7.0054755	9.169378006125533e-14	6.3396282197134e-11	3
COL15A1	7.3449636	3.3998024	2.058150896241275e-13	1.3636964813345315e-10	3
SHANK3	7.2861137	9.382319	3.1902315534694414e-13	2.0292424865308422e-10	3
MYH9	7.2319	3.5494003	4.762813915009012e-13	2.9130102644797427e-10	3
COL4A2	7.083719	6.83895	1.403366504948661e-12	8.265308948775411e-10	3
PALMD	7.0279984	3.6557107	2.095172824364003e-12	1.1899085090370133e-09	3
TM4SF1	6.995169	2.9917417	2.6493948066397734e-12	1.4527819384546785e-09	3
MMRN2	6.957298	8.158205	3.4686149981950004e-12	1.8385971900432298e-09	3
NRP1	6.929597	7.391308	4.220413714800601e-12	2.1649360933148117e-09	3
CAV1	6.924584	2.2820678	4.3725811176862506e-12	2.172899529170211e-09	3
IFITM3	6.9195714	2.3813562	4.530123214966182e-12	2.1829702837694616e-09	3
FKBP1A	6.8203588	3.00571	9.081357525975629e-12	4.126049925087556e-09	3
EPAS1	6.810941	4.162029	9.696210304109387e-12	4.2830315626652075e-09	3
CAVIN1	6.779532	1.7520819	1.2056598213547124e-11	5.1817303997790904e-09	3
CDH5	6.7121053	10.780111	1.918361503301136e-11	7.738766273313455e-09	3
LDB2	6.7093816	10.125455	1.9545093182841806e-11	7.738766273313455e-09	3
ESAM	6.706368	10.013989	1.995279947213254e-11	7.738766273313455e-09	3
IGFBP4	6.4936285	3.3090973	8.379321409492532e-11	3.028362933039778e-08	3
GSN	6.4745045	2.2829657	9.512353614430258e-11	3.218413769716382e-08	3
ADGRL4	6.4244637	11.568626	1.3233538420905214e-10	4.3841609993590566e-08	3
SOX18	6.417133	10.232753	1.3886489635505664e-10	4.506590983343083e-08	3
SPTBN1	6.388476	2.9037333	1.6754743439481115e-10	5.0149911846865556e-08	3
IFI27	6.3765955	7.85489	1.810676594795714e-10	5.235159856443899e-08	3
BST2	6.371699	7.715352	1.8694578958616867e-10	5.3085927607129536e-08	3
FLT1	6.251044	4.9946713	4.0771809772585765e-10	1.0805888650060981e-07	3
TACC1	6.229776	3.1249564	4.671031847672189e-10	1.2165737441707065e-07	3
ELK3	6.1510777	3.4319978	7.695816077750011e-10	1.9121698010684478e-07	3
CXCL12	6.086056	8.325688	1.157257536571999e-09	2.8283183368006235e-07	3
MCAM	6.0813622	7.95078	1.191657203909205e-09	2.8283183368006235e-07	3
ECE1	6.0354357	4.8008084	1.585342873860931e-09	3.6267369043413154e-07	3
ARHGAP29	6.0343056	3.1040483	1.5964758099854865e-09	3.6267369043413154e-07	3
TBXT	16.617912	7.8383007	5.170212514250225e-62	8.221671940160707e-58	4
CD109	16.506346	3.4606023	3.302828173900863e-61	2.626078681068576e-57	4
RAB3B	16.379837	9.843976	2.6645519607278797e-60	1.412390175983158e-56	4
KRT8	15.648191	5.5002537	3.417950028404999e-55	1.3588060337924073e-51	4
SUSD5	14.987967	3.436527	8.800638862223853e-51	2.798955183741674e-47	4
VIM	14.355483	1.3202196	9.843680504906085e-47	2.2362029627002367e-43	4
OLFML2A	14.109392	6.5975347	3.32430488712334e-45	6.607887039379419e-42	4
CD24	13.940403	6.7366724	3.59903029155518e-44	6.359086632923386e-41	4
ACAN	13.38813	2.3270922	7.094463826421401e-41	1.0256014887977556e-37	4
KRT19	13.058404	8.934762	5.690829033921055e-39	7.541296941451052e-36	4
NAV2	12.322497	3.8359528	6.853805425004599e-35	8.383785682186396e-32	4
COL1A2	12.2896595	2.474097	1.02938940582425e-34	1.1692393093869443e-31	4
SEMA3C	12.228433	3.7917569	2.191265622369013e-34	2.323033728460803e-31	4
EHD3	11.830552	4.149084	2.71350655663823e-32	2.6968863289788206e-29	4
COL11A2	11.721606	2.3041365	9.878110746930185e-32	9.240101005746106e-29	4
LGALS3	11.577076	1.6888816	5.385166581608096e-31	4.757495498929552e-28	4
TNC	11.236273	2.7878575	2.7056686036767735e-29	2.2645022176667396e-26	4
CAV1	11.213833	1.8448184	3.487553115481357e-29	2.772953482119227e-26	4
SPATS2L	11.182636	2.3355973	4.959467574120992e-29	3.755497779222477e-26	4
ECRG4	10.992169	1.9631624	4.167842750914454e-28	3.012592519320075e-25	4
TNFRSF11B	10.7668295	2.1082647	4.937107283796819e-27	3.413473044649436e-24	4
FGFR3	10.759933	2.3995733	5.3208498741325074e-27	3.525506445768964e-24	4
CD164	10.529433	1.8419493	6.321393101474769e-26	4.0209117239860714e-23	4
BASP1	10.465129	3.8536425	1.249060058559655e-25	7.639443481236782e-23	4
RAPGEF5	10.45372	5.9736023	1.4088798335065682e-25	8.297780412007944e-23	4
CREB3L2	10.402624	2.00418	2.41197768118393e-25	1.322595485730581e-22	4
CNN3	10.083881	2.1839786	6.510252121097348e-24	3.339549329990001e-21	4
COL9A3	9.9914255	2.0930917	1.661745764484286e-23	8.257837858384098e-21	4
MSI2	9.8859825	1.960563	4.788601739391309e-23	2.3075256018121395e-20	4
ZNF385B	9.87784	2.8280182	5.194032106911507e-23	2.4292793695325525e-20	4
SLC26A2	9.802474	2.049821	1.0986101995410033e-22	4.8528053869725096e-20	4
KANK1	9.748885	2.3516865	1.8650552964245158e-22	8.015705222633148e-20	4
TRIL	9.681488	7.1396627	3.6141691503001325e-22	1.4736543032839156e-19	4
RNF130	9.671657	1.6465744	3.9788304293048916e-22	1.5817840371701598e-19	4
ERC1	9.645431	2.73025	5.139513829968019e-22	1.993379242052474e-19	4
EPYC	9.642338	4.9501214	5.296786247670267e-22	2.0054641645345856e-19	4
PDGFRL	9.544958	2.1354046	1.3616234663425234e-21	5.035473572506699e-19	4
SDC2	9.30469	1.2214041	1.3438368420632308e-20	4.856748514202158e-18	4
CHSY3	9.286859	2.6781676	1.589092470160066e-20	5.615499657885638e-18	4
CRISPLD2	9.089781	2.3152099	9.923920991588437e-20	3.4306563393095506e-17	4
EEF2	9.0872555	1.1143831	1.0157033631839892e-19	3.43653508113868e-17	4
CHPF	9.015693	1.7334838	1.9563001894129984e-19	6.481059502509479e-17	4
PMP2	8.971982	9.1775255	2.912264729181189e-19	9.451190555803933e-17	4
FOXD1	8.902659	2.036032	5.452413707716296e-19	1.7340856556020908e-16	4
NTRK2	8.840738	2.6127398	9.508798330332678e-19	2.964880608802946e-16	4
P3H2	8.804649	2.1956959	1.3126231821419758e-18	4.0141026620041733e-16	4
SPINT2	8.753301	1.64834	2.0720146407090458e-18	6.101699410473194e-16	4
ITGA1	8.713014	3.415005	2.9589976358115956e-18	8.555269164486544e-16	4
NDRG4	8.638027	3.6518748	5.719212751215638e-18	1.6240521637469832e-15	4
SERPINA5	8.590229	1.6148002	8.679620302269921e-18	2.4214617902929172e-15	4
ANLN	12.285854	8.413259	1.0789969880753937e-34	6.293343334420114e-31	5
STMN1	12.281338	7.6748614	1.1409618054023397e-34	6.293343334420114e-31	5
CENPF	12.278118	8.546518	1.1872739280128502e-34	6.293343334420114e-31	5
TOP2A	12.055761	9.173569	1.808535057669424e-33	7.189831121764794e-30	5
TPX2	12.03354	8.249843	2.3678567192640375e-33	7.530731509947345e-30	5
BIRC5	11.815051	8.704159	3.263520366935797e-32	8.193568621678343e-29	5
MKI67	11.806643	8.968618	3.606777785923054e-32	8.193568621678343e-29	5
ECT2	11.66582	6.433079	1.9055893866956548e-31	3.7878353034042875e-28	5
TUBA1B	11.588273	3.3891797	4.725627003631703e-31	7.979363507599148e-28	5
PBK	11.583133	9.324035	5.017836440447207e-31	7.979363507599148e-28	5
SMC4	11.468951	5.0475736	1.889356419209424e-30	2.7313223434789323e-27	5
CKAP2	11.438273	6.6497545	2.6918867253835002e-30	3.5671985589207015e-27	5
ASPM	11.327479	8.909898	9.592557093228755e-30	1.1733910992040283e-26	5
RAD21	11.300238	3.1599476	1.3086386044879602e-29	1.486426506326253e-26	5
PTTG1	11.25123	5.4797497	2.2838377878982487e-29	2.4211725668771968e-26	5
TUBB	11.237754	3.3489423	2.6606717237091097e-29	2.644375109401391e-26	5
ARHGAP11A	11.032597	7.4055367	2.6606942416462793e-28	2.4888446959211254e-25	5
NUCKS1	10.948588	2.5127184	6.749122212662111e-28	5.648660075039626e-25	5
ADAM12	10.948588	4.435492	6.749122212662111e-28	5.648660075039626e-25	5
LGALS1	10.931989	3.4391031	8.10525972432632e-28	6.444492006811858e-25	5
H2AZ1	10.913299	2.8006778	9.957639037758959e-28	7.540303618021094e-25	5
H2AZ2	10.864003	2.9561076	1.7108108882710894e-27	1.2366052156948573e-24	5
HMMR	10.853649	9.022117	1.916186251489867e-27	1.3248345117909508e-24	5
CTNNAL1	10.82326	3.4471037	2.671034950678009e-27	1.7697832410700707e-24	5
KIF23	10.805652	7.5785837	3.23651770096458e-27	2.0586841792295503e-24	5
PTN	10.771395	5.3629785	4.698303591724584e-27	2.8735547582924747e-24	5
CDKN2C	10.6760235	3.9123852	1.31797533049129e-26	7.762386557582407e-24	5
IQGAP3	10.6434	5.972485	1.871724293010021e-26	1.063005703837334e-23	5
HMGB2	10.638667	3.5282614	1.9692571089268492e-26	1.0798319498674053e-23	5
CKAP2L	10.61056	8.844051	2.661479691641046e-26	1.4107616685491972e-23	5
CEP55	10.597035	8.371022	3.075759747855312e-26	1.5777655325933926e-23	5
CDK1	10.579523	8.01301	3.708427322820983e-26	1.8428566027343523e-23	5
DIAPH3	10.544161	7.2577996	5.405327991140761e-26	2.6047129004581936e-23	5
TUBB6	10.440814	3.1249573	1.6142104058061468e-25	7.549757021508631e-23	5
GGH	10.427289	5.100627	1.861233629653703e-25	8.45638205107234e-23	5
CFL1	10.386546	1.8718857	2.855065659666598e-25	1.2611459477782844e-22	5
SHCBP1	10.360697	8.373099	3.7422524685904896e-25	1.6083594258250259e-22	5
NDC80	10.352289	8.199036	4.0859859992347536e-25	1.709877614732396e-22	5
KIF11	10.322404	7.4683666	5.580788906903458e-25	2.2755309025020203e-22	5
KIFC1	10.317455	7.3351865	5.875973488106628e-25	2.33599326019679e-22	5
SKA2	10.29312	4.212413	7.568335521678901e-25	2.8705262221496614e-22	5
VIM	10.292952	1.5131501	7.581568439836862e-25	2.8705262221496614e-22	5
COL6A3	10.277962	3.3387594	8.858114701489934e-25	3.2758544182114633e-22	5
UBE2T	10.2692175	6.7152815	9.698835843512654e-25	3.505247445080414e-22	5
IKBIP	10.2132435	3.1406982	1.729834403105692e-24	6.11285037293038e-22	5
SMC2	10.140598	4.0506883	3.648590981280236e-24	1.2613020387895285e-21	5
DEPDC1	10.131277	9.06828	4.013725870811684e-24	1.358005719098881e-21	5
PRR11	10.079483	7.4693027	6.808309865034636e-24	2.255536322370433e-21	5
MAZ	10.072228	3.1251936	7.3298149019528e-24	2.378749317772519e-21	5
NUCB2	10.045202	2.681643	9.644928702989112e-24	3.0674731246986572e-21	5
B2M	21.529222	3.7696095	8.291345764994965e-103	1.3184898035494992e-98	6
TMSB4X	20.399168	4.0508976	1.7008322169538182e-92	9.015544637999872e-89	6
LAPTM5	19.18785	8.913779	4.6758199918810083e-82	1.2392481585148633e-78	6
HLA-B	18.731953	2.6765862	2.717628973817213e-78	6.173676563091617e-75	6
LCP1	18.642939	9.298374	1.4410354519477225e-77	2.864418219609085e-74	6
PTPRC	18.568739	11.121967	5.7537828829884216e-77	9.149665540528188e-74	6
HLA-E	18.519846	3.6275752	1.4284290540878298e-76	2.0649889834640606e-73	6
SRGN	17.928057	6.1280904	7.122619400911482e-72	8.712607208714953e-69	6
ARHGDIB	17.362928	5.69051	1.574805995522919e-67	1.788754638628961e-64	6
CTSS	17.092152	7.4446373	1.6979135638836916e-65	1.5882483231104979e-62	6
HLA-A	16.041039	1.9919263	6.604091048881691e-58	4.773557084514393e-55	6
TYROBP	16.019922	8.299859	9.276492902695007e-58	6.413686527767652e-55	6
CD53	15.870209	9.488636	1.019006527777526e-56	6.751767418632591e-54	6
CD74	15.8151245	6.9384203	2.447262873698593e-56	1.556654968702201e-53	6
RAC2	15.353383	6.957364	3.361860741432474e-53	1.9092967682235426e-50	6
PLEK	14.846604	8.830087	7.318246821988606e-50	3.636711280101963e-47	6
PFN1	14.827034	2.1359956	9.796670179412216e-50	4.720807551303427e-47	6
FYB1	14.81974	5.137477	1.0920549556292064e-49	5.1076052660046e-47	6
FCER1G	14.533047	7.4378943	7.481775655930515e-48	3.399291328017344e-45	6
C5AR1	14.053763	6.662273	7.304702379628199e-45	2.8331555424596978e-42	6
HLA-C	13.891987	2.5322096	7.084220139451886e-44	2.448984101251389e-41	6
EVI2B	13.528918	8.172729	1.0556556929387164e-41	3.4259258834921366e-39	6
SDCBP	13.404564	2.8510504	5.685630876465657e-41	1.7059038150482427e-38	6
HCLS1	13.033544	7.0525084	7.885859434303254e-39	2.1620851159360406e-36	6
CFL1	12.816736	1.3216729	1.3214668580941965e-37	3.3355501551450653e-35	6
TAGLN2	12.791511	1.9086077	1.8288341944277905e-37	4.5440814624673003e-35	6
COTL1	12.592663	4.303018	2.3172324108637525e-36	5.117865249660471e-34	6
SPI1	12.4254465	7.6819506	1.9016142256601277e-35	3.8768550533906856e-33	6
SMAP2	12.230063	4.3031063	2.1477017351026262e-34	4.2163892582224646e-32	6
CXCR4	12.216873	8.894541	2.5261454093686544e-34	4.839851120455463e-32	6
CELF2	12.204663	8.010375	2.935189466231996e-34	5.556593201431096e-32	6
ALOX5AP	12.179586	8.102294	3.993037832952471e-34	7.470269131718846e-32	6
AIF1	11.973095	8.919542	4.9160153065882575e-33	8.497225587539834e-31	6
TPM3	11.928648	2.1813266	8.392548528569483e-33	1.4350355559280852e-30	6
TNFAIP3	11.896438	4.929167	1.2350735512117531e-32	2.067383116986242e-30	6
CXCL8	11.846605	6.5562615	2.2408697644969757e-32	3.7119073953157195e-30	6
LYZ	11.808296	6.9602532	3.536535158684239e-32	5.738569601367018e-30	6
CNN2	11.552859	4.22856	7.140498938729297e-31	1.0611982628380679e-28	6
ACTB	11.52128	1.0186844	1.0306832279154363e-30	1.4504358133018823e-28	6
MNDA	11.47314	10.4188385	1.800077978508842e-30	2.510950878442772e-28	6
MT-CYB	11.427793	1.5238208	3.0373111061306244e-30	4.09316281438044e-28	6
SAMHD1	11.403668	6.781199	4.0086227100418154e-30	5.338392592670477e-28	6
MT-ATP6	11.270423	1.3203162	1.8368600554146954e-29	2.31823401596861e-27	6
MT-CO2	11.268394	1.381977	1.8796619946619808e-29	2.353573625127151e-27	6
ITGB2	11.264889	6.648907	1.9559904325903824e-29	2.4300124889884575e-27	6
FMNL1	11.244485	6.559614	2.465303605876483e-29	3.0156352262036797e-27	6
ARPC2	11.179058	1.5178909	5.163532086251335e-29	6.173720844779604e-27	6
ARRB2	11.171966	5.2435155	5.592933501907772e-29	6.615019308356571e-27	6
WAS	11.149695	8.220969	7.185207581181177e-29	8.401409629113461e-27	6
IL2RG	11.122187	8.032101	9.784443119641682e-29	1.135709594806876e-26	6
TNC	25.601149	3.131342	1.481241618192166e-144	2.355470421249182e-140	7
NBL1	24.841345	3.033535	3.207356507361896e-136	2.5501691590034435e-132	7
CRTAC1	24.621454	2.5270684	7.44350032830395e-134	3.945551407356314e-130	7
