names	scores	logfoldchanges	pvals	pvals_adj	cluster
ANLN	36.417618	6.429248	2.2403732329880278e-290	9.709777591770114e-288	8
CENPF	35.907677	6.1871266	2.318401424199258e-282	9.62037935662939e-280	8
CKAP2	35.85553	4.7770467	1.5081395160889832e-281	6.127759371309049e-279	8
GAPDH	35.84195	1.1622242	2.454725844889654e-281	9.770309827118963e-279	8
PTTG1	35.80419	4.010188	9.504405464108846e-281	3.7072883953302965e-278	8
TYMS	35.766777	4.9347625	3.6291849678691575e-280	1.3878430280069055e-277	8
MKI67	35.62781	6.2925	5.199396443282505e-278	1.9500736314103594e-275	8
COL6A2	35.60617	2.1146488	1.1243935369285222e-277	4.137556066173013e-275	8
PRSS23	35.095932	2.7163672	7.776693103987011e-270	2.7576153746737944e-267	8
CLIC1	34.89013	2.004023	1.0494910296554851e-266	3.590916412521215e-264	8
PCLAF	34.538246	5.7749705	2.1399284378094937e-261	7.195693848723889e-259	8
BIRC5	34.345715	6.24704	1.6319514918925628e-258	5.2176967125214184e-256	8
UBE2C	34.19361	6.6816998	3.008797714380227e-256	9.314378067231358e-254	8
ACTG1	34.07549	1.3305098	1.702236984590802e-254	5.187301236011626e-252	8
H2AFZ	34.06217	2.0889173	2.6809913748360636e-254	8.044211505142731e-252	8
ITGB1	33.575985	2.1236312	3.761068201932325e-247	1.0948076588400915e-244	8
UBE2T	33.53138	5.5178623	1.6821835104220935e-246	4.824650735847366e-244	8
TUBB6	33.380703	2.7984161	2.6127845692484147e-244	7.279591064864547e-242	8
PTN	33.080643	3.8297439	5.642282232824776e-240	1.5498793012222763e-237	8
MMP14	32.80579	2.4110436	4.868911789670942e-236	1.3007998169034573e-233	8
PBK	32.763344	7.256965	1.960399644577778e-235	5.166712738946e-233	8
HMGB2	32.743263	2.8850195	3.7864131502899915e-235	9.846188756014093e-233	8
CENPW	32.284195	5.2122626	1.1658557664222257e-228	2.952946105523723e-226	8
S100A11	32.25826	1.595177	2.694548588240237e-228	6.6521241919556144e-226	8
THY1	35.66671	5.513855	1.2979043298987892e-278	2.5313028146016086e-274	9
COL18A1	35.621105	6.696819	6.603246010823223e-278	6.439155347454265e-274	9
COL4A1	35.073334	7.058515	1.719343056466291e-269	1.09359899337839e-265	9
COL4A2	35.06576	6.49404	2.2429349195065173e-269	1.09359899337839e-265	9
IGFBP7	34.088486	3.569659	1.0926535238058794e-254	4.262004334957214e-251	9
CALD1	33.856342	4.326722	2.9273119468289343e-251	9.51522748316745e-248	9
UACA	33.82833	4.3844414	7.560344855076939e-251	2.1064200815509363e-247	9
MYO1B	33.48882	5.322918	7.011119815495563e-246	1.7092233720201245e-242	9
TFPI	33.370995	6.160245	3.613975959546821e-244	7.831485904337961e-241	9
LAMA4	33.240166	5.300051	2.8316192182889422e-242	5.522506961428924e-239	9
ITGA1	32.82825	5.922113	2.3279555248415975e-236	4.127465145544152e-233	9
MCAM	32.744923	6.9153786	3.5858844264329175e-235	5.827958664060099e-232	9
LGALS3BP	32.372547	6.078488	6.683691175053276e-230	1.002707915285108e-226	9
RGS5	32.25067	9.834731	3.4423681996362837e-228	4.795464785536175e-225	9
MYL9	31.856369	4.9746327	1.0744058723962553e-222	1.3969425152896112e-219	9
IFITM3	31.818724	2.7131987	3.5660303261732366e-222	4.3467680907097896e-219	9
GUCY1A1	31.484312	7.3196692	1.4243409225767966e-217	1.634054177236192e-214	9
ANGPT2	31.09273	7.806445	3.020253383586155e-212	3.1002106178989885e-209	9
PRSS23	30.284462	3.7759316	1.8363665743426436e-201	1.6279389681547534e-198	9
TPM2	30.245848	3.4576814	5.916387460853686e-201	5.016839332566497e-198	9
SPARCL1	30.151558	6.449602	1.0233534556107365e-199	8.316026018656747e-197	9
A2M	30.048649	3.943109	2.2738212584141414e-198	1.77385344011404e-195	9
SEPT4	29.978064	6.0766034	1.8959553540452298e-197	1.3695117507386708e-194	9
CYGB	29.955397	6.1138444	3.742580659216765e-197	2.606841092739449e-194	9
LHFPL6	29.922932	5.0831895	9.902616451669979e-197	6.659680298514468e-194	9
OLFML2B	29.831598	3.8627608	1.5212067802761605e-195	9.88936527857532e-193	9
B2M	29.791952	2.0789714	4.966557909976191e-195	3.1246057715569564e-192	9
TPM4	29.745134	3.3029487	2.0045158120541824e-194	1.1846688449240218e-191	9
TMSB4X	29.672997	4.192164	1.7132863295276772e-193	9.827712730817144e-191	9
LAMB1	29.599827	4.4736495	1.5019764089585265e-192	8.136957195532817e-190	9
MYH9	29.426163	3.8107672	2.5416746960376e-190	1.33973734045463e-187	9
MYL12A	29.42062	3.0450733	2.9923657648289594e-190	1.5357923555647156e-187	9
LAMC1	29.334908	3.8661487	3.722732013018362e-189	1.815111061247428e-186	9
EDNRA	29.00162	6.251258	6.277258791438077e-185	2.8471018188236468e-182	9
IGFBP4	28.66885	4.1662793	9.33337138627515e-181	4.0450831588116506e-178	9
STEAP4	28.557325	6.6216307	2.2782117194055806e-179	9.453609183737668e-177	9
EPS8	28.54329	3.6705325	3.4028245649748196e-179	1.3826101560563313e-176	9
ENPEP	28.529465	8.39086	5.0510231963791784e-179	2.0104103142649615e-176	9
COL1A1	28.518826	5.1525908	6.844669348839014e-179	2.669831726208146e-176	9
MDK	28.387457	4.949978	2.888513288949021e-177	1.0833591283533223e-174	9
TAGLN	28.320211	5.295796	1.9486911160900174e-176	7.17081562964219e-174	9
CCDC102B	28.181046	4.4071555	9.984662672237176e-175	3.540561383575303e-172	9
COL3A1	28.07636	4.0161376	1.9045144654253755e-173	6.516446599858087e-171	9
COL6A3	27.935446	3.518367	9.905393507274706e-172	3.2629890574021865e-169	9
PDGFRB	27.934969	4.4079957	1.0038421957859363e-171	3.2629890574021865e-169	9
CNN3	27.780264	3.2027142	7.51231958273285e-170	2.4018486692137504e-167	9
SERPINH1	27.605207	3.2186491	9.63556391992724e-168	3.031006502102274e-165	9
COL6A2	27.596859	2.7737098	1.2136252809723276e-167	3.7570371198100483e-165	9
TPM1	27.4158	3.0182886	1.7776075082571382e-165	5.2528301868998434e-163	9
TGFB1I1	27.407124	3.8650174	2.255565498316877e-165	6.56571550950359e-163	9
COL1A1	62.544987	7.6116033	0.0	0.0	10
COL3A1	61.831707	5.6830196	0.0	0.0	10
COL1A2	60.973564	5.1590166	0.0	0.0	10
COL6A3	59.69612	4.6357336	0.0	0.0	10
POSTN	59.416786	6.318622	0.0	0.0	10
COL6A1	59.02286	3.8183112	0.0	0.0	10
SERPINH1	58.825172	4.0301375	0.0	0.0	10
COL6A2	58.558105	3.5307026	0.0	0.0	10
PCOLCE	57.254486	3.549118	0.0	0.0	10
MYL9	56.84782	4.702543	0.0	0.0	10
CERCAM	56.211998	4.145115	0.0	0.0	10
LGALS1	56.12471	3.832037	0.0	0.0	10
PRSS23	55.033073	3.9215562	0.0	0.0	10
CTHRC1	54.912056	4.192613	0.0	0.0	10
THBS2	54.866444	4.213071	0.0	0.0	10
TAGLN	54.58522	5.899125	0.0	0.0	10
TPM4	54.375126	3.3244104	0.0	0.0	10
COL12A1	52.889156	4.1848445	0.0	0.0	10
TGFBI	52.86168	3.5234938	0.0	0.0	10
GJA1	52.759865	3.9885092	0.0	0.0	10
CALD1	52.54988	3.2834985	0.0	0.0	10
RCN3	52.156185	2.6598318	0.0	0.0	10
COL5A2	51.472794	3.1072586	0.0	0.0	10
MMP14	51.396847	3.3034832	0.0	0.0	10
SERPINF1	51.3865	5.6875253	0.0	0.0	10
MARCKS	51.313374	3.9396365	0.0	0.0	10
PPIB	51.30851	2.2840064	0.0	0.0	10
THY1	50.84691	3.4052165	0.0	0.0	10
COL5A1	50.820282	3.1960683	0.0	0.0	10
TPM2	50.094357	2.9914877	0.0	0.0	10
CNN3	49.89451	3.2648659	0.0	0.0	10
PFN1	49.821095	2.7180617	0.0	0.0	10
OLFML2B	49.228653	3.6273115	0.0	0.0	10
TMSB4X	48.48943	3.6573188	0.0	0.0	10
B2M	48.35826	1.7594925	0.0	0.0	10
COL4A2	48.20706	3.8993638	0.0	0.0	10
COL4A1	48.086765	3.798657	0.0	0.0	10
SPARC	47.93081	2.5557935	0.0	0.0	10
TMSB10	47.85524	2.426571	0.0	0.0	10
P3H1	47.802692	2.885497	0.0	0.0	10
CDH11	47.50231	3.5489326	0.0	0.0	10
IFITM3	46.979557	2.1049974	0.0	0.0	10
FBN1	46.960167	3.2065086	0.0	0.0	10
CFL1	46.406815	2.2343652	0.0	0.0	10
CAVIN3	46.385685	2.6255555	0.0	0.0	10
RAB31	46.262417	3.1656284	0.0	0.0	10
SEPT11	46.245827	3.2240355	0.0	0.0	10
ACTB	46.15308	1.8561465	0.0	0.0	10
MDK	45.975594	4.917197	0.0	0.0	10
MXRA5	45.81096	3.027348	0.0	0.0	10
CD74	63.448566	10.069841	0.0	0.0	11
LAPTM5	61.601337	8.081322	0.0	0.0	11
FTL	61.09429	3.5506303	0.0	0.0	11
FCER1G	60.77573	8.965577	0.0	0.0	11
HLA-DRB1	60.73665	7.998192	0.0	0.0	11
TMSB4X	60.519737	5.079023	0.0	0.0	11
CTSB	60.290234	4.757507	0.0	0.0	11
B2M	60.276855	2.9420266	0.0	0.0	11
PSAP	59.37337	3.1013367	0.0	0.0	11
FTH1	59.08174	3.2525108	0.0	0.0	11
CTSS	58.50149	8.043187	0.0	0.0	11
HLA-DPA1	57.726334	7.285145	0.0	0.0	11
CTSD	57.70836	4.706131	0.0	0.0	11
MT-CO1	57.452988	2.7285192	0.0	0.0	11
GPX1	57.381523	3.7561984	0.0	0.0	11
CTSZ	57.162174	4.719758	0.0	0.0	11
CYBA	57.11508	4.669291	0.0	0.0	11
CD14	57.09582	5.4759326	0.0	0.0	11
SRGN	57.02857	5.8946533	0.0	0.0	11
GPNMB	56.888763	7.1306677	0.0	0.0	11
GRN	56.072952	3.4679108	0.0	0.0	11
FCGR2A	56.01906	9.821255	0.0	0.0	11
ARHGDIB	55.596394	5.1625485	0.0	0.0	11
HLA-DPB1	55.430717	6.067794	0.0	0.0	11
NPC2	55.104435	3.589846	0.0	0.0	11
HLA-DMA	55.03002	7.4115186	0.0	0.0	11
GLUL	54.5412	4.7274704	0.0	0.0	11
SPI1	53.991055	8.075073	0.0	0.0	11
FCGRT	53.67968	3.853415	0.0	0.0	11
PTPRC	53.58115	8.720931	0.0	0.0	11
HLA-B	53.354424	3.1634254	0.0	0.0	11
MT-CO2	52.792313	2.2947888	0.0	0.0	11
HLA-DQB1	52.62566	6.0177307	0.0	0.0	11
CAPG	52.46591	3.4622943	0.0	0.0	11
MSR1	52.082653	9.151847	0.0	0.0	11
SAMHD1	52.013985	6.8885703	0.0	0.0	11
MT-ATP6	51.865776	2.15958	0.0	0.0	11
SPP1	51.807438	6.1763086	0.0	0.0	11
ASAH1	51.432472	4.1669145	0.0	0.0	11
HLA-DMB	51.206203	9.398056	0.0	0.0	11
VAMP8	51.018627	6.474434	0.0	0.0	11
MT-ND1	50.954247	2.2657459	0.0	0.0	11
CTSH	50.73324	6.6916656	0.0	0.0	11
LYZ	50.315857	8.522229	0.0	0.0	11
MT-CO3	50.072563	2.0746486	0.0	0.0	11
C1orf162	50.070457	8.696847	0.0	0.0	11
MTATP6P1	49.90743	2.527789	0.0	0.0	11
LGMN	49.80589	4.2924027	0.0	0.0	11
HLA-E	49.774147	3.0838997	0.0	0.0	11
MARCKS	49.52253	4.3403893	0.0	0.0	11
COL4A1	45.79335	7.346819	0.0	0.0	12
TMSB10	42.046154	3.059445	0.0	0.0	12
COL4A2	41.6871	6.262698	0.0	0.0	12
HSPG2	40.54261	5.4127984	0.0	0.0	12
A2M	39.263695	4.321129	0.0	0.0	12
IFI27	39.187176	7.4379272	0.0	0.0	12
COL15A1	38.640278	5.251992	0.0	0.0	12
ENG	38.593838	5.0772142	0.0	0.0	12
TMSB4X	37.42295	3.922956	1.6547753095164173e-306	1.1952993652406919e-303	12
CD34	36.703053	9.996524	6.528557713069247e-295	3.7448959140585153e-292	12
PODXL	35.77794	8.514825	2.4339480828061786e-280	1.1577875477797292e-277	12
MT-CO2	35.157734	2.0039527	8.855308147579893e-271	3.9251153364147873e-268	12
MT-CO1	34.922115	2.122125	3.4330275994592594e-267	1.4555290711359551e-264	12
RAMP2	34.861393	6.7276263	2.861250308609533e-266	1.187297122740675e-263	12
MT-CYB	34.83979	1.9768336	6.07882302971634e-266	2.4699017822616204e-263	12
MT-ATP6	34.811733	1.9173764	1.6162825141786973e-265	6.433134260005537e-263	12
SPARCL1	34.71326	6.523736	4.970247532584698e-264	1.900681129960772e-261	12
MT-ND2	34.252243	1.8454357	4.03848395803168e-257	1.4320464115180338e-254	12
IGFBP7	33.903446	2.3033373	5.926689310471418e-252	2.0278635372302468e-249	12
MT-ND5	33.846775	1.942444	4.048318099045194e-251	1.3612818600979038e-248	12
MT-ND1	33.82926	2.0398982	7.325661856548087e-251	2.4215658167501243e-248	12
MT-RNR1	33.670105	2.1016028	1.5838210884540955e-248	4.982139143245198e-246	12
MT-CO3	33.62303	1.8753225	7.72976046271056e-248	2.355523723503813e-245	12
ADAM15	33.37908	4.6482477	2.7580899900254427e-244	8.150155920525183e-242	12
HYAL2	33.35909	5.4030185	5.3780190304868504e-244	1.5654851515161947e-241	12
GNG11	33.004845	3.5683892	6.921156361507623e-239	1.9283330359783308e-236	12
SLC9A3R2	32.00305	4.369369	9.888774263804943e-225	2.678621728708164e-222	12
HLA-E	31.639425	2.8067167	1.0600452281987439e-219	2.7565416114080135e-217	12
AQP1	31.53357	5.5091157	3.0122897362686017e-218	7.730090358742966e-216	12
EGFL7	31.52513	7.804229	3.931665548725999e-218	9.8306760508722e-216	12
HLA-B	31.49179	2.3644829	1.125216016287943e-217	2.777859236159969e-215	12
EMCN	31.457886	9.749641	3.27475484055126e-217	7.983442956908903e-215	12
B2M	31.392685	1.5634772	2.5463960958386573e-216	6.056385738675772e-214	12
CRIP2	31.192469	2.257879	1.3479581621715237e-213	3.0928503572742617e-211	12
PLXND1	30.459885	3.8611813	8.862366600409241e-204	1.942053211323387e-201	12
MYL6	30.173693	1.5972259	5.245110524333718e-200	1.1366154506231169e-197	12
TM4SF1	30.094498	2.994421	5.718918163674555e-199	1.2256709994081852e-196	12
TCIM	30.03135	9.642846	3.8258045005756305e-198	8.110289692905056e-196	12
HEG1	29.886051	6.057638	2.9871859314702697e-196	6.197775236326028e-194	12
COL18A1	29.588678	3.879006	2.089834998594279e-192	4.1589848956718597e-190	12
VIM	29.556938	1.3599527	5.348310312451485e-192	1.0536171315529426e-189	12
MTATP6P1	29.51496	1.9607773	1.8505819680411427e-191	3.609190012270641e-189	12
TIE1	29.44469	8.67082	1.4723121651465788e-190	2.843020213549874e-188	12
ARHGAP29	29.40632	3.7545948	4.55930517279538e-190	8.633022212138669e-188	12
FKBP1A	29.370892	3.0599022	1.2930324205618501e-189	2.424808778674785e-187	12
MCAM	29.075008	6.12348	7.432836351102157e-186	1.367571767505145e-183	12
IFITM3	29.051819	1.7591597	1.4595183464707001e-185	2.660279094506361e-183	12
ICAM2	28.654442	5.7266006	1.411288221429888e-180	2.457531623441706e-178	12
MALAT1	28.379488	1.9886456	3.6225329893296457e-177	5.987310244991193e-175	12
MT-ND4	28.071712	1.4015272	2.1703192592029724e-173	3.4981600423335185e-171	12
ACP5	19.854506	10.436902	1.0075060318037705e-87	1.9649390138268935e-83	13
CST3	19.799381	5.4345775	3.01369456300328e-87	2.9388042531126485e-83	13
CTSK	19.430426	6.746969	4.268143199572275e-84	2.7747198940419357e-80	13
SPP1	19.021574	7.5237803	1.1303811961035556e-80	5.511456116901911e-77	13
RGS10	18.718117	6.2063704	3.52388456753971e-78	1.3745264144145394e-74	13
GRN	18.666533	4.2398763	9.267915153007319e-78	3.012535820485029e-74	13
CSTB	18.439196	4.467256	6.368080140014284e-76	1.7742380995814082e-72	13
ATP6V0B	17.285053	3.8916676	6.096469147806345e-67	1.1889943778966716e-63	13
GPX1	17.233208	3.9187014	1.4962125491610017e-66	2.6527848496624557e-63	13
SLC9B2	17.092976	7.437659	1.674108341251816e-65	2.720844581619514e-62	13
ATP6V0E1	16.782642	3.7951863	3.2696223948296494e-63	4.905188120489435e-60	13
LAPTM5	16.772053	6.146819	3.9076845297453437e-63	5.443683670258817e-60	13
B2M	16.764364	2.3084912	4.4474718743557377e-63	5.78260293103733e-60	13
SPI1	16.24187	5.974637	2.5502809863715298e-59	2.925772357482585e-56	13
TCIRG1	16.058369	6.6155944	4.995163218802581e-58	4.871033412815337e-55	13
CTSD	15.997436	3.4596853	1.3314858678453087e-57	1.1290421252429155e-54	13
FCER1G	15.987257	5.6129155	1.56783026560292e-57	1.2740580695855728e-54	13
MT-ND2	15.931367	2.2678082	3.8387221620056974e-57	2.8794845509845047e-54	13
NPC2	15.901933	3.4516175	6.143943161029728e-57	4.43797494331714e-54	13
SLC37A2	15.804851	7.5479674	2.8807252327858035e-56	2.0065280076793403e-53	13
CYBA	15.684447	3.9879498	1.932374428242057e-55	1.2562366158001614e-52	13
COX4I1	15.489263	2.4161756	4.099665789915553e-54	2.4986181843975946e-51	13
ATP5F1B	15.386818	2.9297984	2.0066179292986585e-53	1.1859111962155072e-50	13
CA2	15.305155	6.982855	7.063329544098928e-53	3.9358890313874684e-50	13
RAC2	15.234417	6.696897	2.089824575816298e-52	1.1321624639484794e-49	13
CKB	15.232206	5.154079	2.161707097374525e-52	1.1394533383809558e-49	13
MT-CO2	15.115412	2.3697715	1.2816764588050455e-51	6.57803578317758e-49	13
MT-CO1	15.113193	2.455964	1.325581205619215e-51	6.6289257059465524e-49	13
ATP6V1F	14.929915	3.571403	2.1053422176337746e-50	9.54895099314221e-48	13
ATP6V1A	14.902049	4.838196	3.1962692561030024e-50	1.3551486804734099e-47	13
SNX10	14.800429	6.0310707	1.4555123586781914e-49	6.039756921553354e-47	13
ATP6V1E1	14.757375	3.9840872	2.758089819429171e-49	1.0977760356801452e-46	13
MT-CO3	14.691373	2.1925144	7.321494865364224e-49	2.8558222871839695e-46	13
MT-ND4	14.639825	1.9260055	1.564701752260544e-48	5.757807221573093e-46	13
SLC25A5	14.605277	3.1108327	2.5992264740144893e-48	9.387539615315663e-46	13
ANPEP	14.485707	4.203993	1.491781830906736e-47	5.19539661574537e-45	13
VAMP8	14.434267	5.0227633	3.1497408267008434e-47	1.0777086902306412e-44	13
NDUFA4	14.404568	2.4077978	4.843368669436462e-47	1.6286244682761953e-44	13
ARPC2	14.388692	2.225704	6.093772413227099e-47	2.0143532775452222e-44	13
GNPTAB	14.344999	5.1470785	1.145021338833365e-46	3.6608772411913307e-44	13
PFN1	14.280507	2.6463573	2.8948848980061625e-46	9.106280671905513e-44	13
ATP5F1A	14.213282	2.819258	7.578907166173915e-46	2.2740219455675366e-43	13
MT-ATP6	14.140192	2.0502715	2.1469794969261277e-45	6.2496330042612344e-43	13
ATP6V1B2	14.129845	4.5941505	2.4869391791251284e-45	7.132761001540791e-43	13
OSCAR	14.127754	5.743493	2.5618572691879404e-45	7.241145263909043e-43	13
LCP1	14.108016	5.531534	3.389791087803636e-45	9.444442226490616e-43	13
ATP6V1G1	14.031543	2.8451731	9.995361640006065e-45	2.6704046310279217e-42	13
MT-ND5	14.014783	1.9963214	1.2658483863088461e-44	3.291712143757523e-42	13
SHTN1	13.995016	4.3282166	1.6719120324192008e-44	4.234714333541775e-42	13
PTPN22	13.875252	5.723329	8.947821526120118e-44	2.2089792813154517e-41	13
