names	scores	logfoldchanges	pvals	pvals_adj	cluster
SLPI	17.336761	1.564575	2.4834221633861356e-67	6.51858262692677e-65	10
SOD3	17.280119	1.2282487	6.641136602577787e-67	1.688716516724233e-64	10
HSP90AA1	17.187613	0.7078327	3.2879551006890507e-66	8.232027893632864e-64	10
HSPH1	17.186657	0.9571262	3.3426274348691355e-66	8.242108920463684e-64	10
RPS2	17.184816	0.5121084	3.450365168059824e-66	8.380782499254563e-64	10
PDPN	17.179874	1.2157235	3.7572464190889944e-66	8.991974738860926e-64	10
GJA1	17.10847	1.5173548	1.2832352599323288e-65	3.026575452194017e-63	10
C1R	16.987885	1.3213847	1.0096434025146495e-64	2.347276676074772e-62	10
ACKR3	16.734665	1.4909512	7.326821220138105e-63	1.6793899793877116e-60	10
NNMT	16.5165	1.0115829	2.7913440501327182e-61	6.222785352309569e-59	10
MMP3	16.303928	1.7240474	9.254713720351855e-60	2.0081494811334143e-57	10
NT5E	15.830678	1.2722418	1.911500752939992e-56	3.988174776069926e-54	10
PSAP	15.33709	0.6197971	4.321380588318942e-53	8.902044011937021e-51	10
FAP	15.247913	1.4734195	1.6997782329680636e-52	3.4577738704152835e-50	10
RETREG1	15.200759	1.2128968	3.4954658696428876e-52	7.022865625008439e-50	10
CACYBP	14.97772	1.12588	1.0267900669758032e-50	2.0132507891523157e-48	10
SLC25A37	14.714496	1.0162811	5.2032890979984906e-49	1.0080753188193743e-46	10
MGP	14.49037	1.173237	1.3939099346393906e-47	2.6377314274792375e-45	10
MT2P1	14.413844	1.6865355	4.2347004330650666e-47	7.921323545712747e-45	10
GLUL	14.3845825	1.2890726	6.466715054438938e-47	1.1959013726811282e-44	10
HSPA1A	14.377772	0.77976686	7.135422922346951e-47	1.3047401420030819e-44	10
