names	scores	logfoldchanges	pvals	pvals_adj	cluster
EEF2	44.83853	0.8302736	0.0	0.0	0
RPL8	44.489758	0.3564476	0.0	0.0	0
RPL21	44.17441	0.35788286	0.0	0.0	0
RPS17	43.636467	0.43241823	0.0	0.0	0
TOMM7	43.45237	0.4363084	0.0	0.0	0
NPC2	43.34842	0.7523603	0.0	0.0	0
FTH1	42.311157	0.7280284	0.0	0.0	0
RPL15	41.894375	0.3113535	0.0	0.0	0
RPS25	41.882084	0.38640565	0.0	0.0	0
C7orf73	36.544235	1.2928835	2.201832337103466e-292	2.3303092539734535e-288	1
CCDC80	34.850456	1.4196701	4.190254805816702e-266	2.2173780868680532e-262	1
AEBP1	34.764748	1.5470508	8.297788005429265e-265	3.512785574218425e-261	1
SERF2	34.568203	0.8129136	7.594702951437514e-262	2.6792846228846313e-258	1
FN1	34.28076	1.2230622	1.5186473384039435e-257	4.592172601713753e-254	1
COL11A1	31.052334	1.51638	1.0610348688172936e-211	2.0417204607505137e-208	1
BTG1	30.954363	1.0242357	2.219327698814242e-210	3.914709116733422e-207	1
IFITM3	30.452705	0.9870433	1.1030525805059947e-203	1.7960241516592608e-200	1
TGFBI	29.844292	1.8879609	1.0411119512889098e-195	1.5740869052094539e-192	1
PLA2G2A	29.3215	2.3449214	5.5185297508280424e-189	7.300669952236074e-186	1
COL1A2	27.646708	2.4104326	3.0571357535364263e-168	3.5950218052836405e-165	1
POLR2L	27.603851	0.9320385	1.00036200719685e-167	1.1144559266492487e-164	1
ADAMTS6	26.272251	2.8115208	3.981303340042078e-152	3.664010773855246e-149	1
SCRG1	25.640278	0.9631144	5.4273856911922664e-145	4.418518189441027e-142	1
CTHRC1	25.503937	2.0681605	1.7826716553723074e-143	1.3975485529357642e-140	1
TMA7	24.649706	0.49592993	3.706916450957063e-134	2.615476683913605e-131	1
NOVA1	24.518038	1.0783765	9.486575825382988e-133	6.275073452996303e-130	1
EPYC	24.327368	2.8579783	1.006614251569609e-130	6.456667837264822e-128	1
PAM	24.167702	1.0358686	4.8650054857648224e-129	3.028752091681882e-126	1
MT-CO2	23.712109	1.1357775	2.704579323328742e-124	1.6356523010542708e-121	1
MT1M	23.69038	1.239617	4.530580075145422e-124	2.6638552347389766e-121	1
CRIP1	23.630135	1.4743887	1.8893266654711246e-123	1.080848041298035e-120	1
MT1X	23.382627	1.047858	6.421012389304877e-121	3.5766728748530616e-118	1
MT1F	23.167984	1.0755268	9.577800757579561e-119	5.198289965017604e-116	1
COL3A1	22.987328	2.3004239	6.241412812937765e-117	3.2222435368647237e-114	1
MT1G	22.965868	1.3376272	1.0228929649882051e-116	5.155136997596509e-114	1
CHI3L2	22.869026	1.2160735	9.451949737550247e-116	4.5470322748801376e-113	1
MT1E	22.797844	0.93605757	4.816679263065337e-115	2.2164054339413908e-112	1
CYTL1	22.588547	2.3437483	5.616508236381478e-113	2.5294602093507823e-110	1
UQCR11	22.297926	0.51285595	3.870299636561132e-110	1.6384526481417895e-107	1
PLAC9	22.202631	0.93866885	3.239221444700199e-109	1.3444039278425318e-106	1
MDFI	22.199194	1.1163806	3.4966440346023575e-109	1.4233358515466943e-106	1
ATP5E	22.033451	0.43964255	1.3767240192241153e-107	5.396503206466083e-105	1
SAT1	21.643883	0.74562913	6.940593338966874e-104	2.4083858886215053e-101	1
HTRA1	21.51083	0.7794059	1.232778898352187e-102	4.208746926035604e-100	1
NDUFA4L2	21.453041	0.35540804	4.277501921133216e-102	1.4371727486448697e-99	1
OST4	21.376629	0.4111547	2.2049131644201783e-101	7.07142378049726e-99	1
TMSB4X	21.278069	1.0136591	1.8125756411799047e-100	5.726386357739559e-98	1
IFITM10	21.264473	1.9009297	2.4219238796774576e-100	7.538950406048933e-98	1
CNPY2	20.79476	0.8097033	4.827702919144171e-96	1.439267432246826e-93	1
ID3	20.780674	1.1870967	6.474347500722025e-96	1.9033682437192099e-93	1
VKORC1	20.482534	0.59221	3.0819626309924594e-93	8.472195196132129e-91	1
HIF1A	20.409615	0.69173956	1.3736229123901327e-92	3.7276251521233256e-90	1
JUNB	20.3881	1.0081279	2.1326906096287112e-92	5.642832766751366e-90	1
MRPL33	20.386637	0.67213905	2.1974070464476287e-92	5.742285796562588e-90	1
PPP3CA	20.080532	0.8212723	1.0921908639820248e-89	2.6881865137101767e-87	1
NNMT	19.251768	0.6554374	1.36424762005426e-82	2.9770133374936625e-80	1
IFITM2	19.13307	0.62463975	1.339482110427565e-81	2.835281783142027e-79	1
HAPLN1	19.124327	0.88213867	1.5840471287219435e-81	3.31975500729281e-79	1
ID1	19.063118	1.0127604	5.113401602071474e-81	1.061131095206342e-78	1
THY1	49.751442	2.857307	0.0	0.0	2
COL2A1	46.338535	2.833487	0.0	0.0	2
CTGF	45.616695	3.3805566	0.0	0.0	2
SPARC	43.86648	2.219791	0.0	0.0	2
SERF2	43.639503	1.0250639	0.0	0.0	2
PPIC	43.135708	2.114677	0.0	0.0	2
MT-CYB	42.071014	1.9639696	0.0	0.0	2
TPM1	41.666275	2.0365925	0.0	0.0	2
CYR61	41.58198	2.572311	0.0	0.0	2
COL5A2	41.412937	2.338485	0.0	0.0	2
COL11A1	40.897144	1.8840948	0.0	0.0	2
MT-CO3	40.704445	1.6465579	0.0	0.0	2
MT-ATP6	38.890816	1.6846049	0.0	0.0	2
PLAC9	38.883755	1.6314864	0.0	0.0	2
MT-CO1	38.591133	1.5622131	0.0	0.0	2
DNM3OS	38.186775	2.0535233	0.0	0.0	2
POLR2L	37.573395	1.338237	5.847407623119954e-309	6.188603857929003e-306	2
PLPP1	37.57074	2.4591393	6.461500404858706e-309	6.512884717602106e-306	2
MT-ND1	37.265278	1.7072804	5.994786732595325e-304	5.7678023076747834e-301	2
MT-ND3	36.50971	1.6622977	7.778002021522397e-292	6.859873699565192e-289	2
CXXC5	36.041847	1.9186667	1.85057169379699e-284	1.5668420417040356e-281	2
S100A4	35.501827	1.818185	4.606174589097422e-276	3.7499575972086596e-273	2
ISLR	35.37971	1.723892	3.50285587118848e-274	2.746109267609132e-271	2
MT-ND2	35.246353	1.6393563	3.901721815200976e-272	2.8478532987020363e-269	2
FHL1	35.05132	1.8856575	3.722888097301666e-269	2.626745745186145e-266	2
LSP1	34.90265	1.9920517	6.7776049042559705e-267	4.62779235510923e-264	2
CKAP4	34.565567	2.0044317	8.319948567965225e-262	5.503385979316248e-259	2
ID1	34.293346	1.8944427	9.861324946094242e-258	6.325292882847782e-255	2
PTRF	34.042988	1.5382694	5.154205536257373e-254	3.2087961348811707e-251	2
NEAT1	33.99965	1.1254607	2.254567915459118e-253	1.3634982590435186e-250	2
NGFRAP1	33.83581	1.1066514	5.868536571413093e-251	3.450536489086137e-248	2
SDC2	33.814075	1.1701874	1.2249540071534384e-250	7.0077301268694144e-248	2
VKORC1	33.604748	1.0020926	1.4298584797398134e-247	7.964688010698061e-245	2
MT-CO2	33.51912	1.5066007	2.5382978408192633e-246	1.3776448819646498e-243	2
C1orf122	33.352783	1.684102	6.638067821094136e-244	3.512699539227489e-241	2
TTC3	32.637375	1.2238425	1.2105305152389296e-233	6.100785575252958e-231	2
CAPS	32.477962	1.4621266	2.1831818601979465e-231	1.074683963600231e-228	2
MAGED1	32.151894	2.0987973	8.309646035940361e-227	3.908672836505547e-224	2
LGALS1	32.009037	1.1577471	8.163090371493956e-225	3.6763432743279275e-222	2
ID3	31.797525	1.7087271	7.003493166522776e-222	3.0253661195058695e-219	2
DSTN	31.724682	0.67949843	7.097082943920814e-221	3.004479093479438e-218	2
IGFBP6	31.551058	1.4319409	1.734183846755352e-218	7.197543036131479e-216	2
H3F3A	31.499285	0.81495625	8.884801950630622e-218	3.6166269786345843e-215	2
P4HB	31.454456	1.179692	3.648034771732863e-217	1.4299620743198056e-214	2
ARPC1B	31.436459	1.5638983	6.42842029493524e-217	2.474006770598077e-214	2
S100A10	31.1191	1.0032752	1.3286461247808883e-212	5.02204509343519e-210	2
MDFI	30.962954	1.4438986	1.700593164631296e-210	6.315167634342218e-208	2
KDELR3	30.859468	1.8310963	4.181278075739715e-209	1.5259502246410783e-206	2
COPZ2	30.858706	1.8329364	4.280998148556683e-209	1.5358625052627e-206	2
NREP	30.721678	1.9741309	2.9229121774118855e-207	1.0142505255619243e-204	2
STMN1	30.222214	6.530818	1.2098308182549461e-200	2.5608488930002444e-196	3
LGALS1	29.781446	3.1036654	6.793680327984957e-195	7.19009157512288e-191	3
TUBA1B	29.673296	4.361241	1.698098101429699e-193	1.198121417098748e-189	3
H2AFZ	28.81072	2.9416256	1.5745477574533797e-182	8.332113095503922e-179	3
KIAA0101	28.56338	6.5336885	1.916047798787389e-179	8.111396751386533e-176	3
TMSB4X	28.151798	3.711947	2.277964601652425e-174	8.036279453862815e-171	3
TYMS	27.920483	5.2601314	1.5052553935354063e-171	3.982717614370493e-168	3
TMSB10	27.867094	2.5232325	6.686400236744773e-171	1.5725670423464068e-167	3
C12orf75	27.254593	4.4024963	1.4660869466133836e-163	3.103266239896549e-160	3
HMGB1	27.004705	2.3732438	1.3013127100581308e-160	2.504080557618223e-157	3
PFN1	26.730722	2.302169	2.0690678074750408e-157	3.6496631900686826e-154	3
H2AFV	26.646936	2.6669707	1.942111219356187e-156	3.1622052446240317e-153	3
BIRC5	26.526346	7.53488	4.81535296741593e-155	7.2804697329494995e-152	3
CFL1	26.409489	2.3308299	1.0661070878843835e-153	1.5044192486165828e-150	3
PTTG1	26.392124	5.658688	1.687277252551858e-153	2.2321623502978236e-150	3
UBE2C	25.51281	7.6165156	1.4211008128586399e-143	1.6711356058766016e-140	3
TPM4	25.505573	3.0956926	1.7097135026749362e-143	1.9047108269010723e-140	3
CENPW	25.274075	6.0931115	6.159128974413133e-141	6.518514150070139e-138	3
UBE2S	25.17622	5.0700564	7.298193041700679e-140	7.356231053032299e-137	3
HMGB2	25.155897	3.3640065	1.2181059850749363e-139	1.1719840630036897e-136	3
NUCKS1	25.014423	2.1042495	4.2597123106686126e-138	3.756888769996772e-135	3
TOP2A	24.564373	8.035553	3.037008210556468e-133	2.47247510741726e-130	3
SKA2	24.561792	3.9794705	3.2361042967963277e-133	2.536985912973625e-130	3
CDKN3	24.52415	5.600658	8.163835240122957e-133	6.171567875988665e-130	3
ACTB	24.501356	1.9169226	1.4288202234667613e-132	1.0428909541421012e-129	3
TUBB	24.399578	2.1392608	1.7278956772744827e-131	1.219145593362299e-128	3
CKS2	24.365993	4.541513	3.924164896037291e-131	2.67944510820714e-128	3
SMC4	24.201025	4.8498435	2.170147074143686e-129	1.3919849429818e-126	3
CKS1B	24.045017	2.3475232	9.412398332596782e-128	5.534228764057669e-125	3
CRIP1	23.954433	3.071941	8.307875249384985e-127	4.7527782541549185e-124	3
ITGB1	23.938772	2.275324	1.209582793407102e-126	6.7376944705389815e-124	3
DEK	23.796848	1.9346058	3.6003727517727935e-125	1.905227250919368e-122	3
RHEB	23.711878	1.859871	2.7195195723669625e-124	1.404001726543695e-121	3
MZT1	23.686264	2.4447331	4.9954560991263405e-124	2.517590934528744e-121	3
DRAP1	23.643064	2.0606728	1.391071027604514e-123	6.692000100296533e-121	3
LSM5	23.456842	1.8641487	1.1255985848257999e-121	5.294565610001712e-119	3
TK1	23.350908	5.9729967	1.349206172956016e-120	6.208401535426084e-118	3
RAN	23.320963	1.710845	2.7171958819355443e-120	1.223720962402759e-117	3
COX8A	23.15036	1.4692432	1.441691237778727e-118	6.227811924502513e-116	3
CALM2	23.094687	1.5131563	5.235743212716015e-118	2.17303875654039e-115	3
YWHAH	23.071695	2.1264148	8.910379033370735e-118	3.6270383269107374e-115	3
PBK	22.990396	8.43611	5.8156108213992015e-117	2.322623287859564e-114	3
MYL6	22.911758	1.5012826	3.5472831514302274e-116	1.3651880448422476e-113	3
DTYMK	22.797274	3.5832486	4.879767300737863e-115	1.8121058676266376e-112	3
MAD2L1	22.675941	4.8457313	7.740758395199627e-114	2.7770954737489916e-111	3
CALU	22.55936	1.9719765	1.0868191270408157e-112	3.834116743678824e-110	3
RRM2	22.448824	7.7022095	1.3140219029723914e-111	4.559656003314199e-109	3
HN1	22.413576	3.6815603	2.9017847689297193e-111	9.90678680708635e-109	3
CBX5	22.375813	2.2666395	6.771172883157418e-111	2.275006609806239e-108	3
COL6A3	22.303753	2.5860891	3.3977648597146627e-110	1.1237576372746917e-107	3
MAP1LC3B	8.494751	2.960499	1.9835694958878783e-17	3.229708886112209e-14	4
PFDN2	8.384576	2.5401971	5.09090804917796e-17	7.183950045129992e-14	4
SNRPG	8.1902485	2.2197354	2.6068746927281556e-16	2.358358951418619e-13	4
RBM8A	8.035835	2.2006872	9.294345142260434e-16	6.781274944884782e-13	4
ATP6V0B	8.027702	2.6600838	9.931474620467154e-16	6.781274944884782e-13	4
HSP90AA1	7.863167	2.1485393	3.74542013084738e-15	2.2022029974901803e-12	4
TIMM17A	7.7716103	3.595901	7.749451946872997e-15	4.1008162339865186e-12	4
PPP1R15A	7.691183	3.435605	1.4578088295549613e-14	7.526204754924357e-12	4
TCEB1	7.6387486	2.27671	2.193427997543795e-14	1.1054354862859408e-11	4
EIF5A	7.6320286	2.2751102	2.310880503499732e-14	1.1375443631995077e-11	4
SRP14	7.516909	1.4057171	5.608639764996916e-14	2.552922803968433e-11	4
RPS27L	7.4552293	1.7437304	8.971156701512872e-14	3.8387537827645626e-11	4
SLC3A2	7.453817	3.0697696	9.067779521813584e-14	3.8387537827645626e-11	4
MANF	7.4490657	3.5978541	9.400350477724798e-14	3.9015140894509965e-11	4
DNAJC8	7.4459624	2.247918	9.624012438794743e-14	3.917528294076314e-11	4
POLR2K	7.4238973	2.3708277	1.1372326530106856e-13	4.5418497294862606e-11	4
CYCS	7.367932	2.644527	1.732950948410502e-13	6.435328548246508e-11	4
DAD1	7.3451605	1.8953959	2.055121027689302e-13	7.373007931033806e-11	4
COX6A1	7.302721	1.5841277	2.82005275340351e-13	9.785583054310182e-11	4
NOP10	7.2285643	1.763823	4.881265401801336e-13	1.5654809812110438e-10	4
NDUFS6	7.2077403	2.3126814	5.688790003772256e-13	1.7451393914470628e-10	4
TMED9	7.175167	2.098289	7.221888229403504e-13	2.1530381429828726e-10	4
PSMB3	7.1244664	2.4873097	1.0448450954646191e-12	3.07169946329161e-10	4
RNF181	7.098913	2.0590894	1.2574191054185544e-12	3.6459986581362383e-10	4
COX7B	7.056602	2.0432405	1.7062351222119231e-12	4.880524166467537e-10	4
SQSTM1	7.017972	1.7765846	2.251118028956506e-12	6.269659910384522e-10	4
DNAJB11	7.0058584	3.1386626	2.4547581823178614e-12	6.748034603262619e-10	4
DDIT3	6.997298	2.7121682	2.609460990270136e-12	7.08134112577538e-10	4
CALM2	6.9475174	1.3598955	3.717697051252956e-12	9.715122652329793e-10	4
RHEB	6.9264584	1.9139324	4.315068378638604e-12	1.1138664923249188e-09	4
SEC61B	6.9065332	1.8229249	4.9664006054426455e-12	1.2665518266916202e-09	4
DNAJB6	6.891595	2.3096335	5.517024685991915e-12	1.3422857646941479e-09	4
HSPA5	6.814977	3.099772	9.427881789125821e-12	2.2173330425602916e-09	4
VIMP	6.7027254	2.1625257	2.0456784453367927e-11	4.656008134671386e-09	4
MTCH1	6.681345	2.0492172	2.3675909455563363e-11	5.27524184679905e-09	4
PRDX1	6.665722	1.7950144	2.633677503368335e-11	5.74711873338119e-09	4
PSMD8	6.6025014	1.9129416	4.042778620119893e-11	8.643787378997756e-09	4
SNU13	6.547435	1.4760189	5.853378085439405e-11	1.2042769770199674e-08	4
DDX39A	6.524749	3.5697293	6.811551347115229e-11	1.3863471861960389e-08	4
MTDH	6.5134487	1.8774593	7.344459986152004e-11	1.4805731859702807e-08	4
ZC3H15	6.5040536	2.045987	7.818403750877599e-11	1.5612467188191144e-08	4
HNRNPH3	6.4991097	2.3810127	8.079668968324183e-11	1.5983397481543735e-08	4
ARF4	6.495236	2.213987	8.290330599559967e-11	1.6248280351933872e-08	4
SF3B5	6.490506	1.6534183	8.554838557704419e-11	1.6461842522811765e-08	4
HERPUD1	6.4813037	2.763021	9.093349089401853e-11	1.7340443259042254e-08	4
ERH	6.469811	1.6100552	9.81256456616789e-11	1.8380757006378383e-08	4
ADRM1	6.4647174	2.3961356	1.0148836722131896e-10	1.884389709626016e-08	4
NAPA	6.443915	2.647879	1.1643041135793156e-10	2.1430282758376845e-08	4
ATP5G1	6.428955	2.1587672	1.2848407054126973e-10	2.3445020009888417e-08	4
COPE	6.412583	1.7509987	1.4307465307071582e-10	2.566492526735459e-08	4
EIF1	63.022057	1.024892	0.0	0.0	5
UPP1	62.325172	3.416714	0.0	0.0	5
MT2A	61.07264	2.648044	0.0	0.0	5
MIF	60.981827	1.0358247	0.0	0.0	5
HMGA1	57.754246	3.2900627	0.0	0.0	5
CD55	57.69787	2.4080057	0.0	0.0	5
SOD2	57.17492	2.5149744	0.0	0.0	5
SPP1	52.80862	3.4131823	0.0	0.0	5
AC090498.1	52.74112	0.6721146	0.0	0.0	5
WTAP	50.934895	1.9396615	0.0	0.0	5
EIF4A2	50.61874	1.0836174	0.0	0.0	5
RPL41	49.916126	0.43837732	0.0	0.0	5
PTGS2	49.295807	2.8024771	0.0	0.0	5
VEGFA	48.69159	2.0081077	0.0	0.0	5
GSTO1	48.4278	1.5835207	0.0	0.0	5
VAPA	47.777897	1.1648548	0.0	0.0	5
CTSL	46.86324	2.176262	0.0	0.0	5
RABGGTB	46.76006	1.5828581	0.0	0.0	5
NDRG1	45.274548	1.8458298	0.0	0.0	5
PMP22	45.22887	1.481553	0.0	0.0	5
STK17A	45.008972	2.446561	0.0	0.0	5
PTGES3	44.612354	0.9690088	0.0	0.0	5
SNHG12	44.246372	2.1781523	0.0	0.0	5
MRPS6	44.149326	1.3638119	0.0	0.0	5
RPL36	43.817436	0.43900752	0.0	0.0	5
DDIT4L	43.003807	1.7812287	0.0	0.0	5
ERO1A	42.97898	1.7389523	0.0	0.0	5
SLC25A37	42.47959	1.3118782	0.0	0.0	5
C11orf96	42.34665	3.308974	0.0	0.0	5
NRP2	42.244385	2.6331127	0.0	0.0	5
BZW1	42.088104	1.5422528	0.0	0.0	5
TM4SF1	41.518974	2.046086	0.0	0.0	5
ATP6V1G1	40.288685	0.8570084	0.0	0.0	5
BHLHE40	39.884907	1.8423964	0.0	0.0	5
ZFAS1	39.844624	0.7591417	0.0	0.0	5
COMP	39.42479	1.5262187	0.0	0.0	5
ISG20	39.40837	1.7899531	0.0	0.0	5
SMOX	39.133587	2.3934228	0.0	0.0	5
SYF2	38.67388	1.0470589	0.0	0.0	5
FN1	38.290085	1.1202081	0.0	0.0	5
PRG4	37.899815	2.7085085	0.0	0.0	5
LINC00493	37.829952	0.92060864	0.0	0.0	5
RELB	37.80494	2.5738115	0.0	0.0	5
EPB41L4A-AS1	37.720585	0.9866538	0.0	0.0	5
S100A2	37.618603	1.9048958	1.067339465466184e-309	1.9476184884071297e-307	5
RNF114	37.52368	1.4688964	3.7861772108064654e-308	6.791696018740716e-306	5
SELK	36.935787	0.92772216	1.2318488202227146e-298	2.1027858046495325e-296	5
TRMT112	36.88275	0.81429964	8.735137417655203e-298	1.4674337596786324e-295	5
ARF6	36.750477	1.3605393	1.1424199540761483e-295	1.860123320609987e-293	5
CD44	36.530228	1.1079421	3.674657257939675e-292	5.89253561960675e-290	5
GAPDH	45.655407	1.3188528	0.0	0.0	6
VEGFA	42.84059	2.5703373	0.0	0.0	6
CCDC85B	42.765892	2.168754	0.0	0.0	6
FAM162A	40.632305	1.5974004	0.0	0.0	6
ADM	40.286335	2.3758686	0.0	0.0	6
BNIP3	39.622105	1.2595671	0.0	0.0	6
MRPS6	39.518112	1.975843	0.0	0.0	6
CTSD	39.38842	2.109922	0.0	0.0	6
ENO2	38.868828	2.260492	0.0	0.0	6
PGK1	38.231792	1.5174325	0.0	0.0	6
PTGS2	37.867374	2.7486362	0.0	0.0	6
AK2	37.795357	1.7805357	0.0	0.0	6
DDIT4L	37.470215	2.2515876	2.815250781207488e-307	4.256458091844207e-304	6
ERO1A	37.26193	2.0976841	6.791739464024432e-304	9.584049949000343e-301	6
COMP	36.74288	2.1302655	1.510531524197275e-295	1.8807894572166894e-292	6
TMEM45A	36.22613	1.5820886	2.3615875124649165e-287	2.6309327829655204e-284	6
PTP4A1	36.00778	2.0703347	6.320939626171641e-284	6.689766453358757e-281	6
CA9	35.153744	2.3548214	1.0190213147328207e-270	1.0271249604261722e-267	6
CHI3L2	34.805244	2.2496192	2.0260729118925126e-265	1.9493584239104005e-262	6
LDHA	34.67809	0.9346287	1.685724378376575e-263	1.5513794746563897e-260	6
IFRD1	34.427406	1.8632333	9.81070516737382e-260	8.652633178241736e-257	6
SLC2A1	33.540344	2.408201	1.2450545088805784e-246	9.760766218324149e-244	6
GBE1	33.50913	1.7584963	3.5485789632584424e-246	2.682598961260409e-243	6
VAPA	33.494392	1.1956528	5.816283013796861e-246	4.245284915622005e-243	6
TGFBI	32.900116	2.1632285	2.1895653761952225e-237	1.4483290724351335e-234	6
SLC3A2	32.761215	2.1149495	2.102139421439999e-235	1.3483631858672867e-232	6
PHLDA1	32.55819	3.045053	1.6034363053893806e-232	9.982334198875594e-230	6
ENO1	32.286472	1.214377	1.0831260626264066e-228	6.368480379892541e-226	6
DDIT3	32.284798	1.9361777	1.1433349813213577e-228	6.5408031215213995e-226	6
EGLN3	31.935623	2.5498147	8.555550138586377e-224	4.527383244586445e-221	6
ARF6	31.593681	1.6288341	4.508826322148395e-219	2.327764067339392e-216	6
ATP6V1G1	31.05513	0.9617536	9.726898114359386e-212	4.902125056824883e-209	6
FOSL1	30.965261	2.9657965	1.5832190406793678e-210	7.793487775362832e-208	6
HLA-DRB1	30.820074	2.1330855	1.4108379375482026e-208	6.787092414564274e-206	6
WDR45B	30.653616	1.9506117	2.3651569001670726e-206	1.1119095683907455e-203	6
SQSTM1	30.652918	1.1949115	2.4163953392532858e-206	1.1119095683907455e-203	6
BHLHE40	30.444199	1.8421153	1.4296191874032043e-203	6.304322779117422e-201	6
ATP6V0E1	29.597939	1.0117658	1.5884295879350426e-192	6.861691650575725e-190	6
NT5C3A	29.500807	2.3857741	2.811104489586618e-191	1.190052974621599e-188	6
MIF	29.432184	0.73083925	2.1284399665910719e-190	8.833860543692789e-188	6
WDR33	29.374882	1.6988186	1.1498933639619307e-189	4.680729391342728e-187	6
PPP3CA	29.218365	1.4714448	1.1334477361552128e-187	4.5267336285278095e-185	6
WTAP	29.050907	1.5866647	1.4987601598693984e-185	5.874862278510288e-183	6
CCNG2	28.609133	1.7924013	5.172478923876756e-180	1.9551046675303446e-177	6
PPP1R15A	28.593473	1.8307954	8.099021753110914e-180	3.0075788324227846e-177	6
TREM1	28.580975	2.3130183	1.1582780824661181e-179	4.227115891648331e-177	6
EIF4A2	28.474192	0.91980165	2.445750324663833e-178	8.7744401901965e-176	6
SPP1	28.415407	2.389037	1.3046311753550005e-177	4.6025213481232157e-175	6
S100A2	28.387432	1.9286577	2.8905908068176236e-177	1.0030350099657154e-174	6
ALDOA	27.99754	0.72012186	1.7407801082487613e-172	5.5828928108032625e-170	6
TYROBP	7.929009	11.089885	2.209014812015756e-15	4.675821652593751e-11	7
TMSB4X	7.8047266	5.5761247	5.963068899749367e-15	6.311013970049743e-11	7
FCER1G	7.5423346	10.011308	4.6163240770122057e-14	2.001338352587389e-10	7
CSTB	7.3955417	2.8347108	1.4083300291852951e-13	4.96835362129419e-10	7
ATP5E	7.28133	1.7351416	3.305443684213159e-13	8.745790807967492e-10	7
LAPTM5	7.1383753	7.538871	9.444036526044823e-13	2.221132457186564e-09	7
GRN	7.0014634	3.8371487	2.5330270228031263e-12	4.124352537821059e-09	7
GPNMB	6.7490606	7.9287205	1.4880551569385102e-11	1.657771763521971e-08	7
GPX1	6.6506906	2.6952062	2.917208543767524e-11	2.513715256601457e-08	7
TMSB10	6.4628787	2.3340483	1.0272958935729147e-10	6.395521229193496e-08	7
MMP9	6.4163885	12.300529	1.3954503887237088e-10	7.998413159517611e-08	7
APOE	6.4120336	10.959478	1.435912978039728e-10	7.998413159517611e-08	7
FTL	6.2598786	2.0761182	3.852771921625469e-10	1.8965493782568906e-07	7
VAMP8	6.180018	4.8488317	6.409439040194319e-10	3.014857692528736e-07	7
SDCBP	6.1597395	2.2376108	7.286469457321271e-10	3.352884760937377e-07	7
SPP1	6.080695	4.26172	1.1966255954246189e-09	5.276869578823523e-07	7
S100A11	6.046508	2.0734656	1.4801887154585625e-09	6.394113171451305e-07	7
LYZ	6.033443	11.134417	1.6050277822891272e-09	6.794724613542791e-07	7
ACP5	6.0255766	10.329091	1.685078702500993e-09	6.993737430556572e-07	7
FTH1	5.975983	2.7839577	2.287064353521917e-09	9.134017202075173e-07	7
C15orf48	5.9367876	5.0863333	2.9066051485064136e-09	1.0607605375592285e-06	7
CTSD	5.855185	2.3749685	4.764796735620041e-09	1.6267169758527325e-06	7
UQCR10	5.7726564	1.5194236	7.803139916077576e-09	2.5025615546002127e-06	7
S100A4	5.769363	2.5609004	7.957172911792158e-09	2.5138728212523076e-06	7
CXCL8	5.708202	6.4001265	1.1417608823557174e-08	3.50255834736572e-06	7
ARPC5	5.5638585	2.013085	2.6387360811543374e-08	7.547854949972144e-06	7
CTSS	5.535469	6.2088933	3.103963061614809e-08	8.532673522753332e-06	7
CTSB	5.4153786	3.4897735	6.115920373328831e-08	1.5052986807238531e-05	7
ATP6V1F	5.366738	2.1394866	8.017342644911991e-08	1.9067763119646303e-05	7
