names	scores	logfoldchanges	pvals	pvals_adj	cluster
COL4A1	8.14309	4.766598	3.8531471277275106e-16	1.9276944793918213e-14	0
MT-ND3	8.086632	1.087448	6.133756283575949e-16	2.981915863937735e-14	0
TUBA1B	8.049558	1.049956	8.309390070969683e-16	3.9488977062660066e-14	0
IFI16	8.027527	3.712098	9.945712675758479e-16	4.678055213438809e-14	0
DAB2	8.0038595	2.2210011	1.205786890845252e-15	5.6234630658471105e-14	0
PLIN2	7.9987483	2.805121	1.2569044215889962e-15	5.851942819702677e-14	0
SDCBP	7.9638567	1.996463	1.6675862125488226e-15	7.522180692539903e-14	0
IL32	7.807363	4.524569	5.839678482266133e-15	2.472070663354383e-13	0
HSPB1	7.7190166	2.4941978	1.1723047605639241e-14	4.814498177862229e-13	0
AFAP1L1	7.647903	7.7065654	2.0428293806455775e-14	8.170129831081935e-13	0
EDNRB	7.599702	6.8633265	2.968135280508179e-14	1.16175263696249e-12	0
THBD	7.5282373	4.278565	5.142993158823163e-14	1.9385561610709336e-12	0
ETS2	7.5147033	2.8420343	5.704009307199445e-14	2.1353948312503393e-12	0
ARHGAP29	7.4101105	1.8062189	1.2619419753349268e-13	4.574913754060059e-12	0
LAMA4	7.407846	3.0665429	1.2836705402424984e-13	4.6414557930765555e-12	0
LMO2	7.376452	4.610834	1.625635978927042e-13	5.816774979994342e-12	0
CLEC2B	7.2462115	3.2993171	4.285907948589247e-13	1.4595426127893777e-11	0
CDKN1A	7.212971	1.9806566	5.474395263556927e-13	1.8414848419563863e-11	0
FTH1	7.212411	0.6232092	5.496982752216426e-13	1.8468251210010644e-11	0
GCLM	7.164359	1.5275424	7.815131225343781e-13	2.5509033309200415e-11	0
MAFF	7.1477914	2.368373	8.818523568651835e-13	2.85807414034186e-11	0
SPARCL1	7.0854588	5.341058	1.3858464287852711e-12	4.363037795704292e-11	0
MALAT1	45.260986	2.2645528	0.0	0.0	1
MT-CO1	41.12207	2.3504667	0.0	0.0	1
MT-ND4	40.92724	2.344357	0.0	0.0	1
MT-ATP6	40.410694	2.14419	0.0	0.0	1
MT-CO3	39.97876	2.4258692	0.0	0.0	1
MT-CO2	38.959892	2.0769064	0.0	0.0	1
MT-ND2	38.939995	1.8951164	0.0	0.0	1
MT-ND1	38.10393	1.9467136	0.0	0.0	1
MT-ND3	38.021206	2.022836	0.0	0.0	1
MT-CYB	37.37074	1.9747713	1.1676276040583113e-305	1.5299257692032614e-303	1
NEAT1	36.849987	2.2633255	2.9258465976151096e-297	3.3969449358640234e-295	1
MEG3	29.97931	3.8948007	1.82642387368421e-197	6.951020651216421e-196	1
MT-ND5	29.584047	1.5253274	2.397115825588216e-192	8.701720192201234e-191	1
MT-ND4L	23.319214	1.5536399	2.8305256543715516e-120	5.334571500389562e-119	1
N4BP2L2	16.00766	1.316958	1.1298108347972668e-57	1.1059364969861826e-56	1
DDX5	14.372155	0.39056832	7.73854897918087e-47	6.489908982357233e-46	1
MEG8	13.703372	3.060081	9.691647655434658e-43	7.656485124517372e-42	1
IARS	12.905216	1.8412714	4.2063202826537837e-38	3.106309954307609e-37	1
COL2A1	12.382628	1.6720197	3.245358596854875e-35	2.2856229114681023e-34	1
DDX17	10.946554	1.5215843	6.90238986510287e-28	4.315522824998195e-27	1
MTRNR2L12	10.324719	1.1776462	5.4477879715183765e-25	3.223684598372035e-24	1
HSPA6	9.961927	3.189037	2.2368281684772878e-23	1.2830636623685856e-22	1
KCNQ1OT1	8.861075	1.6526955	7.924643287921509e-19	4.131384704631456e-18	1
COL9A1	8.414447	1.3960919	3.9475399773093656e-17	1.9681194059729028e-16	1
PNISR	8.18356	1.1862332	2.755774765282949e-16	1.3475723909992113e-15	1
RBM39	7.9387364	0.18471994	2.0425144088840104e-15	9.767435953224267e-15	1
AC103591.3	7.7293806	4.469401	1.080709240318316e-14	5.076270989518399e-14	1
DNAJA4	7.173827	2.807059	7.292978760951622e-13	3.2667036234143714e-12	1
CCNL1	6.9071946	1.1453416	4.943312552939233e-12	2.1563124319384265e-11	1
DDN-AS1	6.6734333	3.5102663	2.498868730450649e-11	1.070343586349316e-10	1
HNRNPA2B1	5.171301	-0.13396178	2.3246974111612404e-07	8.632439131648137e-07	1
ZNF207	4.930685	1.2210169	8.194183455376408e-07	2.9733766577625907e-06	1
WSB1	4.9103866	1.080991	9.089698628377561e-07	3.2944171161543332e-06	1
HSPA9	4.8351703	0.27403513	1.330318089413895e-06	4.7855971431968546e-06	1
COL6A2	4.750044	0.46272102	2.0337250837012587e-06	7.269417953120789e-06	1
KMT2E-AS1	4.7448864	2.3068597	2.086234153383995e-06	7.456139623914016e-06	1
CHD2	4.6266985	1.3459498	3.7154041856375874e-06	1.311857584652943e-05	1
AC007952.4	4.5899706	1.6837059	4.43308823594931e-06	1.5600569881107713e-05	1
COL11A2	4.50927	1.1097956	6.505108879774682e-06	2.2738132105675833e-05	1
RBM5	4.400464	1.904103	1.0801950430254791e-05	3.734000854759935e-05	1
AC132192.2	4.273401	2.5741863	1.9251415211973127e-05	6.567343676824357e-05	1
AC087239.1	4.130524	2.954535	3.61936875054577e-05	0.00012162988585737347	1
RGPD5	3.6671937	2.4180205	0.00024522706512148366	0.0007848863468515464	1
HIST1H4E	3.6565359	3.419737	0.0002556466391961206	0.000817095240343879	1
PARD6G-AS1	3.437306	3.115257	0.0005875313945076188	0.0018312770561023605	1
AC020916.1	3.1898432	1.6870191	0.0014235005686082554	0.004332379343637292	1
Z95331.1	2.929266	2.37426	0.0033976348085542206	0.010075365814438833	1
A2ML1	2.9079614	5.6642065	0.0036379328615043327	0.01077169489047167	1
LINC02256	2.8492103	2.0610225	0.004382790414404528	0.01289116633273704	1
AL390957.1	2.7666438	2.8941922	0.005663661047847357	0.016510360990843083	1
COL2A1	83.93467	6.187427	0.0	0.0	2
COL11A1	83.68309	3.8168032	0.0	0.0	2
SPARC	83.22973	4.8008914	0.0	0.0	2
DLK1	81.11458	5.377236	0.0	0.0	2
EEF1A1	79.58047	1.6794087	0.0	0.0	2
COL9A3	76.9272	3.4209447	0.0	0.0	2
COL11A2	75.66246	3.5080912	0.0	0.0	2
COL9A2	74.6386	3.4259388	0.0	0.0	2
HAPLN1	74.53107	3.431544	0.0	0.0	2
TSPAN3	72.70565	2.5532136	0.0	0.0	2
RPS24	72.548164	1.0923327	0.0	0.0	2
CNMD	72.27807	3.4075418	0.0	0.0	2
RPL39	72.11546	1.3709162	0.0	0.0	2
EEF2	71.30962	1.4457946	0.0	0.0	2
ENPP1	67.95959	3.1417506	0.0	0.0	2
COL6A2	67.719795	2.4850147	0.0	0.0	2
COL9A1	66.93219	4.4104714	0.0	0.0	2
RPL6	66.852036	1.1023856	0.0	0.0	2
RPL5	66.77	1.224615	0.0	0.0	2
RPL41	66.54752	0.9906604	0.0	0.0	2
EDIL3	66.25523	2.5957012	0.0	0.0	2
RPS8	65.43504	1.0947819	0.0	0.0	2
ITM2A	65.40505	3.3316188	0.0	0.0	2
PAX1	65.31552	2.335717	0.0	0.0	2
S100A6	65.01464	2.026059	0.0	0.0	2
C1QL1	64.99235	4.0707483	0.0	0.0	2
COL14A1	64.77489	3.1131785	0.0	0.0	2
RPS15A	64.72058	1.1494893	0.0	0.0	2
RPL34	64.120476	1.207194	0.0	0.0	2
SEMA3E	64.09697	2.7142742	0.0	0.0	2
COL16A1	63.328552	3.0328882	0.0	0.0	2
SLC25A3	63.305397	1.345546	0.0	0.0	2
TPT1	62.876896	1.0269126	0.0	0.0	2
RPS28	62.476143	0.9141382	0.0	0.0	2
SNHG29	62.04103	1.4845593	0.0	0.0	2
PLOD2	61.833035	1.9875025	0.0	0.0	2
RPL7	61.784145	1.1005595	0.0	0.0	2
PCOLCE	61.212254	3.1067219	0.0	0.0	2
TNC	61.189026	3.3960521	0.0	0.0	2
RPL35A	60.977783	1.0352701	0.0	0.0	2
RPS3A	60.8781	1.0075794	0.0	0.0	2
HNRNPA1	60.80024	1.1060073	0.0	0.0	2
TWSG1	60.23322	2.2461202	0.0	0.0	2
RPL22	58.971798	0.9875017	0.0	0.0	2
CD81	58.660988	1.400832	0.0	0.0	2
RPLP0	57.127575	0.8699645	0.0	0.0	2
COL3A1	56.959755	2.6046832	0.0	0.0	2
RPS3	55.73911	0.9239449	0.0	0.0	2
RPL10A	55.702755	1.0587984	0.0	0.0	2
RPS21	55.645676	0.886194	0.0	0.0	2
COL9A1	11.730063	6.042618	8.939169992409968e-32	1.26850919025257e-27	3
COL9A2	11.727444	4.6549745	9.220156928714711e-32	1.26850919025257e-27	3
HAPLN1	11.444336	4.436888	2.510186509420769e-30	2.157353046277805e-26	3
MATN3	11.420282	5.9354506	3.311567180164898e-30	2.157353046277805e-26	3
COL27A1	11.40561	3.934821	3.9201792525763284e-30	2.157353046277805e-26	3
COL11A2	11.387283	4.22626	4.838421531413452e-30	2.218900114306209e-26	3
COL11A1	11.297543	4.176307	1.3494139191295664e-29	5.304353342681306e-26	3
COL12A1	11.047946	4.4166684	2.2428774633026192e-28	7.7143770350293595e-25	3
MATN2	10.442419	3.905663	1.5871338904538662e-25	4.3671576129728585e-22	3
ANGPTL2	10.315125	3.2468107	6.020239079837795e-25	1.3995759678402928e-21	3
COL9A3	10.313804	3.6927598	6.103689349499751e-25	1.3995759678402928e-21	3
RCN1	10.286643	2.3351908	8.094957099830349e-25	1.677977964439031e-21	3
LOXL4	10.281515	7.1552234	8.537466020550384e-25	1.677977964439031e-21	3
IL17B	10.247855	9.277161	1.2099911820332506e-24	2.2196078243217952e-21	3
SH3BP2	10.233033	3.1015089	1.410315852473276e-24	2.4253906872909164e-21	3
SNORC	10.111317	2.8743467	4.921837141121014e-24	7.966427692652107e-21	3
ARSI	10.010971	6.1298637	1.3640650957222382e-23	2.0852008429940613e-20	3
MMP2	9.947805	3.833194	2.5780671277765064e-23	3.7335839519946496e-20	3
FAM20C	9.859562	3.2763126	6.232086270906302e-23	8.57410429151289e-20	3
EXTL1	9.816731	5.017482	9.538638045071027e-23	1.249834116419878e-19	3
CXCL14	9.789409	5.702899	1.2502495236450495e-22	1.5509760100315744e-19	3
MMP13	9.761413	9.760559	1.6484339341556976e-22	1.8899295055095073e-19	3
RBP4	9.744071	2.6036816	1.95560174795976e-22	2.1524135078744302e-19	3
SERINC5	9.634056	3.1575453	5.741704978094321e-22	6.07649054527859e-19	3
CHADL	9.601706	2.8872392	7.863201304104384e-22	8.013475817916157e-19	3
EPYC	9.579586	3.9184678	9.743482702927313e-22	9.575059644776711e-19	3
ERRFI1	9.377985	2.7605393	6.7245615140360145e-21	6.380449469662585e-18	3
THBS1	9.316977	3.4589818	1.1970238887311785e-20	1.097910310744237e-17	3
PDPN	9.291713	2.8059535	1.518252346011973e-20	1.3392982162113206e-17	3
MGP	9.288993	3.3624969	1.5575498952886414e-20	1.3392982162113206e-17	3
CNN3	9.213288	2.4763873	3.162847831563126e-20	2.637240028281544e-17	3
CPE	9.17415	2.222276	4.5514848682619154e-20	3.683489930443966e-17	3
SLC38A3	9.164507	3.7869127	4.977415409215679e-20	3.8411022863318406e-17	3
SOX4	9.163471	3.2028859	5.0254281984280513e-20	3.8411022863318406e-17	3
COL2A1	9.16039	4.9922895	5.171034541652391e-20	3.8455726067055994e-17	3
DHRS3	9.156011	2.9381967	5.3851484649525356e-20	3.899414346358788e-17	3
NID2	9.143272	4.3495364	6.059059052675206e-20	4.2748992023951534e-17	3
SNHG29	9.138058	1.6684767	6.35842516904951e-20	4.373960673789158e-17	3
IMPA2	9.083986	3.2834442	1.0466980550913846e-19	6.857367543784414e-17	3
GPRC5C	8.841949	2.3127697	9.406237940886612e-19	6.01911728328921e-16	3
CSPG4	8.824209	2.5310917	1.1023624653654707e-18	6.893773999317339e-16	3
CYTL1	8.788877	4.889521	1.5106279007651137e-18	9.23698607054508e-16	3
CNMD	8.75196	2.651513	2.0967884366518613e-18	1.2542441439763612e-15	3
HSPG2	8.709454	2.9949691	3.0534219436560254e-18	1.7876161319497703e-15	3
CAMK2N1	8.675195	2.8273227	4.1284390372841985e-18	2.3666276781231666e-15	3
PTH1R	8.660635	4.68892	4.691434361765909e-18	2.6344797530275663e-15	3
SLC44A2	8.634024	3.123374	5.9230811739095316e-18	3.2595900316258934e-15	3
MEST	8.629907	3.7550519	6.140219256503609e-18	3.312828883567712e-15	3
TRPV4	8.612964	2.731296	7.119552169757484e-18	3.767338413520134e-15	3
TUBB2B	8.486182	2.3798263	2.1353703950344265e-17	1.1086198450899486e-14	3
SNHG8	43.49434	2.2937477	0.0	0.0	4
MEG3	43.028152	3.0996747	0.0	0.0	4
DNAJB9	42.11484	2.4690604	0.0	0.0	4
HERPUD1	41.182743	3.0450964	0.0	0.0	4
SELENOK	40.94983	2.0490189	0.0	0.0	4
HSPD1	40.171696	2.063373	0.0	0.0	4
SERPINH1	39.43032	3.0542243	0.0	0.0	4
HSP90AB1	39.161133	1.3139323	0.0	0.0	4
COL9A3	38.94389	2.6924891	0.0	0.0	4
MTHFD2	38.671402	2.3932624	0.0	0.0	4
TPT1	38.630848	0.9871552	0.0	0.0	4
RAB1A	38.34122	1.5724415	0.0	0.0	4
HSPA5	38.167557	2.6749864	0.0	0.0	4
COL2A1	37.86395	4.1942625	0.0	0.0	4
EIF1B	37.622128	1.6198597	9.3471693201804e-310	1.2859835550704225e-306	4
CIRBP	37.468178	1.6727626	3.0388916775027752e-307	3.9818163522936365e-304	4
BTG3	36.566307	1.8474225	9.819300073271682e-293	1.1747298296354069e-289	4
COL11A2	36.209198	2.4905803	4.3623020984449253e-287	4.6166578669542525e-284	4
RPL39	36.180454	1.109072	1.2357300936507947e-286	1.2593462687738988e-283	4
PGM3	35.94103	2.0914023	6.989406820069891e-283	6.868589930751539e-280	4
XBP1	35.448452	1.6182407	3.064322451798576e-275	2.8105965527896543e-272	4
ATF3	35.163143	2.6505194	7.320099418202394e-271	5.754853016893059e-268	4
COL9A2	34.928352	2.4125955	2.7606341259692084e-267	2.0530164489234796e-264	4
EPB41L4A-AS1	34.24682	1.7471899	4.863739816759078e-257	3.2641625560473852e-254	4
ZFAS1	34.01333	1.2656658	1.415383474409799e-253	9.057137600432565e-251	4
RPL22L1	33.824947	1.7039762	8.477529333365882e-251	5.0710368942803394e-248	4
MKNK2	33.817158	2.0736384	1.1035710786360349e-250	6.460821659521093e-248	4
EEF1A1	33.48372	1.1388596	8.31888843262685e-246	4.6714802880032735e-243	4
DLK1	33.47176	2.842383	1.2418127549308124e-245	6.833943952935246e-243	4
SNHG12	33.461544	2.2456665	1.7486290954158595e-245	9.284878077075264e-243	4
RPS15A	33.277042	0.93460053	8.296508760674243e-243	4.227532130716898e-240	4
RPL34	32.986412	1.0050328	1.2722098021418646e-238	6.035538778575094e-236	4
SNHG29	32.96061	1.2449691	2.981149240911288e-238	1.3903271612358474e-235	4
RPL41	32.705585	0.7707823	1.3008123232585087e-234	5.681452680441449e-232	4
COL16A1	32.53948	2.3091433	2.9497813918638937e-232	1.2682216371644829e-229	4
HSPA9	32.344025	1.3531736	1.6834964943343388e-229	6.913893960910995e-227	4
RPL35A	32.337868	0.87839705	2.054854272733941e-229	8.314907377727518e-227	4
UBC	32.291485	1.3111275	9.210862000019792e-229	3.620658268464923e-226	4
CYTOR	32.27922	2.9613202	1.3691068739042384e-228	5.305964048218172e-226	4
BET1	32.100056	2.2514582	4.40101904695791e-226	1.6819227791124147e-223	4
RSL24D1	31.934374	1.2028455	8.904118271563894e-224	3.3562427172650974e-221	4
HSPA13	31.72753	1.7951605	6.483573409657724e-221	2.378693412535226e-218	4
SLC3A2	31.583986	1.3856828	6.126168546534841e-219	2.2179954437691142e-216	4
CYCS	31.516014	1.4227617	5.241972658177579e-218	1.8732223332781073e-215	4
COL9A1	31.414022	2.7876713	1.3019945772148181e-216	4.593036254697812e-214	4
RPS29	30.884914	0.80790377	1.904486628502692e-209	6.469611613565442e-207	4
SESN2	30.62519	2.0891461	5.655933412006391e-206	1.875044141744191e-203	4
EIF1	30.593029	0.8049696	1.515327408341665e-205	4.963779639039197e-203	4
H1FX	30.493647	2.4236999	3.163667473655958e-204	1.0241349906484392e-201	4
TAF1D	30.225554	1.4443799	1.0934927624676122e-200	3.3431718724509793e-198	4
COL1A1	58.680595	8.195251	0.0	0.0	5
COL1A2	56.31846	5.186989	0.0	0.0	5
COL14A1	49.985744	3.8775268	0.0	0.0	5
COL3A1	49.66139	3.7567818	0.0	0.0	5
RPL35A	45.57955	1.095632	0.0	0.0	5
RPL39	44.77488	1.1851261	0.0	0.0	5
RPL41	43.143654	0.8774342	0.0	0.0	5
CIRBP	42.563797	1.7847995	0.0	0.0	5
RPS15A	42.23531	1.0305578	0.0	0.0	5
COL6A2	40.252556	1.9564099	0.0	0.0	5
PTMA	40.046104	1.1441408	0.0	0.0	5
RPL34	39.781235	1.075567	0.0	0.0	5
SERPINH1	39.425285	2.4789872	0.0	0.0	5
RPL10	39.078045	0.88402337	0.0	0.0	5
RPL22	36.662792	0.8952527	2.8619715520234912e-294	1.6071430454179263e-291	5
BGN	34.948032	1.513948	1.3871208562923578e-267	6.93963954213464e-265	5
ELN	34.865814	3.369413	2.452182427226935e-266	1.2048973512067203e-263	5
ZFP36L1	33.85402	2.5968244	3.1672442254879034e-251	1.4056434211052442e-248	5
COL5A2	33.85136	2.460003	3.465601195401071e-251	1.513642579248506e-248	5
POSTN	33.670937	4.5914116	1.5400740161849982e-248	6.51948871220714e-246	5
EEF1A1	32.738873	0.9646329	4.372370938428105e-235	1.6709744269692742e-232	5
JUND	31.652365	1.1810201	7.0360484798516e-220	2.277693058489372e-217	5
RPL29	31.18629	0.72223586	1.6347515728128067e-213	4.8367552986577625e-211	5
HNRNPA0	31.12551	1.354992	1.0881941029633166e-212	3.185398823099853e-210	5
SPARC	30.961365	2.0678082	1.7864461779498444e-210	5.067613714687414e-208	5
THBS4	30.474607	4.1957855	5.656091084351536e-204	1.5110000221069599e-201	5
SNHG29	29.550402	0.9933003	6.489547780334023e-192	1.5132745485056864e-189	5
HES1	29.453194	2.4797266	1.1458104343518653e-190	2.5842721239037643e-188	5
MEG3	29.214655	1.6545353	1.2633601763273375e-187	2.674047585524848e-185	5
MARCKS	29.185692	2.7719145	2.946012404697146e-187	6.187975368522645e-185	5
RPS3A	28.966148	0.7167794	1.757080468528447e-184	3.554987218531525e-182	5
ZFAS1	28.852795	0.8915067	4.673851462596714e-183	9.38727714195702e-181	5
SNHG8	28.840088	1.2421767	6.7463009400122095e-183	1.3451537439519997e-180	5
RPL5	28.833977	0.75062615	8.048106490845167e-183	1.5931776849071629e-180	5
RPS4Y1	28.53963	1.44252	3.777854393141409e-179	7.11996174532048e-177	5
COL6A1	27.956825	1.2882229	5.445986887404125e-172	9.484289569228602e-170	5
RPL6	27.930819	0.6762617	1.1274187461129217e-171	1.951072592329758e-169	5
RPS28	27.930588	0.5937843	1.13473633984169e-171	1.9514628204427464e-169	5
ATF3	27.766325	2.119993	1.106932686423942e-169	1.8459611999782535e-167	5
HSP90AB1	27.756916	0.6765037	1.4378113897208615e-169	2.3833023011782665e-167	5
MT-ND3	27.442566	1.0762444	8.522476919328102e-166	1.3555171960244626e-163	5
RPS15	27.394241	0.554304	3.211868932880557e-165	5.0501591746937944e-163	5
RPS29	27.278875	0.627038	7.554896465166597e-164	1.1613437493604697e-161	5
XBP1	27.024622	1.2381145	7.592635937017542e-161	1.0995735286472352e-158	5
RPL37	26.26235	0.56246203	5.165677477101043e-152	6.520127589904235e-150	5
LGALS1	26.198772	1.6450021	2.7444388983872986e-151	3.401620753514636e-149	5
FBLN1	26.175947	3.8859327	4.993481513636613e-151	6.1614635573643515e-149	5
RSRC2	25.774857	1.17588	1.6974355187173476e-146	1.9707441237563938e-144	5
DLK1	25.634687	1.9948639	6.2649539032228785e-145	7.15296562660086e-143	5
RPS27A	25.217955	0.511519	2.5455827437705997e-140	2.694009799138147e-138	5
HBB	16.343058	13.466621	4.874549400990793e-60	1.3412810131766266e-55	6
HBA1	16.18675	13.921685	6.254517440068784e-59	8.604965094046633e-55	6
HBA2	15.764214	13.325578	5.485059846079743e-56	5.030896890824341e-52	6
HBM	14.0756235	14.166645	5.362969551387891e-45	6.707612280726782e-42	6
AHSP	13.890841	12.749952	7.198554520496105e-44	7.635746353923754e-41	6
ALAS2	13.720459	13.765585	7.65786784307467e-43	6.3852694415164424e-40	6
SNCA	12.916751	8.010169	3.621119561676252e-38	1.4440395052041124e-35	6
BLVRB	12.854134	3.4704425	8.153456442294474e-38	3.1598663023404893e-35	6
CA1	12.470265	13.170488	1.0846406312018982e-35	3.141575958752782e-33	6
HBG1	12.418205	12.991245	2.0817847385955797e-35	5.845141721142446e-33	6
HBG2	12.183275	12.312875	3.816403679143744e-34	9.376086038867791e-32	6
SLC25A37	12.097693	2.9816833	1.0862059014509216e-33	2.4906701320269633e-31	6
SLC4A1	11.900403	9.157455	1.1777689863293378e-32	2.331474203441587e-30	6
SLC25A39	11.72748	3.1476796	9.21613245404707e-32	1.6683625039839418e-29	6
HBQ1	10.335281	13.848997	4.879801634590715e-25	3.45173834903337e-23	6
UBB	10.275068	1.3721415	9.127989704011864e-25	6.263485403880062e-23	6
FAM210B	10.097008	3.2534409	5.695347062984496e-24	3.5697760771089156e-22	6
HEMGN	9.971199	11.244675	2.037548542594404e-23	1.1853104798737341e-21	6
HBD	9.797502	13.4474125	1.1540470648630912e-22	6.19001150814285e-21	6
DMTN	9.760326	8.449925	1.6661812602318894e-22	8.799739646169034e-21	6
MYL4	9.601978	9.630946	7.842423514871957e-22	3.812581721470261e-20	6
FBXO7	9.52832	2.3140469	1.5984830554243227e-21	7.583424095354424e-20	6
MPP1	9.423509	4.3229394	4.362621575401171e-21	1.9424254897854147e-19	6
TENT5C	9.281093	5.55337	1.6774905531029778e-20	7.01486779014917e-19	6
FECH	9.27192	4.259785	1.8282522952181516e-20	7.587660656896329e-19	6
STRADB	9.270872	4.732224	1.846299678916318e-20	7.639516084971641e-19	6
TRIM58	8.810413	7.2026877	1.2468565850468438e-18	4.2939306375655764e-17	6
SELENBP1	8.324684	4.444909	8.455366559562031e-17	2.461988002676284e-15	6
EIF1AY	8.318936	2.540365	8.87561072861583e-17	2.565349840426399e-15	6
TESC	8.179299	9.363836	2.854991324134783e-16	7.778013987613138e-15	6
NCOA4	8.174417	2.4984195	2.9730063348153486e-16	8.083521967270665e-15	6
GYPC	8.058282	2.2404304	7.737437212168593e-16	2.0315202512407537e-14	6
DCAF12	7.943659	2.5481079	1.963031469385397e-15	4.973736087625099e-14	6
FKBP8	7.705249	1.6635559	1.3058842366042594e-14	3.0764307067125687e-13	6
BPGM	7.6279197	2.8644977	2.385719779704257e-14	5.521065219372779e-13	6
CAT	7.5932403	2.9577732	3.120027330398073e-14	7.154222668602782e-13	6
GLRX5	7.424408	1.8419636	1.1328556134695422e-13	2.4621357969717817e-12	6
EPB42	7.1244736	11.276185	1.0447923425689585e-12	2.0787061531545528e-11	6
CA2	6.9318476	6.312279	4.1538003598936736e-12	7.833856799371783e-11	6
EPB41	6.828083	2.2100518	8.605691276608314e-12	1.578628007781029e-10	6
BNIP3L	6.8242297	1.5079194	8.839843543984756e-12	1.6205005659978986e-10	6
BSG	6.6598334	1.3607054	2.7413853077576727e-11	4.780225483413189e-10	6
GYPB	6.592433	12.674307	4.326760202008437e-11	7.3536216008934e-10	6
GYPA	6.588835	11.71275	4.432912012623133e-11	7.529383144403588e-10	6
RBM38	6.508682	5.2035255	7.581310285353723e-11	1.2528968997705287e-09	6
LYL1	6.3312774	5.2748885	2.431398612284541e-10	3.831750527813369e-09	6
UROD	6.324117	2.9564996	2.546840626800714e-10	3.995374383526138e-09	6
HBZ	6.22897	10.251743	4.695108439649581e-10	7.133661172026387e-09	6
BCL2L1	5.8891006	2.5695586	3.883030169270729e-09	5.3422729068826685e-08	6
CCNDBP1	5.654863	1.5554326	1.559707179104424e-08	2.008278087984901e-07	6
B2M	15.346493	3.060429	3.738607634487621e-53	1.0287152767056138e-48	7
TMSB4X	14.259403	5.2183795	3.917903953540166e-46	3.59350150618704e-42	7
TYROBP	12.560959	13.089111	3.461122001387634e-36	3.5272678885252646e-33	7
SRGN	12.397018	8.038915	2.712288907337702e-35	2.3322294241970065e-32	7
IFI30	11.347394	7.180841	7.640569343356461e-30	2.919970917386061e-27	7
PTPRC	10.632343	11.031646	2.107499151470125e-26	5.369439504801107e-24	7
LYZ	10.589872	10.471467	3.32044071795944e-26	8.231103314898374e-24	7
LAPTM5	10.216478	8.669652	1.673092362362624e-24	3.3360006842586927e-22	7
MT-ND3	10.0764675	1.4821097	7.020469435810339e-24	1.2831441646778889e-21	7
TMSB10	9.641206	2.4307268	5.355530276019507e-22	8.325580286720494e-20	7
LCP1	9.584931	11.364069	9.251872688285134e-22	1.361361117063389e-19	7
FCER1G	9.526812	9.480246	1.6218861751841068e-21	2.288606153659789e-19	7
HLA-DRA	9.41513	12.064924	4.7250034682716405e-21	6.342107094290852e-19	7
SPI1	9.372106	9.11086	7.109984002506732e-21	9.228222632687511e-19	7
EVI2B	9.352405	8.86424	8.567720400017764e-21	1.096508811752971e-18	7
CYBA	9.30243	3.6394365	1.3727147527842773e-20	1.678738628338319e-18	7
HLA-B	9.162616	1.768085	5.0654171869790077e-20	5.688980380282219e-18	7
CXCL8	8.901895	7.66073	5.490162115994446e-19	5.376060526110434e-17	7
