source,target,ligand_complex,receptor_complex,score_h,score_s,delta_score,interaction,pair
AF_fibroblast,NP_stress_response,TGM2,SDC4,0.1907176076055778,0.05905969846522538,-0.1316579091403524,TGM2 → SDC4,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,TGS1,RXRA,0.5188542503897947,0.16069117201076774,-0.35816307837902694,TGS1 → RXRA,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,THBS1,CD47,0.293010504921797,-0.0,-0.293010504921797,THBS1 → CD47,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,THBS1,LRP1,-0.0,0.5997668996355107,0.5997668996355107,THBS1 → LRP1,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,THBS1,SDC4,0.005548221456041508,0.30457363043358054,0.29902540897753904,THBS1 → SDC4,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,THBS1,TNFRSF11B,0.1237242775303761,-0.0,-0.1237242775303761,THBS1 → TNFRSF11B,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,THBS2,CD47,0.225692725743063,0.013740914374032081,-0.21195181136903093,THBS2 → CD47,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,THBS4,CD47,0.21469631786125704,0.06652347824336388,-0.14817283961789315,THBS4 → CD47,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,TIMP1,CD63,4.62737438140855,2.8908269905461847,-1.736547390862365,TIMP1 → CD63,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,TIMP1,FGFR2,0.36527862657461074,0.1999051921925513,-0.16537343438205945,TIMP1 → FGFR2,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,TIMP2,CD44,0.9254726124685564,1.3445616435487204,0.41908903108016404,TIMP2 → CD44,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,TIMP2,ITGB1,1.2158497704752456,1.4996461283722529,0.2837963578970073,TIMP2 → ITGB1,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,TIMP3,CD44,0.44087657763722155,0.5711096889372833,0.13023311130006177,TIMP3 → CD44,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,TLN1,ITGB5,-0.0,0.295133623045624,0.295133623045624,TLN1 → ITGB5,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,TNC,ITGA5,0.0,0.10366282321111112,0.10366282321111112,TNC → ITGA5,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,TNC,SDC4,0.0437482577523257,0.27325419280449864,0.22950593505217293,TNC → SDC4,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,TNFSF10,RIPK1,0.0,-0.0,-0.0,TNFSF10 → RIPK1,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,TNFSF10,TNFRSF10B,0.3064714538346737,-0.0,-0.3064714538346737,TNFSF10 → TNFRSF10B,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,TNFSF10,TNFRSF10D,0.13138882589340914,0.05313578322717986,-0.07825304266622929,TNFSF10 → TNFRSF10D,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,TNFSF10,TNFRSF11B,0.30794904997765554,0.06135557560602621,-0.24659347437162932,TNFSF10 → TNFRSF11B,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,TNFSF12,TNFRSF12A,0.387003741528227,0.02749700216331472,-0.35950673936491223,TNFSF12 → TNFRSF12A,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,TNFSF9,HLA-DPA1,0.0,0.35612858281290405,0.35612858281290405,TNFSF9 → HLA-DPA1,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,TXLNA,STX4,0.0,0.006536596952858471,0.006536596952858471,TXLNA → STX4,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,VCAN,CD44,0.45145670106855645,0.69928384814155,0.24782714707299353,VCAN → CD44,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,VCAN,ITGB1,0.6142934966053326,0.8478887469975782,0.2335952503922456,VCAN → ITGB1,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,VCL,ITGB5,0.029811883135231136,-0.0,-0.029811883135231136,VCL → ITGB5,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,VEGFA,CD44,0.1653990304785627,-0.0,-0.1653990304785627,VEGFA → CD44,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,VEGFA,GPC1,-0.0,-0.0,0.0,VEGFA → GPC1,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,VEGFA,ITGAV,-0.0,0.1446027675698793,0.1446027675698793,VEGFA → ITGAV,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,VEGFA,ITGB1,0.16460183830360375,0.0968436849908916,-0.06775815331271215,VEGFA → ITGB1,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,VEGFA,NRP2,0.048287961528221096,-0.0,-0.048287961528221096,VEGFA → NRP2,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,VEGFA,SIRPA,0.0,-0.0,-0.0,VEGFA → SIRPA,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,VEGFB,ADRB2,0.10269633144246226,-0.0,-0.10269633144246226,VEGFB → ADRB2,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,VIM,CD44,1.8833974180026916,2.82128542252634,0.9378880045236486,VIM → CD44,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,WNT5B,FZD1_LRP6,0.0,0.22776243677656388,0.22776243677656388,WNT5B → FZD1_LRP6,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,WNT5B,FZD7_LRP6,0.0,0.24972523529710133,0.24972523529710133,WNT5B → FZD7_LRP6,AF_fibroblast → NP_stress_response
AF_fibroblast,NP_stress_response,WNT5B,FZD8_LRP6,0.0,0.2091343474602891,0.2091343474602891,WNT5B → FZD8_LRP6,AF_fibroblast → NP_stress_response
AF_fibroblast,Pericyte_SMC,A2M,LRP1,0.02891530680145034,0.11757800524697112,0.08866269844552079,A2M → LRP1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ACTR2,LDLR,0.2242088189748721,0.2751601613332961,0.05095134235842402,ACTR2 → LDLR,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM10,AXL,-0.0,-0.0,0.0,ADAM10 → AXL,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM10,CADM1,1.0009110560389054,0.2599913165547919,-0.7409197394841135,ADAM10 → CADM1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM10,CD44,0.3054802411722589,0.32251904574335416,0.017038804571095245,ADAM10 → CD44,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM10,EPHA3,0.42925527934419483,0.37624513377399244,-0.053010145570202394,ADAM10 → EPHA3,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM10,GPNMB,0.16492875438137955,-0.0,-0.16492875438137955,ADAM10 → GPNMB,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM10,IL6R,0.24123720272518445,0.0,-0.24123720272518445,ADAM10 → IL6R,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM10,NOTCH1,1.0254631173686868,0.41465709340881546,-0.6108060239598714,ADAM10 → NOTCH1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM10,NOTCH2,0.4480608842663953,-0.0,-0.4480608842663953,ADAM10 → NOTCH2,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM10,TSPAN12,0.0,0.5107089128541022,0.5107089128541022,ADAM10 → TSPAN12,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM10,TSPAN14,0.645552963546595,0.10536435847360849,-0.5401886050729865,ADAM10 → TSPAN14,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM12,ITGB1,0.0,0.16634749931588935,0.16634749931588935,ADAM12 → ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM12,SDC4,0.0,0.9079781053894133,0.9079781053894133,ADAM12 → SDC4,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM15,ITGA5,0.7890067484252521,0.3449281860460067,-0.44407856237924537,ADAM15 → ITGA5,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM15,ITGAV,0.15957636736449898,-0.0,-0.15957636736449898,ADAM15 → ITGAV,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM15,ITGB1,0.31429050920088764,0.13131028575718953,-0.1829802234436981,ADAM15 → ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM17,IL6R,-0.0,0.0,0.0,ADAM17 → IL6R,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM17,ITGA5,0.19727630474753968,0.0446614890307869,-0.15261481571675278,ADAM17 → ITGA5,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM17,ITGB1,0.2472588537478933,0.31855787913854,0.0712990253906467,ADAM17 → ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM17,NOTCH1,0.49698525827465245,0.1665751186643639,-0.33041013961028853,ADAM17 → NOTCH1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM9,ITGA3,0.40637079975607665,-0.0,-0.40637079975607665,ADAM9 → ITGA3,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM9,ITGAV,0.0009994969678171204,0.13659934872720583,0.1355998517593887,ADAM9 → ITGAV,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM9,ITGB1,0.12604026279546224,0.4295738893534967,0.3035336265580345,ADAM9 → ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADAM9,ITGB5,0.013667451629296756,0.05357288104338446,0.0399054294140877,ADAM9 → ITGB5,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADM,ACKR3,-0.0,-0.0,0.0,ADM → ACKR3,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADM,CALCRL,0.03989261918314199,-0.0,-0.03989261918314199,ADM → CALCRL,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADM,RAMP1,0.015737079347092627,-0.0,-0.015737079347092627,ADM → RAMP1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ADM,RAMP2,-0.0,0.0,0.0,ADM → RAMP2,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,AGT,ADRA2A,-0.0,0.17434201101087868,0.17434201101087868,AGT → ADRA2A,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,AGT,ENPEP,0.5715793796831534,-0.0,-0.5715793796831534,AGT → ENPEP,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,AGTRAP,RACK1,0.8300374686620345,0.8180985190221318,-0.011938949639902718,AGTRAP → RACK1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ANG,EGFR,-0.0,0.0,0.0,ANG → EGFR,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ANG,PLXNB2,-0.0,-0.0,0.0,ANG → PLXNB2,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ANGPT1,ITGA5,0.0,0.42117612941251786,0.42117612941251786,ANGPT1 → ITGA5,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ANGPT1,ITGB1,0.0,0.18483007429411888,0.18483007429411888,ANGPT1 → ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ANGPTL1,ITGA1_ITGB1,-0.0,0.028080158442925735,0.028080158442925735,ANGPTL1 → ITGA1_ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ANGPTL2,ITGA5_ITGB1,-0.0,0.39467632316671364,0.39467632316671364,ANGPTL2 → ITGA5_ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ANGPTL4,CDH11,0.24593212555310517,-0.0,-0.24593212555310517,ANGPTL4 → CDH11,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ANGPTL4,ITGA5_ITGB1,0.038883262601668245,-0.0,-0.038883262601668245,ANGPTL4 → ITGA5_ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ANGPTL4,SDC2,0.2583934455452973,0.06697470919736546,-0.19141873634793183,ANGPTL4 → SDC2,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ANGPTL4,SDC4,-0.0,0.0639641535716358,0.0639641535716358,ANGPTL4 → SDC4,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ANXA1,ADRA2A,1.2113143836120381,0.10228593367079461,-1.1090284499412435,ANXA1 → ADRA2A,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ANXA1,EGFR,0.11336396125486599,0.0,-0.11336396125486599,ANXA1 → EGFR,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,APOE,ABCA1,-0.0,0.0,0.0,APOE → ABCA1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,APOE,LDLR,0.10751820884430602,0.0,-0.10751820884430602,APOE → LDLR,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,APOE,LRP1,0.2123978860783186,0.0,-0.2123978860783186,APOE → LRP1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,APOE,LRP6,-0.0,0.0,0.0,APOE → LRP6,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,APOE,SDC2,0.11880498990336028,0.0,-0.11880498990336028,APOE → SDC2,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,APP,ADRA2A,0.058653971707718744,0.126446981829128,0.06779301012140926,APP → ADRA2A,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,APP,GPC1,0.18773979155601014,0.06317082811771607,-0.12456896343829407,APP → GPC1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,APP,LRP1,0.13098495559726356,0.10651131970946202,-0.024473635887801534,APP → LRP1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,APP,LRP10,0.08668303377004963,0.028568599802376984,-0.05811443396767264,APP → LRP10,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,APP,LRP6,-0.0,0.26271815834732937,0.26271815834732937,APP → LRP6,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,APP,NCSTN,0.0,0.11459684655196091,0.11459684655196091,APP → NCSTN,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,APP,NGFR,0.0,0.3029184469016689,0.3029184469016689,APP → NGFR,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,APP,NOTCH2,0.3592585798469801,0.2456993820201591,-0.11355919782682103,APP → NOTCH2,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,APP,TSPAN12,0.0,0.0974732070658296,0.0974732070658296,APP → TSPAN12,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ARF1,INSR,0.12080695394291825,0.18181184005200812,0.06100488610908987,ARF1 → INSR,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ARF6,SMAP1,-0.0,0.12327261671488055,0.12327261671488055,ARF6 → SMAP1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,ARPC5,LDLR,0.27930447952061493,0.13514414041405245,-0.14416033910656248,ARPC5 → LDLR,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,BGN,LY96,0.0,0.3893640167183975,0.3893640167183975,BGN → LY96,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,BMP1,BMPR1A,1.123566409322689,0.10366456122308523,-1.0199018480996036,BMP1 → BMPR1A,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,BMP1,BMPR2,0.21584413974332076,-0.0,-0.21584413974332076,BMP1 → BMPR2,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,BMP2,ACTR2,0.19978310997312196,0.34085126505827573,0.14106815508515377,BMP2 → ACTR2,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,BMP2,ACVR1,0.4003866181170627,-0.0,-0.4003866181170627,BMP2 → ACVR1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,BMP2,BMPR1A_BMPR2,0.18843795386106416,-0.0,-0.18843795386106416,BMP2 → BMPR1A_BMPR2,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,BMP2,ENG,-0.0,-0.0,0.0,BMP2 → ENG,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,BMP2,GPC1,0.12187482305819396,0.10924792459776168,-0.012626898460432273,BMP2 → GPC1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,BMP5,ACVR1_BMPR2,0.0,0.2880638707041176,0.2880638707041176,BMP5 → ACVR1_BMPR2,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,BMP5,BMPR1A_BMPR2,0.0,0.23240757262957493,0.23240757262957493,BMP5 → BMPR1A_BMPR2,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,BMP5,PTPRD,0.0,0.7363509635515941,0.7363509635515941,BMP5 → PTPRD,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,BSG,SLC16A1,0.0509632062300924,0.19240658702471874,0.14144338079462634,BSG → SLC16A1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,BSG,SLC16A7,0.17206116588100467,0.2738653939970531,0.10180422811604845,BSG → SLC16A7,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,C3,ADRA2A,-0.0,0.10833027471710428,0.10833027471710428,C3 → ADRA2A,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,C3,CD46,0.25535201999744894,0.22502963064235804,-0.030322389355090906,C3 → CD46,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,C3,CD81,0.6092997884370711,0.38272054811320705,-0.22657924032386406,C3 → CD81,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,C3,IFITM1,0.12724437637193964,-0.0,-0.12724437637193964,C3 → IFITM1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,C3,LRP1,0.10887492360745278,0.15596159348985852,0.04708666988240574,C3 → LRP1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,C3,NRP1,0.05673763467889684,0.04198526086279268,-0.014752373816104156,C3 → NRP1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CALM1,AQP1,0.7786677857485903,1.1018768594986004,0.32320907375001007,CALM1 → AQP1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CALM1,CACNA1C,0.0,0.2357319385779028,0.2357319385779028,CALM1 → CACNA1C,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CALM1,FAS,0.07886732411880573,0.07901062279804798,0.00014329867924224582,CALM1 → FAS,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CALM1,INSR,0.4745284420815396,0.1261580945974445,-0.3483703474840951,CALM1 → INSR,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CALM1,PDE1A,1.01830482274649,0.8028732658116992,-0.21543155693479077,CALM1 → PDE1A,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CALM1,PTPRA,1.0379749149575273,0.8885929783968886,-0.1493819365606387,CALM1 → PTPRA,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CALM3,AQP1,0.15771340646143917,0.05046178320110516,-0.107251623260334,CALM3 → AQP1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CALM3,AR,-0.0,0.11780761736370271,0.11780761736370271,CALM3 → AR,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CALM3,CACNA1C,0.0,-0.0,-0.0,CALM3 → CACNA1C,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CALM3,EGFR,-0.0,0.0,0.0,CALM3 → EGFR,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CALM3,INSR,0.019692421459076615,-0.0,-0.019692421459076615,CALM3 → INSR,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CALM3,PDE1A,0.2425044534295734,0.2160230694036435,-0.02648138402592992,CALM3 → PDE1A,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CALR,ITGA3,0.08791933309493428,0.08677901758498377,-0.0011403155099505152,CALR → ITGA3,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CALR,ITGAV,0.5187446528851919,0.4909172218091019,-0.02782743107608998,CALR → ITGAV,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CALR,LRP1,0.7182407579480939,0.5047498049112384,-0.2134909530368555,CALR → LRP1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CCL28,ADRA2A,0.0,0.9437789926264146,0.9437789926264146,CCL28 → ADRA2A,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CCN1,CAV1,0.6979608708963827,2.0267283589180836,1.3287674880217009,CCN1 → CAV1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CCN1,ITGA5,-0.0,0.1459511935332539,0.1459511935332539,CCN1 → ITGA5,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CCN1,ITGAV,-0.0,0.6846485482122496,0.6846485482122496,CCN1 → ITGAV,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CCN1,ITGB5,-0.0,0.6186747327766606,0.6186747327766606,CCN1 → ITGB5,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CCN1,SDC4,-0.0,0.41839120778195316,0.41839120778195316,CCN1 → SDC4,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CCN2,EGFR,0.04436115072802643,0.0,-0.04436115072802643,CCN2 → EGFR,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CCN2,IGF2R,-0.0,0.31359094247423797,0.31359094247423797,CCN2 → IGF2R,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CCN2,ITGA5,-0.0,0.17004580013369303,0.17004580013369303,CCN2 → ITGA5,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CCN2,LRP1,0.18458898784341343,1.2506639041482697,1.0660749163048562,CCN2 → LRP1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CCN2,LRP6,0.156246507516861,0.14333930930364336,-0.012907198213217647,CCN2 → LRP6,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CCN3,NOTCH1,0.0,0.04160626501743444,0.04160626501743444,CCN3 → NOTCH1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CCN4,ITGA5,0.0,0.5136798970263925,0.5136798970263925,CCN4 → ITGA5,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CCN4,ITGB1,0.0,0.24316867536608336,0.24316867536608336,CCN4 → ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CD14,ITGB1,0.11495378633516004,0.5698883912034566,0.4549346048682965,CD14 → ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CD14,RIPK1,0.767442013204172,-0.0,-0.767442013204172,CD14 → RIPK1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CD55,ADGRE5,0.05470142526978898,0.3231237287234614,0.2684223034536724,CD55 → ADGRE5,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CD99,CD81,2.5968917891441343,2.1948747893557505,-0.4020169997883838,CD99 → CD81,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CKLF,LRP6,0.4365084378355845,-0.0,-0.4365084378355845,CKLF → LRP6,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CLEC11A,ITGA10,0.036116211639585616,0.36491573800227917,0.32879952636269355,CLEC11A → ITGA10,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CLEC11A,ITGA11,0.0,0.1418515227819906,0.1418515227819906,CLEC11A → ITGA11,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CLEC11A,ITGB1,1.291608063014503,1.5418626456461244,0.25025458263162137,CLEC11A → ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,CNMD,PTPRD,0.0,0.2638266271948814,0.2638266271948814,CNMD → PTPRD,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,COL11A1,ITGA10_ITGB1,0.26096514820203975,0.30338162982585376,0.042416481623814006,COL11A1 → ITGA10_ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,COL11A1,ITGA11_ITGB1,0.0,0.30014223791872907,0.30014223791872907,COL11A1 → ITGA11_ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,COL11A1,ITGA1_ITGB1,0.3417383978760528,0.40785725680705753,0.06611885893100472,COL11A1 → ITGA1_ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,COL11A2,ITGA10_ITGB1,-0.0,-0.0,0.0,COL11A2 → ITGA10_ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,COL11A2,ITGA11_ITGB1,0.0,0.13782081788973333,0.13782081788973333,COL11A2 → ITGA11_ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,COL11A2,ITGA1_ITGB1,0.09059360230215623,0.4174516218212301,0.32685801951907384,COL11A2 → ITGA1_ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,COL12A1,ITGA10_ITGB1,0.04077799300737923,0.11968579368115694,0.0789078006737777,COL12A1 → ITGA10_ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,COL12A1,ITGA11_ITGB1,0.0,0.24544609003737294,0.24544609003737294,COL12A1 → ITGA11_ITGB1,AF_fibroblast → Pericyte_SMC
AF_fibroblast,Pericyte_SMC,COL12A1,ITGA1_ITGB1,0.10556830874762164,0.988341422517711,0.8827731137700893,COL12A1 → ITGA1_ITGB1,AF_fibroblast → Pericyte_SMC
