Gene_set	Term	P-value	Adjusted P-value	Old P-value	Old adjusted P-value	Odds Ratio	Combined Score	Genes	cell_type	comparison	direction	library	Overlap
GO_Biological_Process_2023	Regulation Of Interleukin-1 Beta Production (GO:0032651)	0.05189836566130489	0.07860629652794132	0.0	0.0	20.507957559681696	60.67213576432783	F2R	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Response To Molecule Of Bacterial Origin (GO:0002237)	0.05189836566130489	0.07860629652794132	0.0	0.0	20.507957559681696	60.67213576432783	F2R	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	0.05275604152634662	0.0789815881810623	0.0	0.0	20.159061277705344	59.309510161425585	F2R	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Rho Protein Signal Transduction (GO:0035023)	0.05275604152634662	0.0789815881810623	0.0	0.0	20.159061277705344	59.309510161425585	F2R	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of DNA Biosynthetic Process (GO:2000573)	0.05617954576169771	0.08345598205770154	0.0	0.0	18.874236874236875	54.342750800734	GREM1	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Sphingolipid Biosynthetic Process (GO:0030148)	0.05703362480391186	0.08345598205770154	0.0	0.0	18.578125	53.20987303817558	SPTSSB	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Interleukin-8 Production (GO:0032677)	0.05703362480391186	0.08345598205770154	0.0	0.0	18.578125	53.20987303817558	F2R	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of mRNA Stability (GO:0043488)	0.05703362480391186	0.08345598205770154	0.0	0.0	18.578125	53.20987303817558	ZFP36L2	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Muscle Contraction (GO:0006936)	0.05788698614211425	0.08422881691464938	0.0	0.0	18.29112426035503	52.11621780437663	DTNA	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Fat Cell Differentiation (GO:0045598)	0.05959155796109301	0.08622465649119043	0.0	0.0	17.742824339839267	50.039047044504834	ZFP36L2	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Negative Regulation Of Neuron Death (GO:1901215)	0.060442769557711364	0.08697042953026246	0.0	0.0	17.48076923076923	49.05205792897815	F2R	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281)	0.062992113730046	0.09013788649769013	0.0	0.0	16.738894907908993	46.27878837747112	F2R	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Protein Localization To Plasma Membrane (GO:1903076)	0.06384046676521231	0.09080807404880441	0.0	0.0	16.50534188034188	45.412269716014904	MRAP2	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Positive Regulation Of Cellular Process (GO:0048522)	0.06416168938583477	0.09080807404880441	0.0	0.0	5.420446364290857	14.88643737051319	GREM1;F2R	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)	0.06468810653102768	0.09105554125834874	0.0	0.0	16.278187565858797	44.5725737581035	GREM1	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Osteoblast Differentiation (GO:0045667)	0.06553503361386522	0.0917490470594113	0.0	0.0	16.057172557172557	43.75853160129319	GREM1	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	0.06638124853674648	0.09243410414525452	0.0	0.0	15.842051282051282	42.969039892492475	F2R	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)	0.06722675186372915	0.0931108488379992	0.0	0.0	15.632591093117409	42.20305632559001	ZFP36L2	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	mRNA Metabolic Process (GO:0016071)	0.06891562593784863	0.09494227190373826	0.0	0.0	15.229783037475345	40.737725316899734	ZFP36L2	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Response To Tumor Necrosis Factor (GO:0034612)	0.06975899779093975	0.09559566363943596	0.0	0.0	15.036027263875365	40.036563105142726	ZFP36L2	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Interleukin-6 Production (GO:0032675)	0.07228485918720158	0.09813200914743765	0.0	0.0	14.48311444652908	38.04917780668881	F2R	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Cellular Response To Chemical Stress (GO:0062197)	0.07312539677782033	0.09813200914743765	0.0	0.0	14.307692307692308	37.42290737082657	ZFP36L2	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	MAPK Cascade (GO:0000165)	0.07312539677782033	0.09813200914743765	0.0	0.0	14.307692307692308	37.42290737082657	ZFP36L2	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
GO_Biological_Process_2023	Regulation Of Neuron Apoptotic Process (GO:0043523)	0.07312539677782033	0.09813200914743765	0.0	0.0	14.307692307692308	37.42290737082657	F2R	AF_inner	healthy_vs_degenerated_severe	down	GO_Biological_Process_2023	
