baseMean	log2FC	lfcSE	stat	pvalue	padj	gene	cell_type	comparison	n_ref	n_test	n_genes_tested	design
35.27072660497659	-0.9199158431756234	1.5049925453652915	-0.6112427905430865	0.5410388588124071	0.9994445359957883	A2M	NP_notochordal	healthy_vs_degenerated_severe	3	5	11030	group+study
0.8730212660540443	-1.4055125466014098	5.953286497778459	-0.23609019104420623	0.8133626852302411	0.9994445359957883	A4GALT	NP_notochordal	healthy_vs_degenerated_severe	3	5	11030	group+study
6.248355210975108	-3.2781190811902903	3.704991136191761	-0.8847845948046615	0.3762728196835161	0.9994445359957883	AAAS	NP_notochordal	healthy_vs_degenerated_severe	3	5	11030	group+study
7.871517556619729	-3.2076699220623084	3.622995683048223	-0.8853639923091273	0.3759603463383743	0.9994445359957883	AACS	NP_notochordal	healthy_vs_degenerated_severe	3	5	11030	group+study
1.6250781221990924	-1.3574262159596946	5.155171568766138	-0.26331348973601415	0.7923089631540954	0.9994445359957883	AADAT	NP_notochordal	healthy_vs_degenerated_severe	3	5	11030	group+study
16.538232844614527	-1.2134831906814543	1.7377556150128475	-0.6983048595544218	0.4849865608141042	0.9994445359957883	AAGAB	NP_notochordal	healthy_vs_degenerated_severe	3	5	11030	group+study
47.51315330614155	-3.544949113334812	1.7913603507098872	-1.9789145784822166	0.04782562459465378	0.9994445359957883	AAK1	NP_notochordal	healthy_vs_degenerated_severe	3	5	11030	group+study
24.721022958331712	-0.5955448781705055	1.4263538678645953	-0.41752954269482934	0.67629112014663	0.9994445359957883	AAMDC	NP_notochordal	healthy_vs_degenerated_severe	3	5	11030	group+study
55.22978288780038	-1.7738337349060727	1.384425837034559	-1.2812775429745125	0.20009619789683497	0.9994445359957883	AAMP	NP_notochordal	healthy_vs_degenerated_severe	3	5	11030	group+study
9.74152807702331	-1.1564882124526026	1.8400556389098632	-0.6285071972811439	0.529671733279119	0.9994445359957883	AAR2	NP_notochordal	healthy_vs_degenerated_severe	3	5	11030	group+study
3.5592811641401956	-0.18598467242772881	2.216641011159579	-0.08390383083746866	0.9331328937354187	0.9994445359957883	AARS2	NP_notochordal	healthy_vs_degenerated_severe	3	5	11030	group+study
5.375865489255413	2.1322227098961446	2.077718264166145	1.0262328375651422	0.3047818464438241	0.9994445359957883	AARSD1	NP_notochordal	healthy_vs_degenerated_severe	3	5	11030	group+study
16.63830979649463	-1.4874074427177755	1.7827549367394746	-0.8343308505644261	0.4040945718104726	0.9994445359957883	AASDH	NP_notochordal	healthy_vs_degenerated_severe	3	5	11030	group+study
27.563744069294117	-0.5934231158154682	1.252211486123669	-0.4739000739024218	0.6355711665165973	0.9994445359957883	AASDHPPT	NP_notochordal	healthy_vs_degenerated_severe	3	5	11030	group+study
10.155674433014491	0.18892461021860799	1.6702951192568671	0.11310852078802855	0.9099445197349696	0.9994445359957883	AASS	NP_notochordal	healthy_vs_degenerated_severe	3	5	11030	group+study
34.1028993591982	0.39975830571153176	1.0927670196193244	0.3658220814998528	0.714497841651639	0.9994445359957883	AATF	NP_notochordal	healthy_vs_degenerated_severe	3	5	11030	group+study
9.344087655444719	1.1246633132309376	1.6539845129816038	0.6799720942994383	0.496522130568552	0.9994445359957883	ABAT	NP_notochordal	healthy_vs_degenerated_severe	3	5	11030	group+study
