baseMean	log2FC	lfcSE	stat	pvalue	padj	gene	cell_type	comparison	n_ref	n_test	n_genes_tested	design
8190.047916931062	0.23176962288234015	1.168561630539416	0.1983375260878228	0.8427809932555341	0.9998867132370506	A2M	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
283.8240648919962	-0.35576978410085147	0.901651695808028	-0.39457562798905776	0.6931561031389459	0.9998867132370506	A4GALT	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
279.25626906602787	-0.5841720668620884	0.5083252105268655	-1.1492093147546423	0.25046968088362254	0.9998867132370506	AAAS	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
333.39043811696973	0.42546791726476996	0.41130752520528635	1.0344277485621398	0.30093623768679145	0.9998867132370506	AACS	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
103.67620341807451	0.11820163304752282	0.5542100596381436	0.21327947948959886	0.8311089783311583	0.9998867132370506	AADAT	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
271.7984561251809	0.03225922375209227	0.35526646015739743	0.09080289689547424	0.9276492081733851	0.9998867132370506	AAGAB	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
435.31565693639214	-0.29516099355854863	0.630677728145181	-0.4680060518810696	0.6397802618849959	0.9998867132370506	AAK1	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
559.1345574028433	-0.4474984470300715	0.3489986516661579	-1.2822354610645765	0.19976006013545555	0.9998867132370506	AAMDC	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
665.0271175441404	-0.24059685432982036	0.22361746892573756	-1.0759304963322056	0.2819583417795163	0.9998867132370506	AAMP	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
168.75165084548053	0.23326539748047959	0.32800999963352395	0.7111533116097077	0.4769892368241342	0.9998867132370506	AAR2	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
45.87695437048261	0.015135347797500046	0.5008592233501259	0.03021876625584206	0.9758925820576594	0.9998867132370506	AARS2	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
48.87934599815794	-0.1780303245494526	0.5304547672424044	-0.3356182949866813	0.7371587260677488	0.9998867132370506	AARSD1	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
380.9181521393042	-0.10464763127431681	0.3814320262426906	-0.2743546007532507	0.783812128211113	0.9998867132370506	AASDH	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
570.7919589859607	-0.1570150293150445	0.24292853786848262	-0.6463424622431546	0.5180575941445338	0.9998867132370506	AASDHPPT	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
241.75619064825165	-0.1594110700074054	0.5402721444955111	-0.295056984950165	0.7679503486367942	0.9998867132370506	AASS	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
495.40695309614216	0.11284840138499397	0.42956481884975706	0.26270401213760336	0.7927787241404187	0.9998867132370506	AATF	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
90.64801863883574	0.2642356896691247	0.39885988275717055	0.662477479165268	0.5076652633058478	0.9998867132370506	ABAT	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
217.7680680721924	0.3769671990764744	0.6718902420590427	0.561054731084111	0.5747602270642514	0.9998867132370506	ABCA1	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
149.93590851284222	-0.04088359985501885	0.5511554834544171	-0.07417797895936218	0.9408687678141475	0.9998867132370506	ABCA2	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
331.91204285966836	-0.11886338656441237	0.39391200078246963	-0.30175111783418956	0.762841797080088	0.9998867132370506	ABCA5	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
94.09740233783945	-1.9723257434287926	1.141804549506619	-1.72737597190434	0.0841001630534168	0.9998867132370506	ABCA7	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
738.3361523692154	-2.7572830245549365	1.218907514097105	-2.2620937131537575	0.02369161395183916	0.9998867132370506	ABCB10	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
342.15713049923266	-0.20215100974076242	0.492605221620888	-0.41037122805072307	0.6815336489906468	0.9998867132370506	ABCB7	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
94.40189532865787	-0.3627448688225164	0.5671321278853793	-0.6396126246189835	0.5224244728372052	0.9998867132370506	ABCB8	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
101.391174039414	0.6038061951642144	0.6144895240035074	0.9826143027310063	0.3257973023633469	0.9998867132370506	ABCB9	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
125.386402564304	0.4925752061051932	0.48184955818516634	1.0222593291574735	0.3066581771062362	0.9998867132370506	ABCC1	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
35.43508238582954	0.06177966377870598	0.391288002144253	0.15788795833287567	0.8745450869034076	0.9998867132370506	ABCC10	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
5.617842688214067	-0.32329429528576986	0.690649940380083	-0.4681015321710626	0.6397119836321431	0.9998867132370506	ABCC2	NP_mature_chondrocyte	healthy_vs_degenerated_mild	5	10	11033	group+study
