baseMean	log2FC	lfcSE	stat	pvalue	padj	gene	cell_type	comparison	n_ref	n_test	n_genes_tested	design
8377.889145133331	-0.6902379101143838	0.931401529345266	-0.7410744865317007	0.4586482781871085	0.9995846609005914	A2M	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
232.0724148930892	1.0360330487808709	0.7541745697330281	1.3737310834381733	0.16952518324870902	0.9132040181617852	A4GALT	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
193.72403173532473	-0.10364424943141409	0.3697830535180446	-0.2802839352570723	0.7792596748480409	0.9995846609005914	AAAS	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
398.70972023786993	0.002932553257590792	0.25578877118954824	0.011464745868057163	0.9908526566671955	0.9995846609005914	AACS	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
122.873287076952	-0.2283824351439287	0.25542713330102984	-0.894119713095523	0.371257843007743	0.9882474991050836	AADAT	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
251.92628885818215	0.20496863597651097	0.2006424832231599	1.0215614992590547	0.30698848775628595	0.9772722262440446	AAGAB	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
521.5789498329501	-0.40741351596328645	0.3783105039531965	-1.076928902861472	0.28151202956387356	0.9737057684913715	AAK1	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
700.1367949852419	-0.3463536886633973	0.28921370486910564	-1.1975701110711627	0.2310844177945447	0.9398459988148117	AAMDC	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
806.1319495783683	0.0036859330408761013	0.2312786374649268	0.01593719628097978	0.9872844954246556	0.9995846609005914	AAMP	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
211.1493836678145	0.186334296720209	0.30002809875033454	0.6210561527280992	0.5345626775995267	0.9995846609005914	AAR2	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
42.055435951079446	0.004104563119802812	0.35608219127810636	0.01152701039349951	0.9908029800462881	0.9995846609005914	AARS2	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
60.40776636213756	0.12161912535378579	0.3708773942039111	0.3279227239364142	0.7429700916953014	0.9995846609005914	AARSD1	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
363.5410151248962	-0.21651308975298847	0.3011668325896056	-0.7189141244116573	0.47219383318899155	0.9995846609005914	AASDH	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
568.1635122506168	0.26059543564150994	0.22894678379116207	1.1382358438335467	0.25502201525218393	0.9532862928657544	AASDHPPT	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
244.6408225252286	-0.24515502558897795	0.29128012541876774	-0.8416469377597369	0.39998560776866643	0.9991323082365858	AASS	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
504.1393602971692	0.2745047609404337	0.3030299065430164	0.9058668963469667	0.36500630778576304	0.986900781846886	AATF	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
90.62136203090705	-0.15690847463243687	0.30266484824615336	-0.5184231850565787	0.6041630417308059	0.9995846609005914	ABAT	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
294.5745743299875	0.5975645557056423	0.7288949246717824	0.8198226321506115	0.41231722709624685	0.9995846609005914	ABCA1	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
142.07082913150498	-0.31037664223999284	0.5724833112759896	-0.5421584107809263	0.5877093829305666	0.9995846609005914	ABCA2	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
410.5435358696708	-0.04562683861910408	0.31022836797366704	-0.1470750045107964	0.8830728188198584	0.9995846609005914	ABCA5	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
14.47592717481817	-0.5111758970013939	0.6543825827392042	-0.7811575529129209	0.43470983553319253	0.9995846609005914	ABCA7	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
48.67591034945439	-0.07588610476816299	0.38235306987154943	-0.1984712841292388	0.8426763497906734	0.9995846609005914	ABCB10	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
280.9142733664103	0.027629519569299016	0.1516527183082525	0.18218941195065608	0.855434081975889	0.9995846609005914	ABCB7	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
76.1005770716259	0.14164722146432274	0.39252556710007896	0.3608611345008467	0.7182032588070177	0.9995846609005914	ABCB8	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
119.19847768881787	0.06997549849383816	0.7190818137818049	0.09731229069168369	0.9224783957655855	0.9995846609005914	ABCB9	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
186.54024112591827	0.4082369520492877	0.45187234532580134	0.9034342470215734	0.3662954708172056	0.986900781846886	ABCC1	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
32.10234279410551	0.10679078096036221	0.46404838754419847	0.23012854656281048	0.8179918831644871	0.9995846609005914	ABCC10	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
7.916206914773981	-0.16286530833787147	0.5320814606357118	-0.306090928526782	0.7595354146546993	0.9995846609005914	ABCC2	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
76.02089421406126	0.529108190741894	0.548608818074497	0.9644544041398274	0.33481815764233114	0.9790657653347751	ABCC3	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
118.46413622497782	-0.020169013712562404	0.43784498698370217	-0.04606427916762503	0.963259016864682	0.9995846609005914	ABCC4	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
176.03503826751773	-0.5143285517036362	0.2572710648534472	-1.999169832785588	0.04558998140652984	0.8616664642600481	ABCC5	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
17.66560904268012	-0.9022903764577175	0.45785027513249255	-1.9707105695122997	0.0487569908884191	0.8629702615300247	ABCC6	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
46.86201485895056	-0.5038178781272844	0.7438790117911047	-0.6772847064392858	0.49822533238017486	0.9995846609005914	ABCD1	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
357.8872797060486	0.05526721593610344	0.21761559409885703	0.2539671670358191	0.7995209235449525	0.9995846609005914	ABCD3	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
238.53358719603568	-0.2774781491389214	0.2621270606716999	-1.0585635394830444	0.28979859917412665	0.9749979103236114	ABCD4	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
1130.2080831868889	0.6026692407811182	0.2458311112760392	2.451558054034878	0.014223923987159213	0.732784027059702	ABCE1	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
1077.9090728018552	0.20795312538813454	0.2891793152094079	0.7191147998865209	0.4720701891482172	0.9995846609005914	ABCF1	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
185.4303682932387	0.01103872304200061	0.48125452239938415	0.022937390773940153	0.981700214709494	0.9995846609005914	ABCF3	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
24.55425019815096	-0.540974344136113	0.3647009466102329	-1.483336824771856	0.13798494311105983	0.905085331085032	ABHD1	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
350.5548861334922	0.11049471589345597	0.4053388556616514	0.2725983812064868	0.7851619564405802	0.9995846609005914	ABHD10	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
114.48260837840033	-0.05571254500618686	0.3043587565794411	-0.18304893091401903	0.8547596258514333	0.9995846609005914	ABHD11	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
418.45603239882115	-0.22738822073457943	0.3703240879683588	-0.6140249260642422	0.539198855945714	0.9995846609005914	ABHD12	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
333.0465689794542	0.12244049229028152	0.16963512893097588	0.7217873624519262	0.4704252203794248	0.9995846609005914	ABHD13	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
877.1008546862716	-0.907934548946623	0.5383415497621823	-1.6865399844164213	0.09169184045122471	0.875345200305274	ABHD14A	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
505.2786943009682	-0.29015852005164533	0.4044085006852434	-0.7174886768205686	0.4730726206945852	0.9995846609005914	ABHD14B	NP_mature_chondrocyte	healthy_vs_degenerated_all	6	20	11033	group+study
